,n,m,use_location,use_scale,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG
0,100,400,False,True,1.4087433108963765,3.3942497969099437,1.021279411590011,3.393394193661531,4.334229287271544,4.0540738580320355,1.4587332783954605,0.0809424820362311,2.2032349160129345,0.2382808199531215,2.203560761085179,39.149347295706384,3.4244720241391304
1,100,401,False,True,3.535652964674589,4.378117745640954,1.391132072491687,4.373491797450731,4.567222747112448,4.419134198408127,1.9855887348901589,-0.4352900580093295,2.377530499933721,1.0200838345950984,2.37787915983463,41.18575206083817,3.3899036019557487
2,100,402,False,True,2.1165686305112295,3.4430314940665374,1.0515598922402756,3.7861981330020744,4.095125949311311,3.751490825638706,1.1002100495532385,0.31216130734707204,2.130946844746412,0.5357048171949227,2.4467924709584814,27.185504474246756,3.2988583203289914
3,100,403,False,True,1.2240338613354513,2.30894274859259,1.111919024526106,2.3087847256910705,2.938407491464477,2.8067327058381677,1.1327427722616101,-0.35110343937708377,2.7362683763069207,0.0650018341887525,2.7363233799875695,32.52034515768337,3.554981260792809
4,100,404,False,True,1.9758101960698833,2.3568684036972463,0.700694789243097,2.3534011202221246,2.8165030789851127,2.803704896968216,1.2312781312871102,-0.13529004485635007,2.7138531790316067,0.7749830277213139,2.7135992248778957,30.695420221071764,3.419700379263516
5,100,405,False,True,1.4684810303415805,3.1094701685204127,0.9635347596585356,3.1114508714010203,3.2686081970466008,3.1550450339037552,1.1780909026267854,0.29625148705372334,2.4418996780400266,0.7522018259329917,2.4417851358125517,25.020635588434246,3.216822454920523
6,100,406,False,True,2.478190485684128,3.492256885673803,0.9719891465923726,3.4923041260752985,4.33457320822182,3.7218597377718665,1.5286538287809692,-0.7570280197479994,2.166051192646524,0.9897710651383247,2.1660059608911655,26.85553224291498,3.4400573638497463
7,100,407,False,True,1.748659429885925,2.8667825209528264,1.2382105707963786,2.866764916542085,3.618980435098807,2.466781388222705,1.2422003607128231,-0.7073092772024586,1.943684173474531,-0.07664093683310963,1.9437163764254632,31.940505595643227,3.452815775526782
8,100,408,False,True,1.1473573368696168,3.9799574784938443,0.7911536512568861,3.9807071716810447,4.543824863984569,3.721727592099282,1.0663293120169246,0.5668464464743851,2.0848450595490498,1.0365811015081832,2.0846959272341237,26.58618465013184,3.379351813162595
9,100,409,False,True,1.5586193301161366,2.977971797951179,0.9859280885933495,2.9776657312054398,3.440496139128578,3.219790194746602,2.129023327896293,-0.3799471249584041,2.0139562118591128,0.13604903924374942,2.0141722913163096,26.54848182526304,2.955303988914343
