,n,m,use_location,use_scale,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG
0,100,200,False,True,0.0028860813709407646,0.003355964279943851,0.00027487671639570216,0.0033560126515869756,0.0032269627885290987,0.0033558843227637233,0.0054355346721335655,-0.014092629869318526,-0.006888214777130628,-0.009124294278241423,-0.006888487176511546,0.022144878055589637,-0.004533554831177691
1,100,201,False,True,0.07167650674891893,0.017993379150503485,0.03007670607070518,0.01799867066865474,0.009727609240478321,0.0051649509986789344,0.029316214831449795,-0.036771733895741336,0.006971573112117433,0.002351942845454758,0.006969874288130402,0.014842301681191295,0.017808290846604444
2,100,202,False,True,0.07976187519364554,0.014781568952833694,0.03908128726953041,0.014791566419479898,0.012526310856028901,0.013751004369674,0.03557996800798023,-0.017859587559819975,0.040334317564618694,0.010441717363309842,0.04033015417610017,0.06850538332787856,0.04380120837390365
3,100,203,False,True,0.03266103405413528,0.012678772035220776,0.0032068246840178945,0.01267449801638625,0.008445486659467582,0.005981715996952191,0.005280045250599025,-0.01075399545635742,0.007901794534964921,0.004802554433763411,0.007899987516416332,0.033113258090123485,0.014232389833278347
4,100,204,False,True,0.026203909691008748,0.007766782739878667,0.0016521023606179243,0.009273054456048091,0.0100799230917225,0.007766684017116115,0.02725719053581125,-0.04831312104679137,-0.014119595493852142,-0.017847130103259008,-0.015007985995151359,0.029206192738866755,-0.011605860950147734
5,100,205,False,True,0.006206593856520464,0.01177697889307253,0.048101108564275276,0.011777156656665195,0.0076745478393238946,0.00911063335647652,0.04711854083024797,0.035487890121721564,0.029956005096357412,-0.0072660110185118485,0.029955672743385318,0.04496956786346095,0.03370682640463353
6,100,206,False,True,0.016997854383924437,0.003661163283865985,0.00027409650497560797,0.00366112660378869,0.004110440021503405,0.003558701546232533,0.009689606922769356,-0.021439921918657807,0.0008502304984879494,-0.0037614921406083092,0.0008482487180281417,0.059339570067275,0.003383088250696914
7,100,207,False,True,0.026172172463418235,0.007484997153177192,0.0029633042903247898,0.007485073280896768,0.007330044835858629,0.007484931743574944,0.01563179551689397,-0.055076137414382755,-0.024694586102490312,-0.03219533745957225,-0.024695081056646497,-0.022231701616612226,-0.022137030914052266
8,100,208,False,True,0.06649508529155429,0.05395434940595793,0.05064865040760872,0.05396196452513785,0.012149494611995746,0.007147431351471155,0.033885383861216686,-0.026167086920340338,0.008630199839772671,-0.01180292063487125,0.008625121133017473,0.11042547255913533,0.04061143678804473
9,100,209,False,True,0.007528073829389689,0.0061188605775930474,0.001002779101364375,0.0061191250361188445,0.005341641402971903,0.006118684148916666,0.004994938569388622,-0.060576577219231334,-0.05108001541477538,-0.05600019929071197,-0.05108075130134221,0.028281444615934622,-0.048287721601206604
10,100,210,False,True,0.046950518577354716,0.03300035399905069,0.004185359256312177,0.033003898178128536,0.01741570568389958,0.007771857919483737,0.029454727096864215,-0.024094899820614607,0.0007845344529737374,0.01227839241680738,0.0007820055465173681,0.0485485682988147,0.017483067045759845
11,100,211,False,True,0.02796831680701271,0.004933462987839209,0.00490832681417801,0.0049334754321292765,0.007428539919569332,0.004975704567659966,0.021571048556071438,-0.02575508057734548,0.010799817344072284,0.010878874318598322,0.010799523496260281,0.053508095356526335,0.013234594454043236
12,100,212,False,True,0.05458227940412805,0.02233611576416377,0.029290915269464743,0.022335634668200825,0.017417113083399213,0.016426518183263877,0.0567293446192792,-0.0031589494581302493,0.030376973203777417,0.018976747075939382,0.030376627519626175,0.03529116796344118,0.03543890779119929
13,100,213,False,True,0.04170197279717951,0.009903272761585797,0.019873192899885553,0.009903142435184534,0.0065449962172363825,0.008459855030670116,0.028099546231975366,-0.007117713310376464,0.026444460932139736,0.011115345031597309,0.026443954901439606,0.030187579409561013,0.029709919496311202
14,100,214,False,True,0.018996514836700448,0.009233637416542128,0.005123266587491004,0.009233850197888346,0.005999172728476847,0.009233473135745551,0.020230117727408892,-0.03606193955851812,-0.014193417691753574,-0.018017797386404254,-0.014193820705509168,0.050456686154038304,-0.011798992252180743
15,100,215,False,True,0.018177028021211437,0.013622217385436432,0.004574869712147413,0.013623791164156367,0.00927155043259379,0.006295388137485475,0.009128130470418926,-0.0254415471623315,-0.013235432002185963,-0.014264717971585563,-0.013236124520339327,0.09732102592179777,-0.006829168437780267
16,100,216,False,True,0.010492871986187733,0.004370001101421984,0.003371776704807778,0.00437008820266009,0.0031285857777759514,0.004369867934287427,0.004190434282657465,-0.03952315050066294,-0.021644208742431986,-0.031167469062835833,-0.021644462154494927,0.049839977851809235,-0.01935586817775324
17,100,217,False,True,0.05502778526940702,0.006606021037724641,0.017399653572878072,0.006606164182154935,0.004957023000844818,0.0056046064711429335,0.03131899019016022,-0.022727388359737536,0.020744545836088354,0.006715700478061505,0.020744410726652392,0.07536581305144802,0.023548287602389847
18,100,218,False,True,0.03664808068376506,0.004042641388778117,0.000878564764092049,0.003819351537235705,0.003616467428257806,0.003820258397478666,0.008811215229557441,-0.028277550341537463,0.016471779986885073,0.010268905365897,0.016673496651688602,0.11914737976304102,0.018940605808328154
19,100,219,False,True,0.024593895950245998,0.007363122864244318,0.010157125761801928,0.007363109376970723,0.007810663131874862,0.005527600731003098,0.01438782605120715,-0.017077015612583898,0.016428434115785713,-0.0028090655565621765,0.016429255240324674,0.15909536214697448,0.020171934141845996
20,100,220,False,True,0.017592891853839124,0.004771717626191455,0.0016565228843327265,0.00477256915895439,0.003107356435195522,0.003839432240818849,0.008169828844070757,-0.00911994698034459,0.005723054254633055,0.004615648238286399,0.005722613309261763,0.024862819584523042,0.008386229771463707
21,100,221,False,True,0.018191574128408775,0.008787303172790693,0.01490112768925176,0.008787307415697046,0.008938005145268504,0.008787152739973974,0.01839322210937797,-0.03801905599762857,0.004082841345579418,-0.033862707225101055,0.00408277268790572,0.13818397694311904,0.006881325455071002
22,100,222,False,True,0.09867659449442417,0.10545712064581839,0.05102736538655428,0.10543461840614633,0.010368257859086315,0.009768830928697656,0.04519032087062427,-0.041257517397546226,0.0015154047634589852,0.004505173053501355,0.0015010180041233668,0.16958405690537584,0.0629498814095898
23,100,223,False,True,0.03270477878130129,0.004866805602832313,0.0005407028521476324,0.004866968335025427,0.004578720557219845,0.004651365493691199,0.008362312234164199,-0.02459384357408719,0.002409583298593656,-0.001437885709448108,0.002409395996151229,0.020797985195794465,0.004840435948211291
24,100,224,False,True,0.06445001488406836,0.018341628448277282,0.01904561398863661,0.022070707749483404,0.015625745259872557,0.016624065751508103,0.023973702285018533,-0.013238852853697228,0.029847867028272912,0.02679878747770519,0.028967668128561056,0.033026602367411256,0.03290950769660052
25,100,225,False,True,0.009667805782661094,0.0038188172515478797,0.00043493690929308763,0.003822194491055774,0.004055053170074885,0.0033816830353036427,0.0048726924170003644,-0.03269327281926922,-0.018252823537088094,-0.023260002301614957,-0.018253641107966328,0.011712389583269598,-0.015409692820737952
26,100,226,False,True,0.06611271076804974,0.012521867137085448,0.009609048721703952,0.012529927346473601,0.010092363872236814,0.008854490653475725,0.046020343892690226,-0.034110144450222986,0.01363051092924227,0.01561874629964442,0.01362920702183958,0.02459121371498778,0.018200517578532915
27,100,227,False,True,0.0041585802533874,0.0041748097666102464,0.0019457714067803603,0.004174814408716967,0.0043431508467331415,0.004174726786515243,0.0026880225579278714,-0.05169266511361342,-0.0487283877293803,-0.04916472583852542,-0.04872913856858973,-0.017254332575663726,-0.046160173420222966
28,100,228,False,True,0.059199852922515325,0.02439031016107378,0.020358032005990956,0.024392533452416997,0.012512864568934341,0.015856196904125115,0.026469433697079815,-0.00319026752629733,0.027260539861708948,0.024481746488669655,0.02725849390499958,0.04870159604453711,0.03270184415438709
29,100,229,False,True,0.0036237073504645505,0.005592357041546984,0.0010324704128855861,0.005592519625014414,0.005290437262530844,0.005592096890348438,0.0032357055728841344,-0.03789066280402426,-0.027178914587471008,-0.03535163632414178,-0.02717924476046905,-0.004518410696343888,-0.02473434478409331
