,n,m,use_location,use_scale,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG
0,100,150,False,True,0.06699880543971254,0.1964562636029701,0.17752989013746462,0.19651470563288742,0.20137520433731954,0.19795920776751882,0.19904784893731292,-0.08626433961822506,0.0563659924401756,0.25279674575934435,0.05634517397004373,1.2335756854978785,0.26367435797200095
1,100,151,False,True,0.15339852930161396,0.16338160992713568,0.2552070077011137,0.19730286379628997,0.2150243656491879,0.27616293047199575,0.2852009367593068,-0.06087231438086974,0.10697081769362374,0.26456135217013566,0.12972201897604874,0.9853465283228785,0.2761308170679314
2,100,152,False,True,0.016911776773704028,0.1486896559099263,0.2814314573466403,0.1574718416693444,0.19306952481109455,0.29083751018333265,0.29929242341624673,-0.025710174542644477,0.13572009493287662,0.27399866462738887,0.1369505153420968,1.9563620911377584,0.29150791014436106
3,100,153,False,True,0.04019800166026249,0.17055119924324497,0.26204811865100497,0.17058766312183,0.1942783835912985,0.2763737736947731,0.2737339293996823,-0.022585010045378696,0.11566241695806107,0.26871203560248896,0.11566681337084163,1.5279086537521267,0.27613586503207055
4,100,154,False,True,0.041666062140678424,0.20588922408760937,0.26860998612390774,0.25508383483143776,0.2329337307206062,0.28825419318526896,0.2862157116005974,0.02282796836885245,0.14475563649385487,0.24602233988821107,0.21672564657668836,0.9113857263253762,0.2593571577806504
5,100,155,False,True,0.20934804609351448,0.24249914659369462,0.2777057476284998,0.24248305197007455,0.23053714446858448,0.29863049477857656,0.30005227159165004,-0.04576800197490661,0.15984242529387138,0.25912301315266656,0.15983492732838336,1.3928825878286608,0.2691497511406237
6,100,156,False,True,0.0792545939444689,0.20631687067608578,0.2666465999291223,0.18790094631337395,0.20680779616444261,0.2607402359980432,0.2668499831023815,-0.023794117952934162,0.12757287023302064,0.25405447999378267,0.14953511764235067,0.9575524572308192,0.27350659247353126
7,100,157,False,True,0.1064014326162896,0.20433719077996063,0.23930909897658686,0.1895254971059068,0.18926567413274578,0.25079105564913123,0.2512257236145578,-0.10037428383752652,0.06685864293884052,0.24782131227589765,0.06562695724597134,1.7814243645546486,0.2783713921692895
8,100,158,False,True,0.03859333932873572,0.19183329728160398,0.20905349363913422,0.19183065266743884,0.18168034715095377,0.21650048251262494,0.22268399141564116,-0.03496605197636042,0.13541691554795054,0.24402599896646046,0.13540458428215518,1.6251803736185741,0.2654001580872354
9,100,159,False,True,0.07235532388034481,0.15304172851527245,0.24516204754894258,0.1505057096948474,0.1599667654903752,0.2491631989523738,0.25409959413213223,-0.02783531401393119,0.08617787333326966,0.2582924783915004,0.10029173557724065,1.040065952693253,0.27729510861354956
10,100,160,False,True,0.1679869369671788,0.32532025367898604,0.3165145408534542,0.32537482124083966,0.3070640294455659,0.34348313848022,0.3310082747797141,0.061550148015700884,0.1010918993555535,0.25927928964229197,0.10105950250320113,1.2180880887903043,0.27414769671000716
11,100,161,False,True,0.09170749625729742,0.2172211013517299,0.28275434615360534,0.22000741809355456,0.25107201282229136,0.3069740888599814,0.3064842748864269,-0.0136841878707579,0.11530168133651511,0.2640523785968983,0.12784825900741142,1.2688726012077354,0.27444101959923595
12,100,162,False,True,0.2454357855210301,0.21832775175182717,0.2618701920005824,0.21836165845074426,0.22844262336754562,0.2689893156956175,0.28017536667725645,0.14828261836132267,0.13415529425969175,0.24772397474487887,0.1341397810447934,1.292496321703572,0.2646881262968877
13,100,163,False,True,0.1352964274238332,0.18286435463684683,0.23722007216679647,0.18300806953116827,0.20433939068552043,0.24199263385512126,0.24068243171485815,-0.021515381333306615,0.1031109020240666,0.2614210655596623,0.10309680104711717,1.5251657184897,0.2628906561841557
14,100,164,False,True,0.06878606335933048,0.2707486355657261,0.2969466786302015,0.27063426449723255,0.30058782034206594,0.32679737809249226,0.3290934683170873,0.010156270740792521,0.1303551728175055,0.2575066977990017,0.13033930142343658,1.3953623669707653,0.2716909916128672
15,100,165,False,True,0.03467320989410934,0.19158488550115546,0.2461365539155866,0.19159312821047145,0.20953192378813107,0.27409408400164303,0.26987539421401163,0.029306361710483654,0.12599278147198348,0.26093815742454246,0.12596831624222624,1.6480069211480872,0.27669724010967806
16,100,166,False,True,0.07029819023969025,0.21105152781438857,0.2796913721041018,0.211041909988432,0.23287776549459846,0.3037105113395287,0.3116716494019964,-0.04816159802155193,0.15350297816959138,0.2659716611476676,0.15350150274992966,1.1230441094366266,0.27348675031205055
