,n,m,use_location,use_scale,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG
0,100,200,False,True,2.261367237615049,1.7692387957788442,2.056003335130158,1.7693228962142757,1.8001653639213455,1.5183820532785268,1.5780928320449155,-1.1039691258012538,1.2843424238976782,0.7687976075487315,1.2842866407805884,6.609579709277037,1.6077253550716453
1,100,201,False,True,2.582890160296269,2.014898281834186,2.301182620601699,2.0150996983914915,1.9310023891688965,1.791926448525744,1.827308062504553,-1.1944681923017413,1.2451341152563407,0.5094008554643844,1.2450940785826958,10.942503632521289,1.6198624187298272
2,100,202,False,True,2.2483011819367666,2.2732053186890546,1.6882075224820046,2.273138100065678,2.226860939899117,1.9058905456736395,1.8139726557454512,0.3027179985341467,1.2984183806384204,0.8921597406899033,1.2983946106159119,4.266454095891972,1.6158310495680193
3,100,203,False,True,2.5098668339788603,1.9236842095854516,1.597567381723509,1.9843753753024092,1.8567008139833177,1.6923425489554722,1.7914274683374742,-0.516297681311129,1.2121873667800795,0.9797698456416203,1.2196987604903187,9.210923742077814,1.600715385724144
4,100,204,False,True,1.918526946013138,1.7090756282403559,1.6539625745578397,1.7091964512063818,1.6056844847598746,1.197588056096518,1.3506056498066539,-0.43109576090547874,1.0696264737349088,0.2802249762423456,1.069538150788892,6.918242437198878,1.6101215492100127
5,100,205,False,True,1.7542492910454957,1.255952051668212,1.1170496726739023,1.2561321641559642,1.1676032609183036,1.1082637896088232,1.3215553882916322,-0.9148571316810322,1.5099129746964348,1.6416857002832341,1.5098688362848947,5.537009737882142,1.7527009592375928
6,100,206,False,True,2.4221719817632232,1.933994926597994,1.5199840205507449,1.9341264837550647,1.8987731883529315,1.6235621440961667,1.630680550815255,-0.7382428306710606,1.201106123660511,1.5178158421470715,1.2010102840778398,5.090847147486723,1.6519377445872432
7,100,207,False,True,2.7601126237216698,2.2336397731622815,1.9454531363642857,2.233645827535182,2.225603795763891,2.1636918216614993,2.204724839549243,-1.380386155058606,1.1024747607652683,1.2427030104124952,1.1024344739009444,8.334116359176942,1.6518414479954404
8,100,208,False,True,2.8096196508326385,1.9704224423169612,2.279868432604051,1.9705156888191753,2.0455489868206156,1.8498620830092214,1.8362424370249175,0.11012437425610912,1.2658652275920934,0.45932583955602085,1.2658164584784577,6.8786956473790175,1.724842335494786
9,100,209,False,True,2.0774497476485707,1.3621565795843622,1.6272542464108226,1.3622417304528582,1.395275624073947,1.3919766069748354,1.2978658508428436,-0.914797444854361,1.1764780586843078,-0.3585161138398352,1.1764749483249144,8.369962171129732,1.5217994556718921
10,100,210,False,True,2.0833985918626774,1.7708180120904613,1.7381991905913352,1.770812850147752,1.8019873798761028,1.7290773277073896,1.646898627494613,-0.8697699670476154,0.8398302686926681,0.8391102962467878,0.8397483407466123,4.942266458164181,1.544475525141054
