,n,m,use_location,use_scale,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG
0,100,200,False,True,0.5850958104735577,0.32347920444035083,0.3432044152710123,0.32347156061061105,0.3278949455653335,0.3461412179022308,0.3253214419712305,-0.06880206625420067,0.2832377624668337,0.36293036666014306,0.283223969325723,0.9369050242598537,0.38030911944500184
1,100,201,False,True,0.5689555791004685,0.47274054281838573,0.40172321147193996,0.4727261366016966,0.4866236331302366,0.4419953156471025,0.41941442384698957,-0.02164701639696961,0.336667977865713,0.42924101721973673,0.336639025941925,1.0921614872753629,0.45464108764521577
2,100,202,False,True,0.5285826880289785,0.4319397363165384,0.3729630098051851,0.4313572608178952,0.4030639996684083,0.37427268968250005,0.4264142597138714,0.11238690203329486,0.30528040115938765,0.3505992667218294,0.30524641362007343,1.3066651359862869,0.4545667132333911
3,100,203,False,True,0.7092096627317155,0.43983230467186724,0.45695912793673793,0.43974121133275573,0.4482419804554121,0.44414530735161606,0.4395620796392903,-0.014445462681863004,0.3043704884426179,0.36884911301447404,0.30437784972453863,1.0843321209677435,0.4369606145266733
4,100,204,False,True,0.6750587646094824,0.4808716486978936,0.5376270627451922,0.4808713077038611,0.4151156429069327,0.5200749796141667,0.5194301997870949,0.02417195321567965,0.3218732848754983,0.3310554128916401,0.3218574167161788,0.8022615098629662,0.3889398732697184
5,100,205,False,True,0.5269964105422605,0.3680316526980367,0.28359130127205906,0.36892850409750855,0.3857834366902073,0.3239960558923362,0.29082052455975194,0.04687940803917027,0.24212650766974442,0.3649049039868866,0.24209008788995115,1.1692484693089986,0.4222180416821143
6,100,206,False,True,0.6548878192756316,0.4686975063490702,0.4340868256492718,0.46870315291317516,0.45703732233510325,0.4620904108776688,0.4390895065047317,0.1487054982106733,0.31173951742316924,0.3516453427171614,0.3117300920201452,0.6482458657720389,0.3644970701822654
7,100,207,False,True,0.5250549192779845,0.3770255071392018,0.3436453977597809,0.37692281222753765,0.3851083237682844,0.3763387614351682,0.3925037562488857,0.11249861218559871,0.2921141463086917,0.4032346058923752,0.29209061826333327,1.255311630828902,0.4839972123331083
8,100,208,False,True,0.38270185275171875,0.38573992552524783,0.28581597146118537,0.385792245069481,0.3533261295802132,0.2978739412075076,0.37622418855878215,0.1457706281817029,0.16232502928942694,0.3523364588782335,0.16229005887119471,1.030609668363628,0.3952431340901228
9,100,209,False,True,0.4720038929185955,0.394104994488001,0.36057436080910593,0.39354864553395486,0.43154298684688086,0.3977691583876719,0.3836555784561549,0.16074465213448097,0.28461472343637245,0.35364773467197047,0.28460126662293467,1.1251712186565805,0.3788925919812163
10,100,210,False,True,0.495980993570281,0.36114588471026016,0.3574549531847008,0.3611432897122268,0.37983276667819554,0.3833790915892819,0.38819448413760904,0.02002858765008595,0.24529509110854314,0.345797081709983,0.2452688254528952,1.169244914001664,0.35721529176870315
11,100,211,False,True,0.35090500002604935,0.29274126989915616,0.3001796843569847,0.295776637352021,0.28121024406007117,0.314843103491761,0.2957393234594303,0.16790942048649854,0.26765416186068225,0.3015497259538515,0.2677935299270132,0.9715967703103945,0.37232306578114344
12,100,212,False,True,0.4911075302800939,0.43236067282425567,0.4361592862613712,0.4323720589471459,0.4081532625247266,0.4634614520383266,0.4759694926598734,0.17904645438175565,0.22051343016648503,0.407058070035873,0.2204977879619635,1.4220368583794574,0.42877766452480814
13,100,213,False,True,0.3383888689866527,0.30315505206796173,0.3315448070363553,0.32416687725886845,0.34610170460063344,0.33897696584736686,0.3821207317743431,0.13294214100424614,0.21214302245414673,0.28045869489467196,0.22530302099750488,0.6596240994522197,0.30056870825532755
14,100,214,False,True,0.4414132212516007,0.3689883934490173,0.3378642875635984,0.3462364154940493,0.3544761553953056,0.3682493073645429,0.33889624410708785,0.05186667473558431,0.2889067274834621,0.3174293931250107,0.3017446776670779,0.9762672583817911,0.3941363594396397
15,100,215,False,True,0.5009325220054291,0.5474968950115564,0.4741214821638349,0.4563422413817493,0.5304613572408085,0.49677544738702195,0.5205693963921332,0.10120013080181064,0.3538196033195361,0.36631618259527526,0.36303117975747495,0.9524408698247041,0.41896410194989075
