,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.01246610329128496,-0.045293791032263706,train
1,100,"(2,)",c,0.049199337660729835,-0.08038456254932604,train
2,100,"(4,)",c,0.028055048568321403,-0.05690794049862694,train
3,100,"(6,)",c,0.037902451167504674,-0.06104285955278901,train
4,100,"(8,)",c,0.028962428628019045,-0.07598515405232475,train
5,100,"(10,)",c,0.025119756854433444,-0.06812270662633299,train
6,100,"(2, 2)",c,0.03421609464834047,-0.05656522211064691,train
7,100,"(4, 4)",c,0.06051940201164784,0.016402433150814865,train
8,100,None,i,2.0374448074816245,-1.6341848303476365,train
9,100,"(2,)",i,1.9976246829152027,-0.683409670617281,train
10,100,"(4,)",i,2.2778900681929284,0.4011593188272612,train
11,100,"(6,)",i,2.1951245013013434,-0.833994502464799,train
12,100,"(8,)",i,2.02984582267993,-1.768897966440286,train
13,100,"(10,)",i,2.2927931227666396,-1.373478300092213,train
14,100,"(2, 2)",i,2.4120919486373524,0.48328236174299694,train
15,100,"(4, 4)",i,1.737183706817119,0.9464160366401544,train
16,200,None,c,0.02174176654515331,-0.08793252114280856,train
17,200,"(2,)",c,0.06150583680759558,-0.12450982458173336,train
18,200,"(4,)",c,0.025112772681500587,-0.09072241357035558,train
19,200,"(6,)",c,0.06745661719691382,-0.11395600530527439,train
20,200,"(8,)",c,0.05973352999621089,-0.123221768732122,train
21,200,"(10,)",c,0.06739314834715052,-0.1265370851261214,train
22,200,"(2, 2)",c,0.06519277594857403,-0.009837032818751907,train
23,200,"(4, 4)",c,0.06709841034791815,-0.1251399595843801,train
24,200,None,i,2.8738281489283133,-1.32063734770624,train
25,200,"(2,)",i,2.130974206028299,1.474456025928729,train
26,200,"(4,)",i,2.8155800992530264,0.19955859975516785,train
27,200,"(6,)",i,2.1310771537419133,1.4742830254529224,train
28,200,"(8,)",i,2.7648604641960737,-0.18940437307852911,train
29,200,"(10,)",i,2.7210076736517332,-0.40680025850638657,train
30,200,"(2, 2)",i,2.131018765544521,1.474283926243088,train
31,200,"(4, 4)",i,2.474312069781309,0.9212870059674078,train
32,400,None,c,0.0660341023117559,0.015097241047627458,train
33,400,"(2,)",c,0.067933157669539,0.010680885903751337,train
