,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.002129035425296381,-0.044541762427340585,train
1,100,"(2,)",c,0.013434077548557681,-0.0547166942082108,train
2,100,"(2, 2)",c,0.020730714032316494,-0.060419720435034525,train
3,100,"(4,)",c,0.011917684458497984,-0.05329126618205221,train
4,100,"(4, 4)",c,0.0020892865194821315,-0.04443765020805385,train
5,100,"(6,)",c,0.0029496655169607344,-0.04606712025134798,train
6,100,"(6, 6)",c,0.003042350940812248,-0.04592625741950636,train
7,100,"(8,)",c,0.0031278055212001204,-0.04643255028361946,train
8,100,"(8, 8)",c,0.019187925351607082,-0.059964987779691586,train
9,100,"(10,)",c,0.0024240374052433592,-0.04532998628459912,train
10,100,None,i,2.036769586706163,-1.758844277400336,train
11,100,"(2,)",i,2.183749271345534,-1.4711820987726856,train
12,100,"(2, 2)",i,2.4173981407755116,-1.1151183634489132,train
13,100,"(4,)",i,1.9879503524177544,-1.8753039308254955,train
14,100,"(4, 4)",i,1.9291867532072429,-1.7744683687469702,train
15,100,"(6,)",i,2.4915387317071023,-1.0929937529398643,train
16,100,"(6, 6)",i,1.9831798272259824,-1.8844994541900744,train
17,100,"(8,)",i,1.9878486806602915,-1.8651270189998475,train
18,100,"(8, 8)",i,2.098659009207036,-1.597036283492179,train
19,100,"(10,)",i,1.9773427329824154,-1.8639182578435998,train
20,200,None,c,0.05402145575957649,0.000658760067253903,train
21,200,"(2,)",c,0.05365857066319485,0.0002927054439997612,train
22,200,"(2, 2)",c,0.0531099653522729,-0.0002189960830905946,train
23,200,"(4,)",c,0.055587863761970245,-0.007234603054939686,train
24,200,"(4, 4)",c,0.07114499692544235,-0.019128113896756206,train
25,200,"(6,)",c,0.05864169163506923,-0.010169109997689177,train
26,200,"(6, 6)",c,0.07310378016244708,-0.02284147846296655,train
27,200,"(8,)",c,0.053791232943225326,-0.007701955964934206,train
28,200,"(8, 8)",c,0.09907649137224263,-0.03897345642046285,train
29,200,"(10,)",c,0.053762439214102536,-0.005676431539269893,train
30,200,None,i,2.5032187566495456,-0.9941205830139285,train
31,200,"(2,)",i,2.404255534759273,-1.2044255754535922,train
32,200,"(2, 2)",i,2.279715153982014,-1.2158152809458687,train
33,200,"(4,)",i,2.5534691116284867,-0.8299714624795103,train
34,200,"(4, 4)",i,2.505323423493233,-1.3216290604538625,train
35,200,"(6,)",i,2.2413686650318327,-1.3770853160424423,train
36,200,"(6, 6)",i,2.493450896018235,-1.1037687259298645,train
37,200,"(8,)",i,2.3737917275636145,-0.99436569879748,train
38,200,"(8, 8)",i,2.518883189196112,-0.9054862372591055,train
39,200,"(10,)",i,2.293441685024815,-1.0210649932770837,train
40,400,None,c,0.018276696894998872,0.024853514379384593,train
41,400,"(2,)",c,0.03412602467027042,0.007021226383115586,train
42,400,"(2, 2)",c,0.016720487876924567,0.02558285352311028,train
43,400,"(4,)",c,0.03781513620444904,0.007229215012730402,train
