,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.07458086021347068,-0.0499396146185185,train
1,100,"(2,)",c,0.05734530482930212,-0.06033611180849672,train
2,100,"(2, 2)",c,0.073157361664083,-0.05004240836198836,train
3,100,"(4,)",c,0.08643260989375977,-0.06977441597795933,train
4,100,"(4, 4)",c,0.09309320771713014,-0.07086228689507969,train
5,100,"(6,)",c,0.09914984937995898,-0.06984466630279851,train
6,100,"(6, 6)",c,0.1026336035661704,-0.07642008371985039,train
7,100,"(8,)",c,0.10010408401024326,-0.07049185218413768,train
8,100,"(8, 8)",c,0.10044535472877328,-0.06446222890171613,train
9,100,"(10,)",c,0.07719133267694703,-0.05232735169540344,train
10,100,None,i,2.7342421304636684,-1.6507024519739646,train
11,100,"(2,)",i,2.738856679025722,-1.6532449262852702,train
12,100,"(2, 2)",i,2.805172865984571,-1.7925672413797877,train
13,100,"(4,)",i,2.7031397896003626,-1.6578545769675583,train
14,100,"(4, 4)",i,2.7339284307766634,-1.1666076637599359,train
15,100,"(6,)",i,2.6094982274420055,-1.9167600519316268,train
16,100,"(6, 6)",i,2.6458124578432205,-1.7836081838440987,train
17,100,"(8,)",i,2.6378636286745585,-1.7231257573255485,train
18,100,"(8, 8)",i,2.8765949371952386,-1.530563695146622,train
19,100,"(10,)",i,2.601435564613563,-1.6669587912041504,train
20,200,None,c,0.021163627766033578,0.010600596081529608,train
21,200,"(2,)",c,0.09642809474425175,-0.03225142656327911,train
22,200,"(2, 2)",c,0.048393576810062545,-0.012742439322653865,train
23,200,"(4,)",c,0.09392912742948639,-0.031268766671697035,train
24,200,"(4, 4)",c,0.0406245322262567,-0.009454119219551709,train
25,200,"(6,)",c,0.0915111875948384,-0.028754642188030265,train
26,200,"(6, 6)",c,0.16074089352603044,-0.08030580857749829,train
27,200,"(8,)",c,0.03514514340121638,-0.0026428543184837893,train
28,200,"(8, 8)",c,0.03103592475254071,-0.0011437618037731178,train
29,200,"(10,)",c,0.03729037221189744,-0.002762928028337788,train
30,200,None,i,2.7373075813713923,-0.7004972672411053,train
31,200,"(2,)",i,2.4961854099902765,-1.0420596526110066,train
32,200,"(2, 2)",i,2.6577536063961564,-1.055596202374458,train
33,200,"(4,)",i,2.435516303060359,-0.9116303204995287,train
34,200,"(4, 4)",i,2.3902034881797762,-1.3381477958985566,train
35,200,"(6,)",i,2.5912171773872745,-1.1175858902083606,train
