,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,i,1.9962805511842094,1.831044610735865,1.2924501399148114,1.8308198120425498,1.647442615185024,1.460632434770138,1.5338912944492962,0.6138505248347542,1.290931246715746,1.5586007304809744,1.290823898810739,5.208366576796173,1.6533650680472476,train
1,200,False,True,i,1.6479416985168682,1.6480933101032438,1.452342002751205,1.6479017625222045,1.6256527195934674,1.6005955150515203,1.5089665213329355,1.3892870239543282,1.3892978756439343,1.4977743521216365,1.3892523507575387,6.230161939576253,1.5717279227261465,train
2,400,False,True,i,1.7626916901076009,1.5134285446128153,1.3830896564995294,1.5136680818147983,1.5077249330379519,1.4611061672540975,1.3359002399104734,0.9210961576216501,1.5446362368629676,1.422091027302471,1.544613985007758,6.449126469680456,1.5835332581909798,train
3,800,False,True,i,1.7551666291757604,1.6699292308532427,1.5285168630668615,1.669941458361009,1.659790313713335,1.6137167091116154,1.4336427724995071,1.329837367530817,1.487995274926457,1.4816935635410995,1.4879596967048074,7.363682863164363,1.5802327532988811,train
4,100,False,True,i,2.035232725910378,1.583097368722787,1.2924501399148114,1.5832543881689696,4.716018319563989,1.4199294500660686,1.4563527756484131,1.903176685142751,1.816344144463933,1.5199291455513038,1.8164931370353212,5.658655598756909,1.6555563508183622,test
5,200,False,True,i,1.7982121010077035,1.7973824625027128,1.452342002751205,1.7825967392709838,7.007601667694076,1.6028799053602478,1.4188739709506861,1.8239803118546178,1.8269550416122566,1.5338567233774327,1.8563046142192818,7.357806364198043,1.611275574198172,test
6,400,False,True,i,1.485741604390612,1.3837483896838927,1.3830896564995294,1.3840553909102165,6.497965063033728,1.3574147396181098,1.2652026265428955,2.078376025417307,1.6367037297243174,1.5108919979578361,1.636836777827393,6.958275286827668,1.6285367893100444,test
7,800,False,True,i,1.5577493786510046,1.4964425536506092,1.5285168630668615,1.4964722569996542,7.413795333023654,1.460502372448353,1.2793000608357241,1.7668303130644785,1.657821220057388,1.5383633713601181,1.6578020525807329,8.015907884823623,1.6306704119932203,test
0,100,False,True,i,1.4349015525425843,1.4581617255817207,1.603262888603034,1.4582888317792095,1.4039615757408932,1.3803242345588305,1.4539332495883193,1.480390342398536,1.448244818015679,1.3656195375076035,1.4481867231505492,5.862591741651423,1.6226395264062927,train
1,200,False,True,i,1.9159065131044606,1.6783963806007163,1.4744561635019344,1.678562498226582,1.5885892843864582,1.5818765702038184,1.5020387645696367,0.8568471726747054,1.4667928742484388,1.348523157111791,1.4667306873608255,6.6325648629462535,1.5771220175213418,train
2,400,False,True,i,1.644737320046906,1.6493459159012454,1.5585529239354527,1.6491168688585722,1.6276923423150254,1.5603228632298438,1.3213001608847055,1.498866717027144,1.4836242529134223,1.5984899496896525,1.4835856794401543,6.588514703597466,1.599727220786616,train
