,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,800,None,c,0.008882282679838661,0.0013024570441532424,train
1,800,"(2,)",c,0.05424914563045974,0.047980024009535896,train
2,800,"(4,)",c,0.010623736421962304,-0.0007301362238560549,train
3,800,"(8,)",c,0.009650046188093757,-0.0007709571721487696,train
4,800,"(16,)",c,0.01784366251113447,-0.006043134706789575,train
5,800,"(32,)",c,0.009962827577085321,-0.0007432039715567762,train
6,800,"(64,)",c,0.010112899334730856,-0.0007642304267137679,train
7,800,"(2, 2)",c,0.012846117608723324,-0.0036025300171983465,train
8,800,"(4, 4)",c,0.00917423441487121,-0.0007376442461981037,train
9,800,"(16, 16)",c,0.009950989254349821,-0.0013190729630286424,train
10,800,None,i,2.1884132471353492,0.21290943045586844,train
11,800,"(2,)",i,1.6071717817754705,1.2674110713680724,train
12,800,"(4,)",i,1.6045745363212105,1.2896650061024904,train
13,800,"(8,)",i,1.9961371943807666,0.3822209797028991,train
14,800,"(16,)",i,2.038945141960094,-0.03487710533921316,train
15,800,"(32,)",i,2.2458837117416364,-0.28325902773210976,train
16,800,"(64,)",i,2.062790671415799,-1.0131228806099855,train
17,800,"(2, 2)",i,1.5817326161686993,1.5352614542363026,train
18,800,"(4, 4)",i,1.579640622722874,1.5380461325296548,train
19,800,"(16, 16)",i,2.0728625823817683,0.15771972760598224,train
20,1600,None,c,0.0009979796187030297,-0.022397674912640442,train
21,1600,"(2,)",c,0.0013589382812613131,-0.022684556899090026,train
22,1600,"(4,)",c,0.0012638594219186443,-0.022608742498807528,train
23,1600,"(8,)",c,0.002016178265763812,-0.022496045333357334,train
24,1600,"(16,)",c,0.0010235486225982908,-0.02255432159376195,train
25,1600,"(32,)",c,0.0008599867290682284,-0.02278524633169942,train
26,1600,"(64,)",c,0.0013203253049670618,-0.022986461966222976,train
27,1600,"(2, 2)",c,0.05321567363504957,0.03856736955245661,train
28,1600,"(4, 4)",c,0.0016814102980873533,-0.023121487138709797,train
29,1600,"(16, 16)",c,0.002298428469391549,-0.02422567252694661,train
30,1600,None,i,2.078838471597574,0.4704838164039049,train
31,1600,"(2,)",i,1.6364128697299178,1.4487506563366288,train
32,1600,"(4,)",i,1.6927300741343736,0.9950631950079806,train
33,1600,"(8,)",i,1.8833242500620264,1.043278015385599,train
34,1600,"(16,)",i,1.9565382394430293,0.6066484571424932,train
35,1600,"(32,)",i,1.9787316339239758,0.44542238352231567,train
36,1600,"(64,)",i,2.16686187653278,-0.08219982719027887,train
37,1600,"(2, 2)",i,1.6205979479925419,1.5970867129908186,train
38,1600,"(4, 4)",i,1.654240125447497,1.4453533076903091,train
39,1600,"(16, 16)",i,1.705596892404869,0.9644923688222136,train
40,3200,None,c,0.0019120229341522599,0.011625083318562828,train
41,3200,"(2,)",c,0.0022628910697124124,0.011414493782488839,train
42,3200,"(4,)",c,0.00224935137301316,0.011402530966647197,train
43,3200,"(8,)",c,0.00224938650968752,0.011421388302696185,train
44,3200,"(16,)",c,0.002276245373713328,0.011399310056474645,train
45,3200,"(32,)",c,0.0023552422588732605,0.011349644896523915,train
46,3200,"(64,)",c,0.004955668327765604,0.009050192990634528,train
47,3200,"(2, 2)",c,0.05318072382110113,0.07063786492977762,train
48,3200,"(4, 4)",c,0.002382296205324927,0.011350536586183495,train
49,3200,"(16, 16)",c,0.006524748559292533,0.009053798976099422,train
50,3200,None,i,1.7037546341866774,0.9072637010829024,train
51,3200,"(2,)",i,1.543698542390728,1.4474205495964856,train
52,3200,"(4,)",i,1.5367834256608885,1.4588694978289596,train
53,3200,"(8,)",i,1.5350205952493179,1.1518687147398388,train
54,3200,"(16,)",i,1.5928703172632437,1.0392745706894781,train
55,3200,"(32,)",i,1.7646408408903906,0.787561417058934,train
56,3200,"(64,)",i,1.7978696068634412,0.5525211007357705,train
57,3200,"(2, 2)",i,1.5842604160081715,1.6095973131060803,train
58,3200,"(4, 4)",i,1.584780888169766,1.6095681955628625,train
59,3200,"(16, 16)",i,1.461831662351554,1.166898104761859,train
60,6400,None,c,6.386610186593295e-05,-0.004050028546398525,train
61,6400,"(2,)",c,7.973580461106863e-05,-0.0040455196446942425,train
62,6400,"(4,)",c,6.065955327104462e-05,-0.004056419451868706,train
63,6400,"(8,)",c,6.276795771854942e-05,-0.0040561533889765375,train
64,6400,"(16,)",c,7.798002625246295e-05,-0.0040442626056351886,train
65,6400,"(32,)",c,7.319889492222426e-05,-0.004055369457046444,train
66,6400,"(64,)",c,0.00011061267355060994,-0.0042046335809887625,train
67,6400,"(2, 2)",c,0.053201218496295624,0.048303954089832346,train
68,6400,"(4, 4)",c,6.79754259404055e-05,-0.004056046658776646,train
69,6400,"(16, 16)",c,9.380174148058528e-05,-0.004125147896139407,train
70,6400,None,i,1.5450102109628951,1.138335569458542,train
71,6400,"(2,)",i,1.6078595956273554,1.4411309881062675,train
72,6400,"(4,)",i,1.5759269772597373,1.4560053961957988,train
73,6400,"(8,)",i,1.4697573309265375,1.2555234826140578,train
74,6400,"(16,)",i,1.4924398895826747,1.1721006440886992,train
75,6400,"(32,)",i,1.588512760133756,1.0486128538369959,train
76,6400,"(64,)",i,1.7014718565772566,0.907338839084677,train
77,6400,"(2, 2)",i,1.5587104497799626,1.4834637526342906,train
78,6400,"(4, 4)",i,1.5579730978391162,1.4831941753175295,train
79,6400,"(16, 16)",i,1.4641148142437082,1.2282375622334871,train
80,800,None,c,0.009356508091947326,0.007756846229044508,test
81,800,"(2,)",c,0.05741906503578206,0.04494250013912237,test
82,800,"(4,)",c,0.011043522410639162,0.008641553009011269,test
83,800,"(8,)",c,0.010759275542164408,0.011881585270799641,test
84,800,"(16,)",c,0.013997710636871451,0.014573658439782495,test
85,800,"(32,)",c,0.01123542372034134,0.012285382388616378,test
86,800,"(64,)",c,0.011373471175226054,0.01216990793938404,test
87,800,"(2, 2)",c,0.011670530337268566,0.015446307263836561,test
88,800,"(4, 4)",c,0.010288026786332465,0.011286792715198248,test
89,800,"(16, 16)",c,0.01110602147514091,0.01062252799383143,test
90,800,None,i,2.5839025710398924,2.8562824172298362,test
91,800,"(2,)",i,1.7766876803024427,1.8227302888728776,test
92,800,"(4,)",i,1.8478225637319285,1.9445384926034635,test
93,800,"(8,)",i,2.523522126734902,2.599825612865778,test
94,800,"(16,)",i,2.8920812076672058,2.998530957917,test
95,800,"(32,)",i,2.9412791651400827,2.794103146992099,test
96,800,"(64,)",i,4.201826650944595,4.392441156114509,test
97,800,"(2, 2)",i,1.6646376396806704,1.7052137593554095,test
98,800,"(4, 4)",i,1.6615521346734914,1.7008678547053342,test
99,800,"(16, 16)",i,2.5047789238884866,2.640430564361708,test
100,1600,None,c,0.0010036419779053407,0.0014302927487005812,test
101,1600,"(2,)",c,0.0013628620122555564,0.0020339770348559894,test
102,1600,"(4,)",c,0.0012704002982167019,0.0018102078345954055,test
103,1600,"(8,)",c,0.0020098025054505544,0.0026505290744211307,test
104,1600,"(16,)",c,0.0010305458086653319,0.002092521921087651,test
105,1600,"(32,)",c,0.0008704416430682226,0.0018492993322704776,test
106,1600,"(64,)",c,0.0013260924118893027,0.002366293524930958,test
107,1600,"(2, 2)",c,0.05679848778575781,0.05110828000187498,test
108,1600,"(4, 4)",c,0.0016760495590229876,0.002706774632756992,test
109,1600,"(16, 16)",c,0.002350402056645476,0.0034029549565691066,test
110,1600,None,i,2.2275620122797704,2.1578957755519155,test
111,1600,"(2,)",i,1.601020081106209,1.5835696358299582,test
112,1600,"(4,)",i,1.6840407363957701,1.6271700829557108,test
113,1600,"(8,)",i,2.0066935321395705,1.9652436825959576,test
114,1600,"(16,)",i,2.0441750757184884,2.0791004941747957,test
115,1600,"(32,)",i,1.9374936940418275,1.903354791525011,test
116,1600,"(64,)",i,2.3419743002131947,2.2827810377798494,test
117,1600,"(2, 2)",i,1.6305930059669083,1.6541390579870483,test
118,1600,"(4, 4)",i,1.6194437320028885,1.6065862486769749,test
119,1600,"(16, 16)",i,1.689808559049846,1.7697013996503643,test
120,3200,None,c,0.0017974853449703354,0.030682832432013734,test
121,3200,"(2,)",c,0.002103592781646332,0.031026465320843757,test
122,3200,"(4,)",c,0.002107783019481442,0.030893196993209037,test
123,3200,"(8,)",c,0.0021110551627172383,0.03100744891571519,test
124,3200,"(16,)",c,0.002110836800086365,0.030897085088926326,test
125,3200,"(32,)",c,0.002217690278389061,0.030890615946678635,test
126,3200,"(64,)",c,0.0045801795624886435,0.03182154391828792,test
127,3200,"(2, 2)",c,0.05531400606867137,0.07278522988098791,test
128,3200,"(4, 4)",c,0.0022251800214949944,0.031094579066144823,test
129,3200,"(16, 16)",c,0.006020761897737946,0.03334189672297994,test
130,3200,None,i,1.8323472025356211,1.841373911025943,test
131,3200,"(2,)",i,1.58837057080379,1.6284515975050209,test
132,3200,"(4,)",i,1.5647100296699512,1.6023326136401017,test
133,3200,"(8,)",i,1.584410130876418,1.6184870911857991,test
134,3200,"(16,)",i,1.608052763864394,1.708840435992298,test
135,3200,"(32,)",i,1.7901461472996787,1.7901858840134,test
136,3200,"(64,)",i,1.9147330941908587,2.082179773091432,test
137,3200,"(2, 2)",i,1.626100125544311,1.6368379391377677,test
138,3200,"(4, 4)",i,1.6267663350114114,1.6370866952410423,test
139,3200,"(16, 16)",i,1.478674529695757,1.5375957606973085,test
140,6400,None,c,6.405599517369693e-05,0.014910982768954526,test
141,6400,"(2,)",c,8.004391637959332e-05,0.014828378000605809,test
142,6400,"(4,)",c,6.086568566922819e-05,0.014927711946023983,test
143,6400,"(8,)",c,6.299421325096535e-05,0.014918720685708821,test
144,6400,"(16,)",c,7.82999940334436e-05,0.014934873817630687,test
145,6400,"(32,)",c,7.353093931069438e-05,0.014920304306037148,test
146,6400,"(64,)",c,0.00011154923350245988,0.015131884166101789,test
147,6400,"(2, 2)",c,0.05288134176545913,0.06912677167205043,test
148,6400,"(4, 4)",c,6.828068590217355e-05,0.014917866000032616,test
149,6400,"(16, 16)",c,9.416450053793223e-05,0.015008509001644249,test
150,6400,None,i,1.519772216398735,1.5398162672630364,test
151,6400,"(2,)",i,1.5615016645334534,1.6265794491242946,test
152,6400,"(4,)",i,1.5499443792011751,1.5674479829585601,test
153,6400,"(8,)",i,1.4126126112774844,1.4607804923091288,test
154,6400,"(16,)",i,1.4508601016774565,1.4926782139580772,test
155,6400,"(32,)",i,1.56752006407772,1.6263994929118486,test
156,6400,"(64,)",i,1.6708956583919354,1.6725261759504662,test
157,6400,"(2, 2)",i,1.5275804965836906,1.546120432941874,test
158,6400,"(4, 4)",i,1.5339693911334262,1.5480295726294657,test
159,6400,"(16, 16)",i,1.4058668912228547,1.4523838651812495,test
0,800,None,c,0.001954333795008592,-0.015617669552830664,train
1,800,"(2,)",c,0.013037651482592519,-0.020438870489139477,train
2,800,"(4,)",c,0.003182940368609365,-0.01684377414535755,train
3,800,"(8,)",c,0.013411988421453903,-0.021619037666128015,train
4,800,"(16,)",c,0.004328806030008511,-0.01773149947379354,train
5,800,"(32,)",c,0.014560264998647921,-0.02185843476590881,train
6,800,"(64,)",c,0.010961219553601837,-0.017373079023608143,train
7,800,"(2, 2)",c,0.05890210888957426,0.05015659152307565,train
8,800,"(4, 4)",c,0.01828856334715669,-0.02470833873768179,train
9,800,"(16, 16)",c,0.007743730357724493,-0.020665885017990566,train
10,800,None,i,2.2984890985526967,0.1720325243760683,train
