,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,800,None,c,0.007311224008663156,0.0279232344764032,train
1,800,"(2,)",c,0.0272886162116436,0.011339990929303687,train
2,800,"(4,)",c,0.020461151533292855,0.016460516789428982,train
3,800,"(8,)",c,0.02211703534776528,0.015254204141661253,train
4,800,"(16,)",c,0.019690524881630655,0.016692481100468996,train
5,800,"(32,)",c,0.024390762395294596,0.013958212685528992,train
6,800,"(64,)",c,0.027751482995242892,0.01127892654548189,train
7,800,"(2, 2)",c,0.015543711742394243,0.01926949352670786,train
8,800,"(4, 4)",c,0.020146791939347892,0.015806206335955683,train
9,800,"(16, 16)",c,0.02700420049063519,0.01125040846451851,train
10,800,None,i,2.133861648919561,0.15222854368468944,train
11,800,"(2,)",i,1.6992699803444589,1.3240628470032465,train
12,800,"(4,)",i,1.6365580706217133,1.2996839331674983,train
13,800,"(8,)",i,1.8815340267189513,0.7195582888872976,train
14,800,"(16,)",i,1.9752600714525541,0.07668195152609068,train
15,800,"(32,)",i,2.2321417104258345,0.11336770817865144,train
16,800,"(64,)",i,2.1083916601359842,-0.7381204954847013,train
17,800,"(2, 2)",i,1.810358612208005,1.2632709370871738,train
18,800,"(4, 4)",i,1.6291670254427686,1.328732733793494,train
19,800,"(16, 16)",i,2.1702107154888184,0.026931650362962647,train
20,1600,None,c,0.002238931200261117,-0.021584879077487233,train
21,1600,"(2,)",c,0.0024381321728489257,-0.021612459121129496,train
22,1600,"(4,)",c,0.0027395544334133156,-0.021957177884485774,train
23,1600,"(8,)",c,0.00243110180592759,-0.02161202104343854,train
24,1600,"(16,)",c,0.00243776836037752,-0.021609817494570978,train
25,1600,"(32,)",c,0.002711744255730016,-0.021705193192006395,train
26,1600,"(64,)",c,0.001828280760268232,-0.022089173031842414,train
27,1600,"(2, 2)",c,0.0024365239809257862,-0.021609067280655453,train
28,1600,"(4, 4)",c,0.002244880815209363,-0.021611308371406474,train
29,1600,"(16, 16)",c,0.003508726788557665,-0.023233663836697286,train
30,1600,None,i,1.9133202042625583,0.6409461310393414,train
31,1600,"(2,)",i,1.7377662082601018,1.2300356443793843,train
32,1600,"(4,)",i,1.5565789628946205,1.2696846999202787,train
33,1600,"(8,)",i,1.6233045001283244,1.0420268523246956,train
34,1600,"(16,)",i,1.8173337644666636,0.6475298687641413,train
35,1600,"(32,)",i,1.8059390620317242,0.8332522725040553,train
36,1600,"(64,)",i,1.9769678545401856,0.20524374933211764,train
37,1600,"(2, 2)",i,1.661002892664337,1.4271818838972778,train
38,1600,"(4, 4)",i,1.6251535962594479,1.4356952521217057,train
39,1600,"(16, 16)",i,1.732028747597126,0.7819216282631212,train
40,3200,None,c,0.0015293450316118434,0.012780207922031037,train
41,3200,"(2,)",c,0.003890801540549939,0.010218387669257336,train
42,3200,"(4,)",c,0.0040369496451323015,0.010166651763596015,train
43,3200,"(8,)",c,0.00297118900880885,0.011062063447813087,train
44,3200,"(16,)",c,0.0041066417922813745,0.010537955703709601,train
45,3200,"(32,)",c,0.003944017513775246,0.010456393257803273,train
46,3200,"(64,)",c,0.006603651109813952,0.008560386894089712,train
47,3200,"(2, 2)",c,0.054751206259232764,0.06286868372524046,train
48,3200,"(4, 4)",c,0.004762864709169785,0.009471431223843658,train
49,3200,"(16, 16)",c,0.009047806901576895,0.006041117928856692,train
50,3200,None,i,1.6839754730065684,0.9561315055266322,train
51,3200,"(2,)",i,1.555717540597572,1.458582492283632,train
52,3200,"(4,)",i,1.5899552767443288,1.4524030879294771,train
53,3200,"(8,)",i,1.6637888004676231,0.986233889299208,train
54,3200,"(16,)",i,1.669697170868922,1.0066698814403703,train
55,3200,"(32,)",i,1.6770784938200871,0.9073056711761537,train
56,3200,"(64,)",i,1.765932032335541,0.6888277062428207,train
57,3200,"(2, 2)",i,1.5850357170799267,1.4461574243197584,train
58,3200,"(4, 4)",i,1.550854584905108,1.4441438975734227,train
59,3200,"(16, 16)",i,1.495998909431612,1.110969092543284,train
60,6400,None,c,0.0002511915167010671,-0.002314424290975752,train
61,6400,"(2,)",c,0.05303976872228532,0.05365813711057834,train
62,6400,"(4,)",c,0.0031219639535518717,-0.00378723660435365,train
63,6400,"(8,)",c,0.0005996129578789581,-0.002348286280326889,train
64,6400,"(16,)",c,0.0002927011958929529,-0.00238090659877049,train
65,6400,"(32,)",c,0.0002607746700922998,-0.002340382550899345,train
66,6400,"(64,)",c,0.00034719453399247605,-0.0019855441997053557,train
67,6400,"(2, 2)",c,0.00018869500076077784,-0.002235278964909815,train
68,6400,"(4, 4)",c,0.0001884735913203921,-0.002233732677969238,train
69,6400,"(16, 16)",c,0.0003310055823514996,-0.0024403568080929527,train
70,6400,None,i,1.5700193700522107,1.1731965517355496,train
71,6400,"(2,)",i,1.562091090349065,1.5012175087001813,train
72,6400,"(4,)",i,1.4199459818076938,1.349010412198906,train
73,6400,"(8,)",i,1.470387707555916,1.2902209063812273,train
74,6400,"(16,)",i,1.4793545383501543,1.217794359147741,train
75,6400,"(32,)",i,1.5712170481716599,1.0458945742510248,train
76,6400,"(64,)",i,1.7011603433235527,0.8673945516643718,train
77,6400,"(2, 2)",i,1.6473632912309202,1.621860563532316,train
78,6400,"(4, 4)",i,1.564830669345706,1.4962460596102733,train
79,6400,"(16, 16)",i,1.4577233130494092,1.2522931985526444,train
80,800,None,c,0.005606473518706728,0.007864927336074636,test
81,800,"(2,)",c,0.019571538369597644,0.02314880276654761,test
82,800,"(4,)",c,0.011362978883487952,0.02136960013517024,test
83,800,"(8,)",c,0.014082702477631898,0.020837307321644474,test
84,800,"(16,)",c,0.012212607401689588,0.020270869008917093,test
85,800,"(32,)",c,0.016638813705692798,0.0185850144136557,test
86,800,"(64,)",c,0.019996220826199243,0.02650857697199657,test
87,800,"(2, 2)",c,0.008514159684799736,0.016428591172556815,test
88,800,"(4, 4)",c,0.01231752025819374,0.023841633908651697,test
89,800,"(16, 16)",c,0.02063434717446083,0.027027861694809384,test
90,800,None,i,2.619152137384739,2.449693054371017,test
91,800,"(2,)",i,1.752716186537981,1.7907704444263808,test
92,800,"(4,)",i,1.7584154325314636,1.6293455025089707,test
93,800,"(8,)",i,2.1637150085690258,2.0380340243385886,test
94,800,"(16,)",i,2.5795114032367805,2.623133854645001,test
95,800,"(32,)",i,2.607000243396629,2.526164768817685,test
96,800,"(64,)",i,3.5135680987804285,3.4446665612385243,test
97,800,"(2, 2)",i,1.889679448947858,1.7794681960738543,test
98,800,"(4, 4)",i,1.7146667569862846,1.5824756758974519,test
99,800,"(16, 16)",i,2.8038947439095443,2.5606629080069956,test
100,1600,None,c,0.0023181962959353034,0.026345546179581198,test
101,1600,"(2,)",c,0.0025486331378239547,0.026752344335197728,test
102,1600,"(4,)",c,0.0027363342031030196,0.02697460658044542,test
103,1600,"(8,)",c,0.0025359266190269976,0.02673150955201284,test
104,1600,"(16,)",c,0.0025392140212832613,0.026735349800076327,test
105,1600,"(32,)",c,0.002815975397834706,0.027058121582152577,test
106,1600,"(64,)",c,0.0018130373487305258,0.025489229577790554,test
107,1600,"(2, 2)",c,0.0025492883903207035,0.026742095369440666,test
108,1600,"(4, 4)",c,0.0023386020081993266,0.026449595088043294,test
109,1600,"(16, 16)",c,0.0033894189896251413,0.02779016256810154,test
110,1600,None,i,1.933267786675121,1.8952515602426285,test
111,1600,"(2,)",i,1.7490361929704599,1.7157786453390298,test
112,1600,"(4,)",i,1.5675634893408965,1.6091712915637235,test
113,1600,"(8,)",i,1.6259376912478154,1.7124292367340939,test
114,1600,"(16,)",i,1.9017516149929035,2.1009362327480314,test
115,1600,"(32,)",i,1.9935612953201634,2.074981906278077,test
116,1600,"(64,)",i,2.3325232133261795,2.440250994246523,test
117,1600,"(2, 2)",i,1.6801405706725736,1.632986268018778,test
118,1600,"(4, 4)",i,1.6981010158243313,1.6336791425425663,test
119,1600,"(16, 16)",i,1.823970402365325,1.969571231053232,test
120,3200,None,c,0.0014755278718396523,0.003424946724729863,test
121,3200,"(2,)",c,0.0028455770520478363,0.004014633131925436,test
122,3200,"(4,)",c,0.0029716739164162643,0.003662914727693434,test
123,3200,"(8,)",c,0.0021973555843134533,0.0038979167541630154,test
124,3200,"(16,)",c,0.002986806013623127,0.004191136027698846,test
125,3200,"(32,)",c,0.0028130589095718473,0.0038508413899811635,test
126,3200,"(64,)",c,0.004771148752429854,0.005454910507575048,test
127,3200,"(2, 2)",c,0.05663618695785695,0.050501897708880805,test
128,3200,"(4, 4)",c,0.003693406953268612,0.004034959739923396,test
129,3200,"(16, 16)",c,0.007111998101479923,0.005487475332461018,test
130,3200,None,i,1.70802181222089,1.776891010622892,test
131,3200,"(2,)",i,1.5797805374706864,1.553124365806401,test
132,3200,"(4,)",i,1.6091533404475786,1.5870176674376557,test
133,3200,"(8,)",i,1.7055753860664793,1.815826462875155,test
134,3200,"(16,)",i,1.6622683047538305,1.656914358245752,test
135,3200,"(32,)",i,1.726243111692329,1.7354588180662989,test
136,3200,"(64,)",i,1.8551095806588025,1.8261425095863129,test
137,3200,"(2, 2)",i,1.6043483169023534,1.579218841214232,test
138,3200,"(4, 4)",i,1.5868507450587575,1.600104954333093,test
139,3200,"(16, 16)",i,1.5221126301765298,1.4871190820112423,test
140,6400,None,c,0.0002263479808871228,0.011656955271634262,test
141,6400,"(2,)",c,0.05565460162246086,0.0550092726380087,test
142,6400,"(4,)",c,0.000611156978233865,0.013568337328455993,test
143,6400,"(8,)",c,0.00044072817062926895,0.012227380327900583,test
144,6400,"(16,)",c,0.0002546271510400135,0.011679873296217393,test
145,6400,"(32,)",c,0.00024275770631489697,0.01164720902750584,test
146,6400,"(64,)",c,0.00035597752162351207,0.011419544979884216,test
147,6400,"(2, 2)",c,0.0001930695989368631,0.011722764152615747,test
148,6400,"(4, 4)",c,0.00019310227414565416,0.011699857909717646,test
149,6400,"(16, 16)",c,0.0003239064261703711,0.011867091041135659,test
150,6400,None,i,1.5481542270059914,1.5428651471276325,test
151,6400,"(2,)",i,1.570773117205996,1.5711492397769018,test
152,6400,"(4,)",i,1.4060962917816362,1.4260234726542202,test
153,6400,"(8,)",i,1.4566657322300778,1.489351152392444,test
154,6400,"(16,)",i,1.4749542027718991,1.4790361701087889,test
155,6400,"(32,)",i,1.5672026437683175,1.6582173056113232,test
156,6400,"(64,)",i,1.7273992569767203,1.7699182734641374,test
157,6400,"(2, 2)",i,1.6417001656879504,1.6219583682756935,test
158,6400,"(4, 4)",i,1.5481745294522147,1.548749509121227,test
159,6400,"(16, 16)",i,1.4375109833691022,1.4913305035905091,test
0,800,None,c,0.0023958559962462722,-0.11033654455238208,train
1,800,"(2,)",c,0.0023483218012198765,-0.11042417903951936,train
2,800,"(4,)",c,0.0023400896807205186,-0.11037166532215906,train
3,800,"(8,)",c,0.002340048073333382,-0.11042806966093782,train
4,800,"(16,)",c,0.0023668544098403564,-0.11038438720604524,train
