,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.02593725974845552,0.035179495562644075,train
1,100,"(2,)",c,0.04240944071400153,0.02762014742127475,train
2,100,"(4,)",c,0.07371156626476032,0.01656118852034613,train
3,100,"(6,)",c,0.05992825500011653,0.019210035184601376,train
4,100,"(8,)",c,0.08375126130247831,0.007226606106749927,train
5,100,"(10,)",c,0.10036943318943153,0.015270603988271625,train
6,100,"(2, 2)",c,0.07075414309630602,0.017110269128656725,train
7,100,"(4, 4)",c,0.0914392070519985,0.010910559639680902,train
8,100,None,i,1.645126701857536,-1.5307230830066305,train
9,100,"(2,)",i,1.5910673580761694,1.3336313181778752,train
10,100,"(4,)",i,1.667047853635157,-1.035472961467972,train
11,100,"(6,)",i,2.054448550253018,-1.2854922554726778,train
12,100,"(8,)",i,1.7481503910808993,-1.3348071074650063,train
13,100,"(10,)",i,2.1280886676218596,-1.1809312100505722,train
14,100,"(2, 2)",i,1.5920630287377522,1.3331184011767028,train
15,100,"(4, 4)",i,2.0262203787552844,0.6597048766755187,train
16,200,None,c,0.013516890776938779,-0.06988894804227835,train
17,200,"(2,)",c,0.027451044065820412,-0.08567894603423515,train
18,200,"(4,)",c,0.01558798991814385,-0.07598290411233637,train
19,200,"(6,)",c,0.016197385832429637,-0.0766956238530935,train
20,200,"(8,)",c,0.027309045737571532,-0.08838614984160953,train
21,200,"(10,)",c,0.016983638037808658,-0.07862658710906759,train
22,200,"(2, 2)",c,0.05638666571419528,-0.08700090026120584,train
23,200,"(4, 4)",c,0.028887410625662337,-0.09024619259246305,train
24,200,None,i,2.3194725902753315,-1.3152790038572175,train
25,200,"(2,)",i,1.543489613920241,0.9723976537925327,train
26,200,"(4,)",i,2.1998928135085993,-0.18440964280972097,train
27,200,"(6,)",i,2.281394218820335,0.3766726177294549,train
28,200,"(8,)",i,2.2733802455033683,-0.7154096127489581,train
29,200,"(10,)",i,2.2552090223158427,-1.0381553606631408,train
30,200,"(2, 2)",i,1.904033536157368,0.818527702012877,train
31,200,"(4, 4)",i,1.6335798912416195,0.8383430459055856,train
32,400,None,c,0.03868333997689061,-0.02102097016491455,train
33,400,"(2,)",c,0.056002507633465835,0.050342926401294376,train
34,400,"(4,)",c,0.03726076586414314,-0.01803948338118578,train
35,400,"(6,)",c,0.05530683030418195,-0.03511638554331533,train
36,400,"(8,)",c,0.037388501893538595,-0.020770252507698022,train
37,400,"(10,)",c,0.06540152072649624,-0.029339005476278785,train
38,400,"(2, 2)",c,0.050515056030275486,-0.0315907592971335,train
39,400,"(4, 4)",c,0.05603086121920815,0.05033066954288006,train
40,400,None,i,2.6161800595353566,-0.3494614869912441,train
41,400,"(2,)",i,1.8778733197348347,1.1242568738823564,train
