,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.03471891874695959,-0.09225336062831405,train
1,100,"(2,)",c,0.04710210091401794,-0.10601325068486972,train
2,100,"(2, 2)",c,0.03596721352629921,-0.0946899981092731,train
3,100,"(4,)",c,0.039991247491200504,-0.10627324846309495,train
4,100,"(4, 4)",c,0.07052591265394957,-0.12876984785325296,train
5,100,"(6,)",c,0.05173556753538659,-0.1173072576231163,train
6,100,"(6, 6)",c,0.06881154257874607,-0.12781422336177684,train
7,100,"(8,)",c,0.014490047492430935,-0.08612232769152207,train
8,100,"(8, 8)",c,0.08490415226537584,-0.14455733599092827,train
9,100,"(10,)",c,0.04278888507014635,-0.11786921178210477,train
10,100,None,i,2.1479448371119116,-1.65297286599883,train
11,100,"(2,)",i,2.1784980624872814,-1.6606902118312021,train
12,100,"(2, 2)",i,2.0596871183494585,-1.7596778001381312,train
13,100,"(4,)",i,1.9737569446519083,-1.9039044732007886,train
14,100,"(4, 4)",i,2.082449181068163,-1.70137168650421,train
15,100,"(6,)",i,2.046536439525861,-1.3924024423118717,train
16,100,"(6, 6)",i,2.591797076502691,-1.366670859236794,train
17,100,"(8,)",i,2.09745976060794,-1.681728385541116,train
18,100,"(8, 8)",i,1.9503949294837486,-1.770176582624301,train
19,100,"(10,)",i,2.0337482651035903,-1.8758537913403093,train
20,200,None,c,0.01346559687291459,-0.03314265008580076,train
21,200,"(2,)",c,0.014914615303107844,-0.03445301615654007,train
22,200,"(2, 2)",c,0.02021966045052753,-0.03862670187304442,train
23,200,"(4,)",c,0.021810567302697894,-0.03978008169408607,train
24,200,"(4, 4)",c,0.02479726492586458,-0.04876901907529888,train
25,200,"(6,)",c,0.01727966948876676,-0.038678319557207345,train
26,200,"(6, 6)",c,0.020819460006942046,-0.04384392637643709,train
27,200,"(8,)",c,0.016478397288656882,-0.03929610355487244,train
28,200,"(8, 8)",c,0.0213055820228176,-0.043307337537664116,train
29,200,"(10,)",c,0.012259279411640902,-0.03812658563328733,train
30,200,None,i,2.3192028482752254,-1.0175400972731476,train
31,200,"(2,)",i,2.434754687351976,-0.9899047502804732,train
32,200,"(2, 2)",i,2.1787339307771387,-1.085774611785576,train
33,200,"(4,)",i,2.2380218828972236,-1.2979132474755835,train
34,200,"(4, 4)",i,2.5393242276869072,-0.9440877539735811,train
35,200,"(6,)",i,2.2017943158036375,-0.9646825241168139,train
36,200,"(6, 6)",i,2.3984564281275795,-1.0158707845175226,train
37,200,"(8,)",i,2.108985477279374,-1.2212407709492756,train
38,200,"(8, 8)",i,2.192381479014244,-1.2377983485915847,train
39,200,"(10,)",i,2.0557720694654473,-1.6745771583748468,train
40,400,None,c,0.037213874608287574,-0.09247610829313285,train
41,400,"(2,)",c,0.035938438852149174,-0.09354687290561099,train
42,400,"(2, 2)",c,0.048408131942180355,-0.10528481145386928,train
43,400,"(4,)",c,0.03615968896294116,-0.09346755342600288,train
44,400,"(4, 4)",c,0.04823040316178642,-0.10645851962729343,train
45,400,"(6,)",c,0.035762782614558654,-0.09569175676383998,train
46,400,"(6, 6)",c,0.04937530990272096,-0.10821118467622093,train
47,400,"(8,)",c,0.03551889551313099,-0.09451894637407153,train
48,400,"(8, 8)",c,0.04571728045609584,-0.1019116054504564,train
49,400,"(10,)",c,0.0433529966063337,-0.10017511541715544,train
50,400,None,i,2.457246839291009,-0.5238700087211616,train
51,400,"(2,)",i,2.690407812952501,-0.311361251353476,train
52,400,"(2, 2)",i,2.494350562706996,-0.4566822710120619,train
53,400,"(4,)",i,2.5973564346830047,-0.5408105313406614,train
54,400,"(4, 4)",i,2.6063270044771785,-0.3611402280112999,train
55,400,"(6,)",i,2.4645561062838204,-0.43942159111498386,train
56,400,"(6, 6)",i,2.5542532776491695,-0.712153560649905,train
57,400,"(8,)",i,2.3817217773379626,-0.8438726281591474,train
58,400,"(8, 8)",i,2.5748587624258046,-0.6506412713189225,train
59,400,"(10,)",i,2.475549252368485,-0.7700682104638307,train
60,800,None,c,0.014441234724900403,0.034866994553969854,train
61,800,"(2,)",c,0.020720135947598407,0.027767642404570296,train
62,800,"(2, 2)",c,0.014992494436733813,0.03422939253413068,train
63,800,"(4,)",c,0.01969638846111049,0.026685227737660796,train
64,800,"(4, 4)",c,0.026452604372695043,0.01896164432508404,train
65,800,"(6,)",c,0.02522642209066801,0.01931013558070906,train
66,800,"(6, 6)",c,0.024612635576823406,0.021588877427395566,train
67,800,"(8,)",c,0.023620311175574747,0.022157863688996145,train
68,800,"(8, 8)",c,0.021638679252578907,0.023456059508414645,train
69,800,"(10,)",c,0.019644680043321146,0.02518370059205699,train
70,800,None,i,2.3291960639932068,-0.03753947353039205,train
