,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,800,None,c,0.015174905445266548,0.02194096607424199,train
1,800,"(2,)",c,0.014156449392806008,0.022764274382008606,train
2,800,"(4,)",c,0.0177872264526644,0.020307104297183604,train
3,800,"(8,)",c,0.018864030718630853,0.019651345586771823,train
4,800,"(16,)",c,0.01952101206581248,0.019417619162988956,train
5,800,"(32,)",c,0.018304262261886393,0.01947040966974462,train
6,800,"(64,)",c,0.019157114346577558,0.01863618496137331,train
7,800,"(2, 2)",c,0.058623902366329535,0.061926304391838286,train
8,800,"(4, 4)",c,0.01907576856900566,0.01951706696060145,train
9,800,"(16, 16)",c,0.02885644964539166,0.0101172276454615,train
10,800,None,i,2.2546824891017874,0.1057657813765065,train
11,800,"(2,)",i,1.6486122687644365,1.4952840162790773,train
12,800,"(4,)",i,2.1712500209519323,0.540316161186342,train
13,800,"(8,)",i,2.0357348511298907,0.7527913683847735,train
14,800,"(16,)",i,2.0816115820475445,0.6748271108155917,train
15,800,"(32,)",i,2.264744591598843,0.022426375625199387,train
16,800,"(64,)",i,2.313386298670317,-0.9864691985386546,train
17,800,"(2, 2)",i,1.8289108671513623,1.3427904547414873,train
18,800,"(4, 4)",i,1.773959403261899,1.2757805944423681,train
19,800,"(16, 16)",i,2.225606995668412,0.2681341031792112,train
20,1600,None,c,0.002794022361689188,0.00249979858839985,train
21,1600,"(2,)",c,0.0039779565223951405,0.0013166546192222193,train
22,1600,"(4,)",c,0.003551352474862845,0.00184032574731286,train
23,1600,"(8,)",c,0.003234174387682801,0.002276379129191843,train
24,1600,"(16,)",c,0.004235389516497148,0.0007638605934002959,train
25,1600,"(32,)",c,0.004228656186715558,0.0005351218487642628,train
26,1600,"(64,)",c,0.006641390308486714,-0.0021243467717822345,train
27,1600,"(2, 2)",c,0.0582620256207783,0.048425536740405485,train
28,1600,"(4, 4)",c,0.0035201001488325695,0.0012149453597275453,train
29,1600,"(16, 16)",c,0.008464379793585114,-0.0034953781750310317,train
30,1600,None,i,2.0350607445095887,0.6836779474288502,train
31,1600,"(2,)",i,1.8303593274764678,1.2146511703902616,train
32,1600,"(4,)",i,1.7657739306597489,1.3002455429072959,train
33,1600,"(8,)",i,1.8877857572688712,0.8953662257743514,train
34,1600,"(16,)",i,1.9572966049649398,0.44361075103118525,train
35,1600,"(32,)",i,2.1398713895881802,0.1612485423582346,train
36,1600,"(64,)",i,2.2148391458732237,-0.014856918083434215,train
37,1600,"(2, 2)",i,1.7483151318921706,1.5674811983835506,train
38,1600,"(4, 4)",i,1.6961418814131954,1.3998336411084065,train
39,1600,"(16, 16)",i,2.0755888468779413,0.6114534668212943,train
40,3200,None,c,0.0056175786393548414,0.012319152125366575,train
41,3200,"(2,)",c,0.007642343460061042,0.010306216779777791,train
42,3200,"(4,)",c,0.007510387557319698,0.010040850198063245,train
43,3200,"(8,)",c,0.0070683259731515865,0.010838936345126003,train
44,3200,"(16,)",c,0.011720356801313172,0.009280538578605987,train
45,3200,"(32,)",c,0.008600420757215873,0.008751007838033228,train
46,3200,"(64,)",c,0.008867627026398915,0.008092576626508568,train
47,3200,"(2, 2)",c,0.060111604084224564,0.06643950590408065,train
48,3200,"(4, 4)",c,0.06011072595629602,0.06646209710046344,train
49,3200,"(16, 16)",c,0.0023429435054555443,0.014875659086343057,train
50,3200,None,i,1.6483905191555104,0.9207344523650108,train
51,3200,"(2,)",i,1.5304552060897936,1.4819191939989895,train
52,3200,"(4,)",i,1.5388698998594845,1.4709728758938911,train
53,3200,"(8,)",i,1.4555982182414329,1.2250671862999047,train
54,3200,"(16,)",i,1.5795602543327762,1.105582029792911,train
55,3200,"(32,)",i,1.7144812882847105,0.8412661018713575,train
56,3200,"(64,)",i,1.889625686742082,0.48012194193661617,train
57,3200,"(2, 2)",i,1.5883773289483631,1.6262417935918791,train
58,3200,"(4, 4)",i,1.6072674580142432,1.3937589135058885,train
59,3200,"(16, 16)",i,1.5279176552896732,1.160699633219109,train
60,6400,None,c,0.0008983610874158146,0.005651710845623602,train
61,6400,"(2,)",c,0.0018469109475451576,0.005121162974074887,train
62,6400,"(4,)",c,0.001067688293027764,0.005560809118688756,train
63,6400,"(8,)",c,0.0027371857560972677,0.004554461595098043,train
64,6400,"(16,)",c,0.002777900725665014,0.0045092168945735445,train
65,6400,"(32,)",c,0.004077906379110001,0.004001250096020044,train
66,6400,"(64,)",c,0.0032019944044198905,0.004211379786624577,train
67,6400,"(2, 2)",c,0.002836209325550489,0.004289895649742266,train
68,6400,"(4, 4)",c,0.004755403608848693,0.003642889429668428,train
69,6400,"(16, 16)",c,0.003426050472051618,0.003648124583684599,train
70,6400,None,i,1.5704044411980846,1.0993174055732908,train
71,6400,"(2,)",i,1.5850606709477497,1.6178339369274164,train
72,6400,"(4,)",i,1.3903398137448522,1.343611297787311,train
73,6400,"(8,)",i,1.4026074083771656,1.2200885822834653,train
74,6400,"(16,)",i,1.4573078906795032,1.203557742286097,train
75,6400,"(32,)",i,1.5232875328661029,1.0619404727935162,train
76,6400,"(64,)",i,1.579255777026544,0.9990547836440431,train
77,6400,"(2, 2)",i,1.3667700781066512,1.3423405020479988,train
78,6400,"(4, 4)",i,1.46534302756502,1.4885824789438795,train
79,6400,"(16, 16)",i,1.3876080103055393,1.243151628698573,train
80,800,None,c,0.013186125979823177,0.02487690552206516,test
81,800,"(2,)",c,0.012207263751229054,0.022911816201215133,test
82,800,"(4,)",c,0.015426929262595961,0.024978090392704183,test
83,800,"(8,)",c,0.016168197665835157,0.023451210299642755,test
84,800,"(16,)",c,0.017227698593231474,0.023649423040607465,test
85,800,"(32,)",c,0.016145293449232493,0.023209338817838317,test
86,800,"(64,)",c,0.01613319555572748,0.02462136523402583,test
87,800,"(2, 2)",c,0.05617569128504132,0.06259538635064084,test
88,800,"(4, 4)",c,0.015616879098059722,0.02549986468678717,test
89,800,"(16, 16)",c,0.023669558497639794,0.02747648642069654,test
90,800,None,i,2.3879222445379136,2.6570062792550617,test
91,800,"(2,)",i,1.7545144988819337,1.6431237978953455,test
92,800,"(4,)",i,2.3545848987192044,2.3957927780221198,test
93,800,"(8,)",i,2.22974438621719,2.060233807359424,test
94,800,"(16,)",i,2.1744145399642223,2.2885796616231167,test
95,800,"(32,)",i,2.787106688212019,2.8092937361677612,test
96,800,"(64,)",i,3.8607478324786233,3.9180015337253145,test
97,800,"(2, 2)",i,1.8624368642743274,1.783428807020164,test
98,800,"(4, 4)",i,1.7960960916331512,1.7445440080831036,test
99,800,"(16, 16)",i,2.603382026156963,2.8284598350053183,test
100,1600,None,c,0.0021476030403963804,0.011546208469287906,test
101,1600,"(2,)",c,0.003338666464488636,0.012642432259953736,test
102,1600,"(4,)",c,0.002666369421992592,0.012593148779484833,test
103,1600,"(8,)",c,0.00243464044309283,0.012103538811347951,test
104,1600,"(16,)",c,0.004013491224873704,0.012298269164976006,test
105,1600,"(32,)",c,0.004024945798491014,0.01232916694407321,test
106,1600,"(64,)",c,0.006221204793532199,0.013023394354758988,test
107,1600,"(2, 2)",c,0.05938980192554667,0.061669814754906745,test
108,1600,"(4, 4)",c,0.0026385351660005085,0.013843309341139642,test
109,1600,"(16, 16)",c,0.008050339316761012,0.014855791294747097,test
110,1600,None,i,2.099691432266329,2.113305654063577,test
111,1600,"(2,)",i,1.7869865029459617,1.872931045501838,test
