,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.052785335388097876,-0.13926035853405166,train
1,100,"(2,)",c,0.011328953386924176,-0.12002739743141184,train
2,100,"(2, 2)",c,0.008426796754211773,-0.11792159364020802,train
3,100,"(4,)",c,0.05408196314469906,-0.13782353614038167,train
4,100,"(4, 4)",c,0.054756113203882524,-0.14061085277665925,train
5,100,"(6,)",c,0.08589796641059397,-0.18630152714942305,train
6,100,"(6, 6)",c,0.07295434136374906,-0.15226122282816654,train
7,100,"(8,)",c,0.08729116985629114,-0.1846678153857952,train
8,100,"(8, 8)",c,0.08557434201523284,-0.1823599305638259,train
9,100,"(10,)",c,0.07749662403722818,-0.18120987871136207,train
10,100,None,i,2.032548044173765,-1.859943809044187,train
11,100,"(2,)",i,2.0549528626319145,-1.7372319598826576,train
12,100,"(2, 2)",i,2.1074398832346826,-1.8008573503808123,train
13,100,"(4,)",i,2.1552940579616755,-1.865123504306435,train
14,100,"(4, 4)",i,2.1683325545301253,-1.6808354848709786,train
15,100,"(6,)",i,2.1368905260443625,-1.7615204834969802,train
16,100,"(6, 6)",i,2.0128155066589746,-1.7370613179559378,train
17,100,"(8,)",i,2.1564251045736085,-1.8625552042350575,train
18,100,"(8, 8)",i,2.077721535690193,-1.8516836558901466,train
19,100,"(10,)",i,2.038448715074822,-1.6797458050201521,train
20,200,None,c,0.12086904472449683,-0.05046902064119072,train
21,200,"(2,)",c,0.21933289767702596,-0.09357956941990214,train
22,200,"(2, 2)",c,0.11369653960587184,-0.047177093107096967,train
23,200,"(4,)",c,0.2165353397844406,-0.10844199195881428,train
24,200,"(4, 4)",c,0.222269347067708,-0.117268707447967,train
25,200,"(6,)",c,0.21673395741862383,-0.09570284898662211,train
26,200,"(6, 6)",c,0.2348180510223696,-0.12001357869930797,train
27,200,"(8,)",c,0.21260524917226736,-0.10073317396687978,train
28,200,"(8, 8)",c,0.15004746146396364,-0.08764821710043527,train
29,200,"(10,)",c,0.17655090265057183,-0.08319214257347453,train
30,200,None,i,2.614305598537701,-1.212861301276807,train
31,200,"(2,)",i,2.4912485110189064,-0.5888329535007119,train
32,200,"(2, 2)",i,2.542494263943486,-0.4358213382456081,train
33,200,"(4,)",i,2.331122708516905,-0.7207638200124394,train
34,200,"(4, 4)",i,2.501499051740526,-1.1413356176907086,train
35,200,"(6,)",i,2.4322943377781727,-1.161508012378183,train
36,200,"(6, 6)",i,2.4043851660343893,-0.9228562155630772,train
37,200,"(8,)",i,2.442597532331656,-1.1488703413140489,train
