,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.06086378269982222,0.06637632405016623,0.008231539305241065,0.06637230102787552,0.06657633691620597,0.05789304810990452,0.0133778490680311,-0.05349186519895414,0.010070137249280294,-0.011728660090122106,0.010059959936740769,0.37588961285954553,0.03151353734464646,train
1,200,False,True,c,0.03138311382122344,0.07758726776919621,0.021367282877576974,0.0776399479410421,0.11346586602049898,0.06087959310093186,0.040392122396117405,0.04272002310755349,0.1163688279244333,0.05492406345783182,0.11634931895443472,0.6910170103497899,0.14641692165110237,train
2,400,False,True,c,0.017944809432466742,0.055468835221695476,0.0020600887855040367,0.05546908015808186,0.08492425852252213,0.05695830827974536,0.007200903394514233,-0.013067211907329629,0.044445294960742246,0.002140799603074508,0.04444057626697145,0.5778560722924533,0.05347488323244154,train
3,800,False,True,c,0.016473369067999025,0.05868318940476382,0.001438777724366099,0.06025480858269731,0.08561130321406418,0.05718258802450791,0.011730121602062769,-0.033370569087911875,0.02609443273171827,-0.024120499228366864,0.025489524441746313,0.46344530793059896,0.02979362823873355,train
4,100,False,True,c,0.0704144451715623,0.07780420224406144,0.008231539305241065,0.07780270248540543,0.30978327859706684,0.05812191228721476,0.008956944612647191,0.033418029132210696,0.09259833944051714,0.052407357255033045,0.09259113310509946,0.3772543552923253,0.09605491039014469,test
5,200,False,True,c,0.03355346781074857,0.08451970232026662,0.021367282877576974,0.08454060140613057,0.5504010621786405,0.05087423020203647,0.013814294507647838,-0.012076090282554968,0.07797359331062914,-0.004578662875198123,0.07810295065028897,0.64237941626929,0.04852565464512437,test
6,400,False,True,c,0.012016448515541463,0.052073503554179536,0.0020600887855040367,0.052077832487180474,0.6375846085032694,0.060867895874042934,0.010168255341949334,-0.03220444159294905,0.011973602758781753,-0.05050039001708857,0.011974219771328691,0.5282996188781356,0.01031022356147182,test
7,800,False,True,c,0.0012966656794566004,0.06064080811972123,0.001438777724366099,0.06079052870255564,0.5566588906768216,0.05445710800928365,0.059410840240153126,-0.024342482111745164,0.05087402665063401,-0.027370215351753782,0.05089988372138258,0.5917201556514311,0.044748275600814125,test
0,100,False,True,c,0.16281550361849,0.10526052637978495,0.022462093542587186,0.1051519419041059,0.1586154382549151,0.07003573581612169,0.08134153654434653,-0.10714192223535664,0.04174225122791327,-0.015201196307735145,0.04173766682302464,0.28007923862060985,0.08262925661712373,train
1,200,False,True,c,0.11970995429280398,0.11970705845924105,0.020297194062459445,0.11969311150363722,0.14808412339497784,0.08346292664941847,0.042620577128099454,0.0880107649826351,0.08800885580229974,0.08787848530457312,0.08799226901275872,0.7418037272071392,0.12400549672181749,train
