,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.020384310691692994,-0.13741873194371715,train
1,100,"(2,)",c,0.018259317028620724,-0.13508268660630365,train
2,100,"(2, 2)",c,0.01281408678321692,-0.1352666624766227,train
3,100,"(4,)",c,0.015280624163180273,-0.13797794130357802,train
4,100,"(4, 4)",c,0.06765409993021185,-0.1838873250682541,train
5,100,"(6,)",c,0.025072952327741423,-0.14321792410119502,train
6,100,"(6, 6)",c,0.028806252439315935,-0.1455279981382002,train
7,100,"(8,)",c,0.005866473808658396,-0.11915443827971527,train
8,100,"(8, 8)",c,0.026456026377414087,-0.13868084206581854,train
9,100,"(10,)",c,0.017468401800451484,-0.13964877947764362,train
10,100,None,i,2.3152025231227835,-1.6691976655608665,train
11,100,"(2,)",i,2.5017349829510382,-1.4993710171229964,train
12,100,"(2, 2)",i,2.3256095719567274,-1.6852299502884867,train
13,100,"(4,)",i,2.1927104221195837,-1.6815964961962058,train
14,100,"(4, 4)",i,2.402065801691034,-1.6271490283546315,train
15,100,"(6,)",i,2.2241103999263805,-1.9570993351599817,train
16,100,"(6, 6)",i,2.3314786556808924,-1.4965834955934179,train
17,100,"(8,)",i,2.2887942988415317,-1.7901184798720209,train
18,100,"(8, 8)",i,2.32483743301911,-1.8602011705014911,train
19,100,"(10,)",i,2.2053361600221577,-1.9125994981287473,train
20,200,None,c,0.06366907729865105,-0.09190422006670881,train
21,200,"(2,)",c,0.07133438652907265,-0.09314647858747174,train
22,200,"(2, 2)",c,0.06873552912990073,-0.08885283710186938,train
23,200,"(4,)",c,0.06668953424634318,-0.09675629881490544,train
24,200,"(4, 4)",c,0.07833087189556971,-0.10551104301430503,train
25,200,"(6,)",c,0.06837094560428347,-0.09207217964071676,train
26,200,"(6, 6)",c,0.0630389484439908,-0.09195181430679059,train
27,200,"(8,)",c,0.07230233973785846,-0.10563679796761034,train
28,200,"(8, 8)",c,0.08221294645984317,-0.11398200393832697,train
29,200,"(10,)",c,0.07420534039358127,-0.10035693453574368,train
30,200,None,i,2.361887967333356,-0.9991830528064324,train
31,200,"(2,)",i,2.4741562266847392,-0.8836481237209185,train
32,200,"(2, 2)",i,2.2340790904336574,-0.593994355068888,train
33,200,"(4,)",i,2.3910185983242225,-1.375426772347564,train
34,200,"(4, 4)",i,2.706281206774015,-0.6228269933883065,train
35,200,"(6,)",i,2.233179232173399,-0.9934098189149948,train
36,200,"(6, 6)",i,2.3201176786367235,-0.7940706182579661,train
37,200,"(8,)",i,2.414129183653453,-1.219773411068778,train
38,200,"(8, 8)",i,2.171019660770578,-1.265848370794391,train
39,200,"(10,)",i,2.6496223076594747,-1.0243217819690955,train
40,400,None,c,0.004138848120308362,-0.024777230099760517,train
41,400,"(2,)",c,0.017567137484546073,-0.03787051268524073,train
42,400,"(2, 2)",c,0.007172866556766023,-0.030321298427782896,train
43,400,"(4,)",c,0.020945391596906674,-0.038022316171874744,train
44,400,"(4, 4)",c,0.03473345920014541,-0.051237505407251,train
45,400,"(6,)",c,0.022421413889865783,-0.04187041243076476,train
46,400,"(6, 6)",c,0.026249187708262747,-0.04235991668633989,train
47,400,"(8,)",c,0.02231410059877081,-0.04037452888181711,train
48,400,"(8, 8)",c,0.04239323727948228,-0.05382272561390992,train
49,400,"(10,)",c,0.02206042138483537,-0.03978576268767885,train
50,400,None,i,2.222859995653808,-0.12212821350237534,train
51,400,"(2,)",i,2.3820341745742786,-0.518219206420379,train
52,400,"(2, 2)",i,2.4703678315394044,-0.07356855419242535,train
