,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.020112449298028943,-0.10862750194035119,train
1,100,"(2,)",c,0.018059435303677002,-0.10784053358033155,train
2,100,"(2, 2)",c,0.01791581318053953,-0.10781381374911284,train
3,100,"(4,)",c,0.018045587820237203,-0.10781224335100385,train
4,100,"(4, 4)",c,0.01756686895771349,-0.1083442540688243,train
5,100,"(6,)",c,0.018441672250078204,-0.10783017433828233,train
6,100,"(6, 6)",c,0.018062954818909023,-0.10781109045516435,train
7,100,"(8,)",c,0.021878755381091117,-0.11510865864403487,train
8,100,"(8, 8)",c,0.09016335802959469,-0.14449875436624404,train
9,100,"(10,)",c,0.020611388948391846,-0.10768739092928961,train
10,100,None,i,1.7831198847033682,-1.7802052923834273,train
11,100,"(2,)",i,1.9042586547646698,-1.5277481467215128,train
12,100,"(2, 2)",i,1.7823583918108366,-1.7597390455394786,train
13,100,"(4,)",i,1.6813463019736312,-1.8454951255441114,train
14,100,"(4, 4)",i,1.8194973486048927,-1.60532244789677,train
15,100,"(6,)",i,1.8011252509001017,-1.8104967292366934,train
16,100,"(6, 6)",i,1.8439001219693294,-1.706789253290222,train
17,100,"(8,)",i,1.8579515710135233,-1.7716952363380307,train
18,100,"(8, 8)",i,1.8181868951294442,-1.8442311030425067,train
19,100,"(10,)",i,1.7258418470723327,-1.8790765778330114,train
20,200,None,c,0.005311340744095346,-0.028494842817730022,train
21,200,"(2,)",c,0.04959233953141906,-0.059927275017040565,train
22,200,"(2, 2)",c,0.005283353146322096,-0.028135925225640727,train
23,200,"(4,)",c,0.03543970354142714,-0.05153342869627281,train
24,200,"(4, 4)",c,0.01835416817073124,-0.034869888360156996,train
25,200,"(6,)",c,0.03970909942951616,-0.053927373263381685,train
26,200,"(6, 6)",c,0.01887720296244257,-0.035048631827122236,train
27,200,"(8,)",c,0.020573402028311243,-0.03643292302372087,train
28,200,"(8, 8)",c,0.06707003562377428,-0.06905891937189339,train
29,200,"(10,)",c,0.05451759373268805,-0.06067520008868717,train
30,200,None,i,2.1589617393346034,-1.2168379278377282,train
31,200,"(2,)",i,2.0315625818709657,-1.2641814434271055,train
32,200,"(2, 2)",i,2.2219342254454855,-1.0387592009489681,train
33,200,"(4,)",i,2.0800644337988077,-1.2997502984246683,train
34,200,"(4, 4)",i,2.1303563612184835,-1.3583651832175563,train
35,200,"(6,)",i,2.2741969418762107,-0.7168522076575918,train
36,200,"(6, 6)",i,2.2056700994670857,-1.0201143184611214,train
37,200,"(8,)",i,2.2305380140440687,-1.0401804753337496,train
38,200,"(8, 8)",i,2.3755463380903494,0.7992736108577693,train
39,200,"(10,)",i,2.094321426715253,-1.2049585282251725,train
40,400,None,c,0.04993357590981871,-0.018803376916515294,train
41,400,"(2,)",c,0.05060601315980133,-0.024124929338100835,train
42,400,"(2, 2)",c,0.04750244187093675,-0.029278259086792505,train
43,400,"(4,)",c,0.05088646143053546,-0.02722048503643329,train
44,400,"(4, 4)",c,0.05591215452648571,-0.029217956358693772,train
45,400,"(6,)",c,0.048398548590029886,-0.025734266983629156,train
46,400,"(6, 6)",c,0.06830190589709184,-0.040826820643863344,train
47,400,"(8,)",c,0.054246899790941494,-0.029729761871882945,train
48,400,"(8, 8)",c,0.04770156519524184,-0.03335054627552887,train
49,400,"(10,)",c,0.050226172927955705,-0.03228232949787192,train
50,400,None,i,2.323044184777906,-0.5009626863659401,train
51,400,"(2,)",i,2.423005627738933,-0.34613500791937357,train
52,400,"(2, 2)",i,2.41383146428056,-0.09096716660965737,train
53,400,"(4,)",i,2.2283809961437853,-0.6108729660511142,train
54,400,"(4, 4)",i,2.550149790839248,-0.33654123249412465,train
55,400,"(6,)",i,2.2956742960732743,-0.33350752745904266,train
56,400,"(6, 6)",i,2.2875481208893884,-0.15105915643192422,train
57,400,"(8,)",i,2.367797722920778,-0.6296959863117713,train
58,400,"(8, 8)",i,2.296986880968377,-0.7549471321316636,train
59,400,"(10,)",i,2.204206971106991,-0.49194219985461846,train
60,800,None,c,0.013736057954712257,0.04594070675686455,train
61,800,"(2,)",c,0.03210914265813101,0.029944038301908706,train
62,800,"(2, 2)",c,0.013621054519174359,0.04593068794208506,train
63,800,"(4,)",c,0.04499670158465444,0.02392181827944696,train
64,800,"(4, 4)",c,0.05762379663502747,0.01432202927904155,train
