,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.031017668294129185,-0.12354303707978226,train
1,100,"(2,)",c,0.06568395925504672,-0.16393884205129353,train
2,100,"(2, 2)",c,0.031998463256025476,-0.12071479955423314,train
3,100,"(4,)",c,0.045906879023919156,-0.15022119201801543,train
4,100,"(4, 4)",c,0.07868873372681423,-0.169885018682441,train
5,100,"(6,)",c,0.03050885552381438,-0.12103076222016292,train
6,100,"(6, 6)",c,0.0630781839855569,-0.160634681235115,train
7,100,"(8,)",c,0.05373646516755249,-0.14048980863087537,train
8,100,"(8, 8)",c,0.05954211902095419,-0.1472856240045139,train
9,100,"(10,)",c,0.05001937267005748,-0.1410907432745136,train
10,100,None,i,2.4795009045216996,-1.821403099946569,train
11,100,"(2,)",i,2.612098505285801,-1.731893237681249,train
12,100,"(2, 2)",i,2.5751264908432447,-1.6729332204455267,train
13,100,"(4,)",i,2.6541744281582185,-1.671396102102701,train
14,100,"(4, 4)",i,2.5817402724570417,-1.7196021421421839,train
15,100,"(6,)",i,2.6850271434044752,-1.6950544197381134,train
16,100,"(6, 6)",i,2.4850813116606725,-1.8846815880041121,train
17,100,"(8,)",i,2.3207178803910753,-1.5532309293732687,train
18,100,"(8, 8)",i,2.904233142606704,-1.0467785322317482,train
19,100,"(10,)",i,2.479987983795794,-1.8136844344541811,train
20,200,None,c,0.02099364984526202,-0.09771386342420735,train
21,200,"(2,)",c,0.03276940943165002,-0.10545958732052313,train
22,200,"(2, 2)",c,0.01631373592548675,-0.09266272466103402,train
23,200,"(4,)",c,0.033933921457577614,-0.10901798238217048,train
24,200,"(4, 4)",c,0.0555411874545133,-0.13439672986033344,train
25,200,"(6,)",c,0.03205861020586258,-0.10461691851734232,train
26,200,"(6, 6)",c,0.05261893120201685,-0.11030977974248334,train
27,200,"(8,)",c,0.059884714064801864,-0.13093961152295178,train
28,200,"(8, 8)",c,0.05759759817512663,-0.13103600317947278,train
29,200,"(10,)",c,0.033763871050154125,-0.10939445968148792,train
30,200,None,i,2.3858731988599144,-1.249878957757932,train
31,200,"(2,)",i,2.49910821673063,-0.9704141818135995,train
32,200,"(2, 2)",i,2.574429347899809,-1.041163365459789,train
33,200,"(4,)",i,2.576822853820851,-1.2153099289478424,train
34,200,"(4, 4)",i,2.392814323087808,-0.9437691736529638,train
