,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.15460070764445588,0.2237981110180788,0.002600663180272064,0.22381304943727542,0.20894549882654026,0.060749776664415875,0.0684779210401149,-0.10911334517860524,-0.05810965314191549,0.03312328514830351,-0.05812727018397041,1.213488648556816,0.09324056479409054,train
1,200,False,True,c,0.10853574681120887,0.11120342713041408,0.04834434268539687,0.11121091428030985,0.13183096085963728,0.0951736749593951,0.07803673322837737,0.07933377436705821,0.16136234068799937,0.12426058906565862,0.1613447576154128,0.7613264437170626,0.19348610122867355,train
2,400,False,True,c,0.031241699502927874,0.06421993200061618,0.0072914802342860675,0.07006351753659879,0.09172027072593084,0.06596407396185955,0.017939362811626065,0.03366349135836355,0.0795607578410631,0.046077748314878486,0.07556703182368736,0.6816224188958993,0.0842946609098123,train
3,800,False,True,c,0.0012518295338764902,0.05362281435600866,0.00237777690226305,0.053621313150600126,0.07143024815943472,0.053414407127506634,0.0018215655192200982,-0.008666894980007934,0.053943740822978516,-0.006653303094112792,0.05394536504723099,0.7660851076525941,0.05955663298503233,train
4,100,False,True,c,0.14311008208052298,0.13744351387232434,0.002600663180272064,0.13754012985341021,1.319279109863129,0.05054057105568397,0.0009721276679074588,-0.03689210096962142,0.08987848287864872,0.015883510642671527,0.08992257060883305,1.3303562659204602,0.1036244026963683,test
5,200,False,True,c,0.08609143011849442,0.09283908655345914,0.04834434268539687,0.09283954084018925,0.6441828067997329,0.05864032744962269,0.011509997554043258,0.03842652884913625,0.09308905764490952,0.012571964728401663,0.09306606666545911,0.6186774289369485,0.0539859474928977,test
6,400,False,True,c,0.02509608709997103,0.05944668037714825,0.0072914802342860675,0.06666398745788961,0.7606010746700895,0.06297113170616445,0.007903579953208631,0.04047454906542798,0.08935286870413947,0.034692714462653824,0.10603725095153166,0.7350125929941379,0.08993806947947358,test
7,800,False,True,c,0.0012346628981454646,0.05381684290834762,0.00237777690226305,0.05382046920629358,0.7191787567316184,0.06650092690063619,0.008310096249224944,0.08803643477982576,0.12143546814301956,0.08844141786327392,0.12143697200443754,0.7450373275969904,0.12426989701817903,test
0,100,False,True,c,0.010473419543414776,0.056080967291937824,0.004922808619204919,0.05608291999965933,0.08965802931033612,0.058155710137642425,0.022333999202932872,-0.005411386959319428,0.06560804022791515,0.010716424404286884,0.06560264647809831,0.5238886848018649,0.08823795799687995,train
1,200,False,True,c,0.02880095870800084,0.06539952609871812,0.021816323479851782,0.06539884739760492,0.08022321464787023,0.06652925600688861,0.028970206097573753,-0.026638773600356533,-0.00738160338354902,-0.02133729645079231,-0.007383294774838163,0.42619755576362267,-0.002029739443557055,train
2,400,False,True,c,0.011465975507132737,0.061922765628568695,0.00618491655054304,0.061921068729071445,0.10245634114518738,0.06757815262633807,0.018682719692325343,-0.03196627111402913,0.020322842378843405,-0.024806755360724533,0.020321278555252037,0.4614286852285997,0.024498961756326876,train
3,800,False,True,c,0.015006307272864252,0.058640870038273875,0.0024820160679425284,0.05866558585687958,0.07618780934441019,0.056771994766934814,0.006639935484680998,0.014756458494469809,0.0692791773125095,0.022708649796353546,0.06926340133111218,0.5869429840930422,0.07458287616116277,train
4,100,False,True,c,0.00911669260530598,0.06351923253898091,0.004922808619204919,0.0635216455466253,0.5491151520588528,0.06575484271648273,0.02011272586137123,-0.03222771816327391,0.002259334748963795,-0.040318860165555546,0.0022562741696687994,0.4584022552810717,-0.005574081470830827,test
