,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,800,None,c,0.0071626278170053535,0.0024385559933156643,train
1,800,"(2,)",c,0.020834721868136685,-0.013474590378479083,train
2,800,"(4,)",c,0.021791604516080122,-0.010647832019299251,train
3,800,"(8,)",c,0.03671205987031373,-0.022129005640459633,train
4,800,"(16,)",c,0.03985360051045796,-0.025008105101357075,train
5,800,"(32,)",c,0.026069554668127704,-0.01609558591016183,train
6,800,"(64,)",c,0.02140609066935016,-0.014386622480385474,train
7,800,"(2, 2)",c,0.025503371879099082,-0.014373192052050685,train
8,800,"(4, 4)",c,0.026508649601396376,-0.01580337224443454,train
9,800,"(16, 16)",c,0.03190438016036581,-0.01951547503394789,train
10,800,None,i,2.2557415878809595,0.19356569577210528,train
11,800,"(2,)",i,1.8073867282995169,1.2078474097320955,train
12,800,"(4,)",i,1.8727625213256076,1.067900462207253,train
13,800,"(8,)",i,1.9891888139364058,0.4690720902756168,train
14,800,"(16,)",i,2.0586921986014244,0.3079935198328701,train
15,800,"(32,)",i,2.3086729962554844,-0.13082563416037712,train
16,800,"(64,)",i,2.312944193008368,-1.217625860588964,train
17,800,"(2, 2)",i,1.7620989092446695,1.3319514690222292,train
18,800,"(4, 4)",i,1.8719997423368249,0.9818648221565082,train
19,800,"(16, 16)",i,2.1369405006424556,0.0217275893160644,train
20,1600,None,c,0.004784437179143336,0.014880161373789337,train
21,1600,"(2,)",c,0.007521612699297734,0.012508973040278685,train
22,1600,"(4,)",c,0.007431293668818648,0.012711915029440714,train
23,1600,"(8,)",c,0.009619723012367168,0.011027949655290747,train
24,1600,"(16,)",c,0.008798880757720878,0.01045786676303675,train
25,1600,"(32,)",c,0.007222081025851887,0.012848333496017321,train
26,1600,"(64,)",c,0.010541536725696821,0.009831002482981218,train
27,1600,"(2, 2)",c,0.007578235218345157,0.012439220155875024,train
28,1600,"(4, 4)",c,0.007522604109064642,0.01200815724863168,train
29,1600,"(16, 16)",c,0.013298157417347715,0.00843034566926992,train
