,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.042915184677482704,-0.04477933951321823,train
1,100,"(2,)",c,0.10726554843770457,-0.07003822970303053,train
2,100,"(4,)",c,0.04102759617779813,-0.04573487014992535,train
3,100,"(6,)",c,0.08482828221204457,-0.06382757221489431,train
4,100,"(8,)",c,0.0673806332669364,-0.05856569467541583,train
5,100,"(10,)",c,0.05110699518794722,-0.05561952186972789,train
6,100,"(2, 2)",c,0.08033485595112243,0.054658912733781546,train
7,100,"(4, 4)",c,0.0804098284951573,0.0546585341789057,train
8,100,None,i,1.8096985273671704,-1.831240776846193,train
9,100,"(2,)",i,2.2898396566744728,-0.6763351352359084,train
10,100,"(4,)",i,2.061834602985381,-1.3682013097181414,train
11,100,"(6,)",i,2.282335442362809,-0.48195833027125234,train
12,100,"(8,)",i,2.1698429082425794,-1.234822535512529,train
13,100,"(10,)",i,1.76823645170712,-1.758688187378041,train
14,100,"(2, 2)",i,2.2567215622841075,0.3447934192389438,train
15,100,"(4, 4)",i,2.1040270979195097,0.5863311219174976,train
16,200,None,c,0.06471047611951482,-0.026025137371408845,train
17,200,"(2,)",c,0.06182413080793148,-0.02298477945206884,train
18,200,"(4,)",c,0.06173802016034155,-0.027563890435161432,train
19,200,"(6,)",c,0.05969886797264046,-0.025155354105008257,train
20,200,"(8,)",c,0.0663705570938161,-0.0292477021168499,train
21,200,"(10,)",c,0.06418868842695725,-0.028276505076379358,train
22,200,"(2, 2)",c,0.0993800332489462,0.0293360145772286,train
23,200,"(4, 4)",c,0.06416068313135723,-0.025852151199386508,train
24,200,None,i,2.6202528565929146,-1.261485240093062,train
25,200,"(2,)",i,1.974321678120617,1.4349982269771788,train
26,200,"(4,)",i,1.973687589565469,1.4346425256632802,train
27,200,"(6,)",i,2.196655802587712,0.6226155073101911,train
28,200,"(8,)",i,2.4407106936076595,0.22785576961591308,train
29,200,"(10,)",i,2.4129496434495357,-1.1017457472586896,train
30,200,"(2, 2)",i,1.9736291068626763,1.4345650866496402,train
31,200,"(4, 4)",i,2.418188412379978,0.5757150490689654,train
32,400,None,c,0.0039979424949204805,-0.11113509523623451,train
33,400,"(2,)",c,0.05493772145139278,-0.02526776129715345,train
34,400,"(4,)",c,0.004612810223356748,-0.1113096572681118,train
35,400,"(6,)",c,0.005585872346246963,-0.11242868091654107,train
36,400,"(8,)",c,0.010238142495180548,-0.11597996990615095,train
37,400,"(10,)",c,0.004755173322644726,-0.11132878070058205,train
38,400,"(2, 2)",c,0.054938628902312055,-0.025267989969829208,train
39,400,"(4, 4)",c,0.005330212041909377,-0.11237784479846179,train
40,400,None,i,2.2076723492728716,-0.38861458078663436,train
41,400,"(2,)",i,2.0240031683931328,0.7506427905458344,train
42,400,"(4,)",i,1.8640392513547996,1.039233416586065,train
43,400,"(6,)",i,2.1293369324357583,0.2671833794030319,train
44,400,"(8,)",i,1.664887519798304,1.2426933665612754,train
45,400,"(10,)",i,2.291312845497021,-0.06665098225446141,train
46,400,"(2, 2)",i,1.7911312813345135,1.253689533924578,train
47,400,"(4, 4)",i,1.7724391301954008,1.1413240134065534,train
48,800,None,c,0.0009050567045195272,-0.012237252327785235,train
49,800,"(2,)",c,0.003333861343238198,-0.014691261179197945,train
50,800,"(4,)",c,0.004927732701239366,-0.015716704247006604,train
51,800,"(6,)",c,0.0044777690520649595,-0.015238717138690752,train
52,800,"(8,)",c,0.006587647948956147,-0.016662617337164395,train
53,800,"(10,)",c,0.006395251780944943,-0.01679180445001726,train
54,800,"(2, 2)",c,0.0573185086416137,0.038343454794820715,train
55,800,"(4, 4)",c,0.0057072729832370285,-0.01585922609626754,train
56,800,None,i,2.3994811747035127,0.06811882655309753,train
57,800,"(2,)",i,1.71891521880835,1.4179262419369687,train
58,800,"(4,)",i,2.0606944304308867,0.8205409343368022,train
59,800,"(6,)",i,1.8733100974427774,1.0388030192345292,train
60,800,"(8,)",i,2.1538013322238503,0.33521665528965094,train
61,800,"(10,)",i,2.1496032276003656,0.28505658398182987,train
62,800,"(2, 2)",i,1.7064725672357954,1.4869815540320253,train
63,800,"(4, 4)",i,1.910853175797279,1.1232186563468134,train
64,100,None,c,0.0406437086271224,0.031838181764123695,test
65,100,"(2,)",c,0.08594593091020863,0.09326321773049184,test
66,100,"(4,)",c,0.03741649371556494,0.027828799394626298,test
67,100,"(6,)",c,0.07189788915683824,0.06464262219282699,test
68,100,"(8,)",c,0.057459352940914143,0.042780649594591214,test
69,100,"(10,)",c,0.05867395191288234,0.04695054078888388,test
70,100,"(2, 2)",c,0.07643744404525184,0.08155604494277291,test
71,100,"(4, 4)",c,0.07649846777362818,0.08164435180842596,test
72,100,None,i,8.3105141913361,7.95718478772744,test
73,100,"(2,)",i,2.7954770750035802,4.479395119254668,test
74,100,"(4,)",i,6.632364157313436,7.098797170128665,test
75,100,"(6,)",i,3.45757884177508,4.859414176835478,test
76,100,"(8,)",i,4.964533120650018,5.850391944382096,test
77,100,"(10,)",i,5.266947988159728,5.8743789028537705,test
78,100,"(2, 2)",i,2.430265736514744,2.234398393067465,test
79,100,"(4, 4)",i,2.4142560772803545,2.41171677247764,test
80,200,None,c,0.006557595995241634,0.02694842553924825,test
81,200,"(2,)",c,0.0029292603604445327,0.027174160584352985,test
82,200,"(4,)",c,0.002336822572830154,0.031282263594064746,test
83,200,"(6,)",c,0.002131419906248164,0.026644230216311217,test
84,200,"(8,)",c,0.007683163023200677,0.02257948194461219,test
85,200,"(10,)",c,0.007591164085695517,0.0327522121420043,test
86,200,"(2, 2)",c,0.05944921352925766,0.10990699258063684,test
87,200,"(4, 4)",c,0.005596301775740051,0.026432804464299693,test
88,200,None,i,4.846990732904464,5.189721141816832,test
89,200,"(2,)",i,1.5504545357577195,1.8085838158186294,test
90,200,"(4,)",i,1.5498113283784414,1.808031115565379,test
91,200,"(6,)",i,1.9051673609335458,2.0072025819482584,test
92,200,"(8,)",i,2.5036518574467697,2.2683350733682266,test
93,200,"(10,)",i,4.4636711382940435,3.425195528214997,test
94,200,"(2, 2)",i,1.5497468439361313,1.807996534585982,test
95,200,"(4, 4)",i,1.7453016454292751,2.0457489842364747,test
96,400,None,c,0.0040148869887775135,-0.022247557029003395,test
97,400,"(2,)",c,0.05432698151078334,0.02321793379852252,test
98,400,"(4,)",c,0.00485857952141221,-0.021237442521190763,test
99,400,"(6,)",c,0.005167196736259458,-0.021356729911086315,test
100,400,"(8,)",c,0.009933893408381153,-0.018323227347361273,test
101,400,"(10,)",c,0.004976541816390679,-0.02092816479659901,test
102,400,"(2, 2)",c,0.05432820681777451,0.023215390845417176,test
103,400,"(4, 4)",c,0.005412206260375509,-0.01963742616867489,test
104,400,None,i,3.258787730868919,3.1735726438840386,test
105,400,"(2,)",i,2.4032286979605635,2.5119361465379058,test
106,400,"(4,)",i,1.9572169415029002,1.8878323412653566,test
107,400,"(6,)",i,2.5321573543020084,2.4549108960171133,test
108,400,"(8,)",i,1.8744834461415425,1.8880078582814646,test
109,400,"(10,)",i,2.7479173832405737,2.6598263026517337,test
110,400,"(2, 2)",i,1.861822155736395,1.8747133749400753,test
111,400,"(4, 4)",i,2.055190686970987,1.7934113864064247,test
112,800,None,c,0.0009225969546454664,-0.01194234627966313,test
113,800,"(2,)",c,0.003089432793460757,-0.014415117906894759,test
114,800,"(4,)",c,0.0036907697771165755,-0.013200967942616644,test
115,800,"(6,)",c,0.0034785801800211557,-0.014002717493306414,test
116,800,"(8,)",c,0.004811306785845449,-0.013320594109151247,test
117,800,"(10,)",c,0.004959895686707385,-0.014084940742583277,test
118,800,"(2, 2)",c,0.05289102778004924,0.05143301747258371,test
119,800,"(4, 4)",c,0.004658444671218397,-0.01298216024100548,test
120,800,None,i,2.766680793216529,2.9135954057152884,test
121,800,"(2,)",i,1.9205782407382057,1.6760796336304356,test
122,800,"(4,)",i,2.312391745804617,1.9119619385837119,test
123,800,"(6,)",i,2.0202011668642905,1.8270704574308685,test
124,800,"(8,)",i,2.5041125375884046,2.4662272707755895,test
125,800,"(10,)",i,2.5051740268118805,2.2568993743130443,test
126,800,"(2, 2)",i,1.8823935421683078,1.638109493418296,test
127,800,"(4, 4)",i,2.1086872821163385,1.897637517501256,test
0,100,None,c,0.061715862666648844,-0.06664620794813839,train
1,100,"(2,)",c,0.05099929131571221,0.03746600157446685,train
2,100,"(4,)",c,0.09796695041015242,-0.08961852280655334,train
3,100,"(6,)",c,0.10649239135263827,-0.0940406280608045,train
4,100,"(8,)",c,0.11546451660567092,-0.10105129245369465,train
5,100,"(10,)",c,0.09712462054733285,-0.0906794171411525,train
6,100,"(2, 2)",c,0.051027235756519435,0.03744037687120876,train
7,100,"(4, 4)",c,0.1204425730053917,-0.12226012112759417,train
8,100,None,i,2.202861625481657,-1.7050848748047474,train
9,100,"(2,)",i,2.270584990731043,0.5017996573888948,train
10,100,"(4,)",i,2.4271169083621333,0.518609250954024,train
11,100,"(6,)",i,2.175884572190475,-0.19985532803327258,train
12,100,"(8,)",i,2.5535435923869816,-0.593036431748456,train
13,100,"(10,)",i,2.6294625638589695,-1.4468875562434118,train
14,100,"(2, 2)",i,1.9364193201948927,1.1633404848426554,train
15,100,"(4, 4)",i,2.274268191008359,0.49152626798839666,train
16,200,None,c,0.07133619644001385,-0.07178634684135998,train
17,200,"(2,)",c,0.07653286116145082,-0.07941421897993958,train
18,200,"(4,)",c,0.08512866236231359,-0.08831830017202016,train
19,200,"(6,)",c,0.07605184296266276,-0.07781278776295747,train
20,200,"(8,)",c,0.08291362397477174,-0.08906084108927159,train
21,200,"(10,)",c,0.07943860237594708,-0.0757809229909563,train
22,200,"(2, 2)",c,0.06435600146796863,0.019515539276862937,train
23,200,"(4, 4)",c,0.07868533774676036,-0.07875439592811856,train
24,200,None,i,2.4113335241952565,-0.829853985563013,train
25,200,"(2,)",i,1.9893088565581412,0.9873012566975453,train
26,200,"(4,)",i,2.0933139773368805,0.5426681876668107,train
27,200,"(6,)",i,2.3317795992004466,-1.0542587686907825,train
28,200,"(8,)",i,2.4266148709437947,0.3245312535702206,train
29,200,"(10,)",i,2.356234218263635,-0.3282336134139884,train
30,200,"(2, 2)",i,2.0479300950357833,0.5879736418897517,train
31,200,"(4, 4)",i,2.1599964882075895,0.54335717643401,train
32,400,None,c,0.03204110318573777,0.0055470878222827836,train
33,400,"(2,)",c,0.04040614215396847,0.00219530612616337,train
34,400,"(4,)",c,0.04458224062366049,1.4940340542368702e-05,train
35,400,"(6,)",c,0.04004654260096951,-0.0010654284745000564,train
36,400,"(8,)",c,0.042804294131336976,0.0012736849000142248,train
37,400,"(10,)",c,0.04921802718107324,-0.0038752470739508737,train
