,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.23704017386087908,-0.08818779431700888,train
1,100,"(2,)",c,0.24237086313566447,-0.09038394394263262,train
2,100,"(4,)",c,0.24201717334569306,-0.09127633638533934,train
3,100,"(6,)",c,0.23476014625834277,-0.09090072708891338,train
4,100,"(8,)",c,0.2408144410229428,-0.09838169578626821,train
5,100,"(10,)",c,0.2369406882097356,-0.09061411017705971,train
6,100,"(2, 2)",c,0.19160296855838937,0.07113332854103493,train
7,100,"(4, 4)",c,0.2317919250667571,-0.10187850899468433,train
8,100,None,i,2.7846685664609017,-1.3059808426164756,train
9,100,"(2,)",i,2.579151377299996,0.3418508932390443,train
10,100,"(4,)",i,1.820227550091497,1.32277978451018,train
11,100,"(6,)",i,2.8216897936528658,-0.9351323874906163,train
12,100,"(8,)",i,2.3891267112813397,-1.4686962002934376,train
13,100,"(10,)",i,2.487451318009665,-1.7598232374696943,train
14,100,"(2, 2)",i,2.5260278709497985,-0.632240645318974,train
15,100,"(4, 4)",i,2.5838786679964834,-0.33378954211154543,train
16,200,None,c,0.04982765427300251,-0.003474592977858575,train
17,200,"(2,)",c,0.06368048030805722,-0.012921146563187089,train
18,200,"(4,)",c,0.11675124700342353,-0.02863999359941728,train
19,200,"(6,)",c,0.06453949969430674,-0.01833798113637057,train
20,200,"(8,)",c,0.06658412656198257,-0.017832777217193018,train
21,200,"(10,)",c,0.05947298838969985,-0.005859763934200833,train
22,200,"(2, 2)",c,0.11243640079397828,-0.0310735170400959,train
23,200,"(4, 4)",c,0.11743191925670825,-0.03469536923114141,train
24,200,None,i,2.4697255839157104,-0.8210763831101504,train
25,200,"(2,)",i,2.415738490576248,0.34970676420455526,train
26,200,"(4,)",i,2.604997024419199,0.7715872370118874,train
27,200,"(6,)",i,2.355299511436002,0.005088022160905474,train
28,200,"(8,)",i,2.171374686483112,-0.7951079370446331,train
29,200,"(10,)",i,2.5185045932945753,-0.6196302275354605,train
30,200,"(2, 2)",i,2.4628043474039067,0.5124040883911659,train
