,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.00780409952874692,-0.12953964297052714,train
1,100,"(2,)",c,0.03907455314353828,-0.1492916316046708,train
2,100,"(4,)",c,0.04610574946257529,-0.15497428456810705,train
3,100,"(6,)",c,0.07746387929974714,-0.16840195117112472,train
4,100,"(8,)",c,0.04092655403072391,-0.15092441530714715,train
5,100,"(10,)",c,0.05726393219852082,-0.156895061210623,train
6,100,"(2, 2)",c,0.01786579023606411,-0.1280911271441843,train
7,100,"(4, 4)",c,0.07408271683692089,-0.06727028194045409,train
8,100,None,i,2.0067645263796856,-1.6866837037439393,train
9,100,"(2,)",i,2.179461915417198,-0.7196967602797746,train
10,100,"(4,)",i,2.214499670248114,0.19050462889698005,train
11,100,"(6,)",i,2.3189661244529556,-0.18428382435855795,train
12,100,"(8,)",i,1.9797316605719673,-1.1781090139671393,train
13,100,"(10,)",i,2.3063485751393924,-0.6075280214280646,train
14,100,"(2, 2)",i,1.693571915305987,1.374866157388677,train
15,100,"(4, 4)",i,1.691949277219183,1.374454995281421,train
16,200,None,c,0.07438952492043617,-0.019354642005381707,train
17,200,"(2,)",c,0.08425369305980757,-0.026772700334779135,train
18,200,"(4,)",c,0.08163149270099238,-0.02882604949375671,train
19,200,"(6,)",c,0.09154049970619445,-0.031613127326238305,train
20,200,"(8,)",c,0.10009933316956333,-0.04505040558499674,train
21,200,"(10,)",c,0.08732972434585214,-0.03471429027004483,train
22,200,"(2, 2)",c,0.11407415569538952,-0.05433623950431434,train
23,200,"(4, 4)",c,0.13754412706942368,-0.07607546738373866,train
24,200,None,i,2.005447303929414,-1.3582695275392933,train
25,200,"(2,)",i,1.8723100806166797,0.7796509458889902,train
26,200,"(4,)",i,1.5178070121482252,1.416984639680179,train
27,200,"(6,)",i,1.9638229929464746,-0.0748059886805287,train
28,200,"(8,)",i,2.0554226631955475,-0.25241936602459186,train
29,200,"(10,)",i,2.036272468563419,-1.3997810912341433,train
30,200,"(2, 2)",i,1.9889062267212034,0.8193677984378246,train
31,200,"(4, 4)",i,1.9013594673167595,0.9038069910745649,train
32,400,None,c,0.009878935056742442,0.011609919261168025,train
33,400,"(2,)",c,0.020390229375091825,0.006817912695230005,train
34,400,"(4,)",c,0.019238841125345338,0.0037344661981722374,train
35,400,"(6,)",c,0.01905594609033566,0.003831456117654311,train
36,400,"(8,)",c,0.013860832897492549,0.009608774590945491,train
37,400,"(10,)",c,0.015041269207267867,0.00875421754371458,train
38,400,"(2, 2)",c,0.025698405460177785,0.0037148791378674383,train
39,400,"(4, 4)",c,0.029427586325664414,-0.004398679776730528,train
40,400,None,i,2.544870733244175,-0.4200795261200544,train
41,400,"(2,)",i,2.2072498020669555,0.703244535479024,train
42,400,"(4,)",i,1.855760228543397,1.4880222483673138,train
43,400,"(6,)",i,2.364489387160058,0.3985982187487889,train
44,400,"(8,)",i,2.146977601470688,0.9591254889533266,train
45,400,"(10,)",i,2.129419397318608,0.42678458314285783,train
46,400,"(2, 2)",i,1.8546531062907843,1.4881476607848634,train
47,400,"(4, 4)",i,2.3019084917337604,0.5239353339495737,train
48,800,None,c,0.026312873911242467,0.00682566879942146,train
49,800,"(2,)",c,0.014626313660651605,0.013280699280643599,train
50,800,"(4,)",c,0.011547535345427818,0.009202215594116553,train
51,800,"(6,)",c,0.031695831490990194,-0.00012663843277581523,train
52,800,"(8,)",c,0.009690750540982502,0.008202518094099932,train
53,800,"(10,)",c,0.011059352166454142,0.008283961555029588,train
54,800,"(2, 2)",c,0.03187722685810673,-0.0009834501935644092,train
55,800,"(4, 4)",c,0.00894237243623555,0.006556782136788326,train
56,800,None,i,2.2499597291327036,0.11096741900669145,train
57,800,"(2,)",i,1.6950266934240312,1.5585706925043696,train
58,800,"(4,)",i,1.7789529156105512,1.1990194500321794,train
59,800,"(6,)",i,1.8520013901650076,1.1584122290911547,train
60,800,"(8,)",i,1.9322922116220493,0.8338929984746823,train
61,800,"(10,)",i,2.0590624935811594,0.7622585247154154,train
62,800,"(2, 2)",i,1.6927730707278554,1.5567872524244837,train
63,800,"(4, 4)",i,1.8668575274814752,1.1408035660261482,train
64,100,None,c,0.009416725433483859,-0.08049052932820676,test
65,100,"(2,)",c,0.03517098484228486,-0.07839139547805335,test
66,100,"(4,)",c,0.03996249539065524,-0.07125324211543793,test
67,100,"(6,)",c,0.06311225431506122,-0.048037023851500174,test
68,100,"(8,)",c,0.03834758237060994,-0.0747005832973797,test
69,100,"(10,)",c,0.04237293341560375,-0.06726822506546465,test
70,100,"(2, 2)",c,0.02279741814490068,-0.0744598464782705,test
71,100,"(4, 4)",c,0.06846297301378126,-0.026496753926294324,test
72,100,None,i,8.334499298485293,7.914491114968703,test
73,100,"(2,)",i,2.766307069670911,3.43513085346163,test
74,100,"(4,)",i,1.9519584155833098,2.65975433236334,test
75,100,"(6,)",i,2.303615095916035,2.0215279031376,test
76,100,"(8,)",i,3.22220657767628,3.6074718078651173,test
77,100,"(10,)",i,3.2298948583687377,3.212601089635925,test
78,100,"(2, 2)",i,1.469774611288031,1.959339765447224,test
79,100,"(4, 4)",i,1.464800578619044,1.961653102959826,test
80,200,None,c,0.0463314950692633,0.015597794295177539,test
81,200,"(2,)",c,0.03447813795490392,0.01064659298559482,test
82,200,"(4,)",c,0.03482892028282622,0.009177912986118331,test
83,200,"(6,)",c,0.04242617339223746,0.02016676392627888,test
84,200,"(8,)",c,0.056345315056820985,0.032853882003456486,test
85,200,"(10,)",c,0.04099271151944862,0.013167433075434172,test
86,200,"(2, 2)",c,0.07058000798224921,0.06748987020243466,test
87,200,"(4, 4)",c,0.08235870608244936,0.08524884165083703,test
88,200,None,i,3.993011008945092,3.695383372402779,test
89,200,"(2,)",i,1.9045426638691925,1.941412146267461,test
90,200,"(4,)",i,1.65391746688016,1.6984003251001003,test
91,200,"(6,)",i,2.35583941801168,3.0067028828662026,test
92,200,"(8,)",i,2.783976374061829,3.4224360006855545,test
93,200,"(10,)",i,7.616211845278023,7.4022172492658465,test
94,200,"(2, 2)",i,2.4336291547075244,1.9178985646745412,test
95,200,"(4, 4)",i,2.003806028265563,1.7648573511163228,test
96,400,None,c,0.00802648105546842,-0.09113401398669133,test
97,400,"(2,)",c,0.013227863010012726,-0.09187394534104776,test
98,400,"(4,)",c,0.01920281505809297,-0.0916103296763502,test
99,400,"(6,)",c,0.018853713893138706,-0.0914152227024872,test
100,400,"(8,)",c,0.012022155841017195,-0.09231137328339706,test
101,400,"(10,)",c,0.012481062165704266,-0.09258048957411495,test
102,400,"(2, 2)",c,0.015605212843682888,-0.08525642404834641,test
103,400,"(4, 4)",c,0.01985102072923393,-0.08045260903714134,test
104,400,None,i,3.3573068213843653,3.08060849093667,test
105,400,"(2,)",i,1.9301295568140906,1.7586475633378917,test
106,400,"(4,)",i,1.681142683695384,1.6747921085793451,test
107,400,"(6,)",i,2.9223906940354345,2.8146171441182903,test
108,400,"(8,)",i,1.9974261342240374,2.030610280981876,test
109,400,"(10,)",i,2.108219369258297,2.0561720567926667,test
110,400,"(2, 2)",i,1.680679459229167,1.6756220692279191,test
111,400,"(4, 4)",i,2.1878794535350155,2.445501830778599,test
112,800,None,c,0.011043133806681992,0.0385802572707644,test
113,800,"(2,)",c,0.005113542999378134,0.026168311165123203,test
114,800,"(4,)",c,0.012081496400695921,0.024585173342890645,test
115,800,"(6,)",c,0.013431630658106007,0.03687790061152855,test
116,800,"(8,)",c,0.010401227556981744,0.0210281911562258,test
117,800,"(10,)",c,0.011300309379743212,0.024532779416044592,test
118,800,"(2, 2)",c,0.010359322292031696,0.03327957521963184,test
119,800,"(4, 4)",c,0.009029575544636384,0.023444973235234663,test
120,800,None,i,2.495524812348705,2.6173464800073196,test
121,800,"(2,)",i,1.7343682862855545,1.7117048623060933,test
122,800,"(4,)",i,1.758356982644364,1.8806643779349121,test
123,800,"(6,)",i,1.9890398981643589,2.067653332224052,test
124,800,"(8,)",i,1.9528994304814689,1.870102593573897,test
125,800,"(10,)",i,2.088801350951418,2.1960554544204802,test
126,800,"(2, 2)",i,1.7323329180353442,1.710873257593861,test
127,800,"(4, 4)",i,1.84125685254432,1.8973519970549568,test
0,100,None,c,0.21587460208460674,0.025632547487075632,train
1,100,"(2,)",c,0.14425834191644132,0.07159737679691935,train
2,100,"(4,)",c,0.2889065315821225,-0.06333744751907565,train
3,100,"(6,)",c,0.23577730182531365,0.030798065540047707,train
4,100,"(8,)",c,0.33735329920935087,-0.046067576877777905,train
5,100,"(10,)",c,0.24026689830697368,-0.008824500502131682,train
6,100,"(2, 2)",c,0.3215505962884596,-0.012864490315367308,train
7,100,"(4, 4)",c,0.32544696361828424,-0.032320234025229044,train
8,100,None,i,2.1097370459994336,-1.4932296842331494,train
9,100,"(2,)",i,2.415871643670375,-0.22993915911611085,train
10,100,"(4,)",i,2.3331812815961497,0.5507652401973048,train
11,100,"(6,)",i,2.188276287385668,-1.6453768980947894,train
12,100,"(8,)",i,2.3033229737601233,-1.7029099006117454,train
13,100,"(10,)",i,2.603574434404888,-1.0455251425576575,train
14,100,"(2, 2)",i,2.75753997516768,0.8657902888055619,train
15,100,"(4, 4)",i,2.58842193509967,-0.5298345106002381,train
16,200,None,c,0.036976470265134447,-0.08706491754953537,train
17,200,"(2,)",c,0.052003356687374734,0.008033729336143134,train
18,200,"(4,)",c,0.0429556422945427,-0.09547498560076086,train
19,200,"(6,)",c,0.05939301797280815,-0.11176840468662538,train
20,200,"(8,)",c,0.07668837503604303,-0.11436520383850285,train
21,200,"(10,)",c,0.05337458793480747,-0.11011381794995348,train
22,200,"(2, 2)",c,0.05196064564842438,0.008016037280170148,train
23,200,"(4, 4)",c,0.10728823367360116,-0.14822606614506925,train
24,200,None,i,2.4355039899090345,-1.432294992025713,train
25,200,"(2,)",i,1.7732736768287791,1.4984454719317706,train
26,200,"(4,)",i,2.5784979338908913,0.3249925745644587,train
27,200,"(6,)",i,2.537260098131453,-0.6762516963207682,train
28,200,"(8,)",i,2.436226489302607,-0.10654516136546835,train
29,200,"(10,)",i,2.594425440796991,-1.031833198245926,train
30,200,"(2, 2)",i,1.775159603126729,1.497865268716676,train
31,200,"(4, 4)",i,2.8058621961418253,0.361827279498581,train
32,400,None,c,0.03768536099842779,0.006735994766356446,train
33,400,"(2,)",c,0.0559396457197422,-0.005100558800467285,train
34,400,"(4,)",c,0.06666919643390302,-0.01325740519302538,train
35,400,"(6,)",c,0.0405468662106381,0.0026299845011454304,train
36,400,"(8,)",c,0.048535036850307876,-0.0024788514519631156,train
37,400,"(10,)",c,0.06921618645484306,-0.017639278175546606,train
38,400,"(2, 2)",c,0.03739742868174799,0.010014581820328662,train
39,400,"(4, 4)",c,0.05036704948761099,-0.004145162863138161,train
40,400,None,i,2.4156300078413198,-0.4703707264184078,train
