,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.21657339608065945,0.09057920210163121,train
1,100,"(2,)",c,0.19363788668247317,0.09446640912339202,train
2,100,"(2, 2)",c,0.3395273766088801,0.009226361510827872,train
3,100,"(4,)",c,0.29707511676786585,0.03892380389701661,train
4,100,"(4, 4)",c,0.3217714401845062,0.03196240416873245,train
5,100,"(6,)",c,0.29018776020151793,0.06151417548528614,train
6,100,"(6, 6)",c,0.3157112034204735,0.048704497870815704,train
7,100,"(8,)",c,0.4073571752652777,-0.000334976700052585,train
8,100,"(8, 8)",c,0.37063770363631987,-0.0015300117658853974,train
9,100,"(10,)",c,0.28453586869210057,0.06772317299455549,train
10,100,None,i,2.3721232618456187,-1.2749716471724986,train
11,100,"(2,)",i,2.0990925962930342,-1.1198522488618938,train
12,100,"(2, 2)",i,2.0456841814936273,-1.5641306760539837,train
13,100,"(4,)",i,2.023554627406236,-1.6324232483969123,train
14,100,"(4, 4)",i,2.143699083299413,-1.0959210339571206,train
15,100,"(6,)",i,2.0305563716243014,-1.4968033672510126,train
16,100,"(6, 6)",i,2.205491923165215,-1.597665790294535,train
17,100,"(8,)",i,2.0232745318157908,-1.736450168129851,train
18,100,"(8, 8)",i,2.0838319099289753,-1.4423309158470432,train
19,100,"(10,)",i,2.08612378500663,-1.8882135888634046,train
20,200,None,c,0.0570995537562634,0.014023032958895273,train
21,200,"(2,)",c,0.05471208269428267,0.014302073060619156,train
22,200,"(2, 2)",c,0.056380399871499697,0.013898025232989721,train
23,200,"(4,)",c,0.14938969632635282,-0.04968121574938659,train
24,200,"(4, 4)",c,0.1409928039886374,-0.04873948241112082,train
25,200,"(6,)",c,0.15317983311571506,-0.0563701060608625,train
26,200,"(6, 6)",c,0.08463124775922562,-0.0083640672541128,train
27,200,"(8,)",c,0.08293587838315084,-0.005968994643979633,train
28,200,"(8, 8)",c,0.08302463662969187,-0.0036083304209964485,train
29,200,"(10,)",c,0.0746249259499378,0.002126469894663585,train
30,200,None,i,2.428185499547118,-1.3110341500214795,train
31,200,"(2,)",i,2.4506076474253193,-1.0952933026956877,train
32,200,"(2, 2)",i,2.4912654796541753,-1.0742878900383712,train
33,200,"(4,)",i,2.3346005803556373,-0.8519820531296216,train
34,200,"(4, 4)",i,2.525302270978825,-0.7996495785631073,train
35,200,"(6,)",i,2.211570478648584,-0.8353708706641217,train
36,200,"(6, 6)",i,2.4023892569502707,-1.2073376851623498,train
37,200,"(8,)",i,2.318415859815633,-0.9895205769840777,train
38,200,"(8, 8)",i,2.4791041025740435,-1.3732536792562546,train
39,200,"(10,)",i,2.308345305555487,-1.0831634979150098,train
40,400,None,c,0.012519259693064966,-0.004234093279603526,train
41,400,"(2,)",c,0.018792465207749447,-0.011012299033950663,train
42,400,"(2, 2)",c,0.019722088546953735,-0.01242142677072323,train
43,400,"(4,)",c,0.03593156434765029,-0.023190338036749553,train
44,400,"(4, 4)",c,0.011630094420079647,-0.00245228643664229,train
45,400,"(6,)",c,0.026255155075905815,-0.014596056990647907,train
46,400,"(6, 6)",c,0.02604720407897683,-0.0193113479825786,train
47,400,"(8,)",c,0.0263826890448029,-0.01798360858684382,train
48,400,"(8, 8)",c,0.03161732586220808,-0.021423127702502497,train
49,400,"(10,)",c,0.03607283013716728,-0.021245571829781717,train
50,400,None,i,2.4840892231304013,-0.2624355526347682,train
51,400,"(2,)",i,2.320067157425797,-0.5950034837368267,train
52,400,"(2, 2)",i,2.346728392802866,-0.5084818966430841,train
53,400,"(4,)",i,2.4118865832316816,-0.2192098180840869,train
54,400,"(4, 4)",i,2.335392630320047,-0.0958591229550348,train
55,400,"(6,)",i,2.49933964660701,-0.7096043271056042,train
56,400,"(6, 6)",i,2.471380757306798,-0.5101082302378563,train
57,400,"(8,)",i,2.3794257306529225,-0.3359161504504979,train
58,400,"(8, 8)",i,2.3568335745032556,-0.5978457384139663,train
59,400,"(10,)",i,2.604835815401624,-0.397635327654351,train
60,800,None,c,0.028662876756728694,0.038948545770348064,train
61,800,"(2,)",c,0.03658126374235838,0.03347944530773327,train
62,800,"(2, 2)",c,0.02901745013169832,0.04057617157124281,train
63,800,"(4,)",c,0.03439522466123066,0.03572888970895627,train
64,800,"(4, 4)",c,0.03842279317962827,0.03187736591981193,train
65,800,"(6,)",c,0.03460236459742497,0.03592588565456608,train
66,800,"(6, 6)",c,0.0389760549969713,0.03256168729747691,train
67,800,"(8,)",c,0.03805893254285838,0.03391932269358448,train
68,800,"(8, 8)",c,0.05056726044104905,0.024909185701563422,train
69,800,"(10,)",c,0.03374244305106312,0.03330908461578092,train
70,800,None,i,2.382797506366581,0.13729475801684457,train
71,800,"(2,)",i,2.2276238112740385,0.3119366909634975,train
72,800,"(2, 2)",i,2.3524131620722177,0.03491737835925678,train
73,800,"(4,)",i,2.444622689646751,-0.11252675316176194,train
74,800,"(4, 4)",i,2.2546896237777942,0.31312622660600997,train
75,800,"(6,)",i,2.3466907447225496,-0.25360501869769314,train
76,800,"(6, 6)",i,2.1585746205545906,0.6020846570497815,train
77,800,"(8,)",i,2.0876451260453375,0.6248910880883398,train
78,800,"(8, 8)",i,2.199199151450188,0.5344611542267959,train
79,800,"(10,)",i,2.2512424626169447,0.6260461943517436,train
80,100,None,c,0.04709914500969206,0.2054559223724321,test
81,100,"(2,)",c,0.06279165718444088,0.15625129786785624,test
82,100,"(2, 2)",c,0.12355634673604293,0.10209718008826708,test
83,100,"(4,)",c,0.1194523705356712,0.174031018746731,test
84,100,"(4, 4)",c,0.10290476154573752,0.21280546209712461,test
85,100,"(6,)",c,0.07951700692737644,0.19021088883083728,test
86,100,"(6, 6)",c,0.09129217826163882,0.17635879505544,test
87,100,"(8,)",c,0.11737714656285059,0.20566678850147052,test
88,100,"(8, 8)",c,0.22394556651713113,0.28347556913860267,test
89,100,"(10,)",c,0.07531735335945375,0.18464405978597953,test
90,100,None,i,4.949213603686898,5.592122712935653,test
91,100,"(2,)",i,6.876604634634501,6.0101202324874405,test
92,100,"(2, 2)",i,8.898759011460573,9.041432109995348,test
93,100,"(4,)",i,6.281080172986073,5.975427927153987,test
94,100,"(4, 4)",i,6.689410718364014,7.038281983756429,test
95,100,"(6,)",i,11.349501711788362,11.252989472274868,test
96,100,"(6, 6)",i,5.909427956164037,6.841692859847251,test
97,100,"(8,)",i,6.984131976529617,7.96242276668153,test
98,100,"(8, 8)",i,6.130674608416175,5.431096408759266,test
99,100,"(10,)",i,10.801905000134122,12.866775409628113,test
100,200,None,c,0.025341926269391975,0.027219711424094514,test
101,200,"(2,)",c,0.018861507615747494,0.03354468312180884,test
102,200,"(2, 2)",c,0.024949693400073077,0.02708173626743176,test
103,200,"(4,)",c,0.09390157279725152,0.11484908068321638,test
104,200,"(4, 4)",c,0.08413869525366861,0.09027372206098579,test
