,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.048533814273539456,0.06700980785688965,0.007461973997565231,0.05960066280867008,0.06613707148573168,0.053567747428118324,0.03340905828961803,-0.12178334860635233,0.0058946115417879245,-0.08098672789210161,0.0033522298250572647,0.9329930074286559,0.022959501469080767,train
1,200,False,True,c,0.041193707852811554,0.06177763507108002,0.05791514840881877,0.061777629988615794,0.08841673546089172,0.06063682301681643,0.03430265164557872,-0.0014524333202991758,0.0747313656566383,0.08663645148123614,0.07472570911561115,0.5447508230036977,0.0930264522600891,train
2,400,False,True,c,0.012045467937809175,0.04816048488096126,0.04837875275577694,0.04817307255099859,0.0742600865332681,0.04973569427062968,0.00710207536526176,-0.04604476187049178,0.03984515089965079,0.04197382250286806,0.03983791133226987,0.6395190872242199,0.045873190668591746,train
3,800,False,True,c,0.006831091756601535,0.05639022704923305,0.0026012241181050666,0.05638868300396495,0.07328166913959555,0.055779371878763896,0.005836691149140842,-0.0009215774428629619,0.07202239377524265,0.007799896182454322,0.07202201065413184,0.9620078199136227,0.07723683109952789,train
4,100,False,True,c,0.036123846728688506,0.07197547706350604,0.007461973997565231,0.0663304014038422,0.8557967583979383,0.08580431614230971,0.0727369509456988,0.19350804358793036,0.26237463434945213,0.14295603189980793,0.24280640270270681,1.1830120041264547,0.19642632455524772,test
5,200,False,True,c,0.032791225001863086,0.05970138148502943,0.05791514840881877,0.059711196877770274,0.5222845276571298,0.06826467866227202,0.01258064170435103,-0.025508920207691802,-0.007507069036674068,-0.037958292124853035,-0.007495003961503812,0.3669611790774948,-0.0421816814556919,test
6,400,False,True,c,0.008692992032080942,0.055676960368101575,0.04837875275577694,0.05568699064310329,0.5906102659222267,0.05289749158898879,0.007808674534867495,0.008930503688672656,0.04939157841400338,0.05592348542760801,0.04937018886823886,0.6129141447663602,0.05865440742084066,test
7,800,False,True,c,0.006434621103386892,0.05339474852618327,0.0026012241181050666,0.053398878433181425,0.8920054220686369,0.055997376755344004,0.0018523191966574853,-0.03296192725839297,0.03428870838027116,-0.030111304394852698,0.03428071653587836,0.8519432889159353,0.03174485739158439,test
0,100,False,True,c,0.0723261392783853,0.07231963907691301,0.02493689334190131,0.07231692337459533,0.11761831509661284,0.07830375203052563,0.06321955908632503,0.09918698752140091,0.09918170574108018,0.07340745270131013,0.09917247608680299,0.4427398344125302,0.12748046517070405,train
1,200,False,True,c,0.05030840231625081,0.05030647557407377,0.005319041214167505,0.050305646109141344,0.09575960890077159,0.057382126239972034,0.011161128282710946,0.036418760712652966,0.036417295095716895,-0.026095744714908414,0.03641700902245774,0.6281696024074963,0.044217784859792,train
2,400,False,True,c,0.049464199377437366,0.06179733505340291,0.06056416219739844,0.09645632148668998,0.09482689679244947,0.05653405895004703,0.017506563525437835,-0.038888025441255684,0.053828189610583055,0.05512094868291968,0.028460269541209157,0.915499412032066,0.0599059473505682,train
3,800,False,True,c,0.03646229421504433,0.08196500703620516,0.004897213971060881,0.07680054938178764,0.09323847161608598,0.05845688064154787,0.00656347044846751,-0.030634037256072524,0.014503357937036014,-0.008440314636356487,0.013712830089088754,0.6164119973068065,0.027992071651583794,train
4,100,False,True,c,0.07396295172082892,0.07396322929992212,0.02493689334190131,0.07396941549345067,0.4355318190136161,0.05447394125979591,0.0085227873187819,0.09302790183703721,0.09302228118597781,0.049803086206179244,0.09302087735681155,0.44252679329038414,0.10260652305281187,test
5,200,False,True,c,0.061358992961934214,0.06135840448224375,0.005319041214167505,0.061357340348512715,0.7767574217828055,0.07722583886994819,0.00847290846180988,0.06166998030299224,0.06166871189706861,0.011651311041508836,0.061666942853767,0.5942394111637127,0.06969557253782355,test
6,400,False,True,c,0.003218877662999147,0.051637688334800785,0.06056416219739844,0.05156565023675114,0.8779367660470418,0.06671585929948902,0.005973469397487104,-0.08530789464552138,-0.019891835912434815,-0.01826606765823319,-0.010350146030001782,0.700730953931729,-0.032087397082026736,test
7,800,False,True,c,0.020100241721535336,0.07067626096314643,0.004897213971060881,0.06521298913682051,0.6852994458035875,0.052120419066000824,0.004275572443291263,0.022945839181299412,0.08901794352423614,0.013212201991806082,0.08295495735469892,0.7442020563926703,0.06457362718248816,test
0,100,False,True,c,0.0188724494458026,0.06832245925827617,0.0032493324942069906,0.06832423571467058,0.09330937962512051,0.0683229180125112,0.006695372703130692,-0.14062027269670682,-0.07198989143939834,-0.12006395896549543,-0.07199193532883584,0.5645781569452886,-0.0610575730264703,train
1,200,False,True,c,0.04534130960899699,0.07256501148167936,0.00314113652254642,0.07249001917588663,0.07141792020234053,0.051928004031702016,0.019183131809554745,-0.004755115587828924,0.06688489891848569,0.02502922823755859,0.06689613356206812,0.5742343071617451,0.08273523888274287,train
2,400,False,True,c,0.032110538207093635,0.05714407798872573,0.05652553930468987,0.05714453058760624,0.07544005829661049,0.058071575655120465,0.01907776048407792,0.019936207537749197,0.08765318078242387,0.09023695182126161,0.08765182189121262,0.6188216280362867,0.09410032984853878,train
3,800,False,True,c,0.00936600225004833,0.054404190008861694,0.0026507987621930064,0.05440362075673355,0.079740181086699,0.056668977428148165,0.015602466657677436,0.014769757236429166,0.05933034521428681,0.02123596902520885,0.05932958931795326,0.4199066871032661,0.06409407339259254,train
4,100,False,True,c,0.015245248647305336,0.0655667430661044,0.0032493324942069906,0.06556830017996435,0.7439770810689639,0.07052822225008418,0.010033759072493154,-0.09087247618334328,-0.10166961766891057,-0.12173941974353153,-0.10167085387403603,0.45681331054246854,-0.09312815603747598,test
5,200,False,True,c,0.038860311407369785,0.07021261082785248,0.00314113652254642,0.0701449986199327,0.48461541821413007,0.05591427588226939,0.004916722324781076,-0.04705879646296918,0.04962363855083034,-0.03493490917559757,0.049602528597215145,0.4463727843541978,0.03249645555626546,test
6,400,False,True,c,0.02793692858888808,0.05845663885486885,0.05652553930468987,0.058456255985530836,0.6127640682225184,0.059745396651770755,0.0016677309381175475,0.0019953834425954086,0.024751431007226616,0.027213550378391328,0.024750289076272764,0.5346886688155004,0.02789533104556763,test
7,800,False,True,c,0.008766141072290465,0.05382002395422,0.0026507987621930064,0.05382025058581342,0.41648340211674273,0.05455050236143954,0.0011823984798898118,-0.012916992802190346,0.03449724253631011,-0.014576648977232307,0.03449474683308658,0.4514926557720429,0.03204810823791754,test
0,100,False,True,c,0.04438949093834958,0.06175417690041897,0.00524544585639173,0.0617526381746824,0.06098244615326622,0.05283394590661159,0.023229761368047414,-0.027140383663733402,0.032535087914396715,-0.0011660893438667453,0.032523306191152984,0.5467896515587874,0.05384681864688412,train
1,200,False,True,c,0.004384164652002145,0.07030937104951819,0.05912131086254435,0.0703376930000531,0.08760159844855898,0.059959574940482735,0.018257873496050032,-0.02666910856500008,0.011290575021331791,0.026189166313408507,0.011251362653532554,0.9415927612240373,0.03181783053745835,train
2,400,False,True,c,0.06923074360778352,0.06923107745819387,0.0671809752789785,0.06923078474995954,0.10789753098715739,0.07570211079907865,0.0538813948295606,0.0831834555000442,0.08318262336410655,0.08760779959896137,0.08318203578978327,0.5539458591280827,0.0913358685154631,train
3,800,False,True,c,0.0032464311439566527,0.055340245189880385,0.002196817875989655,0.055374617961989364,0.08331734521943188,0.058280674227205,0.0040637110981764975,-0.015197738127094343,0.035258248165174,-0.013609548143020827,0.035204981664410016,0.3607314355638714,0.03760603088708825,train
4,100,False,True,c,0.03614175377098711,0.05390175674782905,0.00524544585639173,0.05389241913328834,0.4423756022731871,0.06269953348782445,0.008306341286347371,-0.07054368315564219,0.011666180248668213,-0.10956037351350376,0.0116855431869687,0.5525342844966423,0.0063586591054760055,test
5,200,False,True,c,0.003528096635515837,0.056783978120504904,0.05912131086254435,0.056787512774216155,1.0086570395196082,0.056361611804670975,0.0034374987746547936,0.06811498710706003,0.11781986236010837,0.10745341050559773,0.1178402251110471,1.1237837999195621,0.10909723735993565,test
6,400,False,True,c,0.05700522113350491,0.05700541273853574,0.0671809752789785,0.05700521181049746,0.6296133476507803,0.05473576049814024,0.05981887742471078,0.005795061431863333,0.005798729372205216,-0.0002973288701592836,0.005799349512422864,0.5264455731582742,-0.00821729811846561,test
7,800,False,True,c,0.003305836709801751,0.054497357338770834,0.002196817875989655,0.05450458324929355,0.41610644839725375,0.05344136526873247,0.005259077281088039,0.012276738886987193,0.0875455984509027,0.012141272236513184,0.08758816332568699,0.4980471032648686,0.08259469091229449,test
0,100,False,True,c,0.10195975084516244,0.06715389439396346,0.057844375285118856,0.06715097224129264,0.08440598542885586,0.05618004861890819,0.09488761745417483,-0.0014105702993966896,0.10371576965869465,0.12803416392962896,0.10367149447932988,0.9490328475858896,0.1396312928279348,train
1,200,False,True,c,0.08008799239652103,0.08120469718198096,0.007256197492080802,0.08120221169606795,0.06532618487787141,0.05299739874706507,0.026878571657954365,-0.03564333240186242,0.021140472235402753,0.0131694696253777,0.02107600672142361,0.37175468746795914,0.04214827274268873,train
2,400,False,True,c,0.021982100911108002,0.06338959031076702,0.003764114410514617,0.06353500021193187,0.06834917084013331,0.05855664554319701,0.00907177156671917,-0.05599770115643764,-0.007826818188392367,-0.04631190601963512,-0.00788935254617087,0.45427617151971333,-0.0018339328293089374,train
