,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,100,None,c,0.07601430132395715,0.05752321714532155,train
1,100,"(2,)",c,0.09640168180693896,0.11237423145274622,train
2,100,"(4,)",c,0.11504546658103981,0.015972550060107078,train
3,100,"(6,)",c,0.12481833452860165,0.009210101301488785,train
4,100,"(8,)",c,0.09622736702261993,0.04763466536925599,train
5,100,"(10,)",c,0.13165784197294347,0.0049543302078583155,train
6,100,"(2, 2)",c,0.1038458807334028,0.04256299971092562,train
7,100,"(4, 4)",c,0.1913272350493773,-0.016342027901057668,train
8,100,None,i,2.1984602675324507,-1.7598764537216258,train
9,100,"(2,)",i,2.472693931724937,0.5610183493299612,train
10,100,"(4,)",i,2.161878990788241,0.6753548953851508,train
11,100,"(6,)",i,2.8879880644114393,-0.3833100147588169,train
12,100,"(8,)",i,2.43339452211604,-0.3848785327522943,train
13,100,"(10,)",i,2.443103335178488,-1.3844147833234894,train
14,100,"(2, 2)",i,1.9706852657133656,1.415044110735218,train
15,100,"(4, 4)",i,2.480180473652164,0.5381841541743377,train
16,200,None,c,0.006744769693186222,-0.06424148781246312,train
17,200,"(2,)",c,0.01423956124674971,-0.07184125674339745,train
18,200,"(4,)",c,0.02032404456633842,-0.07523951149150528,train
19,200,"(6,)",c,0.009805933561967812,-0.0660778967837269,train
20,200,"(8,)",c,0.013055500543881075,-0.07076259960303138,train
21,200,"(10,)",c,0.009371073404950222,-0.06743423806710086,train
22,200,"(2, 2)",c,0.05351113327452897,0.0017063143845013485,train
23,200,"(4, 4)",c,0.018467027654650275,-0.07397953536229808,train
24,200,None,i,2.673342927894086,-1.1964244497264906,train
25,200,"(2,)",i,2.1062108998414817,0.8690128316471096,train
26,200,"(4,)",i,2.3155708917234765,0.28939993037846634,train
27,200,"(6,)",i,2.53808212235203,0.12546293689930724,train
28,200,"(8,)",i,2.6361165022031083,-0.2388763645802186,train
29,200,"(10,)",i,2.82225558198239,-0.35043415758568186,train
30,200,"(2, 2)",i,1.9894234681340963,1.3925551980429294,train
31,200,"(4, 4)",i,2.325156393127637,0.35930461442019945,train
32,400,None,c,0.017005793225212697,-0.021527187881817476,train
33,400,"(2,)",c,0.04140039140691584,-0.03156801994452768,train
34,400,"(4,)",c,0.046544728537421386,-0.0338205037298451,train
35,400,"(6,)",c,0.04790900077341116,-0.03267405234787488,train
36,400,"(8,)",c,0.07097527034155063,-0.04949133669048234,train
37,400,"(10,)",c,0.06043388131492748,-0.04430006385713247,train
38,400,"(2, 2)",c,0.05869808003802105,0.03638888136311311,train
39,400,"(4, 4)",c,0.08259429715493266,-0.048853787570177526,train
40,400,None,i,2.3208473980932878,-0.7130630064252573,train
41,400,"(2,)",i,1.9898268123716683,0.9023822845880805,train
42,400,"(4,)",i,2.039732488160526,0.7062947340467397,train
43,400,"(6,)",i,2.089577653341908,0.43524860683024796,train
44,400,"(8,)",i,2.317449973878486,-0.27932038149961314,train
45,400,"(10,)",i,2.292812335698511,-0.14332177128025364,train
46,400,"(2, 2)",i,1.6878715040967105,1.5397554448258337,train
47,400,"(4, 4)",i,2.0503390366783565,0.9285146636366369,train
48,800,None,c,0.008130346792588318,0.02805604199751808,train
49,800,"(2,)",c,0.05780266260798141,0.07090931283837536,train
50,800,"(4,)",c,0.011012028471513644,0.026020203076410543,train
51,800,"(6,)",c,0.014408340640789455,0.023202836456805126,train
52,800,"(8,)",c,0.010711864267824285,0.026043339494899783,train
53,800,"(10,)",c,0.012677989213051055,0.02475219081515474,train
54,800,"(2, 2)",c,0.05782169842147589,0.07088433767366879,train
55,800,"(4, 4)",c,0.014122349367913794,0.022399427123375552,train
56,800,None,i,2.4648102154519997,0.2541653004777177,train
57,800,"(2,)",i,1.7452549982708627,1.3457424064429215,train
58,800,"(4,)",i,1.702276199835136,1.55427283238962,train
59,800,"(6,)",i,1.9770438602947287,1.0103531568022286,train
60,800,"(8,)",i,1.8313449794496548,1.2820223936896888,train
61,800,"(10,)",i,2.062629679646004,0.9803968589638246,train
62,800,"(2, 2)",i,1.7157028059819348,1.4042125444916451,train
63,800,"(4, 4)",i,1.713921530245149,1.3416474435523111,train
64,100,None,c,0.04047611301796275,0.02069598102321968,test
65,100,"(2,)",c,0.09171630861977206,0.02565020726192325,test
66,100,"(4,)",c,0.06948175343634279,-0.0039050557058486037,test
67,100,"(6,)",c,0.09016772511147739,0.12348638299340244,test
68,100,"(8,)",c,0.05957325097635434,0.04325347087172938,test
69,100,"(10,)",c,0.09243547656790584,0.11726075790994223,test
70,100,"(2, 2)",c,0.05678859847145635,0.056326630330969164,test
71,100,"(4, 4)",c,0.09647011864337321,0.03342801172233584,test
72,100,None,i,9.42717888547277,9.257635010393477,test
73,100,"(2,)",i,2.19903756002011,2.1912873182926127,test
74,100,"(4,)",i,2.042592803360188,1.8458955156887435,test
75,100,"(6,)",i,8.364340715376033,11.197781531494282,test
76,100,"(8,)",i,2.1826431647144435,2.3691486750070543,test
77,100,"(10,)",i,3.2950828709210764,4.6133364463545865,test
78,100,"(2, 2)",i,1.494020614948777,1.2718299046359856,test
79,100,"(4, 4)",i,2.3508480640216614,2.229409487252502,test
80,200,None,c,0.0063787499623153944,-0.044549755335018586,test
81,200,"(2,)",c,0.012209142900062437,-0.04082358666140646,test
82,200,"(4,)",c,0.01979917359102397,-0.0428025421021773,test
83,200,"(6,)",c,0.0100233487445932,-0.04327954792608991,test
84,200,"(8,)",c,0.011434524694197432,-0.04134098968840012,test
85,200,"(10,)",c,0.008990315303109805,-0.0472989674430127,test
86,200,"(2, 2)",c,0.05559620031178736,0.013278227033333673,test
87,200,"(4, 4)",c,0.01628189608670527,-0.037655482936516244,test
88,200,None,i,3.6069393048629053,4.234706789663496,test
89,200,"(2,)",i,1.9746745336557152,1.5942723336975166,test
90,200,"(4,)",i,2.390215495740107,2.925670492713041,test
91,200,"(6,)",i,2.9404015327703563,2.926732127448637,test
92,200,"(8,)",i,4.003393747642232,4.128388814408853,test
93,200,"(10,)",i,3.519424985990512,3.439062217050404,test
94,200,"(2, 2)",i,1.6177102258109037,1.6795885391373002,test
95,200,"(4, 4)",i,2.4230697848372102,2.3212703877730227,test
96,400,None,c,0.015185789373619253,-0.004091764259962398,test
97,400,"(2,)",c,0.03629082175333523,0.009414172107108156,test
98,400,"(4,)",c,0.03840077908179537,0.01688028469563671,test
99,400,"(6,)",c,0.04207291704670823,0.01855939042931203,test
100,400,"(8,)",c,0.061639083796369655,0.018456667591519125,test
101,400,"(10,)",c,0.045396956909892816,0.0197705042944198,test
102,400,"(2, 2)",c,0.06166473036663713,0.02801431204624613,test
103,400,"(4, 4)",c,0.06696566067523729,0.04415476074978404,test
104,400,None,i,3.2025064820900777,3.7831762364442567,test
105,400,"(2,)",i,2.0927745246334193,2.448806458983014,test
106,400,"(4,)",i,2.1866294698332958,2.213932442810482,test
107,400,"(6,)",i,2.191631211323914,2.4608483233734475,test
108,400,"(8,)",i,2.690228173533865,2.794761047233791,test
109,400,"(10,)",i,2.650807026322498,2.8232424001697782,test
110,400,"(2, 2)",i,1.4767125474061606,1.7233052111971983,test
111,400,"(4, 4)",i,1.7899801190932494,2.0643668119423944,test
112,800,None,c,0.00700405382322512,0.0409731128621814,test
113,800,"(2,)",c,0.05559952858569695,0.10351277713230257,test
114,800,"(4,)",c,0.009161616626792046,0.04519616599286302,test
115,800,"(6,)",c,0.011985591222562214,0.04844211856134755,test
116,800,"(8,)",c,0.009273769648175629,0.041510705591283815,test
117,800,"(10,)",c,0.010807929276050187,0.04612881178576561,test
118,800,"(2, 2)",c,0.05559848181672413,0.10353292565011252,test
119,800,"(4, 4)",c,0.01212368829422396,0.0489274220529631,test
120,800,None,i,2.630902882026187,2.5541338411599854,test
121,800,"(2,)",i,1.6681198300270388,1.8275541234082948,test
122,800,"(4,)",i,1.6222045271591892,1.677129787136191,test
123,800,"(6,)",i,1.93531788670782,1.8126192956207314,test
124,800,"(8,)",i,1.8071002781571277,1.8719603348636167,test
125,800,"(10,)",i,2.127249409210695,2.1216333008339117,test
126,800,"(2, 2)",i,1.7253107175978155,1.8008030625477671,test
127,800,"(4, 4)",i,1.6893997871386648,1.7554559509977956,test
0,100,None,c,0.11608584131271864,-0.07794100059527516,train
1,100,"(2,)",c,0.13560182544814517,-0.01486710159956811,train
2,100,"(4,)",c,0.10568827473916748,-0.08701927025935562,train
3,100,"(6,)",c,0.1228883892588179,-0.09650995230145,train
4,100,"(8,)",c,0.16743154599541085,-0.09595556289428782,train
5,100,"(10,)",c,0.13301677144301366,-0.09640531673263227,train
6,100,"(2, 2)",c,0.13566164316624513,-0.014890577064351413,train
7,100,"(4, 4)",c,0.1688584124477849,-0.10049450855054037,train
8,100,None,i,1.7257857077519025,-1.7782664236258359,train
9,100,"(2,)",i,2.4158674914332248,-0.6052410101501353,train
10,100,"(4,)",i,2.277989801285859,-0.2255358624979123,train
11,100,"(6,)",i,1.7682295429751875,-1.4310776231900442,train
12,100,"(8,)",i,2.5449992378508313,-0.8512057303013191,train
13,100,"(10,)",i,1.7817917398524932,-0.6790631617580571,train
14,100,"(2, 2)",i,1.733832067774073,1.1991409459026516,train
15,100,"(4, 4)",i,2.0180763124067607,0.399922814398495,train
16,200,None,c,0.06660320593157376,-0.02945457581380834,train
17,200,"(2,)",c,0.08145901761154226,-0.036256164593646195,train
18,200,"(4,)",c,0.09405766331592462,-0.04313502605865537,train
19,200,"(6,)",c,0.08770711961477284,-0.04716507663719965,train
20,200,"(8,)",c,0.09183604354617626,-0.04725655438566566,train
21,200,"(10,)",c,0.08264851730461864,-0.045628878710515394,train
22,200,"(2, 2)",c,0.09801292100562588,-0.05404780953124592,train
23,200,"(4, 4)",c,0.13345718001779472,-0.07133034928845214,train
24,200,None,i,2.5187635552936265,-1.1908224607799727,train
25,200,"(2,)",i,1.8274201928624783,1.4305253423162398,train
26,200,"(4,)",i,2.3347985940975353,0.41969038663594005,train
27,200,"(6,)",i,2.5242817794339927,0.21682369921797282,train
28,200,"(8,)",i,2.4673302966165314,0.2166309733454619,train
29,200,"(10,)",i,2.515233770895754,-0.800169760572941,train
30,200,"(2, 2)",i,1.8275271913930338,1.43052266660516,train
31,200,"(4, 4)",i,2.40883464351888,0.35518446235346113,train
32,400,None,c,0.05119109532271787,0.008652691314127917,train
33,400,"(2,)",c,0.06938877189215596,-0.00586740812361229,train
34,400,"(4,)",c,0.06675659737364749,-0.004121396749559128,train
35,400,"(6,)",c,0.06836843878061347,-0.0012112271264162612,train
36,400,"(8,)",c,0.06001376164049311,0.002624266774372188,train
37,400,"(10,)",c,0.06837525447033573,-0.005934748091000597,train
38,400,"(2, 2)",c,0.0812333470751766,0.04024305952717821,train
39,400,"(4, 4)",c,0.06240353035313735,-0.001287176349606116,train
40,400,None,i,2.5676043273689184,-0.5451866523115813,train
41,400,"(2,)",i,2.19269131772324,0.9952771956913392,train
42,400,"(4,)",i,2.2339921828715315,0.9247099100868816,train
43,400,"(6,)",i,2.3949520507633655,0.5336384387321274,train
44,400,"(8,)",i,2.642491153511163,0.06301467823872742,train
45,400,"(10,)",i,2.5265407086638616,0.16642247929788942,train
46,400,"(2, 2)",i,2.111666894920868,1.2408382192909106,train
47,400,"(4, 4)",i,1.969517707858156,1.1476597487234985,train
48,800,None,c,0.0001069393461627615,-0.013437446504979151,train
49,800,"(2,)",c,0.00043882373013029116,-0.01423003588923633,train
50,800,"(4,)",c,0.011390627277810034,-0.020577063947768783,train
51,800,"(6,)",c,0.000997543914133422,-0.014035109025330962,train
52,800,"(8,)",c,0.0004794487194758827,-0.013919643209891799,train
53,800,"(10,)",c,0.0006276328055790477,-0.014058714341105297,train
54,800,"(2, 2)",c,0.017509333160060606,-0.025040467299300765,train
55,800,"(4, 4)",c,0.02011197883297944,-0.028880105275062223,train
56,800,None,i,2.2977447187912996,0.09077746268844278,train
57,800,"(2,)",i,1.7456303083541826,1.3063521445194366,train
58,800,"(4,)",i,1.7853347914563578,0.9295800771310168,train
59,800,"(6,)",i,1.961064238016221,0.9121301111003507,train
60,800,"(8,)",i,1.9012393226927335,0.34505554375773884,train
61,800,"(10,)",i,1.9396182322113298,0.8535318906339492,train
62,800,"(2, 2)",i,1.692775483173027,1.308236260235711,train
63,800,"(4, 4)",i,1.8937485041372026,0.7685143249508629,train
64,100,None,c,0.027731261355230838,-0.05528460880951048,test
65,100,"(2,)",c,0.07863128787248215,-0.03035823326235631,test
66,100,"(4,)",c,0.022146377053766274,-0.12600603753731546,test
67,100,"(6,)",c,0.033768250651307424,-0.10743139051665807,test
68,100,"(8,)",c,0.05355199477229913,0.0035101865591829575,test
69,100,"(10,)",c,0.041088477360989986,-0.10808644771567597,test
70,100,"(2, 2)",c,0.07865911239325923,-0.03035872529834982,test
