,n,hidden_sizes,experiment,MSE_wellspec,SURE_wellspec,data
0,800,None,c,0.012294386030194615,0.014224721303735643,train
1,800,"(2,)",c,0.022248858700802746,0.008869173560281413,train
2,800,"(4,)",c,0.02040899844000825,0.00923069534807654,train
3,800,"(8,)",c,0.02004944986155595,0.00524885505686913,train
4,800,"(16,)",c,0.004835029932022517,0.018490559091650934,train
5,800,"(32,)",c,0.019486828383323128,0.005865467019798707,train
6,800,"(64,)",c,0.03197336664610874,-0.004911652337271128,train
7,800,"(2, 2)",c,0.007614833293553799,0.014603985215727793,train
8,800,"(4, 4)",c,0.010783364506562632,0.011157985503802622,train
9,800,"(16, 16)",c,0.007456628987948977,0.016413555570115586,train
10,800,None,i,2.2809880203314403,0.0081182388743275,train
11,800,"(2,)",i,1.8894516809644475,1.3937896985377214,train
12,800,"(4,)",i,1.9466020909717432,1.1710335511301537,train
13,800,"(8,)",i,1.813934267636802,0.8054032748321938,train
14,800,"(16,)",i,2.377254063490317,-0.1994374801426885,train
15,800,"(32,)",i,2.3367807182324567,-0.08866377542664923,train
16,800,"(64,)",i,2.4860539457685866,-0.8781948024941454,train
17,800,"(2, 2)",i,1.7210731977041047,1.5904908485887779,train
18,800,"(4, 4)",i,2.1484028866815237,1.08685689865603,train
19,800,"(16, 16)",i,2.1778507758354486,0.41226304139959824,train
20,1600,None,c,0.0030681386044265017,-0.005780915088682031,train
21,1600,"(2,)",c,0.05329064892474454,0.060471161060075045,train
22,1600,"(4,)",c,0.005435839745641544,-0.00748014931331558,train
23,1600,"(8,)",c,0.00463173957396605,-0.007299241071301159,train
24,1600,"(16,)",c,0.005746804057679759,-0.00779011723262854,train
25,1600,"(32,)",c,0.007668762329951253,-0.008905486625185073,train
26,1600,"(64,)",c,0.00856261394820167,-0.010345584872094662,train
27,1600,"(2, 2)",c,0.05328944567955221,0.06047170490655843,train
28,1600,"(4, 4)",c,0.05329299190925951,0.06047233791360257,train
29,1600,"(16, 16)",c,0.00874299907345608,-0.009375267609411311,train
30,1600,None,i,1.8987284951122252,0.5538002694832498,train
31,1600,"(2,)",i,1.6531650502189321,1.5818985052560877,train
32,1600,"(4,)",i,1.668752585757687,1.317371336221341,train
33,1600,"(8,)",i,1.6855057541514844,1.291617856480508,train
34,1600,"(16,)",i,1.9145561668847222,0.8789469177461688,train
35,1600,"(32,)",i,2.01152366772693,0.3927534217668621,train
36,1600,"(64,)",i,2.124652136382351,-0.19594936919848768,train
37,1600,"(2, 2)",i,1.6815426336915769,1.4147889271106096,train
38,1600,"(4, 4)",i,1.6537822125230317,1.5814935691971397,train
39,1600,"(16, 16)",i,1.9077136118409828,0.9256565049223509,train
40,3200,None,c,0.00033969296082162035,0.01269436812270972,train
