,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.022390188740678652,0.07516934370786302,0.01885799735198284,0.07508580972570143,0.09758382358434994,0.07517222959711871,-0.1868068859615316,-0.1245459541619632,-0.17495494097157469,-0.12452173479975401,0.780195598569383,-0.11231208739072363,train
1,100,False,True,d,0.027501416032728324,0.005742369387191966,0.0025492178562357094,0.006160917580580354,0.004073166715681548,0.005742266775564952,-0.03892137387906888,-0.010308685518320449,-0.014643593218005922,-0.010546974689607769,0.057767051963818726,-0.008020821825116348,train
2,100,False,True,e,0.13359296420154793,0.1489462784346316,0.1418217299213993,0.14895977108338687,0.2150524105598446,0.18831139491855012,0.08408038966186158,0.11024347115080688,0.10064840506499699,0.11024015449100255,0.3903503348105971,0.22189927055724326,train
3,100,False,True,f,0.04442528690722502,0.06032926992252312,0.012204713370873824,0.060325917880604506,0.083217394949182,0.04988325473365797,-0.0507001656075467,0.056774819543660086,-0.023644170018091836,0.05676200295787553,0.7775331324559095,0.08460275336901218,train
4,200,False,True,c,0.07404480695545144,0.05867727141334261,0.006837129289960133,0.058675623394273735,0.09979978335769348,0.06469275232088009,-0.054426599150476304,0.03223338262849794,-0.006115271976424466,0.03223176573984951,0.4549875369006247,0.03914647205696731,train
5,200,False,True,d,0.024305099313930652,0.009061452743668616,0.008774274588168133,0.01786825957853762,0.006806907324755739,0.005937922482291187,-0.012890730942367635,0.014931314310073437,-0.002391235587177825,0.010228371272589189,0.17440572760322184,0.018140117849813217,train
6,200,False,True,e,0.13424482269392787,0.15815297116236932,0.13502961433723168,0.15818060366804265,0.2662740660341849,0.22970697139781876,0.1369519903175608,0.16856611570967517,0.15314065719533645,0.16855981748924706,0.3899839925109252,0.23504632115101481,train
7,200,False,True,f,0.024043845497926496,0.06206940337791049,0.010253016823872167,0.06206392529272439,0.09548277745413192,0.0665992267242246,-0.04097762485497623,0.005687604377860751,-0.02508274729779266,0.005685106804998412,0.7960498413737216,0.011880166105411483,train
8,400,False,True,c,0.036211514008810904,0.05803564706875823,0.009274856346916986,0.05803691159656028,0.08416827366635925,0.05575652452943454,-0.01859247977138519,0.027484201458391765,-0.001925364303726493,0.02748276709602088,0.4800893653500555,0.034686725475261304,train
9,400,False,True,d,0.006408645001725035,0.007600754348193849,0.0013839973280237784,0.007601470249606176,0.006274067287632168,0.0044549180765517254,-0.002808063614510778,0.005193992196988866,0.0012883654913971724,0.005193674171020178,0.039229282499101535,0.007901341565076478,train
10,400,False,True,e,0.16917189555318488,0.1891446739664654,0.15914678627441178,0.18915153074093616,0.29236348189271005,0.2316946564201855,0.13728968306077785,0.1717312613090308,0.15319623450556683,0.17172189587376657,0.2962738010717405,0.23839592411380944,train
11,400,False,True,f,0.03959232763278191,0.05849118200611326,0.0026687798031193553,0.058487578896438706,0.07391572974472227,0.0585656557563234,-0.05304983991987095,0.011067034180874345,-0.028023000395260143,0.011061028405249545,0.8027079387383423,0.017608745795901215,train
12,800,False,True,c,0.021572882749507145,0.05600557340320551,0.0040620227265822815,0.05599357271794516,0.08238379522787596,0.05956167983347102,-0.0003753221129360274,0.05529537094789525,0.015375606321793796,0.0552824980531787,0.5092279947510717,0.057662419822998856,train
13,800,False,True,d,0.008719208191473456,0.0046910906392304864,0.000657625113410789,0.004691432795250027,0.004018686249965028,0.004243565368400815,-0.0009218365150416941,0.008393197234034169,0.00625157636473571,0.008392736016655552,0.017656785795507588,0.009025037080204718,train
14,800,False,True,e,0.14833821014520024,0.17037290661631124,0.1414958969812348,0.1715832733843867,0.27870226242968,0.239599038137677,0.13519050087349344,0.16223108143472445,0.1493060486025775,0.16291461231091703,0.372358057146735,0.23120899465868514,train
15,800,False,True,f,0.009171396686524468,0.0658252034992971,0.00139937087883611,0.0658263286068083,0.08124052311448292,0.0578051342030761,-0.0017341916551668263,0.043524931413162306,0.008186048693301974,0.043513125069406446,0.8669003877762063,0.05926374674078155,train
