,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,g,0.07607848728650173,0.2126028195602335,0.3045909765572356,0.21249660358954725,0.2518467539828547,0.3125942049522277,0.015095942217638731,0.125376267385222,0.24739277947699176,0.1253594981875407,1.3934508822507141,0.2634215357679039,train
1,100,False,True,h,0.34774856336852494,0.3472095688279848,0.34420513011853465,0.3647852367296855,0.3949016041663669,0.35589688872901953,0.28507039236779796,0.28499080678194455,0.25292298420464193,0.2858173985278453,1.187271551236276,0.35511504136047833,train
2,100,False,True,i,2.268133917984049,1.9146820077983235,1.7269897450140435,1.931782135334449,1.888470605752405,1.671786434381732,-1.582083809626054,1.3729744712080338,1.3502524615364735,1.4163786597522545,5.467905823004897,1.601380210517565,train
3,100,False,True,j,2.791622937339515,3.5619396571232333,1.1451969287841108,3.559839075067622,4.4923078039648665,4.336040580925672,-0.13134793605838685,2.3514884888868623,1.3763247502434004,2.3512300557503245,22.387942704942265,3.122489252711806,train
4,200,False,True,g,0.10384594443405241,0.2518551481213053,0.31498336485165085,0.24006433254087853,0.23225261713292744,0.3271799654863817,0.041964315677035596,0.15580431993617908,0.26522395344101435,0.16441686772717845,1.177912342718694,0.2822416771586879,train
5,200,False,True,h,0.46623895412392186,0.41822503564559727,0.3545305286106912,0.42808126013749587,0.44155784388530067,0.4137153549576875,0.18025761116620417,0.2962552742061365,0.3548392494595823,0.29709374991354764,1.3779211755113383,0.4146870297323868,train
6,200,False,True,i,2.3102579719197585,1.6166381176859779,1.4818785354600685,1.616598794449205,1.5496715249833395,1.4516068461884593,-0.40109038910665573,1.3799991785633376,1.3973095567639435,1.3799408051099675,7.089997640645597,1.6852572581519965,train
7,200,False,True,j,1.828800769833402,3.528025874162987,1.2457762649094255,3.529671333230126,3.631271079703107,3.4883417799532515,0.5072933869049168,2.9130729519900753,0.9496354649826455,2.9126895640070494,26.06814105681185,3.457648399598284,train
8,400,False,True,g,0.1154432401067897,0.2108436840005444,0.2902051579907304,0.21196385407833143,0.23206804170441506,0.31269493005358817,0.05440548027374924,0.15722018200520554,0.24498032348157872,0.1580110867410276,1.7189619136391232,0.261863958141547,train
9,400,False,True,h,0.38434125211144216,0.342653795384813,0.3441269549543123,0.34251727560712525,0.3568229803663117,0.3693848130635706,0.25315560001609183,0.3155182576752837,0.34850193453160244,0.31576401778687796,1.3802183778401582,0.37852018977772095,train
