,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.025162885769545687,0.07028010363141945,0.007897118706741436,0.07027894606138166,0.0793631222312538,0.062394561371306854,-0.005866359312819309,0.05024332406666801,-0.001923934666380851,0.05023436030872702,0.7949623828920249,0.07027694894431474,train
1,100,False,True,d,0.05403019104255333,0.023716473757723656,0.0068845369932955605,0.02371730848515026,0.009905666172152779,0.006163261107239059,-0.0262247028175442,0.009610632994684459,0.01443973910689445,0.009608635543535976,0.09787202905397444,0.021732863118323884,train
2,100,False,True,e,0.14962884729292067,0.19175597552329507,0.1432914544393369,0.18493501834756748,0.25276762644054407,0.2059072408371413,0.12631950676395498,0.16086444041134076,0.14454585346375765,0.16671583656527855,0.29087032306687494,0.23189000402423596,train
3,100,False,True,f,0.026830241195375342,0.0816403068775286,0.003047963339671319,0.08163543856176793,0.08132307707661358,0.06092445066405224,-0.0006200472456040807,0.07169828086213627,0.02791745306182423,0.07168500224671519,0.8540479930589879,0.10979154937466473,train
4,200,False,True,c,0.13119503686275355,0.07309553063108916,0.022383353106165176,0.07311033538906594,0.06420305160830231,0.05570230449142297,-0.0771819139726663,0.06696725924162152,-0.01328404671796716,0.06695669550686298,0.5539779765044548,0.08619191827097089,train
5,200,False,True,d,0.03555436487088592,0.004987880678019218,0.0009640882460150195,0.004987991889155633,0.004869980950518054,0.004987850809829792,-0.02402873635652414,0.00803787747233569,0.006237389225487784,0.008037662407340775,0.014757548887315081,0.00929111500556909,train
6,200,False,True,e,0.1686438359539711,0.1896468242529183,0.15635232877811397,0.1896544407132791,0.34019923163796967,0.2719278094695286,0.14330074611083282,0.17296862990428152,0.166530042545425,0.17296692335760733,0.3020084279854877,0.23741541331106122,train
7,200,False,True,f,0.08211552919340635,0.11368611837583677,0.008273439198775491,0.11368060577005501,0.06786804802909834,0.05296323789668464,0.007177390638873142,0.05976303604692589,0.042750979133174286,0.05976176286763668,0.7234635888317598,0.10458506541793267,train
8,400,False,True,c,0.09313366793083895,0.06752094876098212,0.010728459389257518,0.06755210575853722,0.08717609428710509,0.06073656954576572,-0.0001828516885522147,0.10553786262841008,0.06160587194727793,0.10552355975009199,0.8520712779133109,0.11660902267491963,train
9,400,False,True,d,0.009525634406440586,0.005740989908315691,0.0011699818889212325,0.0070808863587547444,0.00878890006459344,0.005740931028417427,-0.02754463416351248,-0.007667465248733851,-0.018507014927357564,-0.009068066632863038,0.04325308625949717,-0.007010371260260245,train
