,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,g,0.17707421365251538,0.2411797091274702,0.3104995048333214,0.2412115816272171,0.24393159136277376,0.31807606438861313,0.018895441168144834,0.13212954951312256,0.25647477488975007,0.13212509177627488,1.065402016088412,0.27516743999694526,train
1,100,False,True,h,0.6810953131154052,0.5048747936593398,0.37038072329194077,0.5046511596937912,0.43146279378300645,0.39137483507667126,0.038946258316552566,0.26388853821632396,0.37070013702950394,0.26389772365569825,0.7510359866116648,0.3815499315682104,train
2,100,False,True,i,3.6495342308776357,1.9510580737693766,2.074530673029099,1.9508384082064993,1.8997543032473043,1.8953515410882795,4.040819858340584,1.5140180212628718,0.812326910368265,1.513976585651002,7.276107422166977,1.6766898672759356,train
3,100,False,True,j,1.6085840907594504,4.096312392055023,0.9965492828845519,4.096351999970534,4.033700228885273,3.0156487861590273,-0.08323297629138587,2.502373285435531,0.5799006034880467,2.5023565494088307,36.50114474532458,3.5507899074456497,train
4,200,False,True,g,0.04812402491502598,0.14719956383488705,0.2075223390863873,0.1473447257714441,0.16386344615385887,0.21083638355156584,-0.06266901962247438,0.09534557575420521,0.2540875093662439,0.09541347152214705,0.904827397372352,0.2710379124424838,train
5,200,False,True,h,0.4852236584076576,0.3995435048335918,0.37764239631762,0.38416268407480736,0.41113761131753424,0.41823253351022777,0.16283426105863064,0.2965982841363226,0.33953653384998006,0.3009769028772809,1.099043460442762,0.3844385066010797,train
6,200,False,True,i,2.5014626563147817,1.8058126565357893,1.6121556538097264,1.8056188015996368,1.7932651402948772,1.738374145669473,-0.6078420632838326,1.4395123582007765,1.2218119031555426,1.439512058184517,7.611057573975764,1.6523908304625556,train
7,200,False,True,j,1.1123660698809055,3.6479907411261854,0.9207061852018015,3.648779114131216,3.831351243918028,3.45742504529558,0.55680671817587,2.689078026424944,0.7436260152476569,2.688890651631697,29.341325708354297,3.373669515664315,train
8,400,False,True,g,0.030867424271277245,0.18363766902436654,0.25688915488358033,0.18368325185728332,0.1986622285928287,0.2694472461277018,0.03730853837878797,0.1555914468360168,0.25766977649039974,0.155600156384375,1.0855972853624716,0.27259309465266035,train
9,400,False,True,h,0.36868855216606045,0.3473855596126592,0.3516686047119134,0.34738899265487516,0.36302001280125396,0.3875530485940438,0.251945594399744,0.3062241324134065,0.3399782190512158,0.3061856718225272,1.0511812587626772,0.3749573657627939,train
10,400,False,True,i,2.578278826980326,1.73808605966211,1.4261123718924447,1.7374343026316266,1.7050487349327248,1.6653293643191307,0.06679447826399262,1.524144610610391,1.263596805191004,1.5242623577229193,7.417538797719072,1.6334054561045281,train
11,400,False,True,j,0.9044397723080049,2.9446543453349916,0.8018536340829049,2.9451644558150707,3.314032192100468,3.169991475821897,0.5197513549054689,2.6289604161551554,0.7146547351952006,2.6287942434162552,50.312435003410904,3.37894948979349,train
12,800,False,True,g,0.031173974425850397,0.13941970589361047,0.2409683168786499,0.13998366887742883,0.15359914051104934,0.25631841723795395,0.018215824542341406,0.15198534717690923,0.256622120024497,0.1520181103008955,1.4363932910956319,0.2723553342369249,train
13,800,False,True,h,0.41245372414555836,0.38410612613234707,0.39000004141511135,0.3838646988407109,0.3998608956101274,0.42345518949964295,0.287331514711096,0.3418100248106598,0.36112076591287484,0.34167407395419735,1.3079861230215988,0.3950291701696668,train
14,800,False,True,i,2.072790166684754,1.7114760174373165,1.469326996116708,1.7114429895407048,1.7065194231770775,1.669746713422315,0.9018479851740558,1.532911269516913,1.3351730314407144,1.53292129704503,6.880719749689194,1.6299302662494375,train
15,800,False,True,j,0.9804793295550135,2.9440403348513375,0.9639150873813488,2.946758169609701,3.502892559958317,3.4177659707758146,1.0383887284955444,2.9193956952841935,1.0642728868453575,2.9198534837552454,42.05815847815089,3.470609963126151,train
16,1600,False,True,g,0.05291108672232202,0.17080662708336838,0.25234043402456374,0.1707808853327084,0.18126728664669262,0.2642641778400055,0.027027858261435805,0.15790138521394617,0.25753538935812914,0.15788393671851828,1.7149222620526965,0.2725719117322493,train
17,1600,False,True,h,0.34504187642875467,0.35160369040497874,0.3650435807578048,0.3516148449759987,0.3614478500964594,0.3870558323977913,0.3305676465206131,0.35324110704300593,0.37620984825249465,0.35322676698877986,1.6181929722891346,0.4042899431743423,train
18,1600,False,True,i,1.8244285378578036,1.6660069995552147,1.3641778258541692,1.6757238814335162,1.6684324415208656,1.6155711783249216,0.8864003002623286,1.565170380588995,1.3510490769353913,1.5782051457312272,6.400261410398687,1.6286463362542118,train
19,1600,False,True,j,0.8697847102746605,2.7812969342999234,0.8714823414426702,2.781669688446653,3.4026414306586847,3.287769049927368,0.613369065719216,2.9335727046324256,0.655493677819199,2.9333993315108513,45.984218265356894,3.392214651276665,train
20,3200,False,True,g,0.03745982387301116,0.15418586681624497,0.2429953847830305,0.15488013701615494,0.17198499480638257,0.26037276432831835,0.024058335340119235,0.15343890434367716,0.2569071884784402,0.15363386366996573,1.8319623520480652,0.2708450528030979,train
21,3200,False,True,h,0.3374712948535607,0.3431226242839855,0.3505732082512796,0.34300272875342797,0.3542872244200595,0.37870930506661876,0.31692544270556183,0.3408733756429146,0.36573145893725467,0.34087292531821833,1.447790466644059,0.39828316465942676,train
22,3200,False,True,i,1.6828164513706916,1.6707789680896163,1.4154621557320766,1.667063571398977,1.6657188508420546,1.6558243354316073,1.3399983950731504,1.6000726990071457,1.3476812968637821,1.595925022278472,7.411449385062285,1.624283134979264,train
23,3200,False,True,j,0.8610570433084483,2.8605822309523976,0.8581158759872227,2.859479011649631,3.223961152673823,3.211083120491509,0.6966037079879226,2.8983923104187093,0.6766523608178104,2.898309802066774,40.73097278099579,3.345933334766111,train
24,6400,False,True,g,0.04272802372542524,0.16599386015569217,0.2569433574792646,0.16609535535497408,0.18318507478837975,0.2717090402484097,0.03200614608673622,0.1573283561831975,0.25886425119970524,0.15758371460727225,1.8308907483722214,0.27252818875148704,train
25,6400,False,True,h,0.3513027088681474,0.3647426347544618,0.37854303425100916,0.3640734365328888,0.3772870376835262,0.4065705983989137,0.33227039686494847,0.3497112630697204,0.3652949249791725,0.34947299324408293,1.3746920404832081,0.39720581246743913,train
26,6400,False,True,i,1.5645515310629756,1.6501458702862761,1.5130258453946024,1.6497128222904207,1.6498903571944439,1.6396563908041992,1.4478904818528935,1.6127313527787854,1.503354861880509,1.6126347656745035,8.752733719159705,1.6226551147946429,train
27,6400,False,True,j,0.874710164184225,2.915966766887143,0.8713753359370737,2.916412688545316,3.367509003884728,3.3317610364906876,0.9368984735077676,2.939487422547204,0.9834611690404563,2.9397983160443575,47.63288788109428,3.383398206865496,train
28,100,False,True,g,0.08445985579647923,0.18566153743053057,0.3104995048333214,0.18572404511232385,0.9874465326094221,0.273414633100759,0.1592038204618882,0.20497494550140244,0.2704558219048554,0.20500479861893783,0.8648861547909497,0.28352176254729994,test
29,100,False,True,h,0.630847834498925,0.4991661946849546,0.37038072329194077,0.4989269309102645,1.1317173672964203,0.472261576989399,0.520876452873296,0.48370825461546774,0.43166872762970826,0.4835606144311034,1.009892907183508,0.4224433827870636,test
30,100,False,True,i,4.263673977649711,1.747387561539802,2.074530673029099,1.7471122393911642,6.373334288178962,1.7004584722224498,3.902459677489153,1.576266607487145,3.8816808304302812,1.5768028070416622,7.040512750994297,1.6807505952528508,test
31,100,False,True,j,1.4352196303688232,4.189916132741497,0.9965492828845519,4.19004215617562,31.510904025266232,4.248640849217907,2.316428493227803,4.204404642351598,1.0001530744916503,4.204522299313852,30.450026182540995,3.2859822715215787,test
32,200,False,True,g,0.08099720211886502,0.15272455193888093,0.2075223390863873,0.15291926235506215,1.0536599010699153,0.25177833094479074,0.05416069052517797,0.18886075589199103,0.2671215188324139,0.1891978961093389,1.0650626273462427,0.28157709772911954,test
33,200,False,True,h,0.6312783128384094,0.4530260384310552,0.37764239631762,0.45319693268029076,1.1836969966129047,0.409607157149619,0.49621408684914114,0.4096817941708947,0.35688441473904653,0.409694070065818,1.1722420972105088,0.3647473324008126,test
34,200,False,True,i,3.218841926935872,1.5994510319914639,1.6121556538097264,1.5990967022815834,7.445909100421517,1.5095945195940856,3.7078903803176906,1.6607010690362176,1.3300356136839708,1.6602538912631173,6.853631931167286,1.5527663884776945,test
35,200,False,True,j,1.17127098484947,3.3314679980160506,0.9207061852018015,3.3317812977316295,26.516197177129996,3.718533509669003,0.951416313105147,3.2390565855206557,1.029328832457987,3.2398797578873997,26.255419427839797,3.310204790415156,test
36,400,False,True,g,0.04074302389659137,0.17703193728571393,0.25688915488358033,0.17702331943372646,1.0670112609030156,0.28072659205358347,0.043493050249370155,0.1686400817031172,0.26010698540951055,0.16866843881933435,1.0235024049937473,0.27428486899113846,test
37,400,False,True,h,0.40171615302785907,0.3683954751075367,0.3516686047119134,0.36836982802974766,1.0862543337311252,0.378936765707131,0.362031595745884,0.33879851033341335,0.35764928970953025,0.3386924701132431,1.1652855262022603,0.3750807022553874,test
