,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.05265236373571005,0.05265650697692266,0.00412946627628733,0.0526552092208099,0.08567693499343211,0.0548001636386739,0.020223954233218974,0.023779656104140488,0.023781786000639897,-0.05525337373018969,0.02377473887157663,0.5126319644580795,0.04581302253909458,train,"(2,)"
1,100,False,True,i,2.4995935943531644,2.2132200454985362,1.9222298852623603,2.213615343502328,2.004855815249577,1.696928124527512,1.840593882733663,0.3578550285018146,1.0984599250294866,1.4004526915693298,1.0983424578608594,6.5824815971473365,1.6216247642413921,train,"(2,)"
2,200,False,True,c,0.1557864538235718,0.15767381641325262,0.06556856064796938,0.1578758793969621,0.06746511900522964,0.06275091056456356,0.06834556262443305,0.04869521414314553,0.07078277287255987,0.11460900227326931,0.07076470892672532,0.42160564086301394,0.1207089395403993,train,"(2,)"
3,200,False,True,i,2.087531876961455,1.9566780957777141,1.6374404055915128,2.049170069994739,1.9050431693846515,1.7688106853013625,1.66090419980749,0.7876642523249384,1.3382089845994005,1.5198405071453527,1.3903164868833802,5.975606553218225,1.624164367969204,train,"(2,)"
4,400,False,True,c,0.011416081273625684,0.06391354704917292,0.004572097814463721,0.06391821630463194,0.08389871688847807,0.060340170372099974,0.019670612363479466,-0.0018366231582273619,0.029374549102891053,0.0031054583505285916,0.02936825546201746,0.5507861254785736,0.04147083486104419,train,"(2,)"
5,400,False,True,i,1.9957238217493947,1.7506151718879368,1.6658334890397937,1.750704324360533,1.65984562944612,1.57565651260656,1.3298511573091776,0.8482499640153376,1.4604706437992803,1.7379557963206487,1.460408628234606,7.032182158322883,1.6195757592213877,train,"(2,)"
6,800,False,True,c,0.021438250152742443,0.05546650223591263,0.005126968639613185,0.05546540801196067,0.06294254649785685,0.05208746720346258,0.008242377991909012,0.00042722794018682067,0.08022174106164634,0.023628679356740817,0.08023107955413827,0.7158957106098341,0.08564264167871394,train,"(2,)"
7,800,False,True,i,1.7401359135749437,1.7310528858941254,1.578285631386538,1.7309539561993452,1.7326504661310673,1.7000165172797017,1.4789277007592108,1.5454741403918448,1.5214264934577986,1.4581630452772305,1.521409647043299,7.694651202590909,1.5978468763822897,train,"(2,)"
8,100,False,True,c,0.06621932851061287,0.06623133656440414,0.00412946627628733,0.06623135477805359,0.44929166977448015,0.07486954214549353,0.004902870510211237,-0.01078981706465525,-0.010803128794736239,-0.08577249458731552,-0.010805591328087161,0.399114108845241,-0.026269731641207494,test,"(2,)"
9,100,False,True,i,2.677306200145072,1.7049114981880626,1.9222298852623603,1.7051466346915742,5.76624212444514,1.5209520635503828,1.4749423824528032,2.4746400469454812,1.7006255514894324,1.8103048123732957,1.7006701157614545,7.235034544361299,1.6063348284267702,test,"(2,)"
10,200,False,True,c,0.055544569013243755,0.07320118156526935,0.06556856064796938,0.07321150146620468,0.24776929215320984,0.05802050446493594,0.004696736820942352,0.06389076578047208,0.07009963920781466,0.0453440566201534,0.06975895893297569,0.2231178498042433,0.03410179421257592,test,"(2,)"
11,200,False,True,i,2.0509819253291046,1.7602768181863826,1.6374404055915128,1.8096917860163844,6.15906770388217,1.6268790024593796,1.5904906861203028,1.8103241937568175,1.4422894461849172,1.54902928104162,1.461230098613749,5.2200857500969855,1.6088478724397604,test,"(2,)"
12,400,False,True,c,0.006588720841605535,0.05475454342839375,0.004572097814463721,0.05475740991029271,0.5545829130882871,0.06135003902581613,0.005185401390461415,-0.06491765490496125,-0.00653873841268549,-0.08026166325890242,-0.006530070917206246,0.5062364004586887,-0.025393945347408076,test,"(2,)"
13,400,False,True,i,2.121987525562118,1.76610581132649,1.6658334890397937,1.7661821924872039,6.421270493357784,1.6388051660742469,1.3319982207982823,2.7350297104392745,1.8427095815338985,1.687849049058877,1.842956749824352,6.067023872116986,1.565490082407992,test,"(2,)"
14,800,False,True,c,0.01859363574807562,0.05181177252807835,0.005126968639613185,0.0517965051785244,0.6529168835838322,0.05280354400720416,0.007874095067778981,-0.020679718337638455,0.01796199100991288,-0.05447272912016949,0.018012168264302703,0.6498809439828409,0.016742055073351303,test,"(2,)"
15,800,False,True,i,1.665140460013325,1.6584874475388685,1.578285631386538,1.6582658766939538,7.7047061401914325,1.6181672043371487,1.3128634742167256,1.632804046872592,1.608339250784221,1.49052290477903,1.6080359840823328,7.758287914616543,1.608023882678552,test,"(2,)"
0,100,False,True,c,0.030042285524688555,0.08176138480735055,0.029105834716566577,0.0817925479186822,0.06383920201718316,0.06105583692743527,0.04251349800561656,-0.18736078335884665,-0.06896277950459194,-0.18264942866040387,-0.06899121984545033,0.6051767887977261,-0.03952797131926539,train,"(4,)"
1,100,False,True,i,2.5556992696373637,2.642485752368917,1.8456639734924127,2.642793906819868,2.5765860145077615,1.8540049177369473,1.788874338557075,-1.2490757657073268,1.073961957203461,1.364174738934949,1.0738511345809627,8.04707490378365,1.609673222597547,train,"(4,)"
2,200,False,True,c,0.14948198075176714,0.10986687585074818,0.0580965918427644,0.10984209943349088,0.12612597651161417,0.05923651093030397,0.03641817304637246,-0.059932748326065786,0.03499432131508961,0.07676986685566123,0.03496173730900153,0.9410845287392621,0.08348774570921552,train,"(4,)"
3,200,False,True,i,2.254591048032438,1.4661153981863126,1.3220351312651786,1.4661336655678112,1.400744271644477,1.3376182151927218,1.3549329722623251,-0.43073734677876746,1.4480845529626447,1.5461262437401042,1.448074204822122,7.50478594267407,1.5930707516226486,train,"(4,)"
4,400,False,True,c,0.028433102786801535,0.05979651715554774,0.006193408241264595,0.05979251126372613,0.067315511438294,0.051726663508716436,0.016127930455153646,-0.06779320453942494,0.019818177304044015,-0.05106547168928741,0.019808000059149292,0.4717690306074009,0.03408455556919343,train,"(4,)"
5,400,False,True,i,1.667537327940816,1.6765440988118607,1.5073303968154739,1.6569515028088608,1.6382220976372854,1.5756458770513162,1.375166388840315,1.518942954939493,1.527844838508461,1.5598664758677994,1.5142545504069094,6.455427140530839,1.6325273838844074,train,"(4,)"
6,800,False,True,c,0.01403795050327461,0.056226886122903566,0.0013908227567864134,0.056226824088232874,0.0824194261449522,0.05719300714410931,0.003017202742881865,-0.0017852117870123753,0.05976396227965388,0.009348785701031436,0.05976376482311032,0.7124784519088868,0.06737580820528905,train,"(4,)"
