,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.19998798684011507,0.2003564149001684,0.09899059023760287,0.20003225904376218,0.17967534751089587,0.14202916993939527,0.15894440203939636,0.1592251057972502,0.15917947457820256,0.1327461296381342,0.1591722678642038,0.8392973180042975,0.2546711441025741,train,"(2,)"
1,100,False,True,i,1.8341204574391252,1.8377043069135746,1.5575173667992503,1.8377129884564918,1.8429755719346625,1.6581677874092375,1.5649526943774403,1.3590314428506356,1.3583476081755645,1.339085022734281,1.358345016785022,6.914240253162713,1.5525275197323931,train,"(2,)"
2,200,False,True,c,0.012523613114637889,0.07462376640556345,0.010051961433163415,0.0746220616402168,0.11678667545781231,0.07462606841637726,0.013426094176772924,-0.12977807386045176,-0.07451372804252941,-0.12245995597989133,-0.07451425599579188,0.6076192505441913,-0.06892943126355694,train,"(2,)"
3,200,False,True,i,2.301019868032029,2.0087088766292474,1.813678970622246,2.009179534128748,1.901606160731451,1.8503569563992448,1.665704499096536,0.2003394714855633,1.40224118945524,1.7101032188383483,1.402134303114864,5.852317101379453,1.6598921279633492,train,"(2,)"
4,400,False,True,c,0.06983547103637325,0.07966516572757593,0.02308363124972325,0.07969162893131604,0.08298787055102819,0.06925405761882578,0.047030760850193185,0.06124650292311445,0.10629685393845392,0.09418926816095141,0.10626465744755578,0.3259013513265612,0.12243311837866017,train,"(2,)"
5,400,False,True,i,1.9935072590841414,1.8503158538086988,1.67946300156272,1.8504652362468392,1.8198837016727876,1.7501960882794196,1.5109429831103145,1.2604507304602774,1.513764733591018,1.6086741832052687,1.5137157193851902,6.147546248819682,1.6806994238223159,train,"(2,)"
6,800,False,True,c,0.01884091994111755,0.05669031253677393,0.05521587335520692,0.05666363437936003,0.07712186105767471,0.05724763800344399,0.018078985767542296,0.01499926152536054,0.06890099677303091,0.07210831016623968,0.06882073708130214,0.6243498081520182,0.07470393604497777,train,"(2,)"
7,800,False,True,i,1.8308867632382408,1.8028557108307002,1.7707033934051168,1.8027585851561454,1.7867344433451107,1.7367935472265257,1.4988533546799319,1.3251652346286027,1.5433891182806547,1.6535727294988254,1.5434002711362889,8.055352896769271,1.6241257665861182,train,"(2,)"
8,100,False,True,c,0.17118034499386606,0.1715009426239487,0.09899059023760287,0.17124664595583944,0.5625594086143633,0.06668820796852816,0.08824544532011673,0.22048252472593816,0.22103712658919492,0.03266962383992222,0.2206015708064979,0.7829592262507608,0.05841963288461438,test,"(2,)"
9,100,False,True,i,1.8474806713366818,1.8228145645551124,1.5575173667992503,1.8223743220136652,8.422866650524135,1.6628866439780825,1.6123992501147646,2.1709226361294105,2.1734611561302204,1.6706828771242794,2.1774305512747776,8.22297408404607,1.6394797889884813,test,"(2,)"
