,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.11194357411632798,0.1361501098983215,0.021558742255989957,0.135779156380958,0.06992712916579782,0.05689276764368523,0.03621521200694847,-0.18027939261686993,-0.021714672741895882,-0.09006207696293025,-0.0217218080106926,0.5714496513809596,0.019807257966511282,train,"(2,)"
1,100,False,True,i,2.1280938805460257,1.509420235218218,1.4770672355096748,1.5094284625081393,1.538191766408236,1.5672709475803381,1.677059663189705,0.569752645485369,1.4026381495718858,1.544600027246471,1.4026665319169274,8.92511593345946,1.6246446148660003,train,"(2,)"
2,200,False,True,c,0.09235851403310386,0.14287760880238734,0.008789433273865718,0.14289114309338885,0.1686852288276916,0.06688876553447189,0.02968070410549594,-0.10380328000488585,-0.03850890670836009,-0.05702518191371275,-0.03852414456437124,0.7324244461081818,0.02192305971907821,train,"(2,)"
3,200,False,True,i,2.0227991650303836,1.7510275967422424,1.5876557307250676,1.7511149594116069,1.7376394658268277,1.642843317451809,1.5969494787083602,0.6089886580532359,1.3204493915281663,1.431703088878152,1.3204509676676415,7.1926863731817114,1.5723055897620095,train,"(2,)"
4,400,False,True,c,0.0070768261169969525,0.04707967989421821,0.002338284193598269,0.04718433843960274,0.07929712304478356,0.05053226282294895,0.00787290498440068,-0.014631145656901988,0.05213043448558523,-0.010347046100121795,0.05204461166250639,0.5137459196641072,0.0566111215325229,train,"(2,)"
5,400,False,True,i,1.7966191451312274,1.7946944612065194,1.6214921568774543,1.7946107245657683,1.7438371695140062,1.720246070455951,1.4128383898288104,1.2799631923558783,1.4765560357007121,1.4982687604857854,1.4764896269428778,5.973171283559111,1.6016779726332588,train,"(2,)"
6,800,False,True,c,0.04725737737676312,0.05367647149740987,0.05278034176914593,0.053657236186585404,0.07999477278360317,0.05591543025226012,0.007154231641902172,-0.00010539117091952655,0.07603343366945169,0.07815841326779918,0.07600453511417399,0.4185531672547425,0.08088270819033666,train,"(2,)"
7,800,False,True,i,1.6781890401345325,1.5928387184932493,1.4108282861711914,1.5769734862924685,1.5729668636635423,1.5281469938742867,1.3348477761241437,1.3193181616920788,1.559659904394425,1.4860106502017327,1.5555891121789833,6.5665537639416085,1.6162549049125372,train,"(2,)"
8,100,False,True,c,0.04763129731838751,0.10967059477043131,0.021558742255989957,0.10926703102489371,0.38549303462345397,0.04771158870168458,0.018571060038857144,0.030813871357248272,0.16721380363918073,0.006110614746641354,0.16677300119730476,0.5160624543077073,0.10872095881227256,test,"(2,)"
9,100,False,True,i,2.0749258936181714,1.5991857392420834,1.4770672355096748,1.5991561132477545,8.476625976774661,1.505634764609296,1.8250927654549653,2.9711627405024945,1.8986223377371294,1.6821487303317646,1.8998506774816548,8.155137832536607,1.6757525905088775,test,"(2,)"
10,200,False,True,c,0.055250855583956905,0.1181478252152087,0.008789433273865718,0.11815002829969544,0.8549408721237429,0.053621467960112745,0.005563184396103043,0.05020375071692909,0.11469939217074185,0.030861382546015115,0.11470819422297808,0.9738958517064583,0.08640353015314589,test,"(2,)"
11,200,False,True,i,2.3321506545113495,1.7186296587301786,1.5876557307250676,1.7187548368386887,6.777820056928022,1.565870875244466,1.3324582035043597,2.3836164101707125,1.936492901008764,1.6267572273671227,1.936691208986693,7.700459938503541,1.6724866935020646,test,"(2,)"
12,400,False,True,c,0.006991793938146983,0.05684533149224666,0.002338284193598269,0.05690695297604144,0.565460892950735,0.057988549959556115,0.013088633315797177,0.02905110620427947,0.053418925189872936,0.02760302592557627,0.05361682968229474,0.5500475040034752,0.05752470078965183,test,"(2,)"
13,400,False,True,i,1.8361849580283822,1.5911281654533127,1.6214921568774543,1.5912239630472271,5.716744260695465,1.5229152774946895,1.2423366465117152,2.0407427857596465,1.7382543640106132,1.4594956483062094,1.7380312109130278,5.757286955150536,1.5932010876205918,test,"(2,)"
14,800,False,True,c,0.02829553922798876,0.05213667140024099,0.05278034176914593,0.05212614663370472,0.41843357408341414,0.056517532863050585,0.0022029874304716097,0.005704590847612992,0.03703332238973047,0.03429710411642427,0.03693055586292083,0.359371024380785,0.03312029592859189,test,"(2,)"
15,800,False,True,i,1.8349086896466793,1.7373003784893895,1.4108282861711914,1.718886753114675,6.5452618091319765,1.66154031101096,1.412242551820983,1.8264380815527557,1.6970047894022184,1.5492762494410184,1.6823415431092548,6.720364029371585,1.6487634325227196,test,"(2,)"
0,100,False,True,c,0.11919839683010698,0.16198921577379866,0.012448583633471478,0.16201959428051066,0.14115622339741452,0.07313310599948314,0.02591564958876978,-0.09431053117859978,-0.05877387466606308,-0.042588062213589434,-0.05878087782700007,0.6179999019525164,0.009031522209848597,train,"(4,)"
1,100,False,True,i,1.4254085268892913,1.4529176378367774,1.502397307512031,1.4529238646631506,1.460195797602039,1.3732431947284238,1.4990918317153497,1.3288217150800046,1.3103794912494444,1.274879469132222,1.310321829685328,5.974114662624333,1.622271955556727,train,"(4,)"
2,200,False,True,c,0.09109816379891614,0.06755206415100397,0.036140491799721855,0.0675802847203633,0.06479093177109219,0.060496195897518784,0.024654398772231245,0.004840523500936056,0.11525276501590881,0.03959787645752255,0.1152191896325128,0.8133661075633423,0.12490335769283972,train,"(4,)"
3,200,False,True,i,1.9514082503583143,1.4568966165814485,1.368728283834148,1.456952347549335,1.4481242507578207,1.4102431014396737,1.3363065852059288,-0.053225732466952246,1.4319930849710754,1.6122010572469412,1.431964720454644,9.384205873581665,1.5702195877625607,train,"(4,)"
4,400,False,True,c,0.002390891621036226,0.058200625195147467,0.0020264354971537414,0.05810537983674167,0.0894901671915514,0.06053477071527657,0.0028524497725277284,-0.10139840235791896,-0.03301184495887213,-0.10130641632255716,-0.0330267155332092,0.6077680985638001,-0.029567790572856245,train,"(4,)"
5,400,False,True,i,2.0864700185614846,1.6853268747339036,1.547081350274503,1.6850176477400538,1.6717322738240994,1.611254210043242,1.3869218443036186,1.2364484655430779,1.5376869592596556,1.4389104574550222,1.5377506386994335,6.604944627818076,1.6019528045733542,train,"(4,)"
6,800,False,True,c,0.023610502123628224,0.060309673981459595,0.004809550966467783,0.06034128198193794,0.09204002675841036,0.05766438752964251,0.010102508742550313,0.004095766306616717,0.07720086822772956,0.022977221039503143,0.07717966877965374,0.9967591850386955,0.08718787510260484,train,"(4,)"
7,800,False,True,i,1.7698450857115315,1.6436019801973314,1.4738329683935485,1.6436914121206323,1.6349041504633248,1.6048568359923707,1.405915372230064,1.3175172057402487,1.5319250934647386,1.5169672634042592,1.5318829398580487,6.876286230756595,1.6103104007865516,train,"(4,)"
8,100,False,True,c,0.04111564754925852,0.08030656514905093,0.012448583633471478,0.08031617938067732,0.834558758290905,0.06102361261600153,0.014559193063330622,-0.01238787538752264,0.041070353958999634,-0.09942329912245232,0.04108607888346711,0.7453155147776586,-0.025116653720370086,test,"(4,)"
