,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.07113282545704705,0.06941878432268911,0.010731091734288916,0.06942980335342977,0.06441389322665893,0.06541522177738206,0.03507433920191959,-0.027307955571956675,0.064535376463675,0.02377435179004348,0.06451822809411346,1.0040070265479413,0.08074477494820026,train,"(2,)"
1,100,False,True,i,1.7683031182469557,1.7772218021705404,1.3529944609654536,1.7781625252972824,1.6867874638407094,1.4348015557449139,1.2920254441963823,1.2972070082827931,1.2774910897454193,1.4410566072898536,1.2774390823526114,5.7717510448276945,1.579463280011234,train,"(2,)"
2,200,False,True,c,0.04548119117821913,0.06818186053665534,0.055771950553417465,0.0679832039229609,0.07939544187903542,0.056891252391230246,0.033893792482929695,-0.029110797964829467,0.037221293873012797,0.04230428359575427,0.03719983075707674,0.9269007860729717,0.04838785807894258,train,"(2,)"
3,200,False,True,i,1.8152124751995087,1.6616255647935654,1.4662341637499055,1.6616682537568723,1.6685808996548985,1.608251445574653,1.4778396250843184,0.0991334760901616,1.4547007273420554,1.4551900719532536,1.4546819611328505,7.176667360507188,1.6140454797102752,train,"(2,)"
4,400,False,True,c,0.08426765250824639,0.08044612553431833,0.006615029618865653,0.08042896788326749,0.09479658006222152,0.058555178586740794,0.007192246475422012,-0.04401371780128046,0.021533967990341837,0.011414904451528738,0.021534065213284066,0.7201677491451532,0.04538464428719313,train,"(2,)"
5,400,False,True,i,2.222257161862389,1.6378040677602854,1.4901666586335884,1.6378586574905223,1.6474219069073077,1.5772715898240401,1.3766617500290477,0.8020937024694683,1.5624876979115019,1.5682028623361328,1.5624614857903194,6.575045937371725,1.6351232307302357,train,"(2,)"
6,800,False,True,c,0.003380490248347331,0.0553911794455528,0.0020254170514216268,0.054882227442852184,0.07998209642268568,0.05485574962256913,0.005227758952090369,-0.025745843187720965,0.04432635286270177,-0.023639353608563694,0.044139537190659654,0.8506960696166413,0.051138267725555686,train,"(2,)"
7,800,False,True,i,1.7174423328249027,1.6422478697704312,1.4486481174529902,1.6407749137631078,1.6216785101032292,1.535015796925663,1.3948666141759865,1.3906461765223541,1.5616488734182712,1.4849468100760106,1.5616421618231169,6.640618113692238,1.6429268351802395,train,"(2,)"
8,100,False,True,c,0.08241748129791222,0.06765756988425237,0.010731091734288916,0.0676930148647281,0.8185654778263131,0.1453719586370647,0.10007551025968248,0.41559172447382636,0.30896691351450584,0.2760810687084351,0.30893660499667663,1.4357745814306404,0.25392084980450097,test,"(2,)"
9,100,False,True,i,1.8073863063682367,1.756190309147465,1.3529944609654536,1.7568477286836544,5.185114457837639,1.5332633413521415,1.5089107532085597,1.974952686987313,1.8788906505601153,1.5482954345981645,1.8794602690819295,5.3746260595369195,1.610593322733164,test,"(2,)"
10,200,False,True,c,0.036757945707343705,0.06234579342344843,0.055771950553417465,0.06221664645160354,0.9213058450156053,0.05942215417314212,0.007526706964318179,0.07356171612981359,0.12202162382194857,0.11108231542823271,0.1220641176496882,0.9986809179864449,0.11279729579211101,test,"(2,)"
11,200,False,True,i,2.660259467641051,1.8303363930175618,1.4662341637499055,1.830385580034178,6.366531930940239,1.7130980573560401,1.504446201683842,2.7235192272198354,1.814057831273372,1.533570695322443,1.814039297371386,5.8262631386525845,1.565802903877467,test,"(2,)"
12,400,False,True,c,0.036737768872130136,0.06275487339071784,0.006615029618865653,0.06273343590727311,0.7996828936088691,0.054848934792674914,0.005209347704768595,0.04882374364490124,0.11035182110901871,0.01591837005289538,0.11031153540595327,0.8321129119600665,0.06760288774786499,test,"(2,)"
13,400,False,True,i,2.079855429246539,1.5813803151786183,1.4901666586335884,1.581451221620022,5.647096717866565,1.566384845096074,1.3779132789844277,2.296527370443757,1.5514520522078656,1.4355045627409129,1.5514084311335896,5.511709476870236,1.5270881864440922,test,"(2,)"
14,800,False,True,c,0.003257364917684083,0.055647436333004376,0.0020254170514216268,0.05496875741157945,0.8047696640423007,0.05319517598001747,0.004693115538546972,-0.004930995631994019,0.05791669361426124,-0.003693450575385149,0.05793511992988613,0.8098997732556715,0.058692185413419085,test,"(2,)"
15,800,False,True,i,1.6136328281699253,1.5303096595105379,1.4486481174529902,1.529588770391112,6.683158731289525,1.4995988912057951,1.252493040896638,1.7979868565178914,1.6590563565781904,1.548771334260937,1.6582807002051774,6.8297831024906746,1.627916530515856,test,"(2,)"
0,100,False,True,c,0.08944842772905101,0.07757467002950039,0.027056583343085517,0.07757513798554863,0.0889252673717003,0.07463530464652338,0.05840634872662329,-0.0014401706332693954,0.06077206618742054,0.049250358674894024,0.060770369368424615,0.27281263490019414,0.07795876953714831,train,"(4,)"
1,100,False,True,i,2.013077548144104,1.527714552050483,1.3437826449618067,1.5298008788215651,1.477573846306955,1.231577214720751,1.2528886085279436,-0.8555520492842759,1.1581400272868774,1.2849532268605293,1.1582169210733384,5.235407292201973,1.6378642982059008,train,"(4,)"
2,200,False,True,c,0.05055939385942921,0.05880262836877336,0.05568392219904627,0.05880684223872277,0.083420859209112,0.05594650381270801,0.012757495143926139,-0.024584561979762182,0.06066583417721745,0.07138976850416012,0.060658692317547176,0.6316725991737921,0.07861416633527085,train,"(4,)"
3,200,False,True,i,2.629525589670497,1.9024048231837043,1.7076827725906603,1.9025066062761637,1.9063960901054866,1.7915981802931569,1.7078496762229083,0.19103962904646984,1.4534919587665198,1.569000145606914,1.4534373022958735,6.795555131367918,1.621774510545232,train,"(4,)"
