,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.15451049416226514,0.18974857253986138,0.012043110599487948,0.18992146239303662,0.12270539671472985,0.06678950908837075,0.05117173445846279,-0.16302371048562453,-0.048373272093687025,-0.06168569613499826,-0.04839856115246967,1.470727865205711,0.04116701524654354,train,"(2,)"
1,100,False,True,i,2.0389210043688406,1.6958979389574136,1.5777300075463274,1.695991950531009,1.582930070544145,1.537539794298167,1.4745199608442496,0.646051344722433,1.4873756346302813,1.5056143293612485,1.4873412152111618,5.9758595069322205,1.6222937084337268,train,"(2,)"
2,200,False,True,c,0.0625968037568627,0.05513680266585751,0.027277762790881486,0.055026169303608034,0.06772430654022812,0.043267014717420206,0.03279255522326184,-0.11098167395259825,0.04101512959450005,-0.08120036550902604,0.040964885621586546,0.5995864884387808,0.05662634212594625,train,"(2,)"
3,200,False,True,i,1.864265984589496,1.6473471665211272,1.616218528679978,1.647314704494719,1.6614895912528191,1.643975593084352,1.3903786071495725,0.8043687688937137,1.3967528537097735,1.5579556624554345,1.3967718233797581,8.592600427023246,1.5412700201330978,train,"(2,)"
4,400,False,True,c,0.06672504946546529,0.07181756221025987,0.006586792944242772,0.10323708788906974,0.0883617015271445,0.06300048219604532,0.03125170772235183,0.020370136904995968,0.09962593360412925,0.060339561050851094,0.08246622049645523,1.0165876890209389,0.1133865190844256,train,"(2,)"
5,400,False,True,i,1.9668155199379433,1.5807841458768763,1.4989006984691984,1.5808520994942907,1.5327124917274315,1.4431748124879675,1.374124673864467,0.8608416542590769,1.4531300049745397,1.4376550855656964,1.4530664382182636,6.330542247755111,1.5738570331351873,train,"(2,)"
6,800,False,True,c,0.054377381864006875,0.05437780281350058,0.00177985759922949,0.054378136233847074,0.08368382083342661,0.05744489087510656,0.007105633180680607,0.059007938212497744,0.0590039786589314,0.01177545963776156,0.059001801822113155,0.6403269187670559,0.06656627762308687,train,"(2,)"
7,800,False,True,i,1.6122784626700681,1.551809779194115,1.453477000922306,1.5525439474559357,1.5326307805747765,1.5048712060055138,1.3109860018547304,1.3467764042210701,1.536442417945957,1.5580404535035959,1.5363858696746315,5.754628579734631,1.602052955076355,train,"(2,)"
8,100,False,True,c,0.06423605956011207,0.0757886258747691,0.012043110599487948,0.07580620998557236,1.376197466357973,0.08571490994370595,0.014811966915446489,-0.03195344188313705,0.02143063535795946,-0.07226465493186841,0.02125236033970076,1.556922621877465,-0.005730808940546672,test,"(2,)"
9,100,False,True,i,2.5911874158643053,1.9650210087801179,1.5777300075463274,1.9651086263302102,5.451331457969724,1.9413765384076571,1.5829777293562,2.175161598737578,1.5542307366000796,1.4920785411734416,1.5542823071439427,5.47086902133702,1.494039531575188,test,"(2,)"
10,200,False,True,c,0.03404942245937053,0.06088657573529515,0.027277762790881486,0.06079445665319241,0.5421485740657147,0.05669041766540439,0.03901549427349402,0.05673169695027513,0.08613066262705722,0.034330398940292786,0.0860131213929776,0.5661900883962617,0.08682593998212623,test,"(2,)"
11,200,False,True,i,1.99975594003226,1.4454342357267658,1.616218528679978,1.4452672000075502,8.98660063023632,1.426189048568082,1.456974431712563,2.12415519459737,1.7869904633723195,1.6234681613107436,1.7876356220470582,8.539393374559772,1.6197400909666135,test,"(2,)"
12,400,False,True,c,0.02423995800986737,0.06352536922391021,0.006586792944242772,0.06320520091851665,0.8747221252896918,0.05657322798127257,0.02564066901548232,-0.017001385226191608,0.03714208336284621,-0.02488097933250306,0.04958633203591965,0.8897982148632676,0.03275528582970699,test,"(2,)"
13,400,False,True,i,2.058635531918496,1.7450420253806453,1.4989006984691984,1.7448776608332173,7.308172023011789,1.647374286212414,1.3557683640686466,2.1150000403496803,1.6040815852749786,1.5516924503952338,1.6042938348756304,7.027670319675938,1.6327274296047052,test,"(2,)"
14,800,False,True,c,0.05609818957340944,0.05609815438445608,0.00177985759922949,0.05609880310779892,0.6946693495208848,0.05480604332057888,0.0025556277726785284,0.0400964382840702,0.04009757847313971,-0.009356046857469153,0.04009880927171828,0.6556615081210977,0.03426003775565489,test,"(2,)"
15,800,False,True,i,1.5978658629529685,1.588790010105771,1.453477000922306,1.5890053948636587,6.113389522957778,1.5408413599254944,1.3203316731040926,1.5727773016185733,1.652080416044156,1.5552188011424102,1.6523527318646405,6.120936654219049,1.6192442066682997,test,"(2,)"
0,100,False,True,c,0.04284759161364465,0.06685806342938622,0.0023905576845888133,0.06684256661838874,0.09570395549135163,0.06536272629819884,0.018853816012279208,-0.12045318776392694,-0.006863355174934327,-0.07269012944123969,-0.006874624121588369,0.6465450921592799,0.010383660554065754,train,"(4,)"
1,100,False,True,i,1.7960031028720713,1.4077168371256799,1.4906656405157128,1.4076847158816588,1.4271824809246407,1.439523114015929,1.6000371691531612,0.6180848408593805,1.5220948889937291,1.7303453137736333,1.5220570361783121,5.244665889114587,1.6877857761711832,train,"(4,)"
2,200,False,True,c,0.15005406834946222,0.06792604579325764,0.03952784546230868,0.06801794798007572,0.07534308602194631,0.07058289715804374,0.05759329754319572,0.023724161832864857,0.1419597833858643,0.0878552944132329,0.14192484823165985,0.7666972277365467,0.15059301266965458,train,"(4,)"
3,200,False,True,i,2.1728912790336343,1.8115162098273665,1.4446149711038148,1.8120456353031096,1.7981517410716972,1.5281003436629543,1.4740417017602492,0.5726846748280304,1.3972625770098321,1.6076529443950265,1.3972304830296551,6.445751427381687,1.6479256824806479,train,"(4,)"
4,400,False,True,c,0.004520379211682317,0.05673660293404621,0.00399592316643233,0.08758294612302178,0.06737411519970761,0.05536248121382034,0.013154589526258698,-0.05641408500241476,-0.0004486271302616274,-0.055406716496373964,-0.015641027013611294,1.1856391094750247,0.002596127098177914,train,"(4,)"
5,400,False,True,i,2.419838233518981,2.0010273100078693,1.6051358778857026,1.9842255414736942,1.9418579799544136,1.7861468991383276,1.5457979002447437,0.49456266895322926,1.4136821600458405,1.5464395433121798,1.4164144754728687,5.635736054584547,1.6848488050660413,train,"(4,)"
6,800,False,True,c,0.02528293080440897,0.07593882428257062,0.003455316458017084,0.07601466847150871,0.0943990189881083,0.05883296929249474,0.006388846144923818,-0.0037719354267841255,0.032609134869026446,0.014556894860781782,0.032594942938527965,0.7907175840410942,0.051307196068689664,train,"(4,)"
7,800,False,True,i,1.897906923181169,1.691879009159957,1.6600518040887295,1.6918269972603897,1.655121789601026,1.5902209201305828,1.3823632452757972,0.990316280796546,1.552890599127421,1.7037066295881347,1.5529619306743316,7.371491332038296,1.6222201115889678,train,"(4,)"
