,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data,hidden_sizes
0,100,False,True,c,0.07204723380461266,0.07205421000601875,0.01697914418712061,0.07205015648347296,0.07773105500298677,0.05614854636182088,0.010196967331572587,-0.04662966928506949,-0.046626510604552605,-0.09481705702660971,-0.04663806033346788,0.5768953585049859,-0.01187391882246347,train,"(2,)"
1,100,False,True,i,2.8678787571785334,2.043799635668245,1.5165641855787202,2.042881867396061,2.012786908426584,1.9032255359259072,1.7965950758346345,-0.21673189478860927,1.3772077156129532,1.3766750396033254,1.3772727914645244,6.032501525615909,1.7051776421690592,train,"(2,)"
2,200,False,True,c,0.05439443711207436,0.0787452227365718,0.012044515635611644,0.0787704363256947,0.08424117603684733,0.05548175738507374,0.007516144928745805,-0.05358429123715612,-0.06503875235038806,-0.08579606325676566,-0.0650708615846989,0.10039777967671171,-0.03660031052834861,train,"(2,)"
3,200,False,True,i,1.5918881254429695,1.5799294528753054,1.4816704962027765,1.5799717296567364,1.602888456830508,1.4564980913631778,1.431708375470682,1.416778390558343,1.4131447669097004,1.6682510730258735,1.413156954395807,6.815212270829834,1.6565541046055776,train,"(2,)"
4,400,False,True,c,0.05822295358122686,0.07242461586287706,0.05766018863029014,0.0724520694341805,0.08706894260862069,0.06189991370365642,0.014465638834151324,0.09607262291954963,0.08912886001717368,0.10000660012793354,0.08911369756142933,0.37103889052882105,0.10460614414697195,train,"(2,)"
5,400,False,True,i,1.6628440625799383,1.6459047904374895,1.5112744860169443,1.6457308821677399,1.6415955572557903,1.5792773464392333,1.400774471549719,1.4802345689878014,1.4537620944943803,1.5675846490714673,1.453723094790625,6.558599329038661,1.6404276264501356,train,"(2,)"
6,800,False,True,c,0.006603608708935964,0.056024566535209396,0.05425993228051443,0.055986951004526816,0.09015861890980262,0.05786703579457986,0.004233352819528712,-0.03297254727368975,0.025766295105357884,0.026919910748466766,0.02572538049588765,0.6600621798384703,0.029199097843281008,train,"(2,)"
7,800,False,True,i,1.6275945725834209,1.6281694660812056,1.6121084431785042,1.628137208080508,1.6227302292264272,1.575232826434519,1.4306446151586207,1.5690562845689215,1.564348826273563,1.6584669418275968,1.5643028986701937,6.315307728924101,1.6206399155687186,train,"(2,)"
8,100,False,True,c,0.07568482946045975,0.07571334792319606,0.01697914418712061,0.07569475800380183,0.5851696895293598,0.059312366541984705,0.005495257118762154,0.012101643994541696,0.012069066243720315,-0.036030302296443086,0.01208213348407078,0.60513094413163,0.06482865299576346,test,"(2,)"
9,100,False,True,i,4.453879313560212,1.6332593886054363,1.5165641855787202,1.6327271433395811,4.730215254310694,1.4850501968526617,1.3362795020313818,4.253131537775505,1.7711659198422922,1.6604138837633564,1.7706423363482402,5.627953396365169,1.6349093831041608,test,"(2,)"
