,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
26,j,1,False,True,830.776699688058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,j,1,False,True,830.7985126076459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,j,1,False,True,830.8203255272336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,j,1,False,True,830.8421384468214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,j,1,False,True,830.8639513664093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,j,1,False,True,830.8857642859971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,j,1,False,True,830.907577205585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,j,1,False,True,830.9293901251727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,j,1,False,True,830.9512030447605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,j,1,False,True,830.9730159643484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,j,1,False,True,830.9948288839362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,j,1,False,True,831.0166418035241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,j,1,False,True,831.0384547231118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,j,1,False,True,831.0602676426996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,j,1,False,True,831.0820805622875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,j,1,False,True,831.1038934818753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,j,1,False,True,831.1257064014632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,j,1,False,True,831.1475193210509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,j,1,False,True,831.1693322406387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,j,1,False,True,831.1911451602266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,j,1,False,True,831.2129580798144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,j,1,False,True,831.2347709994023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,j,1,False,True,831.25658391899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,j,1,False,True,831.2783968385778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
