,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
8483,j,4,False,True,6.455424913650642,0.07949683132753776,0.07898971449437331,0.028907692395121577,0.03925411017090555,0.11625013284952242,0.12581702512237447,0.09388124447332914
8484,j,4,False,True,6.459351890264804,0.07948098347863818,0.07902387139581026,0.028931311842088536,0.039286125203324335,0.11644532310456453,0.12601365948463575,0.093655026452955
8485,j,4,False,True,6.463278866878966,0.07946510268739257,0.07905798213021112,0.028954934047900213,0.03931814375713036,0.11664044142061006,0.12621019072983056,0.0934289933355813
8486,j,4,False,True,6.467205843493129,0.07944918911309266,0.07909204662505202,0.02897855901741999,0.03935016583920253,0.11683548641458787,0.12640661741792586,0.09320314641568936
8487,j,4,False,True,6.471132820107291,0.07943324291487695,0.07912606480788467,0.0290021867555827,0.039382191456524517,0.11703045670231767,0.12660293810766574,0.09297748698248312
8488,j,4,False,True,6.475059796721455,0.07941726425173073,0.07916003660633683,0.029025817267394463,0.03941422061618459,0.11722535089852767,0.12679915135658873,0.09275201631988148
8489,j,4,False,True,6.478986773335617,0.07940125328248575,0.07919396194811232,0.029049450557932455,0.03944625332537523,0.11742016761687149,0.1269952557210441,0.09252673570651201
8490,j,4,False,True,6.482913749949779,0.07938521016582015,0.07922784076099149,0.029073086632344713,0.039478289591392934,0.1176149054699458,0.1271912497562094,0.09230164641570351
8491,j,4,False,True,6.486840726563942,0.07936913506025811,0.07926167297283135,0.029096725495849934,0.03951032942163787,0.11780956306930747,0.1273871320161072,0.09207674971547944
8492,j,4,False,True,6.490767703178104,0.07935302812416993,0.0792954585115658,0.02912036715373719,0.03954237282361353,0.11800413902549077,0.12758290105362183,0.09185204686855164
8493,j,4,False,True,6.494694679792268,0.07933688951577167,0.07932919730520607,0.029144011611365792,0.03957441980492656,0.11819863194802535,0.12777855542051714,0.09162753913231321
8494,j,4,False,True,6.49862165640643,0.07932071939312499,0.07936288928184072,0.029167658874164986,0.039606470373286316,0.1183930404454529,0.1279740936674529,0.09140322775883276
8495,j,4,False,True,6.502548633020593,0.07930451791413703,0.07939653436963609,0.0291913089476338,0.039638524536504634,0.11858736312534555,0.1281695143440026,0.09117911399484753
8496,j,4,False,True,6.506475609634755,0.07928828523656029,0.07943013249683646,0.029214961837340722,0.039670582302495414,0.11878159859432245,0.12836481599867017,0.09095519908175785
8497,j,4,False,True,6.510402586248917,0.07927202151799227,0.07946368359176437,0.029238617548923533,0.039702643679274424,0.11897574545806822,0.12855999717890756,0.09073148425562051
8498,j,4,False,True,6.514329562863081,0.07925572691587555,0.07949718758282079,0.029262276088089054,0.039734708674958874,0.11916980232134988,0.12875505643113216,0.09050797074714317
8499,j,4,False,True,6.5182565394772425,0.07923940158749747,0.07953064439848542,0.029285937460612827,0.039766777297767064,0.11936376778803467,0.1289499923007435,0.0902846597816788
