,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.017465129341847144,0.06351228519675116,0.013434815300646285,0.06350283686165051,0.10346061129683555,0.0667016823616372,0.04470530823219959,-0.08696785215969825,-0.008809944623312518,-0.0798751459059759,-0.008813286756037115,0.2741249531333277,0.0028407957429077424,train
1,100,False,True,d,0.007773374525821666,0.004826803270594994,0.003215849681721549,0.0048267982818045,0.004945723762354557,0.0048267584358695275,0.006399723118706259,-0.017348438255262215,-0.009643463084893505,-0.009812779975107502,-0.009644094164478574,0.031594427348858166,-0.007234716560068508,train
2,100,False,True,e,0.21499402201003384,0.1843907992408058,0.16038702659312284,0.18439696798540403,0.2592701837005459,0.24272794094716513,0.17060151833896336,0.10377364129009115,0.13271499631235614,0.16433171029792248,0.13270841960124435,0.4471919034927882,0.23254350577580735,train
3,100,False,True,f,0.20456924065029838,0.07365930816603598,0.010656690059095524,0.07366260190005797,0.08711683812976136,0.06478314114013224,0.03792148514213915,-0.14629186700078398,0.016679263863736225,0.00042055639724808804,0.016671017458603218,0.4996663804013303,0.03992682992303942,train
4,100,False,True,g,0.050896233323938125,0.2008962530102693,0.19641353176258705,0.2031352170067137,0.13750740176599582,0.1974799851381443,0.2031476234718399,-0.07341130477521476,0.0846470642939049,0.2616564483932817,0.09695268145525204,1.1222455650526133,0.27754691027436673,train
5,100,False,True,h,0.434167614968586,0.37257783896323315,0.33687573729353415,0.3725669287063629,0.36067692115864863,0.373368017170295,0.46248111155007565,0.16814573661757734,0.326292332359089,0.3960662295781732,0.32624855911270645,1.1364332368449324,0.447642875502803,train
6,100,False,True,i,2.4240803041411176,1.7561419915636998,2.2029422267524446,1.7560204654906884,1.754418783119064,1.6256891072004456,1.6576072537790896,-1.3391309918630276,0.9923909578820233,0.6115974581937257,0.992407840056035,14.154152264228912,1.5223150990273875,train
7,100,False,True,j,2.6713620047085644,3.559977434034306,1.0503509682028151,3.560905175800555,4.422090060124455,3.99672408059688,2.490406184668283,-0.20552496512480428,2.7555979847707013,0.8704082428670953,2.755718711780293,19.958413840921963,3.3548787905414352,train
8,200,False,True,c,0.16139097650324,0.10512291911886529,0.003640034185576812,0.1050970498478681,0.11935357362281644,0.057999532445105084,0.03666502827080824,-0.0719403093475931,0.05939835279327781,0.04136729394913281,0.05939540776228171,0.6642317740152595,0.08996118797408026,train
9,200,False,True,d,0.021224038045981344,0.005550359724406555,0.0031126642683016793,0.00555017773705327,0.005694499797826978,0.004585234242874544,0.006810754512705618,-0.016657223942369525,-0.0003014467264397602,0.0004101397506469762,-0.00030135964286349905,0.04586767055373809,0.001728658319587753,train
10,200,False,True,e,0.14497460468022122,0.15916935841784688,0.13832815016114874,0.15916535659645947,0.25769955917672954,0.24439111532272292,0.15418494981462869,0.132530122815444,0.14602647413342656,0.15650481457386506,0.14601624437562744,0.3389731308891322,0.23580770113475238,train
11,200,False,True,f,0.07746106943882597,0.07492690788439471,0.021346011174098258,0.07491463045280561,0.061448374415506074,0.0470940575487899,0.03114209345208698,-0.08785944074873336,0.0431349502031965,-0.04098829844117076,0.04312747708581867,0.7448813945243314,0.07246038643219893,train
12,200,False,True,g,0.06167118579497252,0.15545084228889613,0.23500600448332243,0.15562416241782082,0.163479341207895,0.23389781114231434,0.2369239934368535,-0.0030739408631999107,0.13181027382224764,0.24732107136315848,0.13178512971227982,1.2669877605044915,0.2668859283523861,train
13,200,False,True,h,0.5291971683005443,0.4335354230267653,0.36893582516306134,0.4336494908857182,0.4272168198864047,0.3982950325008137,0.39711184096210206,0.1909170561275346,0.30766775230346965,0.3822584655560499,0.30764497884472536,1.2248715081015507,0.4250353310266647,train
14,200,False,True,i,2.259513946480351,1.629571955241371,1.546518511397433,1.629377012699195,1.5817984511953511,1.555312067369359,1.5124301749707114,-1.2454641936378013,1.45558082155227,1.6535417802313177,1.4555164232451647,5.64584308138075,1.6012682873385438,train
15,200,False,True,j,1.0808425061071416,3.491829777839385,0.8884391224821548,3.4924815458208838,3.802695604641627,3.5680888090691703,0.9081485606981567,0.6932134665960537,2.436657467262313,0.9223924545062591,2.436806022814263,31.81728121693702,3.2389262319443035,train
16,400,False,True,c,0.024664321326259297,0.054052616442775994,0.0014514079405258888,0.0540516720140508,0.07736459727549869,0.05690993770685667,0.0019684780223251596,-0.04934967988775739,0.034563848760889256,-0.02778007024238067,0.03455993428446405,0.4007975826952641,0.041603731213488204,train
17,400,False,True,d,0.021189005284029408,0.0063338050884335795,0.001716734766940167,0.006332748848980599,0.004710169777758532,0.006002278804091575,0.00471663694599343,-0.008519801796352347,0.011947016547903467,0.006634813183026432,0.011947697690983042,0.11605634315466784,0.012629932830425114,train
18,400,False,True,e,0.1708511840658559,0.18839484194290856,0.14952172028845412,0.187849540734838,0.3201225783932311,0.25981586110553306,0.17231949131369334,0.13246673766083544,0.15833000721642598,0.1538183391204113,0.15913777877319044,0.32752879773308896,0.2361382370236983,train
19,400,False,True,f,0.024898477816660432,0.06339867030110385,0.06379341204000118,0.0633944761078536,0.10087845623135867,0.0680532211565415,0.014342891070901979,-0.029117316707894254,0.0135896161573924,0.016788028933657856,0.013588333353562448,0.7972432293018126,0.019761617944591303,train
20,400,False,True,g,0.03811336551167295,0.17790348702505415,0.2555415845443019,0.1775494593600403,0.18931693826966609,0.272868023170557,0.26757024792683254,0.03205901769489632,0.14434541606374476,0.2501396380768284,0.1691073648952553,1.1557099743084946,0.26521720652551206,train
21,400,False,True,h,0.42370153398421756,0.3423129043246492,0.3263555616763405,0.33154498477177585,0.3251009802547823,0.3615743709142757,0.3428821514207652,0.21402927237085145,0.3037483349177235,0.3631552945061803,0.2984315644186053,1.1938189364311378,0.3973927291463071,train
22,400,False,True,i,2.575477944248131,1.9091599351681958,1.442651929909148,1.9092405621871391,1.9110616182092526,1.7382795744073607,1.5933418341503427,-0.48214082217397003,1.3704054400001815,1.206907419078217,1.3703725435011944,7.2711860358135665,1.5787591381770234,train
23,400,False,True,j,1.0906249693608023,3.0913153611839603,0.9458135411231159,3.091919831446227,3.6015567560201447,3.5730449216330813,0.991279887798225,0.47114321186364194,2.6896693621202052,0.6116015674082587,2.6898619401862276,36.769869040044995,3.352199622701667,train
24,800,False,True,c,0.008446980672421375,0.05457550178787021,0.0012215115615380968,0.05432120611307337,0.07348038031617368,0.05470672693444374,0.004386801894414306,-0.018692780392668622,0.03598103190044704,-0.010168795982395734,0.03595118227873605,0.49356374028067757,0.041726390903052635,train
25,800,False,True,d,0.0034256528836288155,0.0042753708246695485,0.004367579156318321,0.004275353324357902,0.004929394068952546,0.004284300061747789,0.0013643840159468976,-0.004689932009250081,0.0034537813557363605,0.0035379898196095617,0.003453460049990955,0.04946762020328684,0.003777962799887999,train
26,800,False,True,e,0.16381075936568634,0.1770642227470663,0.15966168151017496,0.17707156450800907,0.2528412771301123,0.23593471287355597,0.175145133702511,0.1471553549298774,0.16356250749985615,0.15229177121150603,0.16355603200691815,0.35461267836499943,0.23315506297831484,train
27,800,False,True,f,0.014921537742018582,0.0680394117332943,0.004709408635699924,0.06803908653177647,0.06974009753663758,0.05871548541435123,0.01652548917109105,-0.0009385017375197807,0.04253809242722227,0.005964505649151647,0.04252571476553499,0.9428821339013115,0.05201741300555657,train
28,800,False,True,g,0.025493150452652352,0.15479070676066,0.23592773781290727,0.1547747018433329,0.15889487395382196,0.2514708610423678,0.24911062080533553,0.02163743708414735,0.14412606929161279,0.25848100803331214,0.14409820192089776,1.5476840056982382,0.27188975388882636,train
29,800,False,True,h,0.4236586774296449,0.42013916859073963,0.4151606495490248,0.4069927179952483,0.41579679387050056,0.44926391923495274,0.42910274521148634,0.285240029582739,0.3475659857847002,0.3494043558823798,0.34970314192399526,1.2319794458895914,0.3953695601809493,train
30,800,False,True,i,2.212245823204997,1.8029121189895017,1.5126964131203797,1.8030433576394207,1.8037834971571316,1.7759837943080612,1.568038355231036,-0.16730458384123034,1.5579045750028935,1.3478514028401218,1.5578519850650605,7.2776738183927705,1.6137928417868155,train
31,800,False,True,j,0.8244384260573591,2.8110200961408687,0.8048424785382263,2.8105195766371036,3.232895237180725,3.228997270054251,0.8454197263112635,0.6821158467134594,2.7680373523517017,0.7907200560208321,2.768022076485761,43.721312013414135,3.361239014949101,train
32,1600,False,True,c,0.002125622406785889,0.056367610341458416,0.001233518973689657,0.05645399806262723,0.0797250988578227,0.05642938826384149,0.0009271369505225819,0.013770056560876104,0.06422947599102428,0.01658482592826328,0.06417729610076854,0.5482778465679421,0.06866453412011053,train
