,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.06443501226427216,0.04670808562822423,0.016278314674134455,0.11859480656204051,0.08113752622469432,0.048644083794229825,0.03421208782607472,-0.07669777460132945,0.06122493258546001,-0.029163096421975877,0.03744133817516982,0.7464348695117144,0.07574064702509015,train
1,100,False,True,d,0.008471549255245993,0.005838770154329177,0.0010503139894693372,0.005839043801384471,0.008889852457567382,0.0058386899466850726,0.009922809623618072,-0.029363725388452045,-0.01188753673829961,-0.021978100231231694,-0.011887882617208679,0.05212663182936216,-0.009240504941865263,train
2,100,False,True,e,0.1878163296253032,0.20369042245499858,0.14760546882982997,0.20368282262427798,0.1799979127686253,0.21622045000959303,0.17688480574408633,0.10382884107082,0.12494373742618184,0.1340345092026325,0.12493774652648615,0.26313850369039893,0.23576684421679467,train
3,100,False,True,f,0.06319779751043293,0.07755227916303198,0.016944265738638175,0.07754734584997569,0.059012504661636836,0.06299019221128645,0.04878027357904903,-0.09009769799284795,0.03161630188969518,-0.04454395048560705,0.03161170805958619,1.0396335874164497,0.04804357854309471,train
4,200,False,True,c,0.031203895966645766,0.06986811807496948,0.006840642073149701,0.06984634451178158,0.10999935524876517,0.07301777748197129,0.01286284062055824,-0.08977853778786124,-0.023621892153503483,-0.07254304718286073,-0.023643578862869035,0.12351685141935582,-0.017301840665194912,train
5,200,False,True,d,0.005651028807874306,0.004930086376119393,0.0012433383088893298,0.004930371497057893,0.005304418828096327,0.004736817768167808,0.0036239634197110992,-0.009096190378293689,-0.0022356675762834222,-0.003516769695848805,-0.002236006604167056,0.03652369248850626,-0.000803463187927414,train
6,200,False,True,e,0.15841481539255348,0.17517053200081523,0.14544987498922196,0.17397119784383833,0.3044106171956848,0.24653138880432088,0.22805240134148558,0.13605042898910427,0.17182149118734436,0.16006342168527088,0.17223444604305535,0.28342187880608116,0.23655309779236453,train
7,200,False,True,f,0.040643426980496986,0.06824961634293585,0.007729744996168242,0.06827513494054137,0.10558685283872903,0.06893443068062183,0.008572305795863221,-0.04077103393863388,0.02720429848479057,-0.019848890869516737,0.027191731494104303,0.7928730124138468,0.04046873520373745,train
8,400,False,True,c,0.06943089809206131,0.0994332948418373,0.006797824112121479,0.10100644721378553,0.11644730211080397,0.054597950822133444,0.019090724681755482,0.00047643529356993674,0.05950785927152445,0.041120703855487654,0.05999667565755964,0.7953765124456705,0.10107420084865942,train
9,400,False,True,d,0.003564389576968456,0.006331830478216876,0.0007890713040433356,0.006331997210039817,0.005973382884171946,0.006331913072631361,0.002586077139502531,-0.00950361717627768,-0.0005374177959550686,-0.0044069634331934185,-0.0005375840149864075,0.011764090543118826,0.00010476595373196118,train
