,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.3582218844946201,0.1720742371733832,0.11198899948638981,0.17203121528725226,0.13319707761874072,0.09829594462110357,-0.0799564162748446,0.13289989598522411,0.19895442170878463,0.1329012776906346,0.6496612747469805,0.23341961509045892,train
1,100,False,True,d,0.010122170553652299,0.0030544279572549946,0.00023488009553931398,0.003054468037244979,0.004296520280677787,0.0030542643706495177,-0.03352532740626167,-0.019993217347135116,-0.023188310489243052,-0.019993767177220078,-0.01722150683837798,-0.01773016523136249,train
2,100,False,True,e,0.2096337959954284,0.24229745758782958,0.18392938951307816,0.24229010463801898,0.38319798839438735,0.3017961741824158,0.11349724272077058,0.14200084024889548,0.15756586817858395,0.14199932815845365,0.3373371914807592,0.23473556430624914,train
3,100,False,True,f,0.12715563892658419,0.1222593222953247,0.012492763543790676,0.12226256374708418,0.08180521680077231,0.06041182879185156,-0.04952261187325964,0.05188043411516482,0.01739069291019636,0.051851202603136526,0.8336659048719285,0.11310494609894861,train
4,100,False,True,g,0.23050327982818827,0.2626147876426619,0.32198476685358285,0.26273990178935835,0.23761729641358734,0.3347900337262377,-0.00020995382048297984,0.023332346658754943,0.29281523830925493,0.02328832150718327,3.3617475345824026,0.2959187103388159,train
5,100,False,True,i,2.2748688921684708,2.056463982427752,1.388644621876506,2.058528515252487,1.9792100318949222,1.6453452663507844,-0.6256063797221211,1.382570035524991,1.04179990559736,1.3825122464887494,45.30446765194231,1.8669374863344228,train
6,200,False,True,c,0.08209235328210224,0.06685153289481569,0.007139593901338877,0.06679152067250636,0.09552470876630807,0.06433096336956912,-0.10068578191746202,0.01679992622194163,-0.04369893486694245,0.016789959174486526,0.42187308299361964,0.028946027299073473,train
7,200,False,True,d,0.042094557375445464,0.03429919433445733,0.02009323776819301,0.03430805429866934,0.02271826781717117,0.005354267764573011,-0.01622556083694285,0.003374932856956381,0.0014256986988315287,0.0033692485665674887,0.023226410393222298,0.02497186643333267,train
8,200,False,True,e,0.19937261794954078,0.2196076591988105,0.1857844063574516,0.21959872600243543,0.2686611981334491,0.24212423192977314,0.1203638402659182,0.14654702969135244,0.13273462004396108,0.14654205743542079,0.3592935934433878,0.22887688435268527,train
9,200,False,True,f,0.02881300382656484,0.058468101472827494,0.0015319054742118864,0.058588659860397165,0.08578777586192646,0.05847213867467524,-0.009122259878572039,0.06049911989529356,0.010333796653165953,0.060504710685660754,0.8995090357926111,0.07106861560374955,train
10,200,False,True,g,0.02733974711874089,0.15228599294015316,0.2707324889199848,0.15225048067183697,0.15437006900214498,0.2797448286400568,-0.02763443781512398,0.0879890904296737,0.2842449056171344,0.08800535508726608,3.89395139042532,0.28790445277752935,train
11,200,False,True,i,2.9536642300287475,2.0153922625490246,1.8160338557043776,2.0159022856528175,2.006293393046155,1.8839564434870673,-0.27321065269641454,1.4610552914880333,1.683912146867062,1.4610048163787621,38.96897855028977,1.8794637415985156,train
12,400,False,True,c,0.05325479166809464,0.05572645640128557,0.0028294813092034133,0.057409502942075745,0.09153418926523983,0.05859813622386088,-0.03728658406127943,0.04758238258310058,0.0017155112081285173,0.04714585599499358,0.7017974763717502,0.0566299027778151,train
13,400,False,True,d,0.010710389310656473,0.00442660997794793,0.002939851286791617,0.004426750947545612,0.004569523305857065,0.004426578537611691,-0.01009047048635944,-0.0022184020946216876,-0.005670873295820871,-0.0022185957580283856,0.02767187275332249,-0.0016101390426923323,train
