,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.11903216577887146,0.09824587155650927,0.029044016354800938,0.09827027234422296,0.07673518044354695,0.06996293974241478,-0.04943807579788957,0.0670478267729137,0.022515919089162867,0.06704451976697463,0.6231751173583217,0.09406038049550652,train
1,100,False,True,d,0.002765614855073835,0.004374182429823396,0.0014373398003104357,0.004374206396606553,0.005279058137646294,0.004374125122323964,-0.011211327032836758,-0.006159200246256944,-0.007753424737467428,-0.0061593899835239085,0.018668791923924958,-0.003815318781692223,train
2,100,False,True,e,0.22206383415206826,0.20541442750294434,0.1754730523967492,0.20552406099032855,0.34028152454513355,0.275042174514808,0.07228185668370349,0.10706778381556341,0.13725912446584246,0.10705823829155833,0.32454860494119425,0.23756539786716235,train
3,100,False,True,f,0.07039640539925307,0.05402881091913244,0.01340674860585841,0.05402518353241536,0.059682355704770956,0.04089752156085387,-0.1184168603014297,0.011746695439944546,-0.0654895645689599,0.011736695496325212,0.6124508459941399,0.03714073974555304,train
4,100,False,True,g,0.005881972623142316,0.13291966212515535,0.2558159046677624,0.19578869413269243,0.14983466087483183,0.25820909570561673,-0.027946344128202558,0.054700764369526526,0.2809235580082145,0.10737908438949717,2.4779582741269923,0.2847949234460429,train
5,100,False,True,h,0.5413426700097582,0.4745085386675938,0.39139648130196364,0.47456270311605936,0.3802173790071761,0.3966052553525309,0.03048857838801241,0.21391661786449276,0.35855451350022194,0.21389521222656696,1.1399534865831327,0.4018957036574835,train
6,200,False,True,c,0.06041952187904646,0.06331889235056401,0.006214978358962415,0.06332167051023273,0.06408314852269763,0.06276576838822946,-0.12506323470508654,-0.030150357316004347,-0.08483435855044684,-0.030162088721100277,0.7638665915085417,-0.022017454961336835,train
7,200,False,True,d,0.010439979807561957,0.004266557804326026,0.00015502354944278514,0.004271163618337087,0.0051435109431195915,0.0039409362481018844,-0.014620227464683,-0.0009348375621517135,-0.003907600083917638,-0.0009380940267860716,0.05924550793242055,0.0006915579147337286,train
8,200,False,True,e,0.15655054326711526,0.16459910349100626,0.14943251343784741,0.16459789244484507,0.25843852126558,0.21159552937364123,0.15096360064977762,0.18450322174510525,0.1658190728476189,0.18449632238559438,0.2924606535181403,0.24214143939753643,train
9,200,False,True,f,0.2137769006557958,0.06772644230228925,0.06761182857839827,0.0677244042314427,0.07677564735832512,0.060393814943248136,-0.07270459879692902,0.0689487983459101,0.08158154213219994,0.06893249987752001,0.9240154600689772,0.0886818638349321,train
10,200,False,True,g,0.01804756906979379,0.13907669736971096,0.2228719923309161,0.13884873523699434,0.13858865845660298,0.22339261709292635,-0.05549159008173683,0.06193328350059091,0.2915572544233608,0.06189529395262092,4.4092165477921235,0.2952481903196817,train
11,200,False,True,h,0.5209396040069543,0.46281764939026815,0.37746884295674454,0.4628437047547252,0.4588583400094879,0.4288816859222566,0.14439727801798552,0.30195498373017954,0.37183519696107836,0.30193907497432665,1.526432837158182,0.43467689529443876,train
12,400,False,True,c,0.023224346668457935,0.05601799056347124,0.0021492403923094785,0.0560289444070715,0.08227365229315335,0.05885877876769879,0.0011962316301110244,0.06729768563806644,0.02035537810405617,0.06726325674129711,0.5712771294744002,0.07487518555020883,train
13,400,False,True,d,0.017577167159511495,0.007732644643842165,0.0007508065579842972,0.007789305179165362,0.005390002409074738,0.004638603738313858,-0.009879187300464718,0.004148006735570196,0.0016406663462613035,0.004160620933625392,0.046371246455982715,0.006318248824702541,train
14,400,False,True,e,0.15527934891222364,0.18733534580746947,0.14335153109641816,0.19165648318213807,0.26813660051959115,0.22903010812332641,0.1572244305635548,0.1907697243441008,0.17465233999781582,0.1889051316132254,0.3322117530310395,0.2405694044496468,train
15,400,False,True,f,0.003248877846915834,0.05501641993960857,0.0015336461488913958,0.05501544819042257,0.07314044387566244,0.0527721538786026,-0.0020397871679952327,0.05325749093997196,-0.00011806318366148095,0.05325007906815223,0.9726811926394867,0.0641495058568366,train
16,400,False,True,g,0.08220291392002245,0.18221247358068005,0.30948967102821173,0.184237873191643,0.1958440795303133,0.3117236195823147,0.026619675510108555,0.10028122852336208,0.2890699436870954,0.10045798961345195,4.5465888650650115,0.2929690520247405,train
17,400,False,True,h,0.48996107807636613,0.3851101984676074,0.3960360544514278,0.3866822505769925,0.37517449725856067,0.43424405464725035,0.2617876298582617,0.3042511268060099,0.37611327858399507,0.3045102109257266,1.2690943966238024,0.40102673605163197,train
18,800,False,True,c,0.01033151924852043,0.05171208647444843,0.001296000962238159,0.051738640319207295,0.08275028737274863,0.05407493798293302,-0.057809458410845345,0.021998417504892415,-0.04838009110571786,0.02192227733441179,0.8691323295460356,0.02507203795835733,train
19,800,False,True,d,0.009629176920593245,0.003884127557028145,0.000270769870206568,0.003884868075229993,0.004230389529653382,0.003830298669738231,-0.00219820424507103,0.005349169016361089,0.0017588784087816417,0.0053482806133842336,0.02172646408367969,0.005682202597703578,train
20,800,False,True,e,0.17640783597430126,0.18574104429999397,0.1661430246703885,0.18445383818215377,0.2671477682443347,0.221015299945089,0.11676096298491619,0.15742856264870955,0.13072930302696809,0.1596920420395431,0.2861468113053378,0.23170636614932574,train
21,800,False,True,f,0.0025884116200554736,0.05822582875417958,0.0013095543920592103,0.058222118161530806,0.07018014750307737,0.05533883282847381,-0.012811420247730193,0.03288813541889496,-0.010459934764783534,0.03288203106517038,0.9293975729213332,0.040605768011985954,train
22,800,False,True,g,0.00718576496705016,0.12196933658404326,0.267740231419537,0.12206796790412894,0.13756356390534236,0.270786144214079,-0.023915089529692086,0.10084467314797316,0.29118371757048106,0.10084598679990556,4.930560876474663,0.2951266063696876,train
23,800,False,True,h,0.350340003561207,0.3384572816879023,0.34639206164963104,0.3384817846300616,0.3488337629495991,0.3659567303773576,0.2948868925181112,0.33215536281589153,0.37142372711659727,0.3321422854315407,1.3263599592457334,0.4104845232776866,train
24,1600,False,True,c,0.020489777705397214,0.06002461605541196,0.0015417084263885331,0.060679510720260815,0.09315200367892779,0.06047389147351094,-0.0019463777693773288,0.06426054274655187,0.010610940184716373,0.06408091973208876,0.5671186102277908,0.0698552430893466,train
25,1600,False,True,d,0.006557092048085011,0.008231153091443823,0.001982008509855846,0.008305931255904184,0.006860552162179452,0.005459619275674616,0.001853178188442005,0.014334416845965628,0.006279173299339448,0.014280098452474146,0.11680573541338371,0.015763813380493694,train
26,1600,False,True,e,0.14047683667550986,0.16470575284020533,0.13295382343657908,0.16487467656478838,0.2711935497951308,0.2241081642396928,0.14063178872984894,0.16849121658420602,0.1460403986824973,0.1684838878621054,0.33101131388650806,0.2287604286166175,train
27,1600,False,True,f,0.01500239405096164,0.06863757621904738,0.0014418453452457367,0.06862718200118302,0.07948500367202085,0.05591987939372547,0.006473512164235965,0.05729145571536563,0.012096902541618847,0.05728407209053714,0.8716114860165483,0.07381093742360195,train
28,1600,False,True,g,0.008698881772776912,0.13888384091408335,0.27794867726040623,0.139068153867404,0.15544110851035783,0.28258820738315216,-0.013942722151415617,0.12965647650562662,0.28868671540523816,0.12970674659351933,4.763068264958142,0.29241645846919995,train
29,1600,False,True,h,0.35130334102289223,0.3661044700005581,0.36790062768294396,0.35540612753235684,0.36859524556911255,0.3952656714494882,0.31742943879327673,0.3416456901486899,0.3614549931621078,0.3461729711356466,1.2810637658551949,0.3889035950353368,train
30,3200,False,True,c,0.002274393562633627,0.05480043110363412,0.002287425636948387,0.060531217056857455,0.07910085838441924,0.056530183564892436,0.009277045695768808,0.05256356338881524,0.010405621177598474,0.049217053539433876,0.8165415377883568,0.05435034646231529,train
31,3200,False,True,d,0.0005153312220967004,0.004479230553901418,0.00025405903952126934,0.004479335121931945,0.005039222953362949,0.004430154304616796,-0.002659431649160337,0.0032411835820044033,-0.002220857076306105,0.003240879578986089,0.12500672316232042,0.003384143383668034,train
32,3200,False,True,e,0.14592840302658844,0.16799987304961606,0.14414035409383572,0.16799148967085067,0.2527343839594192,0.22837608939272916,0.1455140022108606,0.16541276104253677,0.14634079390566765,0.1654005200253102,0.35578556012577117,0.23103366504106254,train
33,3200,False,True,f,0.003411717066121514,0.06192638578498566,0.00021567654848315976,0.061917871724626705,0.07481522699526427,0.05447453885062927,-0.005666792490852484,0.04068307064319789,-0.0047610423359857506,0.040676435989487274,0.8977642003386095,0.0526888468690096,train
34,3200,False,True,g,0.0033585290132156272,0.1359493646069585,0.28724855409811406,0.14031514213461865,0.15684409253368428,0.290364006327248,-0.001038638823432706,0.12815053187951134,0.28943163532193367,0.13061524975979988,4.904373695459617,0.29283516806051385,train
35,3200,False,True,h,0.36673170052892734,0.3697664537179897,0.38592570252076136,0.3660382319662657,0.3773415204175159,0.4188350695494053,0.33869538043616115,0.3704806228750293,0.37457709841279296,0.37142720729157913,1.5951213561607096,0.41527121649268106,train
36,6400,False,True,c,0.0033104611240563526,0.053524377745853176,0.001069126564997067,0.053647642663277005,0.07300418425183045,0.05410242545636783,-0.003715897768340516,0.05597590297060101,-0.0016629193954181148,0.05592632509298298,0.3955866208404069,0.058754477989290954,train
37,6400,False,True,d,0.0017424993028499628,0.00526663808876253,0.000326014916858104,0.005373561163470186,0.005883589143271389,0.00523234126290721,-0.00044265855343782775,0.004421527493491997,0.0007036338290651337,0.004374562930961155,0.067544360820511,0.004517975690177006,train
38,6400,False,True,e,0.15671671594184436,0.1759773993231007,0.1554536103161628,0.17596556896958052,0.2754480430567357,0.2403463449363232,0.14697898080188043,0.1684734332270162,0.14802633036632704,0.16845608536204076,0.41224447268564474,0.23472126075464722,train
39,6400,False,True,f,0.0005879264878207041,0.06019982983980566,0.0010418905674476953,0.060192361672289696,0.07591920457073588,0.05501732608577358,0.00013736015804746148,0.047966269299187944,0.0015788427991535049,0.04795927504175644,0.9391647979257164,0.058398961312484676,train
40,6400,False,True,g,0.009008536398799375,0.1329450464073833,0.28053014570171025,0.13309561627327204,0.1535651388571985,0.28435649869940693,-0.004531698734056574,0.1277914703829279,0.2892501544596528,0.12863987863480056,5.6212168328458585,0.2932214897995667,train
41,6400,False,True,h,0.34033374568928887,0.35753664329632345,0.3654859783428806,0.3574164795752445,0.36896307878009993,0.39754013666327526,0.33116673015261344,0.34729064555321487,0.3643397046123626,0.3474565015831557,1.66985746543068,0.395359038502222,train
42,100,False,True,c,0.1538799390586191,0.07499103032813616,0.029044016354800938,0.07516310411366264,0.5656152542788953,0.05253387448966753,0.20581601381542322,0.11695418957080271,0.10494640398208029,0.11727456535024892,0.6465246029145786,0.1148726497640486,test
43,100,False,True,d,0.031940206231863576,0.007849522597615207,0.0014373398003104357,0.007849611944939865,0.04771394418567874,0.0063930569924316024,-0.018926109901210426,-0.01206496381355354,-0.02022403034495162,-0.012065168090448851,0.018773552013575737,-0.00979453635415456,test
44,100,False,True,e,0.2006073141097348,0.21412490360322484,0.1754730523967492,0.2142667852106407,0.2605145174232569,0.19510440181942518,0.3168284882474673,0.3087085742172284,0.17204859140866652,0.30891246828185287,0.31419494361340333,0.24767913655477863,test
45,100,False,True,f,0.05866915205713716,0.06567557311706355,0.01340674860585841,0.06567310889258804,0.5992233410673631,0.0609573149271219,-0.08763620010633998,0.01286317651638214,-0.05583798726875529,0.012849879138225972,0.5931031416254142,0.011252525644845468,test
46,100,False,True,g,0.007150149698541977,0.20543579574768753,0.2558159046677624,0.19911791796938183,2.905315082305829,0.27185705171133173,-0.02768728657493724,0.25119390714583906,0.2997967074905718,0.2616796744175764,3.0051822023900856,0.3032032231624029,test
47,100,False,True,h,0.7254749201102523,0.5681608715210841,0.39139648130196364,0.5682760842527963,1.0245726248060345,0.397368538878111,0.42382415206124796,0.35586227155152733,0.33687298309549896,0.3558437951931511,1.0795809989009562,0.3738726807926722,test
48,200,False,True,c,0.040916324702101346,0.06651129930399043,0.006214978358962415,0.06651132771412234,0.6922826967796811,0.05773874743434083,0.06318981029265215,0.07679701226222278,0.019595688477955245,0.07679089660148862,0.6899021319580629,0.07137846789054286,test
49,200,False,True,d,0.021631781308802944,0.006839353887922664,0.00015502354944278514,0.00684421177533109,0.07207873834391294,0.009988753707616097,0.055925857153804166,0.02011966168592757,0.021128544861740955,0.02012523212685789,0.09545528044386206,0.018527987058571532,test
50,200,False,True,e,0.15825083562824183,0.18400674073069176,0.14943251343784741,0.18400505184736043,0.2955355411663496,0.2248955520128688,0.16031679154337206,0.1737748587181683,0.16489549378119844,0.17376984900364315,0.3006239143439506,0.23665313275133903,test
51,200,False,True,f,0.1518063593400502,0.06696968800311143,0.06761182857839827,0.0669725146149657,0.9110496426855771,0.06319544556248122,0.15631464916757704,0.04352813101225444,0.042164311802321046,0.043503207010726824,1.0124669464412437,0.037655551754645356,test
52,200,False,True,g,0.017898609030717074,0.20688020239243016,0.2228719923309161,0.20675403362151573,3.494993409418005,0.30647455558406383,0.03225264234582336,0.16568766251851705,0.2931480616211581,0.16559702573880805,3.5512897209467984,0.295744376267419,test
53,200,False,True,h,0.3526855487785919,0.3427794955647544,0.37746884295674454,0.3427960639618195,0.9816457487559512,0.3361519537377235,0.3592429512404297,0.30424314803052116,0.32239892605674203,0.3042277940880436,1.1090861060809982,0.3354908439478619,test
54,400,False,True,c,0.012635682945698092,0.054386942587146075,0.0021492403923094785,0.05440252679672872,0.5865137595645339,0.0539292529855157,0.014105784622649692,0.059042231436847954,0.00030682143655334836,0.05905832555287624,0.6236869180070918,0.06301979689366988,test
55,400,False,True,d,0.01399804392866012,0.00883247572494721,0.0007508065579842972,0.008891529019795914,0.04079153855866114,0.0064310805175539065,0.011859110268046731,-0.0059516014392628595,-0.00612917159355926,-0.005976844038866744,0.015543980624041822,-0.0074131049094599,test
56,400,False,True,e,0.1922316925537068,0.23247148528763728,0.14335153109641816,0.23206916977464392,0.3821102090123732,0.30831991344901977,0.1639757998997176,0.19512329132036393,0.1619096430421077,0.19476018575224807,0.3205843098498061,0.23592708626232214,test
57,400,False,True,f,0.00285024831845773,0.05361698441724963,0.0015336461488913958,0.05361375471374773,0.9915194433215455,0.05380900292164688,0.023207797887971466,0.08128164992955114,0.016863959269097232,0.08127415033415013,1.0679796154664722,0.09922732485529173,test
58,400,False,True,g,0.09214750507926835,0.18721991062300078,0.30948967102821173,0.18982032834198104,3.8644767498463346,0.3097685376703324,0.08551531045678054,0.17904410855636457,0.2860303574853045,0.17859007091476328,3.946077249465244,0.289683349142202,test
59,400,False,True,h,0.41348462393575447,0.40290935725001076,0.3960360544514278,0.40378604868297574,1.3731875395374145,0.407376361002761,0.4872197126644963,0.39760871458821,0.377435159106477,0.39951900318390754,1.3608159282922716,0.4067723563187597,test
