,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.03386120338749312,0.06955485159960405,0.019374277050903662,0.06955400831236756,0.06591524649912031,0.06738414408046818,-0.11088105855904204,-0.0007609508091304917,0.0824317441227414,-0.0007812073158209642,0.9016556512473975,0.01183465311912768,train
1,100,False,True,d,0.005886351669698903,0.004162223740731939,0.00018925577056165777,0.004162284706240048,0.004384654075258041,0.004162078156188681,-0.014149903463349876,0.0014338457982928788,-1.2819135572472964,0.0014336569428425783,0.04681870657880488,0.0039315566965866106,train
2,100,False,True,e,0.1438250397263707,0.15674104053950846,0.09804362892244357,0.15178458928376148,0.2088295503575057,0.2012583587908387,0.08639141936102698,0.09748349495423292,-0.17592789933258035,0.09740360381317281,0.5446496958118788,0.19881331243360073,train
3,100,False,True,f,0.041051162029455274,0.06600055295502988,0.0399688646891466,0.06600476567254188,0.06105521001872872,0.06881075078445535,-0.10910844289951395,-0.08261395560087963,0.13019504497861736,-0.08263349984708135,0.6068873906805553,-0.06884123899515765,train
4,200,False,True,c,0.010137803059279898,0.0653366905698802,0.014374824623802265,0.06531191784190832,0.08258904824446196,0.06534390731032735,-0.0581491362383529,-0.017008202275561574,0.15805660311151304,-0.017006938473321683,0.868864924822264,-0.011508557279456988,train
5,200,False,True,d,0.0018368026075662692,0.007864398826872725,0.005557290184027273,0.007864058371157792,0.009152203320890845,0.008008911779939927,-0.0004674651531653107,0.015123356849941346,-1.2419782365688745,0.01512278146298108,0.09800285068132736,0.016520315266362398,train
6,200,False,True,e,0.17098291063026494,0.2051282866012591,0.15880794016481717,0.20263456001046878,0.2594218814995826,0.2178589886419813,0.15371195761941547,0.17012248227256277,0.329435193074034,0.1691894653777958,0.307308565775484,0.24368824930359412,train
7,200,False,True,f,0.13201404850387294,0.07430459210163731,0.04622528989468393,0.07430578415938023,0.11019061414504895,0.07800190579907967,-0.07021605473687792,-0.008795260097343202,0.24911194284725427,-0.008799383078143493,0.5321150033140376,0.0009441862475828566,train
8,400,False,True,c,0.006769884475196894,0.0568646664861775,0.0016089914070441145,0.05684913662655492,0.0744912210476182,0.05922956849935034,-0.08666416686861625,-0.021312485403925194,0.15759195978097137,-0.02132262664057912,0.8322769665796986,-0.017528303919134958,train
9,400,False,True,d,0.022338981542264023,0.005203424424593037,0.0016923863487609192,0.005203251785761521,0.0050801445766258625,0.004959837254348903,-0.0051884677176217975,0.013005857965307595,-1.1259610916101261,0.01300582902087756,0.07704352507346551,0.013782035371920298,train
10,400,False,True,e,0.17083438467317166,0.19634780375865732,0.16124210958009996,0.19636084875221807,0.27001861236914376,0.23932993623664217,0.15438853964414562,0.16654716804970157,0.3583533531875541,0.1665426239277648,0.3434075831094595,0.24949772987516322,train
11,400,False,True,f,0.0018973916008585032,0.056317514686414126,0.0036512889930153496,0.05631551202723186,0.0843702476062198,0.059998229933378715,-0.03605770885545977,0.01841713411748266,0.1733861509085529,0.018406955140706744,0.9097780810983548,0.022706128445206863,train
12,800,False,True,c,0.005624156128127159,0.0586561462288065,0.0007283255230799264,0.058575503174869946,0.07772110596887011,0.05852062033358463,-0.0438278418804474,0.010478300995604855,0.18678480697993835,0.010471874509780363,0.5029653844719344,0.012740705682707687,train
13,800,False,True,d,0.01706042981209096,0.01047978113933197,0.0008105469244645401,0.010472148565313952,0.0067596826771615616,0.006155693001678785,-0.006074397892062511,0.014119039708378142,-1.1901401517696157,0.01410582488317285,0.11539215616445052,0.01732686803271727,train
14,800,False,True,e,0.1414247239000673,0.16261503797821028,0.13591409399935883,0.16260149443241548,0.23930482578708775,0.20639780865278926,0.13133950502745256,0.1576841601819296,0.15005873754315338,0.1576731792037431,0.3550627241267618,0.2321787145342789,train
15,800,False,True,f,0.024028416851415105,0.06812101022076195,0.005608737763581767,0.06813314420748362,0.07685169315205198,0.054819803783611364,0.010126627712971133,0.06958340421728401,0.28417699350464276,0.0695786726241628,0.9312224986998672,0.08754576475384485,train
16,1600,False,True,c,0.007115371221580909,0.06059105846847313,0.0010697282578876657,0.06057293986693729,0.07763350158922702,0.05344264107155958,-0.01046008675116879,0.04880529970613268,0.231116309381191,0.04873415582562217,0.6154249024784485,0.05939974926673336,train
17,1600,False,True,d,0.004596867206809377,0.004496979901243369,0.00037713534039123464,0.004496917917988937,0.005652400758541562,0.004534528476561786,-0.004934004318115534,0.0038964792663414727,-1.1986719523362928,0.003896188086671586,0.089401477267118,0.00407665543485855,train
18,1600,False,True,e,0.1697394581138991,0.18235775409199412,0.16050339028328367,0.18237005905060275,0.29402479204629717,0.24415584279188945,0.14601582378480935,0.1764089100811562,0.20639583689684268,0.1764019730948814,0.3177807307357509,0.23724756321405172,train
19,1600,False,True,f,0.005993997767388173,0.05993080995712189,0.002284409033669518,0.059924175169854585,0.06813426834586996,0.05198781454665041,-0.01335718266141464,0.043851900195931964,0.24319310181969855,0.04384151681467472,0.9119601164861137,0.0554446147962972,train
20,3200,False,True,c,0.0004390851012970466,0.05339442845726373,0.001948700741438091,0.053441600306772495,0.08285209702944511,0.05622921870929418,-0.01086672445828105,0.040457623055329676,0.23923891820111073,0.04044563946534275,0.7879465150566227,0.04354662467088738,train
21,3200,False,True,d,0.002139448184401077,0.004655986655304431,0.0004687348299887398,0.004656118817006201,0.005084391366779607,0.0046484033333462765,0.00024785528013352597,0.0059932867730951855,-1.1822777545623147,0.005993149589756115,0.01850655420226941,0.006093105852133018,train
22,3200,False,True,e,0.14875000617475334,0.17213210492476308,0.1468370834440621,0.17212290242774478,0.265877147123976,0.24125904060849582,0.1483035387479168,0.16920194875926473,0.20860881360085984,0.16920382918282467,0.3864122010565619,0.23037137223120263,train
23,3200,False,True,f,0.0012509251268504038,0.05588683295891887,0.0011192614845505328,0.05588617516889709,0.07634574067553992,0.05306248740113087,-0.011339700186958313,0.050260160863413436,0.2307939926675224,0.05024743822528265,0.9602472666580344,0.05972407259620799,train
24,6400,False,True,c,0.0017872637035463818,0.05446727784698257,0.0007100742939559049,0.05448317578872996,0.0709908192962693,0.05462905939422282,-0.011448206214044672,0.0492489384770537,0.2283473374335028,0.04920881828124862,0.7869438419447793,0.05096808838282979,train
25,6400,False,True,d,0.0013670997969325175,0.004926771624152192,0.00022448316089795692,,,0.004895469297570544,0.0026172750596763434,0.007988588660830551,-1.170605803822815,,,0.008064333268226004,train
26,6400,False,True,e,0.15112866531324817,0.16920461753705626,0.1496596572179047,0.16965109160695988,0.24556317912022105,0.2276736819728161,0.1435886167685151,0.1654895217860225,0.17354114513581614,0.1655263835546842,0.36424236239811664,0.23191838216322996,train
27,6400,False,True,f,0.0037020673237703854,0.06368946768268206,0.001196429253535233,0.06372229931767585,0.07631436438515923,0.054675749664511476,0.008310892074133134,0.051859228320741906,0.27199071716197865,0.05184865123495697,0.892225253683248,0.06514213755693815,train
28,100,False,True,c,0.03626585445062787,0.08124447458379107,0.019374277050903662,0.0812237047791826,0.6571767098174155,0.06255891412861048,-0.028179885908479474,0.016371939113059425,-0.06308227716570002,0.016389629449921516,0.6566767590513959,0.012359723100570874,test
29,100,False,True,d,0.012907551106975182,0.00617459458522058,0.00018925577056165777,0.0061746469383436,0.05048025689732918,0.011045894710435367,-0.011069061900814527,0.00024721977815833184,-0.009540363300904147,0.0002473537031492512,0.07506771055450066,-0.002110114721508599,test
30,100,False,True,e,0.22780539509754916,0.2229586923303601,0.09804362892244357,0.20241023328360033,0.4919392246616215,0.19681698726103947,0.2768205519348228,0.2621184309228089,0.17141410778084468,0.2439560629332772,0.5278983918641401,0.22675761468565983,test
31,100,False,True,f,0.061081878384431985,0.05989477592327191,0.0399688646891466,0.05988035831469852,0.6227247035299149,0.048860028340684945,0.08274950989338213,0.10001986846826184,0.05170630225045941,0.0999486206331666,0.7248575648308062,0.09433258738769051,test
32,200,False,True,c,0.010131881456489363,0.07136780820067277,0.014374824623802265,0.07133617803232148,1.0047719239516848,0.06577942630127286,-0.038990511891613074,0.0007554883181928318,-0.03704962937820552,0.0007463772015573511,0.9505971743731783,0.004188757110088037,test
33,200,False,True,d,0.0007614570332641134,0.005285776794913765,0.005557290184027273,0.005286337584129465,0.08343770932419334,0.006604713102803525,-0.004250271285028331,0.0015712110415271674,-0.004107626522817862,0.001575640822809099,0.10196796307609617,0.0009738275326105078,test
34,200,False,True,e,0.12652446257984246,0.15474802732700949,0.15880794016481717,0.15489940912811218,0.28805243885917403,0.20918225866139653,0.12629689365222022,0.15055170462732598,0.1404465957919094,0.14768107280686082,0.31401428056894043,0.2268023063077131,test
35,200,False,True,f,0.11125665101826962,0.06695585837683032,0.04622528989468393,0.06695565506826673,0.7633596740143339,0.05927443324292895,0.11639315054578644,0.11900093626481287,0.1067943880622697,0.11898327192991737,0.9838558384568998,0.0888308663914048,test
36,400,False,True,c,0.006447541404266619,0.05515897310847471,0.0016089914070441145,0.05514502667539932,0.8932772703025167,0.05336943877146301,-0.0013494212169184072,0.040770171551658976,-0.012551673484888623,0.04074183971430699,0.8631842796716139,0.0433324588150914,test
37,400,False,True,d,0.010085076615139748,0.004566944463208326,0.0016923863487609192,0.004566921119260915,0.06578347412101745,0.004625081007268569,0.020170010706068588,0.014685841835800755,0.011392359120783367,0.014685845585236272,0.06532078331308228,0.014531541433024056,test
38,400,False,True,e,0.1564620366768529,0.16259506090067466,0.16124210958009996,0.16262604640758918,0.2933071165265762,0.21297500293178637,0.155404020145056,0.16968576010243147,0.1610962258495425,0.16957504878577317,0.34247072001558726,0.2364409322248846,test
39,400,False,True,f,0.0019265879620366322,0.05605832542727284,0.0036512889930153496,0.05605724651250298,0.9941174025350814,0.05677406195882415,-0.020493766871428197,0.014126969246997802,-0.02551019278611646,0.014113009868744584,0.938548576185413,0.0191133056453468,test
