,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.10890849829011529,0.12004409269206462,0.026614783051561425,0.12006998373094442,0.1057960302496167,0.07124552044518799,-0.015512875147003058,-0.04973612975466779,-0.040354794843866046,-0.049740470547265686,0.80522537835975,-0.013952450799673999,train
1,100,False,True,d,0.14307422333165534,0.10501197588686136,0.05841993128807513,0.104980829482778,0.08135806369745818,0.032190256185340396,-0.04065327910047019,-0.01511404977049537,0.023186229802594955,-0.015108700085789213,0.1967158988360314,0.0767958033271991,train
2,100,False,True,e,0.2822391432871852,0.2609229277555667,0.16868266922353872,0.2608388218613031,0.33844992461183304,0.30603255313237904,0.04978466645689581,0.09832561302453786,0.13923967595991393,0.09831307357128029,0.3856233003913567,0.22705380026034064,train
3,100,False,True,f,0.1016950245321343,0.08105445874187449,0.030399846577734885,0.08106995956846193,0.10017474521772543,0.05977014106058329,-0.11155302328565095,0.052475442316213546,-0.0441779425502024,0.05246853015698122,0.8019071303344962,0.08981436933102327,train
4,100,False,True,g,0.27101259390113036,0.27324464997615844,0.33093560556908636,0.23198249878822963,0.21811688661070122,0.3329357467253356,0.07514480451556232,0.07440741523960927,0.30871664988287434,0.11396916388359092,4.311190703371223,0.3127379947731656,train
5,100,False,True,i,2.2485942117239177,2.369582388283786,1.3699688497775824,2.369905367887349,2.0683749635703417,1.5271492551356678,-0.3308980445983675,1.2141761917533112,0.9942288097479173,1.2142153424548079,23.278347637402707,1.7988438073810928,train
6,200,False,True,c,0.15027690634392868,0.0797072711546336,0.02433652747110043,0.07975190606644117,0.07279965393037537,0.06846143373822944,-0.0068928086373199315,0.12413157547361295,0.07510281319763511,0.12409067494883275,0.7089664404980351,0.1370429378834926,train
7,200,False,True,d,0.0023465100033925237,0.006142071591561642,0.0006059192323299511,0.006229464488986496,0.006974837135746667,0.006179605631384615,0.001451023977597522,0.011147090831200081,0.005699938164288147,0.011174731944569718,0.05989083598506109,0.012367825010008299,train
8,200,False,True,e,0.22882058833789842,0.24627561799445735,0.20573042041028639,0.24656437188369218,0.2671025087163858,0.24272138103563004,0.1050852073637952,0.12833004893202699,0.15271522085318484,0.12711165113971185,0.25992189663300136,0.24329742974381946,train
9,200,False,True,f,0.1574622267921692,0.05834349404465284,0.014436867087639933,0.05834767776140679,0.07404277601034398,0.057978298782354665,-0.08279819550137325,0.04695288163016777,0.0176918975068499,0.046945501065335196,0.9855063104328553,0.05529379398177414,train
10,200,False,True,g,0.03089655493904163,0.16384946086852675,0.2551280615596651,0.1639527980601561,0.16907320365681236,0.2607763312869123,-0.009235927661740608,0.1072886049094996,0.2926744166697755,0.10725662456237839,4.796608954389622,0.2965332978421411,train
11,200,False,True,i,1.9068328915832922,1.6232090651763251,1.2645491276950693,1.6244666923946405,1.5507943390446324,1.3742928586294667,-0.12269251593090598,1.4438583224147647,1.29434416535913,1.4441087395311645,31.81504262272866,1.7789834958990933,train
12,400,False,True,c,0.022476061266906964,0.05798833893087215,0.0013429080596277523,0.05798377191762276,0.07295374229142554,0.05749198281474656,-0.034766964128119686,0.025421023391234313,-0.014231455718917764,0.025414700924768854,0.6998316777383536,0.032990429059990445,train
13,400,False,True,d,0.015009414516661658,0.005705223821475846,0.009631773081504126,0.005716087954355285,0.006740603698005233,0.00513262312673561,-0.019285713642429734,-0.0011750603656572878,-0.013000330631017874,-0.0011809828037877069,0.0356947903182745,-0.00026563163603597617,train
14,400,False,True,e,0.16290789171183515,0.18583586316693027,0.13693626263637723,0.18818886217264802,0.30047497420944164,0.22848635662461014,0.14109973021211647,0.16833085333969997,0.1644461930973969,0.16864942588302426,0.2892189581492506,0.23926140761784692,train
15,400,False,True,f,0.0198970547344527,0.05773670450908601,0.00399961541130614,0.0577355875457173,0.07725020767017775,0.055615577292726676,-0.02426973817495543,0.033991992268872125,-0.015993425918684072,0.03398284948223989,0.8576197165602014,0.04515767181200109,train
16,400,False,True,g,0.10425212356395347,0.14681481587319056,0.2776066855989793,0.14679731263366017,0.15773812206951396,0.28074964849312967,0.0636765247090624,0.09346294101511876,0.28628543605766277,0.0934606101075882,3.574136952082461,0.2904840827724552,train
17,400,False,True,i,1.9863590160565017,1.7803607925276923,1.3548861482850463,1.780461793060003,1.7720793072599557,1.7877117858538403,0.7322999345329465,1.6631170310431498,1.042583733606858,1.6632450362048252,23.736877822095607,1.7606667049680036,train
18,800,False,True,c,0.005348921946904074,0.06337570020414607,0.0013960945601128915,0.06343346182818214,0.09351705832660517,0.05517832269932292,-0.0305118641797056,0.02607796118310212,-0.025361418240740292,0.02605955962709423,0.40832418390048303,0.03683605612330698,train
19,800,False,True,d,0.0019028358311474402,0.005398101220458655,0.00025301583955060735,0.005428871522329103,0.0065070542635126075,0.005398220538809697,-0.008073765492734454,-0.001093395825148491,-0.006170982179922488,-0.0012035069927049946,0.06885694124505463,-0.0007857898216394182,train
20,800,False,True,e,0.14675872177340515,0.18082252415086728,0.1416833016504515,0.18084166756308406,0.27211416316022247,0.2365624493516377,0.14502412525657843,0.1714013453936196,0.15421666243349788,0.17139479856952997,0.39792031909719144,0.23229857995601041,train
21,800,False,True,f,0.0021448371514436806,0.05959131930358918,0.0013038072827383149,0.05959332122107588,0.07676128092931361,0.05629293112750244,-0.006165543032195024,0.03809960137562918,-0.0033508211276196153,0.03808622815593914,0.864684813640779,0.04768521969620826,train
22,800,False,True,g,0.020185969306566843,0.13355041295006556,0.28469768468530304,0.13359342957961948,0.15087848603833057,0.28942272221013754,-0.013042222700045132,0.10452590536833534,0.2854893581765382,0.1045088428720176,3.991885855751418,0.2892605678311948,train
23,800,False,True,i,1.7624079852369163,1.9273773224690125,1.3791160678837273,1.9272977495029864,1.9063294600874272,1.9078789431437615,0.7567631611674832,1.6601375023890323,1.2414986925298153,1.6600293892577838,20.217958202216433,1.7718950923079968,train
24,1600,False,True,c,0.0024093584241216674,0.054620701135323954,0.0021839019252849414,0.0546254703259537,0.06916901168782648,0.05369774907847869,-0.0176073488388147,0.0501974524996831,-0.017483740814913242,0.0501821136348903,0.9922275559214091,0.054014535940701935,train
25,1600,False,True,d,0.010480814782409927,0.006419534350205067,0.000898414878819567,0.0064301538793211065,0.006024445171116911,0.005595185470684949,-0.003280288108379451,0.008132151001839887,0.00413980377920073,0.008068716524176178,0.016553568671790354,0.008817695988869612,train
26,1600,False,True,e,0.14977990436272867,0.16331424931135985,0.1430330702286851,0.16297720227345205,0.2552238579740554,0.2282438313976704,0.15583608250736075,0.16743475801099508,0.15869251397860823,0.16797434391418556,0.35470551850394244,0.23594947027182067,train
27,1600,False,True,f,0.0017670995308060756,0.062298329714923634,0.0015183985609882283,0.062302160080268634,0.07165031795635884,0.05367576996759483,0.0006738499949639288,0.05079227418357725,0.004039869307386883,0.05077985689009651,0.8825071671712837,0.062283254535887234,train
28,1600,False,True,g,0.009194546691072017,0.1391245082182846,0.2888772327551188,0.1395090921574082,0.15354429263309022,0.2913457414735771,-0.0033096141900936507,0.13235280278844044,0.2985434994205236,0.13235263757991347,4.647769365345508,0.3017260408161347,train
