,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_surels,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,MSE_EBCF,SURE_wellspec,SURE_misspec,SURE_surels,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.17788163364711726,0.12682182981433196,0.0791466181534015,0.1267999332011526,0.06285316273550955,0.07153074536739971,0.12307931854810945,-0.06790941325461157,0.1135693065166307,0.00930987663059117,0.1135833942538931,1.1138564200525247,0.15777555667310006,train
1,100,False,True,d,0.032653554997578375,0.029052207347336552,0.0014877283320965295,0.029151945873390903,0.006641171576648045,0.004755721020577432,0.008553454033919609,-0.03729942473245157,-0.010317005812073142,-0.011277899551041881,-0.010328112829142064,-0.0037406096611807093,0.0006597507599321317,train
2,100,False,True,e,0.2007332327877779,0.2561949963869068,0.16553969479756045,0.2561765420312427,0.3388040731890459,0.23621309569493135,0.18851887233878545,0.10782595458516142,0.15361886532739738,0.15780553352586854,0.153615243010132,0.253560596439343,0.23248270386306946,train
3,100,False,True,f,0.02916728637051347,0.05795559678181712,0.004536693487496491,0.05795322150784482,0.0927934203013303,0.06163694347865547,0.007900165224272438,-0.09405395238734762,-0.022451793929252943,-0.06302120943210572,-0.02246442111692474,0.9544663383796077,-0.008926999568184046,train
4,200,False,True,c,0.2362576790729508,0.10596458320131909,0.0056716531001079875,0.10561465916403771,0.12630168755864576,0.07596728004935342,0.0341402505547098,-0.07182571473482285,0.07641035633330538,0.07757310433988286,0.07640360198593057,0.6484117809626145,0.13417319793743204,train
5,200,False,True,d,0.012993071502280748,0.005219760127482472,0.00455186574741132,0.005219828484769797,0.0071777240140461105,0.004997166279857373,0.007627692524096163,-0.018256249733314807,3.422314749654376e-05,-0.010825538576113401,3.397656238979252e-05,0.02064773949579255,0.001541869855730016,train
6,200,False,True,e,0.15122969820822904,0.16836339275094658,0.11958780167989592,0.1683735678351573,0.19548785208958885,0.18284224993181572,0.16220914559718733,0.13493652956400948,0.1526120767121252,0.1598687427767416,0.15260646948121168,0.31027015840260486,0.23407940137492905,train
7,200,False,True,f,0.033997940417624745,0.06829502975697854,0.02022652522242909,0.0682889397852578,0.08226221649053601,0.0692198992214665,0.03814083213338142,-0.031068452891935845,-0.0018674453545203563,-0.01808123922116457,-0.0018845340071995764,0.9518097602132929,0.004487000466713353,train
8,400,False,True,c,0.052855457722409176,0.06169428788194655,0.008216700026771504,0.06169270557263742,0.09497192507067888,0.06523527844614609,0.023824030998159253,-0.037003240754813295,0.03153082608460224,-0.006238334854103606,0.03153162454703391,0.39132449563520166,0.038065772532971665,train
9,400,False,True,d,0.006706066332405876,0.004644423274450518,0.0006402105361126544,0.004650792072979257,0.006726093145893937,0.003906817944064453,0.004142418598958379,-0.008204637098076865,0.002394543587781062,-0.0029247820364340996,0.0023890892482978823,0.02262428874765913,0.00389073808690181,train
10,400,False,True,e,0.16391512570037617,0.18311897328681684,0.157453669268289,0.18311613810187796,0.26005627434170986,0.2305964048595459,0.17517085633836202,0.12072259190293111,0.13711879537747265,0.13107157460771973,0.13711247109705235,0.3415077747685814,0.23057783454790653,train
11,400,False,True,f,0.012166710742298305,0.057460494009243544,0.00524857324143437,0.057457531058215404,0.08818315254043536,0.06132192431193253,0.00648932599046666,-0.04339214041587445,0.0018899813131964295,-0.03810832896743773,0.0018784559714432449,0.791372225543412,0.009165861521621577,train
12,800,False,True,c,0.02829358102243546,0.05930982813537197,0.00643893082794825,0.0713361000092641,0.0749196292820237,0.054563634009769116,0.008137101054112214,0.01686441665701462,0.07536245715465349,0.030060566468687166,0.06726270402098343,0.8908877690933295,0.08008156271253741,train
13,800,False,True,d,0.004451060525004746,0.005031153623253934,0.001275421212169944,0.00503094581054252,0.006175955618823075,0.005079331359521436,0.001181295833370736,-0.006900687258161351,0.007281138236096769,-0.0033034073560810114,0.0072806441594857494,0.08834222428485956,0.007637742432874475,train
14,800,False,True,e,0.1423150241854534,0.15812084706642954,0.13894197879957507,0.15812405857139544,0.2729904545300902,0.24111825231709288,0.15293917672807913,0.14459448578643616,0.16740792482189917,0.15207118194381675,0.16740091017978323,0.3350641459172325,0.2344550023562351,train
15,800,False,True,f,0.0049045954543968625,0.057040732864119884,0.0011254272967301867,0.0570297279313773,0.07523092225874142,0.053125203742362785,0.015318373994108769,-0.0014304786533660208,0.048939691085478715,0.0039771200308399415,0.048933039052813286,0.9051564400314305,0.05951035438859403,train
16,1600,False,True,c,0.0015930111367648938,0.05350086864712693,0.00012830871664993662,0.05350065833456402,0.0754477073185956,0.055252460715739506,0.0008401771605993079,-0.021502655296914128,0.036949251634995975,-0.020347653149588637,0.036948504252110936,0.40642372580941777,0.04046110378490164,train
17,1600,False,True,d,0.006530408559591122,0.004560495659340728,0.0002130518840165329,0.004558867873961744,0.005375739952663419,0.004562456352345656,0.0011840894214878886,-0.007406855697034717,0.00346645132302557,-0.0006677367866321276,0.003466016457299137,0.08881538850667367,0.0036211169731331233,train
18,1600,False,True,e,0.17102228148264426,0.18666801409182696,0.16260972159850462,0.1866718557473288,0.2952432572347153,0.2538433169515489,0.1752494541446495,0.14157855863953403,0.16819558302212997,0.14656032593608578,0.16818588713399293,0.3318730077117536,0.22959387099816903,train
19,1600,False,True,f,0.0009685646060293322,0.057522616975052204,0.001415713731346957,0.05752080407274139,0.07855114988881992,0.05735885796410855,0.001134458703627809,-0.011325016635811203,0.03670271873363973,-0.00911750201960075,0.03669388072920093,0.9154072699177117,0.0422612898015734,train
20,3200,False,True,c,0.05566897787810257,0.05571389912480179,0.001657631379268835,0.05571567510599145,0.07443541514193709,0.054844922589145154,0.0009262681285853027,0.03784475373593348,0.03783826799997257,-0.020311284910404997,0.03783368944726178,0.398748611227965,0.040716612929734664,train
21,3200,False,True,d,0.0005157834872848372,0.004817218722389744,0.00020609181011955173,0.004834212374375241,0.005191066039003147,0.0048427640444552176,0.00035745890267931027,-0.003633760893540231,0.0016111633502656276,-0.00265545004509919,0.0016236519214337798,0.10129072695803705,0.0017089228650438437,train
22,3200,False,True,e,0.14691680263544898,0.16510020275989373,0.14563291274524556,0.16510168822815047,0.26020532808054897,0.2287932049041152,0.15578862434340945,0.13886831025790358,0.15953742286119676,0.1409615824779679,0.15952685471399256,0.39795419364823487,0.23130183685411537,train
23,3200,False,True,f,0.007820333152368455,0.06319633230983586,0.0006823976261617773,0.06319493032054976,0.07789706684974695,0.05642514889147496,0.001797223684104677,0.010577116708051002,0.05366366708287664,0.012829392161282187,0.05365221159903811,0.9423596729248941,0.06562307196307954,train
24,6400,False,True,c,0.0033563209481516,0.05343953055823565,0.0012679512728894478,,,0.054320463702619136,0.0011790964023591498,-0.0005268963881283462,0.05175439130893096,0.002326461116109122,,,0.053822282346070394,train
25,6400,False,True,d,0.0002459359410354183,0.005307531246371258,0.00026790199958514504,0.005310442652632819,0.006011378888680033,0.005306864124607403,0.0012409251562849255,-0.0023726382179267065,0.0020395420480294035,-0.0021023246248618142,0.002035903464831037,0.06692835928903523,0.0020791205506359295,train
26,6400,False,True,e,0.14749412884169336,0.16806772911405268,0.14425325425679586,0.1681078241211151,0.2546586752912436,0.22871992265896757,0.16934585478282124,0.15231965278713205,0.16766898411554543,0.1561127235368861,0.16765706446685882,0.4069556559843707,0.23725863943085684,train
27,6400,False,True,f,0.0006618844321036147,0.05940249250444242,0.0005321745555907279,0.05940191300787562,0.07743425121111125,0.055175328800457765,0.0009249645452229675,0.0021813974479410344,0.04908185858895458,0.004000804412916633,0.04906909483348272,0.9341830524244243,0.058766844199277524,train
28,100,False,True,c,0.20783652071589434,0.08984169191513873,0.0791466181534015,0.08983641528397661,0.7616969476284635,0.05832617935887359,0.04676211639244325,0.16176923153036463,0.16764695263273083,0.05340196226337177,0.1675989389632106,0.6954345218415489,0.050720739661504755,test
29,100,False,True,d,0.0057697475674677945,0.0301945540561473,0.0014877283320965295,0.0303119763141783,0.0038112677784206002,0.0035724387631936635,0.0005212565787468236,0.019482328910911458,0.02049853454289215,0.019433687594838253,0.020528829388371507,0.021848188393331275,0.02548177308371806,test
30,100,False,True,e,0.1640900225510009,0.21376338675864473,0.16553969479756045,0.2137427534652691,0.34212625429719523,0.23095567787073695,0.14358315213218759,0.18153395419669102,0.2188853408200051,0.1745836219006631,0.21884472537265423,0.3239013295264936,0.2332776552548818,test
31,100,False,True,f,0.026630797023591266,0.05368399754769909,0.004536693487496491,0.05368067404860304,1.1081208857964469,0.06096179750090422,0.010590095686103314,-0.031721391864029475,0.0424652311466464,-0.03225725148209238,0.04244778295546908,0.9492831273574436,0.048680145213576886,test
32,200,False,True,c,0.22237724181286248,0.09493910310928885,0.0056716531001079875,0.09458276344847137,0.7568481420212008,0.05966949687767583,0.018666342766045018,0.2542431785956341,0.07937538585009939,0.005704857283729909,0.07908047721985817,0.6765959145411702,0.04268636134635401,test
33,200,False,True,d,0.010217360910463356,0.006352135884976936,0.00455186574741132,0.006352228307534924,0.02860919215041509,0.008167913020529056,0.00347371309329423,0.02614474133815853,0.012191963243950107,0.018332366696921006,0.012191658802018264,0.0379299195908354,0.013040401685712091,test
34,200,False,True,e,0.16121235380866408,0.1671007138762085,0.11958780167989592,0.16710969769684605,0.26646903875838884,0.21359891231008685,0.14283774091283316,0.18810409190027955,0.18867965146772916,0.15818074010211639,0.18870289335081558,0.29511412571589973,0.24084973903112747,test
35,200,False,True,f,0.02872485495227096,0.05845221560737977,0.02022652522242909,0.058439803211515345,1.0645632604480708,0.055784142382236446,0.03102993214424714,0.010370863282379055,0.029626498080249704,-0.009225283826471548,0.02960718135895,0.9605026166534216,0.03099817952717998,test
36,400,False,True,c,0.05326315290795137,0.06887791698775746,0.008216700026771504,0.06885858722998192,0.5640434827794334,0.05757987289316275,0.013889223315644333,0.06240659410324414,0.05497170870326315,0.00934520976541338,0.054993907029398416,0.5440670477532222,0.0493936516474453,test
37,400,False,True,d,0.00852411820632659,0.007036112339580303,0.0006402105361126544,0.0070392882307544645,0.03210099289763629,0.006654778055315336,0.004649544246245946,-0.006150283224631396,-0.009948548084390154,-0.018060596301936783,-0.00994836496843476,0.01721143078586362,-0.0115290212190505,test
38,400,False,True,e,0.16267946195498934,0.17507953281967847,0.157453669268289,0.17508285285177116,0.3724392018695357,0.22978656943743164,0.16923754468586324,0.1491877400776219,0.16801681815029348,0.14452254926230243,0.1680181864519039,0.3647546172207762,0.23597034546861625,test
39,400,False,True,f,0.010512740424765157,0.05298846044066994,0.00524857324143437,0.05298657332475413,0.8840413089460077,0.054576188328982936,0.004435578061420074,-0.02766039122892362,0.02319625987985809,-0.028104205381898555,0.023183280390583646,0.8328963662305128,0.03311440130957588,test
40,800,False,True,c,0.006918330740304177,0.05924317600985051,0.00643893082794825,0.058545524967941034,0.7346255921224853,0.05321478458608446,0.00929153500895959,0.017485456196768553,0.0718364853704098,0.010697248895204861,0.07463020222979296,0.7705698802622593,0.0692126171039274,test
41,800,False,True,d,0.0016979595075174783,0.003763435792725405,0.001275421212169944,0.003764045662098766,0.08218285304289127,0.0037371169145439037,0.00047382723948219424,0.001302627733090152,0.0024737336933512745,-0.001531923327991176,0.002475293631953921,0.0804124328168864,0.0026379306842088113,test
42,800,False,True,e,0.15622344198449817,0.17182037172911027,0.13894197879957507,0.17182541759800365,0.3339006175090046,0.2348134128760767,0.1579122477684811,0.14013387822801324,0.1553595391713658,0.133770959460627,0.15535583710805959,0.3077623795644331,0.22743226139272926,test
43,800,False,True,f,0.004853466936186193,0.05426009444812406,0.0011254272967301867,0.05425164821476178,0.9038991188517029,0.05055686665061962,0.05136222744887174,-0.015347186573823945,0.043898864667704346,-0.022276310781765715,0.04388565878272331,0.9504400479568104,0.04942633747703962,test
44,1600,False,True,c,0.001638725850685131,0.05300700217626348,0.00012830871664993662,0.05300711674825157,0.4383892128381656,0.05331357952858001,0.0009401474250145159,-0.026030540202290366,0.035613106603276636,-0.028011278910964287,0.03561178515583904,0.4451203034633275,0.03696716120440546,test
45,1600,False,True,d,0.005833929730646952,0.004405470420803467,0.0002130518840165329,0.004404320160539199,0.09397982886583701,0.004335794675038528,0.00029111138371347976,0.007946224737000868,0.0058251633659785005,0.002135016287616439,0.005823528723216889,0.09848967661855557,0.005655496255775355,test
46,1600,False,True,e,0.16056478530848428,0.17592444130953366,0.16260972159850462,0.17593515417532804,0.36386549158627324,0.2385448795869146,0.16251697794534947,0.1507657855683706,0.17026839072265673,0.14345237958904902,0.17036676706560214,0.35671323977003894,0.23441818815547733,test
47,1600,False,True,f,0.0010211776120674992,0.05487872501553463,0.001415713731346957,0.054876431323064565,0.9661988672200157,0.053168356794590935,0.0009526937034669542,-0.001424950901679481,0.04524817690015851,-0.00237021514437684,0.045238973972106605,1.0049472696949966,0.05222390161399376,test
48,3200,False,True,c,0.05548671641399463,0.055533515552689997,0.001657631379268835,0.05553474852671818,0.40044383238651676,0.05617040338612688,0.0021721121168764854,0.08151749533258495,0.08158793264840875,0.03229434581428627,0.08159303657502782,0.4258894429563209,0.07908287939080338,test
49,3200,False,True,d,0.0005184362361670417,0.005278914565044296,0.00020609181011955173,0.005296730520709435,0.10284257282126451,0.0053285114192688264,0.0004430791280010656,-0.002809951276910232,0.00037947095648597443,-0.002874174024367737,0.00032752912808355463,0.0965709861086605,0.00035913214513481895,test
50,3200,False,True,e,0.15935035149071358,0.18202246332097946,0.14563291274524556,0.18204553976026894,0.40018660884343243,0.24560493323240334,0.16664798007111167,0.16096401393021584,0.1869161381037729,0.15846384580077438,0.18693429024431477,0.38909538302565677,0.23674083123035713,test
51,3200,False,True,f,0.0079362579273884,0.06332327892922963,0.0006823976261617773,0.06332137271068991,0.9898862162503262,0.05475872405776386,0.0011938879718053279,0.01753761562930173,0.05576233968663047,0.020036960100696985,0.05574957821403842,1.027398584691232,0.06687394398606072,test
52,6400,False,True,c,0.0023327117019755765,0.05201544725181137,0.0012679512728894478,,,0.053666810047125695,0.0005900971100965247,-0.01597717162480586,0.040236465005115817,-0.01797214228436352,,,0.04079962354105132,test
53,6400,False,True,d,0.0004525553624082107,0.005383770093261888,0.00026790199958514504,0.005385888273929718,0.07204739227674418,0.005335618328074127,0.0004300876507272531,0.0009391335374617102,0.005331497108132961,-0.00016190028302137823,0.005323339588519644,0.07350791338646506,0.005282879225600737,test
54,6400,False,True,e,0.14763437493737028,0.16934911829249671,0.14425325425679586,0.1693648599560738,0.39606723984992953,0.22929566644458263,0.22702749401105735,0.15050471631353038,0.17033632629534481,0.14584537928781902,0.17029148118087953,0.39717900646802773,0.23139267580033285,test
55,6400,False,True,f,0.0006527266561001105,0.05998766875237216,0.0005321745555907279,0.0599873373489694,0.9459444235896083,0.054218226482390025,0.0008622176354837077,0.00011360283394474314,0.04685235591318488,-0.0005466947633861119,0.046836651426939324,0.9987163299962488,0.05852825320327859,test
0,100,False,True,c,0.16880311926518343,0.05101431591129596,0.001926235246273598,0.05102190047702792,0.07134664305432596,0.049665868641965025,0.030717417524394525,-0.1119427872537721,0.07093031266251743,0.014957494196704557,0.07091336587102319,0.8473756386480649,0.0940829795899234,train
1,100,False,True,d,0.01647524033177922,0.008213491185199505,0.009213060613670627,0.008213723278700435,0.005444637770955435,0.008213371815747848,0.013759118757354638,-0.03742339669316209,-0.014401882071894398,-0.02374482674089654,-0.014402313064749102,0.05233826887295107,-0.011684683751829586,train
2,100,False,True,e,0.12826253618794167,0.1641139012786492,0.13109661296604516,0.16417096187905497,0.24507037801100598,0.2304856598685996,0.14907776858960106,0.10059348250780016,0.13668416615320744,0.12150272094741509,0.13861708057266847,0.3014145520719903,0.22757446785691587,train
3,100,False,True,f,0.1992544832080541,0.1145184809580978,0.02253245431830638,0.11450472832900309,0.1094364899785885,0.07742275377011976,0.037729209275170296,-0.06081967268859721,0.05885606452070491,0.05594549847028372,0.058846874754966194,0.7089578061656482,0.10045076310394924,train
4,200,False,True,c,0.01962093342108233,0.05668054781375811,0.0045716063941034285,0.10928983993829082,0.07039178086143898,0.05376341046897008,0.015144559904277596,-0.07676428655393801,-0.01838813694038585,-0.06465386543945513,-0.03885683348813728,1.1295956776059968,-0.009519725771761967,train
5,200,False,True,d,0.02217929043363833,0.00796988344518791,0.0027707510411878727,0.007978831636620031,0.010032524539307102,0.0073068417492358016,0.004999790011645086,-0.01876879420134562,-0.000480749200608841,-0.0035379318231302647,-0.000485721912135304,0.009618736398690366,0.0012166426746198639,train
6,200,False,True,e,0.19417148490712396,0.23795341668641334,0.17027185858435698,0.23792481744248392,0.30079614435840596,0.245143310297326,0.19370741857104673,0.08658547884819312,0.12808275036671354,0.13543409354299354,0.1280750419596267,0.3336531942942051,0.22865413354832945,train
7,200,False,True,f,0.03056091039911473,0.05704343391700498,0.007925339475860436,0.05704385883731487,0.0968057653663584,0.06181191414492993,0.013841023392060597,-0.038863808882297304,0.014986209476707089,-0.026057791961678973,0.01498249330547047,0.8629739698947424,0.02267534381046421,train
8,400,False,True,c,0.0514108953857237,0.05764401115951551,0.006387768004547136,0.057643658859554886,0.08556637314361552,0.05902849808942679,0.01863838814041937,-0.034993676859001364,0.03671302722951175,-0.0035379734381804882,0.03671370501088483,0.655350862005096,0.04757503799375368,train
9,400,False,True,d,0.0006481758509947011,0.004388896374227154,0.000331628178436945,0.006456301222793443,0.0055690812236085865,0.0043888207764928855,0.001095166327310703,-0.020679403187748795,-0.016291901469596796,-0.01978397927566526,-0.017123007058214307,-0.010530481892936762,-0.015666309773866446,train
10,400,False,True,e,0.15172519176520588,0.17005010878046928,0.14590716466927542,0.1695118652795927,0.3117817799096941,0.2351562405546325,0.16013691880145536,0.12027183984531371,0.15559372343126107,0.13578436877180441,0.15441518144858876,0.3141008524907897,0.22458538671517797,train
11,400,False,True,f,0.012426635866688195,0.057851889591798385,0.05400458491487827,0.05784520305875711,0.08128241672847084,0.05615829421417534,0.008471541460730831,-0.013020005158442254,0.052999755636809386,0.060514085179908285,0.05298768443055508,0.9958349466171018,0.06439320827911488,train
12,800,False,True,c,0.04783907938333756,0.06553817706872006,0.004032134487951537,0.065614387944477,0.08500699642234796,0.053565592157707904,0.015190649848469143,-0.014716508370813007,0.06237504524922571,0.01186378002148145,0.06234656484106431,0.5235753720100378,0.0755097427581462,train
13,800,False,True,d,0.004331309090658847,0.005062908465746575,0.0013321330771377152,0.005258882807529112,0.005390011290446129,0.005039994558398894,0.0027983124748049643,-0.01577645961239715,-0.010720080445080491,-0.012448426691952723,-0.010775165339114495,0.04018465492021832,-0.010321206646481479,train
14,800,False,True,e,0.17259396825313517,0.19498827681708605,0.1520615657246727,0.19500907485772956,0.258721347294364,0.23184384003598832,0.16865631266774014,0.13807261864071926,0.15109608147496098,0.15237435210801564,0.15108099736332548,0.353862835894798,0.2307853704034003,train
15,800,False,True,f,0.019333782232726585,0.06017803374144418,0.00043586463210889946,0.06017317895066362,0.07830518990161432,0.054556202219653384,0.014443180575640747,-0.010738042675028711,0.049332815599725424,0.006560909880897986,0.04932724008679209,0.9078869193174924,0.06052061310599788,train
16,1600,False,True,c,0.005624238922711716,0.053930915472742036,0.00043998244043567974,0.054572419744228814,0.08337285258534878,0.055904555767737917,0.0018320298701390513,-0.017226382272459654,0.044688687279005705,-0.012714599590160698,0.044373577563625234,0.49235194910770985,0.046952200463966365,train
17,1600,False,True,d,0.009635212620341772,0.006383017135156629,0.002031279700270662,0.006998227005446158,0.007636648727455175,0.006387943014845193,0.0011965291159134548,-0.005029515680898693,0.010236517777196035,0.001835552172037082,0.009736073343241803,0.10328623197714187,0.010395874237847963,train
18,1600,False,True,e,0.14377863719974823,0.15966128088017245,0.13986424100331482,0.15968679535600327,0.25008141931714684,0.21281558989181235,0.1509871696168002,0.14011783507394399,0.16433244960911497,0.14652768716234985,0.1643278022206241,0.35932470703773944,0.2288403028322708,train
19,1600,False,True,f,0.0056768574769995375,0.06341292081649555,0.0039240722269830355,0.06336140890911172,0.07306045344892267,0.05311065863373027,0.004786160652891076,-0.0015876336253672259,0.060295218041728806,-0.00013649561854489457,0.06028633614336471,0.9507487825500925,0.07563531927585637,train
20,3200,False,True,c,0.01709609014357717,0.053948501615964775,0.0012439047235842731,0.054084257795457044,0.08145224228505497,0.05654638923361132,0.0014602094787077593,0.003109456738726476,0.06548932253879464,0.01761858233842366,0.0654499545941978,0.3588841634691747,0.06853410401858029,train
21,3200,False,True,d,0.002034372478298046,0.0065457285085406625,0.0008500981564817763,0.0065453953179915635,0.007309507373333872,0.006546112768332229,0.003741353001234588,-0.0064664425865269635,-0.0018411671613411328,-0.0054907144092667046,-0.001841196222281063,0.08769324920377482,-0.0017619181318293542,train
22,3200,False,True,e,0.15685738164749394,0.17550734509800542,0.1545827558310602,0.1754796542379418,0.2696649638054813,0.2351544588622926,0.16612828876125815,0.1465950732138552,0.17475885518192238,0.14857605665904186,0.1747477094054325,0.36108052171781624,0.23304781205044423,train
23,3200,False,True,f,0.004989353482873066,0.06318797200503058,0.001340373940872015,0.06318268063410766,0.07168750995007125,0.05408747822698869,0.0021146155234019297,0.0030019584692307587,0.05461912895303634,0.00945596557892864,0.0546134553281108,0.9315067366237345,0.0671351205801416,train
24,6400,False,True,c,0.0012753121309414472,0.05482862856962992,0.0005741565933462272,0.05481798490323838,0.0752713734657894,0.05620691602791294,0.0013306079299236968,0.013528130474757507,0.06373541338377905,0.014233749893207493,0.06372621265092974,0.5834342423591796,0.06643449793470108,train
25,6400,False,True,d,0.0012704199316049102,0.004880889462856645,0.0001844113738664014,0.004905645598837384,0.005778329064643961,0.0047634200246772845,0.00029388083115931075,0.0005611902825982967,0.00591258046361256,0.0015725032236432305,0.005902288755604328,0.09992647288343007,0.006082855117339359,train
26,6400,False,True,e,0.15024859638639382,0.17046280398604272,0.14785180172496878,0.17048763226297872,0.26260083281422064,0.2267101231578161,0.1585084860573686,0.14640760007439205,0.16825420045332937,0.14990455799684427,0.1682542740593154,0.4082505413534468,0.23432307499737726,train
27,6400,False,True,f,0.057857825016804455,0.057862831842264865,0.00027324441375510376,0.057855172512058496,0.07824029925242586,0.054555144452648835,0.0007486132933876377,0.043881334215771124,0.04388570995065777,-0.003567817413331592,0.04387920139209598,0.9073309288646209,0.05370668277814167,train
28,100,False,True,c,0.13294471384683154,0.06275910473691529,0.001926235246273598,0.06276395058212449,0.874481353606662,0.06689237842100146,0.008431651861948183,0.08742270781249938,-0.05469186428310302,-0.13012697963086572,-0.05467722089820093,0.6529679732565554,-0.09979506204864996,test
29,100,False,True,d,0.012786248390978605,0.00993690832628022,0.009213060613670627,0.009937452567003258,0.03706043028106343,0.015867859116446507,0.02261593914513541,0.04666064540280214,0.055496390186072074,0.06411417560394272,0.05549793217465171,0.07588528704028734,0.039987158944600996,test
30,100,False,True,e,0.12933552230617673,0.13674515210125038,0.13109661296604516,0.13885542833794182,0.2607397562723054,0.17929710037098665,0.12399857590481604,0.2100311002866685,0.20264502990375466,0.15830548047118484,0.20697786870998106,0.44290472652928514,0.23854726599716228,test
