,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
3678,e,0.1,False,True,0.4450410967822407,0.019224239587602155,0.3035619346925026,0.5623329536150499,0.5626468571448878,0.0012593900434104085,0.0021319537228916496,0.002114445758111619
3679,e,0.1,False,True,0.4462288545663773,0.01917219959355937,0.30369244443421756,0.5609968411445139,0.5613368481630014,0.0012718941150058072,0.002151956548376968,0.002134054669853011
3680,e,0.1,False,True,0.4474166123505148,0.01912155602578937,0.3038227108214641,0.5596562562632739,0.5600222299158651,0.0012845060010766255,0.002172131374873622,0.002153830237559048
3681,e,0.1,False,True,0.4486043701346514,0.019072303804780123,0.303952733493007,0.5583112478416625,0.5587030506533259,0.0012972264583306834,0.00219247952239815,0.002173773725295398
3682,e,0.1,False,True,0.44979212791878886,0.019024437876481986,0.3040825120881775,0.5569618648308965,0.5573793587159331,0.0013100562471593915,0.0022130023195682277,0.0021938864052670707
3683,e,0.1,False,True,0.45097988570292635,0.018977953212346212,0.30421204624687415,0.5556081562600779,0.5560512025319473,0.0013229961316426216,0.0022337011036446036,0.0022141695578576292
3684,e,0.1,False,True,0.45216764348706295,0.01893284480936006,0.304341335609565,0.554250171233188,0.5547186306143378,0.0013360468795535721,0.002254577220573273,0.0022346244716686106
3685,e,0.1,False,True,0.45335540127120044,0.01888910769007865,0.3044703798172892,0.5528879589260833,0.5533816915577864,0.001349209262363583,0.002275632025027739,0.0022552524435590156
3686,e,0.1,False,True,0.45454315905533704,0.0188467369026543,0.30459917851165846,0.5515215685835049,0.5520404340356985,0.0013624840552467652,0.0022968668804511845,0.002276054778684734
3687,e,0.1,False,True,0.45573091683947453,0.018805727520862195,0.30472773133485903,0.5501510495160767,0.5506949067972049,0.0013758720370847105,0.0023182831590989406,0.00229703279053826
3688,e,0.1,False,True,0.45691867462361113,0.01876607464412356,0.3048560379296529,0.5487764510973206,0.5493451586641815,0.001389373990470969,0.0023398822420808447,0.0023181878009882304
3689,e,0.1,False,True,0.4581064324077486,0.018727773397525495,0.30498409793938,0.5473978227606625,0.5479912385282547,0.0014029907017156095,0.0023616655194038235,0.0023395211403192855
3690,e,0.1,False,True,0.4592941901918852,0.01869081893183817,0.30511191100795915,0.5460152139964555,0.5466331953478282,0.001416722960849551,0.002383634390014396,0.002361034147271746
3691,e,0.1,False,True,0.4604819479760227,0.01865520642352876,0.3052394767798906,0.5446286743489923,0.5452710781450945,0.001430571561628981,0.002405790261841442,0.0023827281690816013
3692,e,0.1,False,True,0.4616697057601602,0.01862093107477286,0.30536679490025687,0.5432382534135375,0.5439049360030681,0.0014445373015395497,0.002428134551838824,0.0024046045615203366
3693,e,0.1,False,True,0.4628574635442968,0.018587988113462753,0.3054938650147247,0.5418440008333534,0.5425348180626095,0.0014586209818005936,0.00245066868602823,0.002426664688934981
3694,e,0.1,False,True,0.4640452213284343,0.018556372793212903,0.305620686769547,0.5404459662967304,0.5411607735194554,0.0014728234073692914,0.0024733940995421127,0.0024489099242882154
3695,e,0.1,False,True,0.4652329791125709,0.018526080393362843,0.3057472598115638,0.5390441995340343,0.539782851621262,0.001487145386944641,0.0024963122366664856,0.002471341649198387
