,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.19812337477095063,0.07392455970651361,0.09300452739075976,0.08435275235545525,0.060177235975688255,-0.09679513671684183,0.04262914370767589,0.034292168165016366,0.049564269092458486,0.06443286734986542,train
1,100,False,True,d,0.07300116701223378,0.02015073826992921,0.020163712194124005,0.010466594305824002,0.010997167761300233,-0.023651627288495264,0.024869417372664487,0.024867342147183606,0.02772191949215429,0.030625364559785373,train
2,100,False,True,e,0.18820684932577322,0.24846448600339968,0.2484975989112411,0.3013680364753888,0.2874113828544207,0.1443148615519555,0.15964357230232915,0.15964023446001605,0.22496573668973555,0.21917992609049847,train
3,100,False,True,f,0.0425643766966831,0.04599325119561219,0.0459919205786393,0.05848698045557978,0.047278505462938006,-0.13340445923451352,-0.03275556010589327,-0.0327692988978442,-0.008479912897337698,-0.02015151084173622,train
4,200,False,True,c,0.07283201040938202,0.059418051825054136,0.05941542103429495,0.07577539656695027,0.06083149907331376,-0.07987209112852271,-0.006816257399297214,-0.006824799389994354,0.005372739994509459,0.0015933231791078195,train
5,200,False,True,d,0.0010004028552465815,0.003450282787435457,0.003450396271162129,0.0034808798460704525,0.003450238911735898,-0.02012912247076302,-0.015064060271232976,-0.015064389590846083,-0.014696723683915707,-0.013874480814826812,train
6,200,False,True,e,0.20860179093109615,0.21625921662223202,0.2162601914697526,0.3293178714771796,0.26867391376832067,0.14528122501400173,0.1713137858478472,0.17130213860358914,0.23968608951259968,0.2415574071647223,train
7,200,False,True,f,0.031214030163937482,0.05250788158676341,0.05251734115820248,0.07312785508101108,0.05420756931799806,-0.06996058837871721,0.04245164113493125,0.04242896705025757,0.07768580965849488,0.052518975857447026,train
8,400,False,True,c,0.04043258243967203,0.059230787792072574,0.05923028828270087,0.09127678778635008,0.06430013606651414,-0.05435638805656454,0.025452540749554373,0.025452533644552133,0.04978368944248821,0.03119627558425947,train
9,400,False,True,d,0.015822079739543395,0.0032690434114786785,0.0032691320484684937,0.0033897902668507105,0.003269076311491305,-0.006987698912994649,0.005254403636079683,0.005254179052860018,0.005297247022845006,0.005856670931661659,train
10,400,False,True,e,0.17476280137263125,0.21153585040902148,0.2115361018461108,0.28707256884583865,0.25117978365463267,0.1160438760457016,0.14397493370725836,0.14396583904245336,0.2530870893924942,0.23113456641037677,train
11,400,False,True,f,0.042782324478249416,0.06046856983625745,0.060460921373321236,0.09077073273227798,0.060822890029216516,-0.0387864052383967,0.039355580426051376,0.03934919756079637,0.05977696807857327,0.049168033977120995,train
12,800,False,True,c,0.002977191493664694,0.057597923205628315,0.05747692901898763,0.07747451477337872,0.059336733856444626,-0.018804419460016472,0.02205489424803524,0.02199316537611736,0.03879526668415558,0.023961163057978685,train
13,800,False,True,d,0.0046821432825177025,0.005063272728292603,0.005094815905059067,0.005186501299093793,0.004443030663861225,-0.007793865441814667,0.0014076651607619083,0.0014009183917047352,0.001951010786878591,0.001987451374930907,train
14,800,False,True,e,0.1685056874716742,0.17463164056066424,0.17466971080232518,0.28763974894246574,0.23093805197122685,0.12484066608607326,0.15695075467052705,0.15694434897389373,0.2868512007179573,0.23171135302926554,train
15,800,False,True,f,0.004393572137597894,0.05481920345435486,0.05482052972405309,0.0805423913540072,0.055736189854294,-0.026991302606431608,0.02890476728429718,0.02889167013184654,0.054715122723889495,0.03630669522077001,train
16,1600,False,True,c,0.0026952849904114473,0.05770022287392888,0.05770312251537988,0.09306624937735287,0.059321746784943084,0.0025098424360463457,0.05270510999827316,0.0526986097791918,0.07635478544269227,0.05773200894729852,train
17,1600,False,True,d,0.0007623557934722114,0.00539730280945943,0.005397521385393083,0.005761835216606594,0.005397254438090767,-0.00817231437733546,0.00027988903496023454,0.00027960256136726257,0.0011288884876322668,0.00043464725696458484,train
18,1600,False,True,e,0.14035334856110737,0.1667601247931011,0.1667570885254345,0.24524292560950822,0.22553768104588223,0.14928437355494634,0.1696663781705863,0.16964865836715295,0.25370913944120566,0.23486843782553773,train
19,1600,False,True,f,0.003264713933912452,0.061265373831132196,0.06126058029844415,0.08133827550545748,0.057424405287297114,0.0018886507582831613,0.04199023936106883,0.04198371667688946,0.06804030669056374,0.05383637964997423,train
20,3200,False,True,c,0.00029902263588631097,0.05482358269370538,0.0550197854656104,0.08028722709664166,0.05581028821296804,-0.008293575411530306,0.04565903275995666,0.045547863329145455,0.07038426571191536,0.04791782926212301,train
21,3200,False,True,d,0.0027892700741162487,0.005414897618432971,0.005413379505592881,0.006170638670356042,0.005405962097616109,-0.0010436247918617298,0.006929468204437939,0.006929059191132492,0.007668974431115263,0.007034767997716282,train
22,3200,False,True,e,0.15536965929807575,0.17915364245456455,0.17915372165628163,0.25958448459224037,0.24011652665771568,0.14152459535914033,0.16290593491812522,0.16289044984754505,0.25388445147401856,0.23236199753801612,train
23,3200,False,True,f,0.0013187254102933128,0.05987425426319915,0.05986939807996323,0.07951761594405013,0.05524687023165295,-0.0047670815478395865,0.046509496138596874,0.046501250869014965,0.07351177011067697,0.05777324360010794,train
24,6400,False,True,c,0.0019745199920014524,0.05470080763511023,0.05473408938655644,0.07530046196515366,0.05640286620928931,0.0005846514451297489,0.048694684269015485,0.048610659749377165,0.06821656571321476,0.050232834053327347,train
25,6400,False,True,d,0.0007428344439463503,0.005359945567096134,,,0.005372959972425872,0.001190405206895824,0.006092300707274063,,,0.0061351947760349,train
26,6400,False,True,e,0.15214043787842713,0.17396652152057132,0.17395936300708142,0.2662740267031666,0.24056589296226796,0.15164542988967003,0.16876130026448977,0.16874723546207548,0.25964303567464125,0.23356332614786965,train
27,6400,False,True,f,0.001569764891476809,0.0599810453938764,0.05997102675117895,0.0765004415854203,0.055749053666391,-0.004154248321344939,0.041129541818342615,0.04112356940009541,0.06530830135111408,0.05020699842840476,train
28,100,False,True,c,0.04642762483801625,1.0014071182445345,0.05902932005276823,0.06415429224923756,0.06835824695724212,-0.01876129610776737,-0.024739411832309557,-0.012394414389491643,0.006417180316935287,-0.04635890926299274,test
29,100,False,True,d,0.3420373325609259,0.32735420311122154,0.005672959738809514,0.007058978363677418,0.004586900247725692,0.21763222590171055,0.03459588065379524,0.03461945076288963,0.032040920642423636,0.032393375762004364,test
30,100,False,True,e,0.16040852956800666,3.735948635737772,0.2209838693369747,0.26514130017820553,0.2647620494382566,0.1658954324329143,0.22002423415878092,0.22002134565976916,0.25065036934282786,0.2252129572153399,test
31,100,False,True,f,0.04847755646728893,1.2963182557367283,0.05411621486765686,0.07914814860402208,0.05842268289521531,0.12001123895462477,0.08201436357522127,0.08199191920206758,0.09008224819859847,0.08555569033634602,test
32,200,False,True,c,0.059070313129091084,1.246561990423102,0.0564652250675167,0.06657489888596566,0.06325741088729962,0.18993755957666955,0.1517359645697607,0.151729248857404,0.16195983000724523,0.13779916620785077,test
33,200,False,True,d,0.0014799720185593027,0.23671406585778076,0.004533577963728627,0.004811843456455668,0.004532134765978184,-0.01723455774250521,-0.016771177860513155,-0.016771771187806622,-0.016566795188780004,-0.015535072236297229,test
34,200,False,True,e,0.16852544490505827,3.520476877936937,0.20093204945948948,0.2498207791214767,0.22426042992906978,0.18636427423277954,0.20421505177328364,0.20422957905817923,0.3376131220113243,0.24355021151544304,test
35,200,False,True,f,0.037113936942513165,1.070428185837454,0.053045438585405155,0.06775827893977832,0.05276113566884347,-0.03647578436981775,-0.0007453521149879094,-0.0007246586194190031,-0.001776020977560151,-0.009017204555682445,test
36,400,False,True,c,0.024227266440802815,1.2419832921296672,0.06017205873547873,0.09035638617897805,0.06033641059712735,0.060426545868086344,0.06065159486353153,0.060649343565315234,0.11127545814890966,0.05645960672124012,test
