,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.0891554599664311,0.07423160040904017,0.0742442932509787,0.11466748529435372,0.06319848298070826,-0.09193249541520775,0.01869148946290025,0.018685652306734326,0.038378444917679604,0.047661933406188406,train
1,100,False,True,d,0.025036177037906865,0.005408888246888155,0.005408922300979207,0.005883323423633744,0.005408791918654574,-0.0560889453619383,-0.0331115533222699,-0.033112238347489685,-0.0329094215238327,-0.030593985253476938,train
2,100,False,True,e,0.19382734900764798,0.2141603835047306,0.21415770401323633,0.25655398915689526,0.22237782254408076,0.14180861681152637,0.16209053149196898,0.1620766100109762,0.24421399725025936,0.25233120071560217,train
3,100,False,True,f,0.08253438149464735,0.14604520611991417,0.1456962607842448,0.08783527536574295,0.07294479031381658,0.1573900939866528,0.08144908978493007,0.08142704568834219,0.16276414699786826,0.1442454167902935,train
4,200,False,True,c,0.06920676024973937,0.07814077612249593,0.0781531341140407,0.08668241143256901,0.04946537533642453,-0.03565404649366162,0.054022718513260556,0.05399751286563266,0.07643419285430099,0.08901380224524175,train
5,200,False,True,d,0.0016174992528936874,0.00437347380308421,0.0043805221869164255,0.006094277786052033,0.0043803914237553485,-0.0021805047107786722,0.0034899000729313556,0.0034902179931835422,0.003955440430040742,0.004658872516882406,train
6,200,False,True,e,0.19316188135270168,0.19946908380673245,0.19924909717175457,0.2052273544584321,0.19174010047051449,0.10610501122888857,0.11792433551527225,0.11791465680341993,0.22917477477069143,0.2389097394994258,train
7,200,False,True,f,0.07596411079099853,0.058283949547308644,0.05831256038846435,0.07884492128947886,0.050594907670576506,-0.08005017650534028,0.030481974976392722,0.030468111542560194,0.057982069172625474,0.050511065834826896,train
8,400,False,True,c,0.016541720423393927,0.06185990978310045,0.061852704061489606,0.10187946288736663,0.06497612614930116,-0.0683720512814138,-0.0023403056314786853,-0.0023430040280211983,0.01906772426732111,0.0008554936664204593,train
9,400,False,True,d,0.00254329092470824,0.0038779762909465503,0.0038775822241440246,0.0050665878893210526,0.003910554959866858,-0.008052362852970308,-6.797585252829919e-05,-6.84186200976633e-05,0.0007121274475422723,0.0005473462464359591,train
10,400,False,True,e,0.1448079941159213,0.16198296912066115,0.1619895749060097,0.27036616470455155,0.21374292775426298,0.136489854174755,0.159368935601923,0.15936794637689528,0.23564548969704813,0.2329151318184407,train
11,400,False,True,f,0.0046195342046278995,0.05581808443117536,0.05582174523651588,0.07310401849087088,0.05366778692122649,-0.04172036357760889,0.03612785954120362,0.036115493897142484,0.07135173143882056,0.04830471219815641,train
12,800,False,True,c,0.006310099073997583,0.054631298259713953,0.05771969561438245,0.06837909557602169,0.05394646089092326,0.0024838235306372815,0.06712777545928617,0.06523566879591869,0.09116700814503069,0.07149437607333686,train
13,800,False,True,d,0.0032951908540319835,0.005101535310382709,0.005101677782969776,0.005548648623417604,0.005101644139317083,-0.013344920321491106,-0.00572298724146771,-0.005723088320365193,-0.005355087692546458,-0.005411018899613582,train
14,800,False,True,e,0.17865854562200947,0.20222685649245967,0.20221807799579372,0.29655557425308177,0.25621545356729347,0.12429428581548913,0.14668675390269967,0.14667985231092387,0.2707686768779056,0.2302929314758993,train
15,800,False,True,f,0.003800308020553334,0.06099850232539043,0.06099712501053313,0.08399847345317797,0.055455171953622096,-0.0004662414658348768,0.041435887688848115,0.041422501309561356,0.06536902072283851,0.056047186479629585,train
16,1600,False,True,c,0.0017601922123360505,0.054543119854262564,0.054541930399590814,0.07870662494827876,0.057122090833761296,-0.03099055151812568,0.0238801863739279,0.023877221764796133,0.04606810094921926,0.0263090042690291,train
