,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.1404207538866202,0.08043614984876832,0.08044833560694331,0.07101298064706352,0.06466757246570845,-0.04618121616747118,0.07572949756703118,0.07571385761098313,0.09923500684389416,0.10717215794066215,train
1,100,False,True,d,0.008790288395252996,0.007575291127626446,0.007575476667694967,0.005608712128683668,0.007575319598404755,-0.04322701299858462,-0.03403594183058479,-0.03403617902270444,-0.03366010726729979,-0.03161532417164094,train
2,100,False,True,e,0.16735291441087072,0.20206079938443788,0.2119859445287201,0.28289310604910517,0.2449569481031775,0.06964200745708438,0.1261887947386765,0.12651623902290518,0.17502535198375302,0.2254416396444021,train
3,100,False,True,f,0.09424288391222761,0.09746300683437022,0.09746396299143761,0.0859699602532162,0.05421868111636577,-0.06289898668409459,0.05965990335284694,0.05965677318177498,0.09189694027705186,0.10892619967206735,train
4,200,False,True,c,0.14215413060871104,0.08015959954706245,0.08012982434978876,0.11372370507690283,0.0515148672090129,-0.10555166944772562,0.038210669110539615,0.03820450553161521,0.07157308584426594,0.06653870066438605,train
5,200,False,True,d,0.029027501491021002,0.007845175814400184,0.007820416710194462,0.010172394571783117,0.007789214602320088,-0.01988345607034906,0.02134376254209542,0.021340422432720735,0.022176131849800402,0.02260680677066866,train
6,200,False,True,e,0.18601727435890694,0.19974543322800511,0.1997839906235477,0.3117661699993816,0.27819023033723533,0.13370932652417858,0.15491553807588415,0.1548969181680673,0.25380943846907156,0.23207466902166765,train
7,200,False,True,f,0.1597947533196133,0.06603326031298046,0.06602912565572641,0.06897497451032487,0.054788581158566475,-0.056140439184450365,0.06948692004879391,0.06948037326526205,0.10301811235562049,0.08698524602186553,train
8,400,False,True,c,0.01424076467523653,0.05439195302879868,0.054494615011990044,0.09319053637835426,0.058507595469727225,-0.042950543304318904,0.025951261283019136,0.02589304876846093,0.046458314465853336,0.031014345357331607,train
9,400,False,True,d,0.03412245459543869,0.010925993386666888,0.017400866205315935,0.01303928799197302,0.009180226228870944,-0.005094961110490941,0.02554286355490138,0.019139937701173722,0.021267228837759777,0.027082915429603782,train
10,400,False,True,e,0.13865583225300293,0.15838526683476742,0.1586779606883211,0.24915880440452007,0.2042489303708439,0.13030544773892463,0.17139769991905782,0.17138467807723728,0.25551225059185073,0.22226017902375797,train
11,400,False,True,f,0.006580086978412349,0.05504502837040242,0.05504534301399897,0.08513648867734121,0.0582037628135216,-0.0191512955099406,0.035307178850700185,0.03529357679427846,0.059730932185348994,0.041898038384855785,train
12,800,False,True,c,0.0007261160971727792,0.05662407950244912,0.0709418024335244,0.09710540188290202,0.05845261649698132,-0.01362619307713545,0.04120640464351325,0.03358590573473429,0.05640398510026607,0.04675230805119929,train
13,800,False,True,d,0.002111753143296586,0.006066596731857121,0.006080598305863164,0.005724336276802979,0.004317851079500722,-0.001439749726386883,0.0020629166465948147,0.0020611512356577323,0.0025076899447269343,0.0033832016076679045,train
14,800,False,True,e,0.16791914290468143,0.18533834782782896,0.18537353671424914,0.2893936839503205,0.2481273708492315,0.14023197904311865,0.16481035315835932,0.1648080461391384,0.27657310775065375,0.23489409495066127,train
15,800,False,True,f,0.0027742077736063043,0.05771141333319422,0.05771118946328448,0.08028947862934814,0.058268212383843956,-0.008442082119193088,0.03481963801463742,0.03480904617346475,0.05313759398597391,0.04107138398593052,train
16,1600,False,True,c,0.026173905290969347,0.05562690633870055,0.06206985054779881,0.09108812812269682,0.05969045335514772,0.012061367743866657,0.07280648145674676,0.0683654206693523,0.0905875621680169,0.07742780457609133,train
17,1600,False,True,d,0.006559122151748352,0.005935558552200306,0.006686690883279688,0.007494598301631135,0.004883961005654494,-0.001952078334529383,0.001772688741542332,0.0014333073881041436,0.0018400901658486468,0.003335101788849784,train
18,1600,False,True,e,0.14655759019119416,0.16548829302004855,0.16659194454482384,0.24904534358747651,0.2194277710550265,0.14738505778132768,0.16521365256546303,0.16530083837091047,0.2651409486834775,0.23285115334484707,train
19,1600,False,True,f,0.009376188877485321,0.06541839841921383,0.06542597347507845,0.07772549612721869,0.05477923204463911,0.0067639302725000594,0.05039072255981182,0.0503782613729588,0.0747076275243392,0.06501032353843655,train
20,3200,False,True,c,0.009511480889551087,0.05272314777049947,0.05272624973460621,0.07327406810101053,0.05376438342600957,0.010605005347912415,0.0713761864316323,0.07137279275796246,0.0949126551691684,0.07610461266750285,train
21,3200,False,True,d,0.00041570957510420325,0.0057956544999543435,0.005798645518804307,0.005797938941322993,0.005465709721113746,-0.0004387182881769905,0.004809038301148938,0.004802860585708117,0.0056846963033730805,0.005128856136328339,train
22,3200,False,True,e,0.15510564050986253,0.17450298359591596,0.17439616415349576,0.2597401147859388,0.23550672465240832,0.1507456249802744,0.16953060198703082,0.16960712348958343,0.26295167110139717,0.2340548718273635,train
23,3200,False,True,f,0.0022146706103597226,0.061729876320490665,0.061728177771155295,0.07700703188177109,0.05580031065204301,-0.0015883761704083247,0.041615747458184416,0.04161044286991,0.06663686862246322,0.05299359615322907,train
24,6400,False,True,c,0.0014904495138719617,0.05449783984552388,,,0.055957937075109924,-0.0004267663165377822,0.04939601896138782,,,0.051128284705050375,train
25,6400,False,True,d,0.002703951185093673,0.006483153204574732,0.0065151451047841345,0.007114462780779369,0.005591238943054203,0.0011272874930524856,0.008282436378110169,0.008306417295042738,0.009092301726401342,0.008894625586145455,train
26,6400,False,True,e,0.15357841271720077,0.17599303848712414,0.17588411015892313,0.2607798570492755,0.23767207424741024,0.15002623577352034,0.16845591583967562,0.16844389579821303,0.26113724604967975,0.23507246105393614,train
