,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.3622469127720079,0.1867316589748571,0.10836205715203694,0.11941504040775584,0.11567637239257639,-0.04706042849802346,0.1680429255710471,0.1773971053517125,0.2048752399154923,0.19538827348636362,train
1,100,False,True,d,0.008915069336793128,0.007251896618964558,0.007252007344389612,0.009445264758885128,0.007248742863699461,-0.002654216544757751,0.008948765950873093,0.008948551256622448,0.009456558989026238,0.011541797607221738,train
2,100,False,True,e,0.2331094633678499,0.2418982324350306,0.24190945719607748,0.3681479634774,0.2559375562883897,0.1263467155583649,0.16028328293074975,0.16027968958333869,0.21303300337892359,0.24368446517900721,train
3,100,False,True,f,0.07662036566028445,0.06762394496362409,0.06765602577832346,0.10559984184346449,0.06744739118760443,-0.05152654514684073,0.049857824681899955,0.04984570313013279,0.09736787300051347,0.08334553591598615,train
4,200,False,True,c,0.0235303363151269,0.05981255103947143,0.05977302311336907,0.0756480865270763,0.060672200382043524,0.04466459800827693,0.0982755951597968,0.09828900944143577,0.11698029811472459,0.10576758653160229,train
5,200,False,True,d,0.04176700893654419,0.046618057264592665,0.04662531108496088,0.02013734919993423,0.00788977286152665,-0.023236289643521243,-0.009945310325916347,-0.009950072187737434,0.018148114516084456,0.051234915761845634,train
6,200,False,True,e,0.16015057536128785,0.1889572932317175,0.1847398465143124,0.2682533227836145,0.2218138840904829,0.12617419935379867,0.14465527117172933,0.1539399511227738,0.23355280108038623,0.23203127381446825,train
7,200,False,True,f,0.01630273106429835,0.05143102087214605,0.05143071357169119,0.059247665556737356,0.04913342207554222,-0.06671093876509654,0.022212158883717237,0.022201281109592443,0.0478498240218444,0.031645320907077945,train
8,400,False,True,c,0.016964164204153927,0.053177989865199324,0.05315620324702918,0.08539671323411176,0.05595302968979907,-0.0341259954385904,0.03156887287628465,0.03159179167424952,0.0550247332115751,0.03783443429890737,train
9,400,False,True,d,0.005638901255748234,0.006679121058359082,0.006678788252747916,0.007883477932002702,0.006743056127842009,-0.002528068761771044,0.0034337839637806943,0.0034338657808408793,0.0036665417481885143,0.0040641135449417665,train
10,400,False,True,e,0.195417686952309,0.19015002127926972,0.19015718031697765,0.2623067270984232,0.250233634304567,0.13008528927688173,0.15549070718200053,0.15549115374517525,0.28366322789681264,0.23406031248116416,train
11,400,False,True,f,0.013972584221732318,0.05677798459145125,0.05678009680476668,0.06355288031335267,0.05073592103032085,-0.029789439954928998,0.034635503203427336,0.03462221175971443,0.05536571210187894,0.04478626235041544,train
12,800,False,True,c,0.008151900370722652,0.06168625613486682,0.06173029664117181,0.09386917007015504,0.06366274268343602,-0.056063337292493076,-0.007352601019595255,-0.00738601647468542,0.01360029846697337,-0.005689422732142457,train
