,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.11599051647412577,0.053497544514135485,0.05355980379474106,0.07989297167483018,0.05599112243726627,-0.02527926892340302,0.09219818408650966,0.09218999464866486,0.1246402250546997,0.10716916630970158,train
1,100,False,True,d,0.0009761507380641117,0.0057737961113266045,0.008781680146199945,0.00798150112356722,0.005774127371231939,-0.0474639852853313,-0.03849718746809368,-0.04033139734535416,-0.03878316477361983,-0.03588424234635121,train
2,100,False,True,e,0.23224626978552057,0.18594321031059785,0.18595289933974038,0.27259875066410066,0.23297018881036105,0.09921366507357686,0.12459416242176871,0.12458750108311292,0.2735314307150777,0.255931621293078,train
3,100,False,True,f,0.05668632280630405,0.07097617273871105,0.07098336481921148,0.0630950477878841,0.06785205047552892,-0.13390775648884415,-0.02053507285405047,-0.020550018598148513,0.007456847809024367,-0.004486561309181125,train
4,200,False,True,c,0.03193066044416238,0.07369998474065413,0.07365750364026175,0.07241231924913041,0.0660613499330168,-0.14050028398281933,-0.07611190616034648,-0.07610840922716464,-0.054526681516945175,-0.062151240078317016,train
5,200,False,True,d,0.023745979762262687,0.016380745487738383,0.01638201038174711,0.010455980890856023,0.007142135695992809,-0.027993716664097716,-0.0014796380806182442,-0.0014805293958075083,0.004014759269843396,0.008413689013191422,train
6,200,False,True,e,0.1469908270848986,0.18257398750644088,0.18257003169773178,0.2639589315743582,0.2336542783852834,0.11242005905549002,0.1522917956998649,0.15228736525229333,0.2685718305740102,0.22415282665844183,train
7,200,False,True,f,0.07674054009427593,0.0522998165641624,0.05229574858026917,0.07937250359978641,0.05528494883909499,-0.0963886101242571,-0.006049871080401345,-0.0060555154515167684,0.013926051619298505,0.0033689057148740265,train
8,400,False,True,c,0.038604046063318076,0.050352376850187744,0.050353473158836454,0.08048176657658074,0.052752896744456004,-0.07112979316431031,0.0331127700544284,0.03310827605945555,0.0683362106241794,0.042925552159631675,train
9,400,False,True,d,0.004164420625665758,0.00457393211293611,0.004578393667924651,0.005039520029037136,0.003659170281218798,-0.011918997891232455,-0.006690144134379424,-0.006692632492923032,-0.006256545982861965,-0.005303845308932409,train
10,400,False,True,e,0.18193004851357397,0.19632998164942092,0.19632996890727694,0.2837649545349014,0.2521635858748532,0.1470569684202524,0.16631164811169774,0.16630245093258275,0.2504848737163809,0.24140396557113175,train
11,400,False,True,f,0.09643259392152333,0.07534526325282812,0.07533401817066884,0.09158724650293884,0.06551393294221222,-0.014915356079121499,0.0461514019901405,0.046144324547494835,0.06530811769554795,0.06285831146848131,train
12,800,False,True,c,0.041611150581578,0.060426159579538556,0.06043915395954319,0.07919616463403188,0.05684120483774422,-0.08480242032403712,0.005512321989947324,0.005475005055148401,0.031855928612550176,0.0106635334970282,train
13,800,False,True,d,0.008300150795400132,0.005038310051885745,0.005045436558021876,0.005518594899795709,0.004619438434400606,-0.007913224748093205,0.0012269220070786346,0.0012231511994702337,0.0014213510137876639,0.0018897032925759977,train
14,800,False,True,e,0.17133422562106604,0.18216666808745888,0.1843165231611575,0.29821657046449446,0.26500503331404585,0.13666307477506826,0.15236669988311352,0.1529978518703904,0.2557788673638235,0.23285625346068028,train
15,800,False,True,f,0.011693178171433956,0.05839695413793747,0.05839412823386353,0.0848347881213935,0.05691097229536739,-0.020197330771395627,0.04500498952583534,0.0449973283723061,0.07463869134120983,0.0559458652079749,train
16,1600,False,True,c,0.013415163493337944,0.053180803935252915,0.05321522890947377,0.0702991268058773,0.052874771426501425,0.007572904782423977,0.08316242569145303,0.08311320938414844,0.11259049989687135,0.088428571200178,train
17,1600,False,True,d,0.005142823066811905,0.006184407367064921,0.006184329723808605,0.0066750637696997095,0.005938251466600335,0.004077626554323335,0.014050482095129997,0.01405044520195844,0.014641595345680632,0.014428953092692348,train
18,1600,False,True,e,0.16253645888973062,0.16172646918775757,0.16148913645238827,0.26431061346984824,0.226586097227552,0.16638571460845786,0.16578426111531797,0.16530474098232203,0.26766505801455975,0.22974068476433993,train
19,1600,False,True,f,0.00862531312461024,0.0636330869303626,0.06365491086927126,0.07742784221549531,0.05485130907683551,0.0017054186833173057,0.05025198264503622,0.05023878019845178,0.07174796604491121,0.06214065522925605,train
20,3200,False,True,c,0.0015116060640379928,0.05551559173233204,0.055533278648985974,0.07528921578854873,0.056533223527170426,-0.00917402657761049,0.04375921397276614,0.04372330512047867,0.06459718532156017,0.045280194246747785,train
21,3200,False,True,d,0.002115983052296947,0.007499077054311345,0.00748952610216783,0.008506289459094575,0.006926315270944904,-0.00027451059770459697,0.010409953119357614,0.010292656915742241,0.011341996739904072,0.010919872459679153,train
22,3200,False,True,e,0.14757050531785082,0.17099122905422307,0.1709921176968464,0.26017260894911903,0.23469500018748735,0.1450653591035907,0.16708862099680385,0.16707214435450365,0.2652902864491967,0.23232158587430685,train
23,3200,False,True,f,0.0008716089678698174,0.057426095675480265,0.05742125611234581,0.08241574252849747,0.05743712451050291,-0.007725659667412363,0.03677420840579792,0.036766647314863905,0.05967620535740736,0.04409649026888107,train
24,6400,False,True,c,0.004008226819591548,0.0558183909228777,,,0.056896186523267674,0.0018658996650859371,0.051437183009377,,,0.05381532492246449,train
25,6400,False,True,d,6.429662322580367e-05,0.004827545157817547,0.004828038991949831,0.005507152496887233,0.004839134752029423,-0.0021684364517776367,0.002189782151072084,0.0021893453718785237,0.002674013397597559,0.00223125901260135,train
26,6400,False,True,e,0.15174601487590136,0.17124689058838655,0.17123981887741369,0.26792898541195304,0.2342008132645446,0.1471736105297193,0.17187528623792603,0.17185941933259394,0.26256949445840627,0.23174856383936893,train
27,6400,False,True,f,0.0009216601957667259,0.059285410714597496,0.05927952924009656,0.08124371139255693,0.05758993979227734,0.0014229425873710855,0.0450928366416808,0.045085361336127505,0.06873727151906885,0.05319575999882187,train
28,100,False,True,c,0.08641358746196078,1.2757974969629013,0.06215825480190266,0.08538534699659887,0.06644307287560379,0.17830891208900937,0.1476110086524235,0.14768187262471963,0.21163771366643302,0.1390460839322027,test
29,100,False,True,d,0.0011548889376630604,0.29089661746875944,0.004707179098244995,0.00542880344280267,0.004590847034261191,-0.01810228827214299,-0.0012542402458562663,0.0018959227757759578,0.0010348189818618536,0.0012897148940438086,test
30,100,False,True,e,0.17568902577645332,3.547539314832715,0.1732785173879106,0.2485450664210748,0.2004347752863538,0.2597009938508825,0.26642643417809786,0.266487426528726,0.2818436587766723,0.23376422115181156,test
31,100,False,True,f,0.07967159127268401,1.1708278852015777,0.07348373572515403,0.044689234291775966,0.046552763853257836,0.05164333159167384,0.023408225605164788,0.02339621476234342,0.024438574144083774,0.03215573718436038,test
32,200,False,True,c,0.027805107683875566,1.2284345781146546,0.07071237831599178,0.07292408188804654,0.062264122989937006,0.05915393591374361,0.12435222384433445,0.1241843156116036,0.1104611518730023,0.09397779248523552,test
33,200,False,True,d,0.024226637332921488,0.24219347888362233,0.02053153864038145,0.010575360908881918,0.004904187109515212,-0.007934926976088288,-0.002088357475569236,-0.002085991155743727,0.0011045944865637658,0.00469114261414913,test
34,200,False,True,e,0.1838462102066497,3.7635189943435368,0.18508696705377992,0.3437557448103686,0.29673946583680005,0.23049972780896053,0.24962874748018649,0.24963973695771274,0.2694718182797778,0.24825413142234282,test
35,200,False,True,f,0.06872849809756322,1.19245511349528,0.05189900608065637,0.08046225008423762,0.06149689137259981,0.011672294549888529,0.08139576241726972,0.08140271570596305,0.12178434077795046,0.09234070531524108,test
36,400,False,True,c,0.030650021471760214,1.1726303140230423,0.05451079960498283,0.0860065735030333,0.052332570467579304,0.057155344478966356,0.05211239657313556,0.05210852647603467,0.09922602703176622,0.057497998955869545,test
37,400,False,True,d,0.0008039140369174636,0.2580346733006802,0.0046119112865911725,0.005280123515359832,0.004097753141806745,0.00037002383105138426,0.0032101731003894686,0.0032126264336520727,0.0037855555637929506,0.002789309455949962,test
38,400,False,True,e,0.17523338632874527,3.5375588701563294,0.19687630439944964,0.3088898111806195,0.2505639027493248,0.1368349650353775,0.16952253283129878,0.16952599940659974,0.24615358849364022,0.2268347282773265,test
39,400,False,True,f,0.07938594032235308,1.1698276807738228,0.05892178862451058,0.07562226604438073,0.05082839193706235,0.046098067372573326,0.05770477211105984,0.05769753624294765,0.08242383279487903,0.0751223857168663,test
40,800,False,True,c,0.024903504876264165,1.374313517975682,0.06178049957569326,0.08454385310755518,0.05761444475565855,0.035188127659115886,0.07736316926119337,0.07735914326267974,0.10913144942162241,0.07439305793122936,test
41,800,False,True,d,0.00459601779661662,0.26357486844128375,0.005016984554090824,0.005437226417886853,0.004827433760677667,-0.0012146983792448774,0.00048374371645484973,0.00047878975379020975,0.0017757302633614992,-0.0002896404112918971,test
42,800,False,True,e,0.1511612669028062,3.598076381884836,0.16894202031099376,0.22823128316629535,0.2120276581888285,0.15205378592971244,0.17360186246113693,0.17445095053868678,0.27047538718628217,0.2348887561400187,test
43,800,False,True,f,0.012575210704415196,1.2441163270634754,0.059008043828782775,0.0866828366963488,0.05804990864529043,0.03560261965404972,0.07059742753633358,0.07059087728862622,0.10220587998655475,0.08480323384278515,test
44,1600,False,True,c,0.0127162191815978,1.2634657658405728,0.0519721240681632,0.07308985199605006,0.0540302388393354,0.008348638396084677,0.06824073129521331,0.0683039871118509,0.09162847606291394,0.07250708582237447,test
45,1600,False,True,d,0.01084599348694707,0.267382219493436,0.006299776205032448,0.00687423677242946,0.005292005054903435,0.017147301091875924,0.007172305353384161,0.007172184065281844,0.007959910764143707,0.006122705500300321,test
46,1600,False,True,e,0.18664107236772598,3.5422145266897265,0.18655714199549997,0.27831993802667415,0.2583262876902349,0.17000517877653468,0.1708016105962903,0.1712314769000738,0.2844618927430099,0.23723859251760016,test
47,1600,False,True,f,0.008262838549286727,1.2056668051762143,0.0624589268998161,0.07649345233616865,0.054289623037176514,-0.000559728902701743,0.04627781340860011,0.04627032134020368,0.07442537336278904,0.05760343765548748,test
48,3200,False,True,c,0.001398622324129273,1.2583589338224215,0.054761439338873244,0.07468445941742667,0.05653519762408899,0.01617301527755933,0.06710891206239665,0.06716178597278046,0.08758462001394733,0.0682220158000702,test
49,3200,False,True,d,0.0012944157390018124,0.27438331592186715,0.006835552331349178,0.007815655603702723,0.00628422270196973,-0.0008544024472881423,0.007628972041720399,0.0075878512159951944,0.009242761956211805,0.00713080120162414,test
50,3200,False,True,e,0.1488466049485804,3.3212285851680923,0.1642812875090716,0.2573076726082699,0.22732710861418273,0.14799510969076177,0.1690537109676276,0.1690426388316527,0.2684821584899194,0.2340754069655646,test
51,3200,False,True,f,0.0008564798622574116,1.153383199701971,0.05719655505018987,0.08297072454720902,0.05481423189400017,-0.007471677032012664,0.04023832578820894,0.04022955484173288,0.07079620527040298,0.047661003328218765,test
52,6400,False,True,c,0.0018398777554532969,1.297872588436497,,,0.054752157164109326,0.013287595509476342,0.06868101349262055,,,0.0706576819537898,test
53,6400,False,True,d,6.774325891254098e-05,0.2685282861219195,0.0050864593218761115,0.00575411072319311,0.005207912236571397,0.006225955813346483,0.010543664432661047,0.010545363929630085,0.01115300698467939,0.010407303256205494,test
54,6400,False,True,e,0.1552424736979823,3.2840397039542917,0.1764924906302048,0.26283894220657894,0.23334487104635887,0.14725607430887633,0.1712059147004694,0.1711981283889083,0.2642955163107604,0.23361863793659882,test
55,6400,False,True,f,0.0009178879475723379,1.2002103099578725,0.05789588590534394,0.07979750222626493,0.054761619601784155,-0.0002875566818650524,0.048866203961121006,0.04885772430801936,0.08049613849011827,0.0573036065593282,test
0,100,False,True,c,0.021439298807833778,0.10678561642718744,0.06622592099198493,0.10883289593107859,0.07136641240500188,-0.11250457792305472,-0.052274286337281664,-0.04894925230793057,-0.016003466751676784,-0.03265971360339848,train
1,100,False,True,d,0.02157790676438128,0.004614264625164921,0.00461444138045811,0.00570632406151795,0.004521801668491789,-0.016125781477511023,-0.004050828696239464,-0.004051250062265837,-0.003841738241782373,-0.0016580903578778533,train
2,100,False,True,e,0.1612773792943658,0.16945503607243284,0.1849160078715644,0.22675236736000723,0.1787301330831183,0.1172878273399427,0.1309017681803106,0.13405462296971835,0.17859189917508775,0.2404581424497378,train
3,100,False,True,f,0.04995636863074245,0.06915273838135691,0.06911913475110143,0.08132516648301139,0.05182716638879062,-0.05208487754611173,0.06552114413901074,0.06553486916451498,0.12819479669906472,0.10395758238865543,train
4,200,False,True,c,0.019938748136373977,0.07682770818708909,0.07698639122304696,0.09435650869895146,0.06166671197125789,-0.09570791827846196,-0.023592775013614613,-0.023620740998392124,0.004965230713968154,-0.004138361762785758,train
5,200,False,True,d,0.04553632246455511,0.012786975729114742,0.012811216779919109,0.007836649519198926,0.007399132460553067,-0.015236004164642275,0.017318846128287328,0.017315947306049538,0.020243671635605694,0.020912214470132223,train
6,200,False,True,e,0.18312910092303875,0.19542557108938347,0.19535695353574042,0.2912086688950333,0.25212161052114196,0.11916463895474624,0.15984202657503804,0.15983820789249595,0.24604351468619215,0.23517564989121165,train
7,200,False,True,f,0.09755227087463475,0.07994406913914158,0.08004831642037598,0.0852182307509113,0.05756685635251772,-0.03097687888923108,0.051956472944675695,0.05194757346679161,0.08320180184749454,0.08139678142775436,train
8,400,False,True,c,0.010886138665651251,0.05326958949621788,0.05326359264947636,0.09558012355025593,0.05689281026102107,-0.06044288181368125,0.024577093140412815,0.02457000674351285,0.0590605900176984,0.03175210433136605,train
