,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.11932737938320949,0.09084233755956377,0.10659588190600285,0.11245427961037441,0.09084212702993222,-0.06330538735468015,-0.016131343785451974,-0.029618723303495003,-0.016515976724525105,-0.004486848958819678,train
1,100,False,True,d,0.012865497437040373,0.0046158285996450955,0.0046159094893091415,0.004827312755946394,0.004615777360656764,-0.030945861441712866,-0.01723619083276681,-0.0172365130497041,-0.016809464158700892,-0.014749156133982949,train
2,100,False,True,e,0.19601283683597104,0.19593598142648183,0.20060286301447663,0.3403025011118482,0.2457496101405796,0.11408169491387868,0.15169226098837837,0.15351342714501795,0.2743434819747484,0.22970523549815153,train
3,100,False,True,f,0.09792430978708,0.08918584001870675,0.08912986610389317,0.10340800521736541,0.07156053084974422,-0.035062051065229145,0.07099029091698697,0.07097565278103303,0.10898530935889596,0.11106219221138997,train
4,200,False,True,c,0.039349111882530215,0.053539845328538345,0.05354296704492726,0.08694608031441725,0.052774506891488854,-0.02000349761276401,0.08551232691512134,0.08549113936954918,0.12163022496909029,0.10552887781865078,train
5,200,False,True,d,0.03971351950784458,0.01750774202591753,0.020598754550473043,0.01601850331441841,0.009847789376700845,-0.00575213602260584,0.012742774972594137,0.012407365476852021,0.013156108898438212,0.021974975345267656,train
6,200,False,True,e,0.1682644378816827,0.19188983360512174,0.19188839534707408,0.2656430549194228,0.22872514934755,0.11185875331122479,0.14069497293882094,0.14068487680401745,0.22900867229177777,0.23234086771080087,train
7,200,False,True,f,0.06997005748206198,0.12371034051407595,0.12363828960661584,0.07754115080141001,0.05958541573814027,0.006464918299599537,0.08437723960529873,0.08437147912553031,0.13579867567506596,0.13660973208205185,train
8,400,False,True,c,0.017151515698773163,0.08143813114896874,0.08150065881090071,0.11196384937599707,0.06802632980549472,-0.009207402718319805,0.02332073305875923,0.023290271709848227,0.04075775309811164,0.04362069497695825,train
9,400,False,True,d,0.016677254718139415,0.0035945138893133883,0.0035946566134369344,0.00420911029991751,0.003594443212222804,-0.025431933073362167,-0.0039308096115948385,-0.003931191470488891,-0.003239369303393538,-0.003328679487250172,train
10,400,False,True,e,0.155636308271882,0.1622796357360231,0.16220679338882613,0.269240387984209,0.22270430176294376,0.13104939810982627,0.16416932105914975,0.16416628213009632,0.2678132610480415,0.2368917937338455,train
11,400,False,True,f,0.00611256274925554,0.05875038123026508,0.058751043423893805,0.09254934677198143,0.06104854994553211,-0.019111735564097447,0.02963235098950669,0.029617277135052193,0.05281967936826803,0.040167187359042344,train
12,800,False,True,c,0.03818055365947545,0.06681436733799616,0.06682639838019838,0.08995947082845762,0.061337221916834155,0.04467185147684177,0.1101228512734106,0.11011462328216454,0.13486935850012657,0.12421234279708426,train
13,800,False,True,d,0.005236708103181018,0.004636783188383721,0.004637004011769987,0.005333171614448665,0.004112603541852533,-0.009169180819214858,-0.0004108463408442731,-0.0004111611170618801,0.00025817766441804224,0.0004633793315705903,train
14,800,False,True,e,0.1540189371476596,0.18409227817319176,0.1902909574928475,0.28262605377674976,0.24364718484683487,0.14546829122364913,0.17485201371741194,0.17547319660421754,0.24210428648175536,0.23364172417344264,train
15,800,False,True,f,0.01107486616464806,0.0625395713274143,0.0625391322204269,0.0783076139794704,0.060941219703077955,-0.02341096729225353,0.027019680932922868,0.027013243561566754,0.05009526674219209,0.034898707729461464,train
16,1600,False,True,c,0.0005964866244478509,0.05449567595092855,0.05443699935615803,0.07526781733647278,0.05476513523483912,-0.0437603239708096,0.024256629200676515,0.02416901623072519,0.050265314049829965,0.025686954116042493,train
17,1600,False,True,d,0.007925372343167654,0.010445494522353186,0.009947192517969354,0.007658840567149755,0.005332388575860175,0.0008031369868531967,0.007897769226522798,0.008219162712294566,0.010613682640959396,0.011997611847439457,train
18,1600,False,True,e,0.16436562257640833,0.18888293168762574,0.18892644474229717,0.2754473118564152,0.24894535663950124,0.15220965858579283,0.1694331004846849,0.16942391876268503,0.2524016775840931,0.2375910340536727,train
19,1600,False,True,f,0.0034786366996706003,0.05633258509025696,0.0563239859989801,0.074226963236204,0.053136429375812845,0.0005151525521096678,0.05393306227346471,0.05392876699885235,0.07930565551090674,0.062341457904255604,train
20,3200,False,True,c,0.007498524198887076,0.05371362016922495,0.053742932018312414,0.07673154874285044,0.05536361864964194,-0.022931738292720362,0.04619173372425721,0.04614458247847367,0.07049384520071726,0.048293725474344906,train
21,3200,False,True,d,0.002701597577736381,0.00553724842900252,0.0055493512751509525,0.006071754632016778,0.005271460903154378,0.0005226971636873895,0.006658375717660868,0.006650551114397061,0.007282139148362674,0.007057526893117644,train
22,3200,False,True,e,0.15121292804467554,0.16844057425849546,0.16859493761484726,0.2460079314952561,0.2191231781357005,0.14403280112380523,0.1686412300990333,0.16847877794211186,0.2528699016578948,0.2343830044870922,train
23,3200,False,True,f,0.004143840779272033,0.058138419072518224,0.05812837801670085,0.07987133506070399,0.05672697696838122,-0.011980266595859844,0.0359775885871715,0.03597033814602803,0.05830386334045848,0.04401337913815484,train
24,6400,False,True,c,0.0011357746044086403,0.052330587846486046,0.05233132238841397,0.08068699286488029,0.05530811392391386,-0.015933272315718162,0.04132565285721462,0.04130503820607004,0.0641091929665005,0.043142043944710495,train
25,6400,False,True,d,0.005086016091746716,0.005705776285419948,0.005716017392631432,0.00643276071280572,0.005649035528563942,0.0003254212153272651,0.008663518514658223,0.008654006662077674,0.009302990700547919,0.008814521320825747,train
26,6400,False,True,e,0.15110656054454952,0.1721328397639616,0.17315178112351984,0.2662607155719665,0.23848005170246583,0.15217188467458123,0.1727230003403299,0.17321790355838063,0.2723280999302578,0.234646990922889,train
27,6400,False,True,f,0.0003674208467871997,0.0578931513800623,0.057884580955513874,0.07833506538180597,0.0551053112540287,-0.008187204055168665,0.03899545668920212,0.03898193188166161,0.06302755400214054,0.04797990409137487,train
28,100,False,True,c,0.0803875673892517,1.614940536037509,0.08632811988910997,0.0988914184899014,0.05798213469508354,0.03202509099728752,0.1489824353868452,0.15037940071810715,0.18199503088094793,0.09455073470434311,test
