,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.017731967773631528,0.07005722629324941,0.07006349358627716,0.06815895781540522,0.05736973830155506,-0.029442503242780704,0.03731878809603586,0.03730204713901117,0.0860894510813538,0.0630678676159272,train
1,100,False,True,d,0.035300191127174085,0.004328510845115613,0.0043289895550102965,0.006636667425246441,0.0035070638913819196,-0.039567938303284624,0.012679064888521606,0.012678463436106497,0.016463967130530843,0.01580343551923684,train
2,100,False,True,e,0.24196403244765083,0.24257427372469031,0.24122962725726907,0.24596388973895664,0.24842265897184526,0.10101408752981364,0.10064971959008552,0.10140328223176553,0.22536512004851492,0.22806128018337674,train
3,100,False,True,f,0.05329446134864128,0.0645637997831909,0.0645643444372914,0.08169982383782744,0.0651765365799534,-0.060430484919788086,0.02958901743364031,0.029580266245266672,0.046279430383552055,0.04109969048276829,train
4,200,False,True,c,0.03765353583880312,0.08466799956597836,0.07907568275001785,0.10013415791020845,0.057794603223872115,-0.055068754502360664,0.010210016847086294,0.008734864654074527,0.0311466054631655,0.035409749650036015,train
5,200,False,True,d,0.014392251007084413,0.00446487943688924,0.004464927286328461,0.004740055823873136,0.004089746025517174,-0.012380871937712755,0.0020176042763697666,0.002015826593004615,0.0030452946202722585,0.0035440804954224303,train
6,200,False,True,e,0.21050162447550247,0.19007204320020674,0.19008417353970805,0.25444697903460123,0.24257805431935364,0.1019966423086802,0.11967289591720644,0.11966468327408677,0.27563698042664575,0.23824814526158455,train
7,200,False,True,f,0.00876650907038265,0.07082438359341815,0.07082241172397055,0.07115423378315511,0.05383860544252661,0.0031487417389673956,0.06786161475095077,0.06784768684209887,0.102709772202207,0.09398580827486852,train
8,400,False,True,c,0.10125519453149727,0.09555830156041599,0.09559842727368505,0.12489450077021592,0.0719714383418725,-0.018876063150399646,0.06134136731230072,0.06131486563414747,0.0762851304084301,0.09310525434970357,train
9,400,False,True,d,0.01320366967446266,0.007954143353775771,0.007948687088564903,0.008935494303280543,0.007954649404330931,-0.014411340695790361,-0.0007096870762926777,-0.0007091786900950226,-0.0004627499430514348,-6.193135466583954e-05,train
10,400,False,True,e,0.16978232767711718,0.19471601579718684,0.19472262678326524,0.2546813775704213,0.24449068229115933,0.11156732228155161,0.12686358220240024,0.12685244766192136,0.23499635099766777,0.22579323949952132,train
11,400,False,True,f,0.046750662297042424,0.07814893261260546,0.07813253185382867,0.07256590710311443,0.052254385720237974,-0.04054506044844542,0.04440884827045522,0.04440724963167569,0.07351199129911237,0.0701216328036503,train
12,800,False,True,c,0.0066542623783597795,0.055173045115585025,0.05536911383908515,0.08169021420490456,0.05694811983028973,-0.02507135466208349,0.03828315882713824,0.038258821483724365,0.06268782668693283,0.043933305857751404,train
13,800,False,True,d,0.00480198711344148,0.008609241236183781,0.008596180849948572,0.010002233500930708,0.00761199839459416,-0.01029998526310171,-0.0025442210322853855,-0.0025457065113027788,-0.0020525307770062895,-0.0011324327536793577,train
14,800,False,True,e,0.14074721106718358,0.15732688011725884,0.15732663426283056,0.23841990768156787,0.20879990044920763,0.13970148740200763,0.16068956052926375,0.16068670670498614,0.24571733469681667,0.23501922237152495,train
15,800,False,True,f,0.011579850285371429,0.05560422145399319,0.05560262216029512,0.08096937077649677,0.05690673188720331,-0.031172428252843307,0.030848896379352484,0.030840586017407787,0.05589707941906951,0.03928275897844952,train
16,1600,False,True,c,0.0007477268874086721,0.05630077459419268,0.06092124279320357,0.07814120407875749,0.057262247161420206,-0.005411475296165023,0.04687128255291228,0.04530395737876077,0.06866929995831932,0.04947229819333032,train
17,1600,False,True,d,0.008017574659039189,0.006251492636666931,0.006251238478614383,0.006423384244038313,0.005660769666236821,0.001621104915896534,0.015274399441307089,0.01527652919994612,0.01602236551914519,0.01613098639135105,train
18,1600,False,True,e,0.1719115503540094,0.19951696396383806,0.19931792085522393,0.3009794219828535,0.2589947294107696,0.1529135340876498,0.1872437616158492,0.18708171415408942,0.2801219035528819,0.23990944442249176,train
