,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.27893821839390814,0.17410564166662393,0.17412131731366398,0.12815339888168123,0.1328888601658748,0.055705614763375454,0.17351773164072826,0.17349998028639177,0.20081993795435849,0.2098209456925316,train
1,100,False,True,d,0.06872321999672096,0.006392390484308546,0.006392300202388651,0.006318890864936402,0.006392330605828202,-0.03627015803041947,0.01257156217498249,0.012571399873459939,0.012580543578876053,0.01508612368028138,train
2,100,False,True,e,0.17331070335429336,0.1771311124614682,0.17718665083067414,0.21734249217926094,0.16682536933185171,0.08059267072586114,0.11263127067693184,0.11262443146760483,0.14101682814613048,0.24514628274289552,train
3,100,False,True,f,0.2554851227649617,0.09410519125616813,0.09381893342403283,0.11571354486871932,0.08154276638113686,-0.05729342716111697,0.0961101635591956,0.09610284726027615,0.12481771542238845,0.129038160898174,train
4,200,False,True,c,0.029000034412856493,0.05944006097707952,0.05944492104095131,0.085204053823084,0.055786285853589766,-0.04861018337481863,-0.003916636473056912,-0.0039227468274401645,0.010098504431615965,0.008438289969018742,train
5,200,False,True,d,0.017515928728332995,0.008809030085338638,0.008815528678420803,0.00849653091023423,0.005551758213277729,-0.011997328428147436,0.0031371275397244426,0.003135243866503128,0.0036717582283940686,0.006876134770362696,train
6,200,False,True,e,0.14839126093664642,0.1877130788954479,0.18771371081844224,0.2814573712408703,0.24033862981846574,0.12388960958147906,0.14900579132793978,0.1489961746861833,0.22663032331431424,0.23651006314120726,train
7,200,False,True,f,0.01872807134290337,0.06367391636210501,0.06367320813266822,0.09212558341602282,0.06051193585208346,-0.03773438388152305,0.020954822050614653,0.02094226633685885,0.03758121941361843,0.03644797935699745,train
8,400,False,True,c,0.009865775946745307,0.05423366631866726,0.05419422530824893,0.07017064907499891,0.053972858684776526,-0.02525231409401596,0.0514100451342042,0.05136192847558881,0.07883825554176838,0.05597108260239436,train
9,400,False,True,d,0.007740116894111922,0.006678008930942125,0.006679228682845612,0.004799424677206567,0.0049304338116827095,-0.008152481374084806,0.0025785847671293107,0.002577928882675824,0.0042491265295345575,0.00457255062697752,train
10,400,False,True,e,0.1716138701361039,0.19425612356608227,0.19422777183657378,0.28950428238858816,0.25422864031819303,0.14982445774919678,0.18147008337360657,0.18146705911765257,0.26280815254930007,0.23226326351400356,train
11,400,False,True,f,0.05778965731144507,0.06407787616763065,0.06408063195628855,0.07540011544504033,0.05613121624859688,-0.011562023237256632,0.07521243798053796,0.07520145592497215,0.10761551492370686,0.09002509368183964,train
12,800,False,True,c,0.031570397080552794,0.07937546724495688,0.07939275589223974,0.10195053525395682,0.05951604949752731,0.002583504676255064,0.04305876561186708,0.043048354015078165,0.06068428426183331,0.06175688033819282,train
13,800,False,True,d,0.005209911699969382,0.006654203132499002,0.009682007299816615,0.006926058392505089,0.005666572022128602,-0.004171036137081116,0.002946175077281268,0.0016639553870937895,0.0037256519513664266,0.003995346881534759,train
14,800,False,True,e,0.15099124398371544,0.17448441463169645,0.17529410964222866,0.24302091321682995,0.23232631356099184,0.16934353049068154,0.18350556386368175,0.18366929305425586,0.2745056912364756,0.24374050789686463,train
15,800,False,True,f,0.023622038561512234,0.059473534249023775,0.05947159228085072,0.07319520068306257,0.05711291001475023,-0.03994521605607084,0.02468695838917263,0.024678345836132536,0.04860536768394901,0.03225486319334153,train
16,1600,False,True,c,0.0021341200273251766,0.05528532963535873,0.0552845155327945,0.07831423339855365,0.057721618394007405,-0.02683824436566206,0.02397571976412934,0.023974476506553658,0.04835385839323798,0.02691115602282096,train
17,1600,False,True,d,0.0034057044544698826,0.004239794058430489,0.004239946215243568,0.005402235915631219,0.004237386837479878,-0.005228478929091312,0.003496042320849231,0.0034957171213603646,0.004519844115441227,0.003867207210843382,train
18,1600,False,True,e,0.16924796761681737,0.18903194847594132,0.18903934805089304,0.2640911185604241,0.24504245438063477,0.147420325010028,0.1667042571436545,0.16669469351347765,0.2682173809851021,0.23347587100612605,train
19,1600,False,True,f,0.007670228668928314,0.05837252040641656,0.05837753879560051,0.07792061526429675,0.05708397590572563,-0.022030684888692153,0.041800213576399944,0.04178698226675664,0.06846383792854162,0.04954460547433409,train
20,3200,False,True,c,0.0032241218146359663,0.05460543117564,0.054689025935267005,0.07688643473866759,0.05647161731938157,0.007499256467469072,0.054436344165935825,0.054337843234349495,0.07460302549121643,0.05663797857202424,train
21,3200,False,True,d,0.005350289978026332,0.005359917897564105,0.005370502055763059,0.005979420177184562,0.005339187913548709,0.002931023858514682,0.016201901548863393,0.01620040442069296,0.016701270376904703,0.016302704363166706,train
22,3200,False,True,e,0.15145889034783733,0.17368966503232056,0.17367207551936306,0.27542983277531013,0.24001239262620502,0.1452378121873474,0.16830461047873382,0.16830941212162667,0.2559901875196984,0.23138307217892928,train
23,3200,False,True,f,0.01148608948728801,0.06709871638289783,0.06709460245393711,0.07241378764434621,0.05431005140205261,0.008260216102431604,0.05236171948981223,0.0523527559044171,0.07830868453600771,0.06695975247383451,train
24,6400,False,True,c,0.001536717067736914,0.05386765396526772,0.054300389336823136,0.07577845124262043,0.055384024686726534,0.015879610321988168,0.0671603213544551,0.06684362481274263,0.08822643139655305,0.07013042581445866,train
25,6400,False,True,d,0.0009247548111004948,0.00551550659127841,,,0.0055506162160582585,-0.0008590609061206217,0.004535747871103215,,,0.004604128433377139,train
26,6400,False,True,e,0.1548573321723769,0.17519886970887288,0.17624804535775368,0.2710270730860389,0.23345340687332158,0.14526799308595664,0.17358405948814812,0.173945977224299,0.26979017550298356,0.2344069445949139,train
27,6400,False,True,f,0.004805267701413336,0.062442899543333735,0.062412341829578416,0.08056665319455297,0.056956346987658966,0.0012448187122636452,0.044991085273557094,0.044977683843306554,0.06998987025953632,0.056314911806846446,train
28,100,False,True,c,0.22026489215650816,1.1776393346840106,0.08440491822672255,0.06523245395323142,0.05366461327710738,0.18886734434589472,0.07429957474527087,0.07432633536387641,0.0646900804687749,0.02746219549644663,test
29,100,False,True,d,0.021638775022376072,0.29548659216803846,0.004013473522384347,0.003962026493808615,0.004824339743794766,0.03748271796223935,0.0012247387788753273,0.0012251863149680808,0.0012461764520113761,0.002732352332790969,test
30,100,False,True,e,0.25489201162134023,3.264154086626665,0.30242395574393405,0.39624442708695734,0.2670771457367299,0.2188345035465403,0.26309928830128676,0.26324452910481627,0.3297812358956317,0.23911863502986103,test
31,100,False,True,f,0.18925051215691027,1.1496821356005673,0.08369806987849421,0.12391093190823148,0.05697521602327437,0.1313688179751995,0.08645609496919676,0.08620909399910062,0.16051490216027234,0.04849653293505524,test
32,200,False,True,c,0.01589147723459404,0.892726064028371,0.06109920966210186,0.08825462727513304,0.0731875166284352,-0.0835334793254308,-0.03461490447490242,-0.03461218921470817,-0.015338778562216292,-0.037570372590969625,test
33,200,False,True,d,0.005121977477484813,0.2582676922690504,0.004249597850661403,0.004641034091615111,0.004168761167375762,0.001471422872928503,0.0006594831029147841,0.0006625463080825611,0.001353110408312972,-0.0015363333415691766,test
34,200,False,True,e,0.1278003780758839,3.3447756433200824,0.14999416789050557,0.21852120885065215,0.1920102781967489,0.13478029251987397,0.1662926807171466,0.16629065599819112,0.269046549735798,0.22714848019813358,test
35,200,False,True,f,0.020234503299002147,1.321288288580193,0.058076881996655824,0.07717020461080465,0.053532600842058374,0.04638560475704541,0.08022010791973103,0.08020975715098587,0.11393404794066718,0.0917476773261291,test
36,400,False,True,c,0.010163660867312596,1.2314463276144023,0.05425032585612928,0.07056590125963766,0.05905452268249532,0.07487544558560277,0.08491069729840298,0.08480512615072265,0.08640648513898974,0.08553240395799777,test
37,400,False,True,d,0.009421026289549881,0.25354961999086617,0.007039589436867068,0.005784449486338067,0.007134629235701418,0.011657171390589707,0.007732787814396858,0.007732782270993113,0.00937701359976181,0.00690157868939234,test
38,400,False,True,e,0.14063373194199735,3.2912979865612657,0.16084318237960676,0.26592495228674073,0.23351429858139144,0.18857589883142167,0.21289511034754957,0.21288830618589596,0.2825297330201495,0.24564416951907558,test
39,400,False,True,f,0.049933076820238904,1.0772978919626286,0.06963704764095055,0.07914810043230525,0.057505089866016615,0.03976255835290975,0.04921428052211226,0.049208596706594394,0.07335871356284165,0.05748660131479927,test
40,800,False,True,c,0.007216090770788802,1.2858478930543833,0.057642305317601526,0.08265327219913496,0.05902320188425919,0.015831869339374634,0.05724270840442955,0.05723514301047672,0.07345075289740877,0.042809858692622105,test
41,800,False,True,d,0.004165631285960136,0.25045566550271237,0.009806611213245536,0.007165861166603774,0.005723526967204633,0.0012022712834852836,0.0014359642153588582,-0.0012761510117561237,0.0018956341927630405,0.0012760344379860733,test
42,800,False,True,e,0.16298141070202907,3.437563523256549,0.1892862831911883,0.2436418770609462,0.22707456280567542,0.15890017106462817,0.17282595096360984,0.1733816065036547,0.25953573980207567,0.23635367265087248,test
43,800,False,True,f,0.018945010883507002,1.200251383232971,0.05487351610292279,0.07308592856458772,0.05750465872609688,-0.00639254572437297,0.04338768099535713,0.043383047158632025,0.05703151225129744,0.04726767059986414,test
44,1600,False,True,c,0.002049808881086845,1.1541504356616423,0.051319773800977825,0.07341129022054119,0.05596489556034585,-0.060938750197670866,-0.0012355460796800344,-0.001235877264088785,0.024799843850316135,-0.0024449304440822828,test
45,1600,False,True,d,0.0034225647811290437,0.266701801029644,0.00487399930261106,0.005863504266934649,0.005114654300555175,0.01227730453863599,0.0112905766098633,0.011290994958887985,0.01292987403697497,0.010967272526391486,test
46,1600,False,True,e,0.16846632200232556,3.4913754111205773,0.18452566728168587,0.26307396321314724,0.2481495426701101,0.14873330462773346,0.16616419488461145,0.166168491664065,0.24832886441445395,0.2341571667861797,test
47,1600,False,True,f,0.006950466656000773,1.174329801683355,0.05795963682207558,0.07765456176940892,0.056960737983635074,-0.022396206226204574,0.024599564289746637,0.024586774761142748,0.05219824025270718,0.03170296719901278,test
48,3200,False,True,c,0.002988496826293321,1.2760712597549067,0.05291644054584708,0.07443258482341748,0.05369575789910793,0.013880767008106781,0.057462550623813086,0.05827559760705597,0.08699932013928346,0.05909498684918585,test
49,3200,False,True,d,0.007701492792207236,0.2830215746950395,0.006676457953377085,0.007357620107207193,0.006473308414597622,0.003906660221295076,0.00932179170446025,0.009353132368808232,0.009901230326114483,0.009271517799638113,test
50,3200,False,True,e,0.15090997837313888,3.3656983127798457,0.17367525484372368,0.26045503315948637,0.230878568097015,0.14810414406408998,0.17437126108395304,0.17449820493753088,0.2635336866847572,0.23422479189586115,test
51,3200,False,True,f,0.010916828943326946,1.1597613056092704,0.06583102102551724,0.0735589165546903,0.05548625781337877,0.008579625784221655,0.050987822859854294,0.0509795822376735,0.07079503376319557,0.0628092796362501,test
52,6400,False,True,c,0.0013117667701771827,1.2527988723830694,0.05350637274935226,0.0734871096684624,0.05431612672645385,-0.006414919281761683,0.053708550031550506,0.054383446204820204,0.07814376896826786,0.05520678490231867,test
53,6400,False,True,d,0.0011765115778536279,0.2651984748185484,,,0.005183649411960937,0.00048499594969860784,0.0021147137382809687,,,0.002141701475453492,test
54,6400,False,True,e,0.15741648404057257,3.4184697557368633,0.17514182716073506,0.26492711200610797,0.2312952259485835,0.1620197934827815,0.17895121529271013,0.180067197005553,0.2750732059031202,0.23413246015018926,test
55,6400,False,True,f,0.004704499146018526,1.1822790110297001,0.06279348526982015,0.08068818620175763,0.056399005431422476,0.0013835177976294789,0.04214211768781546,0.042126365552830766,0.06686032131624912,0.051943574073085585,test
0,100,False,True,c,0.03329834305047644,0.07280369147821128,0.07280112528484892,0.10631447759781903,0.07280423442684669,-0.18293004069622362,-0.1475205318314775,-0.14752041853243497,-0.13337781830799514,-0.13702588995533116,train
1,100,False,True,d,0.02516931961124962,0.005736895501982996,0.005737126304097423,0.004419316414214124,0.00498863598637908,-0.015690995909575706,0.018310139512406814,0.0183099133797284,0.019405276922188505,0.020819357753617054,train
2,100,False,True,e,0.1729111887793432,0.18510750588889624,0.18444535366422957,0.2600144701196636,0.2200404701298414,0.07547765636601166,0.092438183179292,0.09238918860785067,0.2499983116154823,0.23162758725903554,train
3,100,False,True,f,0.18388371449584912,0.15641681261375456,0.15638614795320602,0.1667407343378547,0.06578377078144985,-0.029336871316373428,0.05185452341023719,0.0518334078140424,0.0950764951123594,0.14327011615023555,train
4,200,False,True,c,0.1118568174108106,0.08947445766704731,0.08955652064544914,0.10450457527188002,0.04835339348815609,-0.13687577212140214,0.004599557219977087,0.0045698171154265315,0.018842656352390037,0.046550129733876455,train
5,200,False,True,d,0.02513111068481885,0.025143573324970952,0.02514228570632031,0.012719315535569651,0.0064970810501622615,0.007963155155529597,0.00795908625480255,0.007958293394445839,0.010370442481336698,0.019624301514139866,train
6,200,False,True,e,0.18702851400472603,0.2024519578418441,0.2025545155192857,0.21262418500822025,0.20930713195825734,0.12771979877376713,0.14027951560318838,0.14026430422195763,0.2609661667744577,0.2376278926158174,train
7,200,False,True,f,0.02940613035745249,0.05518791296032478,0.055178478645871214,0.07930672712533059,0.05885464552833399,-0.07845034502541211,-0.0037403705554492463,-0.0037471475474201554,0.007951402615248071,0.0026044227142584253,train
8,400,False,True,c,0.008339930635898003,0.06112055735728245,0.06112042127958731,0.07994479816316878,0.06302030968454365,-0.0260634633123484,0.014920525848127966,0.014918255248315831,0.029427223203835524,0.020973591771143885,train
9,400,False,True,d,0.006648712804026742,0.005200503516946585,0.005201215210901181,0.006551949259650232,0.005201380557602933,-0.014354390993856802,-0.0017138345751703454,-0.001714094959252357,-0.0010802257969261752,-0.0010773740938650467,train
10,400,False,True,e,0.14820215188030095,0.1680219074534178,0.16968930877158894,0.29931150295421494,0.23214940171558335,0.10133088904621335,0.14587931984720623,0.15206177000645338,0.21493375343403948,0.22406916276227998,train
11,400,False,True,f,0.010249484760496079,0.060307903771787734,0.060309985284954036,0.08071916037354361,0.05579581922215629,-0.00865108874672231,0.04845911532277725,0.048445087991885676,0.07766982183449186,0.06284662174403471,train
12,800,False,True,c,0.04738079535655774,0.05537218710813433,0.05540852634109108,0.07484381293878366,0.055366196359278544,-0.027972196134843842,0.07193114980559485,0.07188008756190364,0.09499005906683422,0.07675855358670797,train
13,800,False,True,d,0.005066832514248736,0.006451705552345318,0.006451523296890438,0.007333937175820173,0.006451803975064647,-0.009677465614814178,0.000677465061951068,0.0006775935196331773,0.0011876656787481999,0.0009873698278077825,train
14,800,False,True,e,0.16253405922427874,0.18612494714244585,0.18609448818130903,0.26805918899877923,0.233986072867188,0.1435610600090083,0.1677643666030439,0.16774608984262326,0.25434373418634193,0.23863827895771947,train
15,800,False,True,f,0.04642719677072542,0.06055695611581538,0.06055286914170248,0.0884718707247233,0.06153836687415879,-0.017484994183425983,0.03706922378014966,0.037061140760478964,0.0578433268465966,0.04474880214274041,train
16,1600,False,True,c,0.00441455891748373,0.05525036902589202,0.05519695843269134,0.07233739828428648,0.05621708087092336,0.004348388038592621,0.061247371809937765,0.06122731831160295,0.08089729354464872,0.06347258646581483,train
17,1600,False,True,d,0.0009430380715389722,0.005239609375897251,0.005236104768263854,0.005737774571107479,0.005248424522147211,-0.009084133432025914,-0.00027448669377264426,-0.00027895758840543297,0.0005419814252926081,-0.00011123059123487045,train
18,1600,False,True,e,0.14803370194614016,0.1681470918172617,0.16815468334100866,0.2683337628633414,0.24181284902801603,0.1428804819298699,0.16256097647167508,0.16254426649351061,0.25147491251372067,0.2308788864030003,train
19,1600,False,True,f,0.0012297266429295924,0.06280958466479655,0.06280468354727814,0.07826457342743959,0.05546120776862485,0.011230713293777799,0.055528107987705654,0.05551756694766965,0.08132401282214716,0.06859689654285056,train
