,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.0595740575244407,0.06268703524725319,0.06265791487936259,0.09712613023798948,0.058909696951897746,-0.11389500987793373,0.023534201348122324,0.02353904440599344,0.06492105349656754,0.04955264760711192,train
1,100,False,True,d,0.006328980886944168,0.0072987398139812655,0.0072987508614371895,0.0063616715089979195,0.007298489388039525,-0.03313185229961908,-0.019145215549666243,-0.01914526489732774,-0.01728477324008946,-0.016500943417421407,train
2,100,False,True,e,0.11127940189039881,0.1374324903964381,0.13743623086975942,0.25159939335326864,0.202351668083529,0.13007859134310354,0.14025331850167874,0.14024732651247845,0.2674894019775407,0.22866893728141868,train
3,100,False,True,f,0.13748100095137647,0.11842228562898838,0.11847979913433107,0.10091479352685226,0.06298065378926929,-0.03997447399845871,0.040431177576557786,0.040431193878987845,0.08542592013459512,0.10024180432117963,train
4,200,False,True,c,0.10616465184716903,0.08043608220847025,0.08042636318092024,0.12323775356039432,0.06877094451192758,-0.0060001821282030885,0.09044262510890298,0.09040486945104398,0.11610276868645614,0.11207464611834905,train
5,200,False,True,d,0.030003694903468024,0.004165390240493433,0.004165420240666835,0.005923723557895465,0.004236703583506316,-0.0160995763676594,0.01690962204475623,0.016909267057803313,0.0180311862976305,0.01815400805177292,train
6,200,False,True,e,0.14728784146759913,0.17601469916230514,0.17599844497945033,0.2668693380830524,0.22525900369669352,0.11324162480123398,0.16043857148112678,0.16042740437860928,0.22955195542075352,0.2295356111235019,train
7,200,False,True,f,0.103745200947022,0.10677512145810159,0.10677376541772553,0.07348040122017414,0.06090011586225927,0.011107219873023636,0.08592352793016446,0.08592214626522975,0.12853990792149206,0.12723767410544873,train
8,400,False,True,c,0.02208908140525637,0.06616823713035455,0.06617297090529796,0.09190909418329295,0.06888734396753222,-0.08034938775825311,-0.03767503844308884,-0.03771820354501578,-0.024873696384033438,-0.033656338245438566,train
9,400,False,True,d,0.033621716519392456,0.01176036852618764,0.011731391295660023,0.008895611606500249,0.008601685787296963,-0.003296471940795323,0.01679079180195366,0.01677503670865981,0.017871885953095266,0.01808247239822118,train
10,400,False,True,e,0.16857532541114206,0.17957416808601856,0.17957677430919233,0.24494959856602744,0.24510834226298342,0.11074770083082747,0.1317607761369478,0.1317531673849544,0.27565054260550115,0.22842134382903206,train
11,400,False,True,f,0.022550951598612503,0.06629055164471001,0.0662935227818292,0.0964277722833716,0.06500738816133662,-0.004633272144845382,0.03793556077168738,0.037929319090242546,0.056583984217808095,0.05079859044271556,train
12,800,False,True,c,0.03593693916504712,0.05669796809711146,0.05668871134190532,0.07976901605206073,0.05987959932117634,-0.0010962522423970278,0.08242767547903448,0.0823770140838711,0.10454242078214876,0.08601887374044492,train
13,800,False,True,d,0.016525583411446217,0.005668683179543503,0.005668225207079341,0.006960862945860533,0.005741498764713143,-0.0048328627299003574,0.01666291658142125,0.016663660907112254,0.017480085513883203,0.017001420936834627,train
14,800,False,True,e,0.1371060151190088,0.1536144959212641,0.15360957744269543,0.2626725064820508,0.22949126061205533,0.13880367764581383,0.15575113098384763,0.15574489171324374,0.26658173632781934,0.23357787785147116,train
15,800,False,True,f,0.003355038850256395,0.062998427856827,0.06300469821439522,0.07831013091338676,0.05744259289666706,-0.010810759531844577,0.043854080451067715,0.043842230098411365,0.07106656554667154,0.0552427046440489,train
16,1600,False,True,c,0.004105439702235178,0.053978127309357644,0.0539778343792918,0.08234868146058777,0.05737550807778527,-0.007243798412978534,0.04675336547335213,0.04676038780002223,0.0692530709833732,0.04968324861969864,train
17,1600,False,True,d,0.00688482993680117,0.00545948095711331,0.005456494688170597,0.0054728013126520425,0.005078597939564326,-0.0009255305699012667,0.010125859211474762,0.01012468824326028,0.011163392759887767,0.010608821668792068,train
18,1600,False,True,e,0.15465807357162673,0.1672726232792104,0.16725479425012385,0.2836735479315844,0.2394845122504029,0.14465230687179975,0.17207199456402997,0.17206191399699058,0.2550089119208646,0.23291364258298447,train
19,1600,False,True,f,0.016833871919638924,0.06913703993582324,0.0691378797295337,0.07460954375021629,0.05299600310195353,0.011073354391326524,0.06479351731252478,0.06478150653914198,0.09697246091082817,0.08317540754164382,train
20,3200,False,True,c,0.006186549329666719,0.05299625606299263,0.05298898031488616,0.07754006029733641,0.0555262775500502,0.006079499739499319,0.06317412248703363,0.06315294517480169,0.08659608648459467,0.06623015779677827,train
21,3200,False,True,d,0.0013289799494230511,0.004801111444301812,0.004804531439529917,0.005112569302404154,0.004778217573045669,0.0018842482023810308,0.0075584750657206184,0.007555623844095507,0.00807182407073217,0.007642608935560416,train
22,3200,False,True,e,0.15741201800767038,0.18173495203470064,0.1816550294038716,0.2632729177379432,0.23848935017514583,0.14649320125619825,0.1665475528605177,0.16648247179341927,0.24724493743669634,0.23478044779045337,train
23,3200,False,True,f,0.0009946370172494424,0.06077213017032841,0.06078855547963795,0.07888084651473233,0.05628834191344491,0.0036992711481751133,0.048965870511027916,0.04895832632499726,0.0755130373303745,0.060143432685828946,train
24,6400,False,True,c,0.0020479624929676957,0.051764370187079425,0.053424014894108154,0.07505347957700285,0.05368324126619188,-0.00987382803641316,0.04710695521766013,0.04641648132300603,0.070263779675943,0.04980897555304936,train
25,6400,False,True,d,0.004583745251452635,0.004609268282291023,0.004716665563844544,0.005153662599560792,0.004576677163451154,0.004758417804544847,0.004722044255587878,0.004660503743586837,0.005175701150354364,0.004808665925476643,train
26,6400,False,True,e,0.14829666240937567,0.1703018016910325,0.17050215926375123,0.262373078993693,0.22873798755054728,0.1493353480750102,0.16901800685044896,0.1691173522024244,0.267121233704609,0.23336738207848423,train
27,6400,False,True,f,0.00043159873888970197,0.06029147342780566,0.06028917524234065,0.08162758138809353,0.05784688502044703,-0.0015416361808891703,0.04126247677072378,0.04124992763189105,0.06515614133366569,0.050212571031986786,train
28,100,False,True,c,0.043720383400260784,0.9115643213933724,0.06059089880258035,0.10507637677715681,0.06285999019480777,0.031209644643382387,0.05670411127656962,0.05664193846549836,0.08430964869998463,0.015025841488727099,test
29,100,False,True,d,0.005892887796170565,0.2503958169457666,0.007031323493403492,0.004683189423115125,0.010465291112469298,0.05075586933121384,0.03066399264370924,0.03066422606986583,0.024590649330148987,0.021008732367575125,test
30,100,False,True,e,0.07877359720051608,3.389193930398938,0.10180568702048091,0.1453036620676834,0.0863913897451289,0.11704334953242981,0.1424797615165282,0.14247454985216604,0.2809209343522371,0.22696819852466865,test
31,100,False,True,f,0.10611670488211056,1.0060563770058628,0.1477527802230737,0.1339507637245857,0.08687450919171365,0.12940817388352588,0.10869679589869889,0.10878053502028663,0.04827820441156945,0.05772261074311119,test
32,200,False,True,c,0.04523657365841234,1.2532050033658049,0.06449476316534362,0.09450035122225355,0.06407999927480551,0.07894084323069459,0.0641388698363317,0.06420745729228017,0.09791937219361359,0.05085154810453091,test
33,200,False,True,d,0.012602254790412399,0.26352256416140585,0.0038654959702387167,0.005340139955906963,0.004727368147173702,0.02240405381614096,-0.008364723171072246,-0.008364212014291024,-0.008987759486192832,-0.007914001573475243,test
34,200,False,True,e,0.14332653095908923,3.0421099344521236,0.1638268376914084,0.2925810951657325,0.22655457913245994,0.12556507877928474,0.16727443896183217,0.1672522847601843,0.23113554286212323,0.22729096375102237,test
