,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.059342101984852465,0.07505721529599715,0.07505628353485179,0.09668736924097741,0.07505781181570806,-0.1641125934612139,-0.14961139857772984,-0.14961170220024506,-0.13362721353690027,-0.13830258839029852,train
1,100,False,True,d,0.013892625818984594,0.009039299575986122,0.009035342879289523,0.006656727422001767,0.0090350481875994,-0.016025623295089476,0.002086248228897709,0.0021145932234325395,0.0028964880418703843,0.004752117690910718,train
2,100,False,True,e,0.26696874535450255,0.25474646266762824,0.25471327482260564,0.31480753066820794,0.2847754019032722,0.0971472617199166,0.11929677596957806,0.11928910641729448,0.18176090521564034,0.232580718901652,train
3,100,False,True,f,0.05660919884295646,0.060306009755430615,0.0603035002202698,0.11598744821224433,0.07044177706350775,-0.09566804609142426,-0.0019820636192655174,-0.0019859468595571175,0.023553875812975206,0.01314698366259004,train
4,200,False,True,c,0.1787072322214382,0.08391633221687166,0.08383391599143794,0.08041285048143115,0.06698493351690252,-0.015832726020504825,0.12357806644102681,0.12357071145203151,0.15304698585649334,0.1449348926903024,train
5,200,False,True,d,0.006164593229837557,0.004804288236104273,0.004804377303398839,0.0045084119156500605,0.004804221450019278,-0.027977544454476765,-0.023091510287463243,-0.023091890976111848,-0.022766636306514147,-0.021876220596462437,train
6,200,False,True,e,0.1340729227993288,0.14590180246509235,0.14589733441753844,0.2513037033987066,0.21395277609697305,0.1131595122548076,0.13816280131647454,0.13816091445432768,0.24395064872610775,0.22062568546673816,train
7,200,False,True,f,0.05904774064304196,0.06658730702691265,0.06660035280926355,0.05693023956163229,0.04925874069908187,-0.050919079910509195,0.057083471464251974,0.05709514012317996,0.09461328200681883,0.07894440579968892,train
8,400,False,True,c,0.04525164017248364,0.054456721676410726,0.05444885268092621,0.07508799854187377,0.053865713539163106,-0.049049692339984796,0.03181626409088494,0.031809145689732074,0.05114357759611117,0.0387869768623294,train
9,400,False,True,d,0.022012128442326404,0.0053907624380388165,0.005380616292205698,0.006419962242578776,0.004085364306497955,-0.018452366650114786,0.001032244446971866,0.0010310676796487072,0.0014099503543113024,0.003095349891234153,train
10,400,False,True,e,0.1747376382514247,0.19788239548919676,0.19786352041088906,0.31807657618333524,0.26281614201598563,0.13570303223746266,0.1683713383097152,0.1683662217483126,0.2453666452621392,0.2327340853589931,train
11,400,False,True,f,0.00600585834786032,0.05543825388810869,0.05543992855997895,0.0736268473948022,0.05320448712540194,-0.04324960435749251,0.023155077036692263,0.02314095304064651,0.05221633726033652,0.0343336623649898,train
12,800,False,True,c,0.03520633666031456,0.08615437478590224,0.08590999744815939,0.08412159230968745,0.0596807578351774,-0.006452096797615695,0.038275177806739294,0.03826412503173103,0.06252919791977873,0.0527306265445423,train
13,800,False,True,d,0.0005763956510261829,0.004196388742104782,0.004177498153554027,0.0040019572419651255,0.00417423573765295,-0.002013156534153271,0.0012180716271781833,0.0012163125652858932,0.0017735734529117054,0.0015233907253889012,train
14,800,False,True,e,0.14580191173514964,0.1587627698260613,0.1587332024235606,0.29024350535211474,0.2249098845030978,0.14084448885046066,0.17182165389846613,0.17181584863913532,0.25356527227688075,0.23218282462063916,train
15,800,False,True,f,0.014295226318054528,0.06484086291044665,0.06484330533834633,0.1003110230524794,0.06900671469740588,-0.007889558714221964,0.023969314880710614,0.023964620347555723,0.038668604361173566,0.029114296253315963,train
16,1600,False,True,c,0.00958831814325816,0.054581884061130834,0.054664837612857786,0.07999541297676928,0.05676426929849077,-0.012251328190219747,0.04402277280487184,0.043958174654407,0.06468573842758624,0.04638716222673589,train
17,1600,False,True,d,0.00724058757465087,0.00817512072268712,0.008163170256350742,0.005205315772167302,0.004419062289804801,-0.007784820047354029,0.002986347361720263,0.0029433899115578832,0.005178548640154297,0.005005802244557739,train
18,1600,False,True,e,0.15497418268628363,0.17820075533962165,0.1780580920807369,0.26005125035076565,0.23144314106071692,0.1453491799178929,0.16433739099874417,0.16430852470072324,0.259199408475311,0.2349060813765474,train
19,1600,False,True,f,0.0013618401675941012,0.05692423151882911,0.05692600513782149,0.08116425436416666,0.05480405403418609,-0.0016000470697662512,0.05034203348544132,0.05033039061983878,0.07453702442519053,0.05975149755239939,train
20,3200,False,True,c,0.0038144157280176174,0.05477330614154575,0.05728489374334877,0.07700827998444536,0.05602741269705432,-9.858870190749824e-05,0.05167979429014942,0.05118584990174689,0.07575317657601374,0.05471743285193831,train
