,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.29299057522830624,0.3652849256447011,0.3652822087434734,0.30908628977277197,0.2280724518984989,0.1056807482955329,0.15719620088556135,0.15719421247537704,0.2040460126310476,0.2834152500499305,train
1,100,False,True,d,0.02929241195956207,0.006254701766147612,0.012641487445104222,0.005878754595706197,0.0062545383487790105,-0.03088273237179576,-0.0017107975984030333,-0.005662479225697776,-0.003097792074315304,0.0006092108643199895,train
2,100,False,True,e,0.19364447736371226,0.20769058435507,0.20766677758846966,0.28703116575498294,0.20949263965863513,0.13036690089803687,0.15578366052218606,0.1557860555165641,0.23640370769685787,0.24906894112632413,train
3,100,False,True,f,0.15298765571994133,0.056792343690341314,0.05678729009098097,0.07585595643909837,0.057687344476233894,-0.1600295604858717,-0.024891418916700873,-0.024901650410120626,-0.008554578719731438,-0.009553484457913153,train
4,200,False,True,c,0.03937502681494234,0.062253619193197184,0.062310111278721714,0.07579765180598601,0.061144014317830224,-0.1287782594059606,-0.004931063248344501,-0.004891916057959307,0.0355184087186857,0.0018282548435120671,train
5,200,False,True,d,0.006453384540693224,0.005633896096489822,0.005633926687070494,0.006714409912278456,0.005633843782767394,-0.028131660024462803,-0.022180931345557955,-0.022181511515396525,-0.02204198731078666,-0.020948753573413068,train
6,200,False,True,e,0.16848974709642495,0.1846793256286384,0.18469703326596743,0.24410988133936407,0.22621541223309857,0.1120327878073795,0.12366343160773959,0.12365232869344879,0.24382479603970125,0.23784846480421332,train
7,200,False,True,f,0.011844101064270054,0.05394610557781274,0.05394167038493066,0.09708299614079087,0.060510591504412,-0.06640714319814953,0.0064267114105525285,0.006417173597732813,0.038707647681709714,0.02003374088349974,train
8,400,False,True,c,0.023631268733203266,0.05564992938012611,0.05556613230949749,0.06746344415348171,0.05410003800784609,-0.07324984218623885,0.01746605764514996,0.016720400933652825,0.040202660354314405,0.021016551463060307,train
9,400,False,True,d,0.02969260021614598,0.013523213263177973,0.015116673599451286,0.008257397177052357,0.010889235317705132,0.015039778290390007,0.03172982726030002,0.031431976780839574,0.03291644315873276,0.03342083512144746,train
10,400,False,True,e,0.193607054632697,0.2249910401432083,0.2249606109066379,0.26530432449523145,0.24504025838050694,0.13303084651852548,0.15877781716408834,0.15876949490170247,0.24128472993520675,0.2346479498290178,train
11,400,False,True,f,0.014966950527216052,0.05387504427650156,0.053869923499114306,0.08798251382744947,0.05657753488487157,-0.048372055428923665,0.03482010949501557,0.03480820880108979,0.06195365665407472,0.043200681686292264,train
12,800,False,True,c,0.015955899019351117,0.05295162604333167,0.05295381692978547,0.07868962178229631,0.054953087614869306,-0.03911785196798189,0.03606249779269014,0.03605780700016204,0.05781206794074222,0.04018179098411867,train
13,800,False,True,d,0.008836227393941182,0.005718574228226441,0.005717081834819216,0.0055983701595623435,0.0052495989586969615,-0.0017685610650976858,0.010753305377518991,0.010752072716878978,0.011834046429542298,0.011367215520210333,train
14,800,False,True,e,0.163680893902048,0.17510389543397595,0.17510973440844935,0.2785494125079902,0.23222857794391977,0.12753893706922814,0.16112933919771827,0.1611275315096416,0.27412539656089174,0.2308508254667751,train
15,800,False,True,f,0.0015893161779081111,0.05850974565135994,0.05850721619092928,0.08070165040131777,0.05671475084668936,-0.0017408406844011827,0.04397013296409938,0.043958568805470506,0.06966692068760338,0.052828307925845475,train
16,1600,False,True,c,0.0041296383851556736,0.05790605060541128,0.05790494595993846,0.07689655713843237,0.05803665921333189,-0.04164352255250402,0.017258508757128227,0.01726163798840574,0.0420950060413427,0.019858062516080965,train
17,1600,False,True,d,0.002574869660950476,0.00534820472095512,0.0053482110620135075,0.006429992429160615,0.005296349542421013,-0.00360924944293468,0.005549344572460111,0.0055490700645025376,0.006400916816912261,0.005746884823195894,train
18,1600,False,True,e,0.15869800488750185,0.18676074976902635,0.1873518860017703,0.26918624454627993,0.2381691298776067,0.14373596826454835,0.17168602046249454,0.17176019911835716,0.2751744759307837,0.23462645692874862,train
19,1600,False,True,f,0.0066542403751088984,0.05767744548730936,0.057670633892772605,0.08175885527679921,0.05674104306344919,-0.011750343524893778,0.037442891606469575,0.03742925002117829,0.061793528905302535,0.046291159534938064,train
20,3200,False,True,c,0.0028131793261658355,0.05379598771925154,0.053795583696241975,0.07736844595354442,0.056290261417503915,-0.02333424864405131,0.026075171273522102,0.026076700794151152,0.046248143349081235,0.028274317970674923,train
21,3200,False,True,d,0.005354933580530329,0.004889507194988167,0.006858378165498906,0.0054584376286096956,0.004783175826563153,0.0028234820227286063,0.01238107078551801,0.011488863424590417,0.013101415379085228,0.012531212967700309,train
22,3200,False,True,e,0.1510446684359741,0.16682449876938266,0.1668210197988026,0.255761022391293,0.22883856062965222,0.14873673472293533,0.16864562912134773,0.16863432446855334,0.2573940893598258,0.23622464549341904,train
23,3200,False,True,f,0.0007538050812138787,0.05958863931307132,0.05958956179863478,0.07447493800983129,0.05519883977674179,-0.0021556704993774276,0.042441562098938804,0.04242809037905893,0.06504281350018949,0.05130617624599565,train
24,6400,False,True,c,0.0022102578993961016,0.0548036255981745,0.054876209087218936,0.07744988320972385,0.056378262880239206,-0.00040989813381124394,0.054508794752734104,0.05444750447044264,0.07710663452753096,0.056630515427800565,train
25,6400,False,True,d,0.0009152565988052416,0.004778864002681427,,,0.004756217693593083,-0.00039713880079420184,0.00604073512935539,,,0.006082822396587667,train
26,6400,False,True,e,0.1496158451423736,0.16657194417441573,0.16652660703295127,0.2608371387839827,0.22779446287873775,0.144146276344173,0.16332763256835578,0.1632952686251356,0.26474827554490843,0.23347399477777617,train
27,6400,False,True,f,0.0011011437724961343,0.059114828503411966,0.059109485086559915,0.07567860406269561,0.05460035942066468,-0.0015536640554606896,0.04895453278729207,0.04894234145039221,0.07445628551373872,0.05876694565278662,train
28,100,False,True,c,0.1946981835168711,1.2743033480087202,0.2750704884095458,0.21878616388065045,0.05963535669618439,0.18462224568343644,0.2471758216956738,0.24717011513156167,0.22946066281700553,0.017303540098681736,test
29,100,False,True,d,0.039450613935520844,0.2644322360449396,0.011577732470075935,0.008561990552770049,0.004869201035266157,0.013676659265467586,-0.026694522745960986,-0.031189032772085366,-0.03238669839947573,-0.024530616678494654,test
30,100,False,True,e,0.23776318519720757,3.711514366465575,0.26961606339879407,0.3621719504578031,0.2841023693777742,0.20020313611914886,0.21771402837242496,0.21776641790119672,0.2526996213220511,0.2457261507260517,test
31,100,False,True,f,0.13855158688759606,1.408646902464548,0.04289787518600972,0.06777899922907721,0.044860717282022546,0.08786982458881534,0.0885935143745774,0.08858920202111215,0.10768111759176222,0.09159859525607261,test
32,200,False,True,c,0.038585718199381655,1.2758417788407463,0.061056806360254096,0.07076215784844811,0.056909460345111025,0.08437913120757315,0.10510929142641516,0.1052652244437671,0.1481522151530025,0.10447519374969849,test
33,200,False,True,d,0.00828032677924249,0.24444545911123275,0.006301807398687941,0.007381993635925653,0.004757749349327954,0.017326810581847426,0.005507300039451675,0.0055074044234683225,0.006831701840015985,0.0039001813983869232,test
34,200,False,True,e,0.17989571774181443,2.967867860416644,0.1953970857053399,0.3003705189054727,0.24747545957338196,0.18475744391134147,0.19566853304100515,0.19551277381584664,0.24391000283094383,0.22630916606525187,test
35,200,False,True,f,0.010826253360247493,1.0557981735028203,0.05595649388321778,0.0891952545438504,0.05879803423332721,-0.04741415627075754,0.00505179541241418,0.005041689267624108,0.039917396779508466,0.01198386939074958,test
36,400,False,True,c,0.02011770227935488,1.2296294357557933,0.05250948556199896,0.07107806248423366,0.052740729109574794,0.014162818510743818,0.03757707877145279,0.03779300833580223,0.05052472782529044,0.040661657052752986,test
37,400,False,True,d,0.03573047021417935,0.2991572072553903,0.013533312221787037,0.009604571722443214,0.00690896080249886,0.043740424431131054,0.03534716653024244,0.03323937688937836,0.029968966457316136,0.0264967142540921,test
38,400,False,True,e,0.15245831189591585,3.4914488543412254,0.16874730352688874,0.23284063173052263,0.2045429580176485,0.1592241161421973,0.16484434930973915,0.1648278214757799,0.28212238964162534,0.22863846184415615,test
39,400,False,True,f,0.014678631344461481,1.0973218039437445,0.05411000762375878,0.0819422129761055,0.05588920853348131,-0.04614492417335162,0.008469307587590293,0.008448661170264557,0.03922727763186188,0.007438913284064597,test
40,800,False,True,c,0.014460692978076055,1.2951669937573413,0.05277144607201996,0.07132067848394813,0.05465323844026443,-0.009860549437974493,0.040831982037223324,0.04082806956216594,0.07531629324106824,0.04305229223815793,test
41,800,False,True,d,0.005588664815206916,0.302842403351602,0.005063384259233376,0.005299927011257759,0.005288098631642829,0.0020848822709518336,0.0071366260467821616,0.0071316206278125805,0.006014541560165529,0.005855189214066955,test
42,800,False,True,e,0.1749846296058445,3.4386443748576068,0.17767593310193283,0.2664254427873601,0.22048609309344613,0.16757175441173006,0.18260270774511767,0.18262554572526818,0.2889969831037628,0.22930368051334665,test
43,800,False,True,f,0.0014782377665297902,1.2383903343990605,0.05526111239504518,0.07414155297444171,0.050929264003445364,0.005138045970517285,0.05377342317373952,0.05375762019939451,0.09936446279144093,0.06788465452524206,test
44,1600,False,True,c,0.002175444391916899,1.2604804288196239,0.05447833656060059,0.07057999194099253,0.05358866256762303,0.006729180351262154,0.05075349863794557,0.050758962856058576,0.07197509459481388,0.05208270248137464,test
45,1600,False,True,d,0.002368890579271868,0.25641258410487056,0.004781903192577081,0.005695576840453698,0.0046909957016332895,0.004848219731783645,0.006472432372853572,0.006472140911574069,0.007160011951693673,0.006606010882871771,test
46,1600,False,True,e,0.15970995485836414,3.3697610669648967,0.18369663208076478,0.26362822571291755,0.22234887269635284,0.1534178676837771,0.18329273685100753,0.18461443150326928,0.2403884738586628,0.23895806569698697,test
47,1600,False,True,f,0.006527857084861723,1.1306682702455333,0.05773526737469104,0.07875387537682804,0.054318231777184464,-0.005863762242997647,0.028686590062900735,0.02867155350944458,0.050868046831106496,0.03507146157944385,test
48,3200,False,True,c,0.002667076156157426,1.2172374660719083,0.05378055502432108,0.07960195494636661,0.05461064949025248,-0.02401205528366849,0.02897769967026349,0.02897434756645431,0.0576089964499787,0.028985303884153657,test
49,3200,False,True,d,0.00350553693646914,0.26337194062026775,0.006419939011241327,0.0063886863353959725,0.005470559830009983,0.007932139862435201,0.002988350913539595,0.00355443237363291,0.0035153531554788842,0.0029761426164372218,test
50,3200,False,True,e,0.15292324401349522,3.4543665244259425,0.17251271893464576,0.2530399247396699,0.2293741000253878,0.15027087290549102,0.17271521866331085,0.17269760489502162,0.24929882925418675,0.23195196518690062,test
51,3200,False,True,f,0.0007357533040393205,1.1630049732493979,0.057445514867257685,0.07477644611223778,0.05425864861813792,0.003693429069683103,0.049976541720872736,0.049962961049334495,0.07609045427249797,0.06031877833150301,test
52,6400,False,True,c,0.0018458381197103118,1.2184871883586355,0.053509789157468936,0.07872912035378815,0.05561371433732514,-0.009127090268958351,0.04416128657131246,0.044191053197301,0.06749863266617886,0.04537826898081099,test
53,6400,False,True,d,0.0005556280577231934,0.26816281994229774,,,0.005306339780922899,0.0010838078409137841,0.004425522304827698,,,0.004453999748085191,test
54,6400,False,True,e,0.15013516954109682,3.4318766871460737,0.16777107709343703,0.2640352223069166,0.2299241216146283,0.1509376884574418,0.17314118007324794,0.17307919024710722,0.28117234458285234,0.23282164687233486,test
55,6400,False,True,f,0.0011049001602666576,1.2003397499683144,0.0605191274775947,0.07659327179517321,0.055817523230060534,0.01370861573133448,0.05546810782305173,0.055456749013213694,0.08176780587562718,0.06649848854692814,test
0,100,False,True,c,0.025221671903415968,0.058709183514114416,0.09007995977443514,0.0770017601406395,0.058715151731282986,-0.08437130047008282,-0.045578120476908665,-0.06550217611236583,-0.049362731242400384,-0.035554481572010854,train
1,100,False,True,d,0.01874392865642965,0.005736698294263281,0.005736823770558983,0.0036790187375611667,0.0057366079519997094,-0.032613499010107974,-0.019267635739450936,-0.019267976309976297,-0.018762135201601193,-0.017038462777534263,train
2,100,False,True,e,0.15295944570366915,0.16509170092781986,0.16587424513270146,0.2531393601595952,0.2155901681897409,0.1141310301792538,0.13300474176365584,0.13274354808663347,0.2580986307262761,0.22908578238827254,train
3,100,False,True,f,0.05143459852345071,0.06860829713289403,0.0686061934176038,0.12553106387270568,0.0783991724000344,-0.048850557364169,0.020028136807422926,0.02002346474276003,0.04926776002355581,0.034800831234198804,train
4,200,False,True,c,0.04149288926693357,0.0698898329089332,0.06844267785301845,0.08620079949065435,0.06934960558637636,-0.1331663523592427,-0.054788441737136324,-0.054846946523919374,-0.038016788732055315,-0.049279046015271055,train
5,200,False,True,d,0.02851662836472974,0.011133186326426441,0.011092923330332113,0.009393831825747028,0.009631174926454756,0.0005509257715489396,0.022347215943604722,0.02223643660136677,0.02253537489899303,0.024231655722158976,train
6,200,False,True,e,0.16181711876254723,0.1787376645309142,0.18096751805872396,0.20843125368590434,0.1934776946815214,0.10702212933576938,0.1271252883713589,0.12717043774474862,0.22642560902694112,0.23481564196102528,train
7,200,False,True,f,0.06861948623236079,0.07644177413710664,0.0764324725875432,0.07399329042662099,0.054958389192287814,-0.0066529103767216016,0.0692578373949432,0.06925289487434633,0.09361865846092556,0.09265741457764659,train
8,400,False,True,c,0.050815327366087334,0.06880887823707181,0.06876879222042426,0.0893558216610622,0.06513925928192223,-0.024472055608216418,0.011418909909398992,0.011405458279597767,0.021520359017788877,0.02009649814849801,train
9,400,False,True,d,0.006833047643310866,0.006835719689948287,0.006832342776045801,0.008031917411808753,0.00682850102444006,-0.0020321670701635305,-0.0020324448727824596,-0.0020325104145718243,-0.00038351787459202315,-0.0013808222379531887,train
10,400,False,True,e,0.1583758387389162,0.18837445390923166,0.18837499251764694,0.25001647066250066,0.23284547626267746,0.13059085181762237,0.14521268428626796,0.14521325396710721,0.25350492534368213,0.2363004562608308,train
11,400,False,True,f,0.041269432281704474,0.06979027508735784,0.06978843465590386,0.07438325427389846,0.05149328522115179,-0.006214243856343928,0.04600549600082467,0.04599253032915996,0.06753231422305263,0.06750496278008872,train
12,800,False,True,c,0.021877356397592106,0.053412705732920875,0.05341406972030447,0.06259736561827574,0.051237264006525514,-0.02814193195603257,0.04838459797969108,0.04837487853828115,0.07362939498719498,0.05222546207017714,train
13,800,False,True,d,0.009063803867108491,0.006649317900625482,0.006677447134635842,0.006144900717114427,0.005157098309546189,-0.0008021175562633409,0.010247400559925594,0.010238554190101326,0.011826724959970374,0.011501197445770064,train
14,800,False,True,e,0.16124013261483922,0.18615310327365994,0.1856351876163455,0.2827426952493112,0.24325009820798058,0.14993582818319864,0.1752016605827191,0.17423442765641,0.2696544783589466,0.23581696187749235,train
15,800,False,True,f,0.0028739456218775804,0.05899099070254261,0.0589856219896804,0.08308696493795986,0.057617968216570815,-0.009352583425352473,0.04078735617010324,0.04078131984374444,0.0689115864606832,0.050253789467535004,train
16,1600,False,True,c,0.015135043113235465,0.058431370497913776,0.05843496090060058,0.07795800102346588,0.056699241996491144,0.01554149161479395,0.06461548896217081,0.06460950114977024,0.08490698825987436,0.07187048125641765,train
17,1600,False,True,d,0.0005574195524093085,0.005729949510243102,0.00573126070091807,0.006907849373723485,0.0057537805497015196,-0.006065856817207206,-0.0013963521240038014,-0.0014030624356266232,-0.0009232311901669377,-0.0012145011340252004,train
18,1600,False,True,e,0.15111944373492162,0.17499871966928565,0.17566615787392892,0.26299625820305006,0.23117715999383745,0.15990846898510014,0.1802543916196932,0.1805731213444375,0.2708984511030764,0.23740116243736803,train
19,1600,False,True,f,0.009274462721173014,0.05658754717345407,0.05658779123417493,0.0878614106128333,0.060063206064528335,-0.02581485818987352,0.02378950129294978,0.023787355480224762,0.04298290960559072,0.02897643106349629,train
20,3200,False,True,c,0.011466290633182729,0.05406698825021618,0.05860366986448229,0.07755305895445039,0.0555037648646996,-0.0008532140437882618,0.055896121595019964,0.05328289361963364,0.07546952717721211,0.05818538754285785,train
21,3200,False,True,d,0.0004708096787579923,0.006303652206242968,0.006306843622988976,0.007315572188505909,0.006230098188922501,0.0021612220054197813,0.0077359216445357865,0.007733293671069461,0.00845946799159968,0.007927868730581739,train
22,3200,False,True,e,0.16154794886912,0.18163748182929368,0.18163265776070925,0.2624577582628006,0.23708896189719286,0.14614007390558914,0.17083777730390423,0.17083221511362717,0.26382324359756376,0.23270511533130572,train
23,3200,False,True,f,0.0010468915650990844,0.05727677687519942,0.057283681023745245,0.0764466427423016,0.05476290361940663,-0.01220609026074575,0.03264642218519597,0.03263408332093924,0.05515148777584045,0.04130943227887396,train
24,6400,False,True,c,0.000995717427793537,0.05368688646239603,,,0.055145914169148415,-0.004896944480915918,0.0525910473553543,,,0.055054431169640095,train
25,6400,False,True,d,0.001313129407728064,0.004912071553667313,0.004914656493605561,0.005370464082736834,0.004863269227328133,0.0018229859187337447,0.00696538914769226,0.006957276842701798,0.007468505465718884,0.0070415012576069,train
26,6400,False,True,e,0.14961145679173724,0.1684992057935275,0.16851029975791243,0.27022842176488693,0.2337022658004016,0.14208128634745304,0.16750197138109563,0.16744344557102459,0.25764351461719337,0.23114368715449163,train
27,6400,False,True,f,0.00022934379733690423,0.05976779675810435,0.059760721010237175,0.07605027456747883,0.05435013891735824,-0.0032538022658575826,0.045060211496900496,0.04505361992110622,0.06955317793771855,0.055516261545099144,train
28,100,False,True,c,0.028504649438477955,1.6524277993605512,0.07646530592911877,0.09085437040903084,0.05957926015606097,0.056080608731361115,0.13651567391806593,0.09086546866406862,0.11297085566003219,0.1282207981597286,test
29,100,False,True,d,0.004968321528465327,0.20415044652389927,0.004968913806007307,0.00388656796360269,0.0038609423663902107,-0.020069684140921636,-0.02152816918917944,-0.021528416686156113,-0.02207062883283232,-0.019411439029958982,test
30,100,False,True,e,0.1545873225329169,2.3517913418012357,0.17629273188939112,0.3628138104554262,0.28982320649217563,0.21348919790785809,0.215553996192985,0.21940825238916709,0.3278320442677743,0.23270406925250747,test
