,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.07523145459579517,0.09408989487953148,0.15301356772795333,0.08096011574480819,0.06450806575471701,-0.03703275955838362,0.07855948089811818,0.050214492908066365,0.10028289626134963,0.10164239481402293,train
1,100,False,True,d,0.0016784153577655628,0.0016784235386232413,0.0016784377709692239,0.0016382476838160448,0.0016784181111098402,-0.007583229190956867,-0.007584214018414208,-0.007584573586661421,-0.007567532344772516,-0.0054755564767261095,train
2,100,False,True,e,0.20336271275645332,0.23142349482385655,0.23109871600279258,0.35958104143445124,0.3138970634686413,0.07952731280545527,0.09509777608918456,0.09499680449729106,0.18280297929836428,0.21462027408932233,train
3,100,False,True,f,0.022213936510894716,0.04795671149946588,0.047951802235340193,0.101664123317686,0.05799118658670225,-0.07527310894198672,0.007815099826155176,0.0078067711579412,0.04699530804904029,0.02376323562242294,train
4,200,False,True,c,0.11919031218391753,0.07933762301519738,0.07914405675797996,0.08794118568810846,0.06520936833538547,-0.05371526601222044,0.10456555229203197,0.10451314402449008,0.1446358162309081,0.11836073377569589,train
5,200,False,True,d,0.0019560829688667265,0.013819400009595598,0.013828791748719649,0.014511172565686094,0.010537565402194658,0.01111620484727801,0.019135651160807204,0.01913380012786677,0.020366644242741715,0.023580665752053823,train
6,200,False,True,e,0.17646920933044388,0.18765874769829075,0.18765992235623125,0.3029757931437318,0.25033546322250855,0.11139200452401557,0.13914577027363798,0.13913974882075494,0.2189018808115451,0.23194791360624306,train
7,200,False,True,f,0.027181275706589597,0.054727095976685264,0.054725250024458626,0.07685320847582765,0.04799412595797338,-0.04518811111860826,0.030686800129541395,0.030675430489694264,0.05793292346101282,0.05049048068958484,train
8,400,False,True,c,0.015247893844888933,0.06521690515119942,0.06522780999459737,0.06310131431953518,0.05751729618982529,-0.016330268691835376,0.06028912649368252,0.06027079461267377,0.09450187367501456,0.07367986176680386,train
9,400,False,True,d,0.023132621977271103,0.006247864686773138,0.006247390069682447,0.006280558370832107,0.006088581674703978,-0.012067226161113389,0.010789880201264932,0.010790283941348787,0.011302789969817085,0.011527386846452617,train
