,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.011375585800430141,0.07265208431179748,0.07264000573137107,0.10991053760206976,0.07265753677575362,-0.17373032106104247,-0.07786404441451567,-0.07786325532226215,-0.0479238378681358,-0.06674513036329838,train
1,100,False,True,d,0.013934534404812042,0.00531697603187745,0.005316854343979698,0.00471047228337908,0.005316927251882575,-0.06267242849193048,-0.05952068203645707,-0.0595215158116483,-0.059422563228096144,-0.057053543618954455,train
2,100,False,True,e,0.1612078040607637,0.18896386406929783,0.18879717084666492,0.22999633824316426,0.19762874323736657,0.12522544698734037,0.152514145632056,0.15250891093648947,0.27034377091520256,0.24268476870468447,train
3,100,False,True,f,0.05049683321297398,0.049643618809932025,0.049642783187957756,0.07279560472518398,0.052349652438160706,-0.11851486087876158,-0.027461186154334172,-0.027473439237110996,-0.005894314383917987,-0.012582829716756339,train
4,200,False,True,c,0.06493396082746061,0.06656217130426906,0.0665633438644192,0.07035596661506886,0.06582180123692145,-0.04682177295624888,0.004896242910357884,0.004895676923059895,0.015987392942237052,0.012454495923781672,train
5,200,False,True,d,0.009581836796493097,0.004919706923317801,0.004919596954063356,0.0050657925424572444,0.004919728577315201,-0.025046996564537627,-0.021487975267880426,-0.02148867654238682,-0.02142140859942579,-0.020193870026417163,train
6,200,False,True,e,0.20485273184844552,0.21719422053184903,0.21718944737649337,0.25766929258041604,0.24199531928150259,0.12259479372264681,0.13618244272953198,0.13618126841419426,0.28028540143949465,0.2307732404715978,train
7,200,False,True,f,0.08412656382040211,0.0716374762655927,0.0716445329754206,0.08125714631965292,0.059699771729836267,-0.015929178638091908,0.052583279609990256,0.052575811021861374,0.06615139885819801,0.06956844676803059,train
8,400,False,True,c,0.022362686950732943,0.05568029282263832,0.05566605206891168,0.0641004359298087,0.05323195784270643,-0.009590046774640957,0.04585467839857415,0.04586672022248294,0.06552355128521768,0.050943323562669285,train
9,400,False,True,d,0.002081444001726644,0.004816604714007398,0.004816348168534344,0.004868306122889162,0.004816740963557284,-0.009703698391988343,-0.006111021830566301,-0.006110998951306659,-0.005530775649251592,-0.005489392844237245,train
10,400,False,True,e,0.17104423068037417,0.18305026058083423,0.19176489962421836,0.26822497313749916,0.22201521445238726,0.1314293456130963,0.1581819946747393,0.1623068300495074,0.2240115722221737,0.24125372802463368,train
11,400,False,True,f,0.009437683775722546,0.06317872675444619,0.06315573026759734,0.08790742418850458,0.057157659738015835,-0.0114636829243169,0.03578977899550338,0.03578248626644474,0.0604393155352453,0.05193484999626924,train
12,800,False,True,c,0.01731312593455345,0.05985246980507318,0.05990173090784927,0.07827436933738291,0.060535949805476934,0.0405054527545321,0.09757147795797096,0.09753811903244355,0.11874159060058055,0.1031030344733771,train
13,800,False,True,d,0.0026713022444230165,0.0047173382300628825,0.004717349868885058,0.004858407586775178,0.004718798176551911,-0.011916539723203065,-0.005223491465152818,-0.005222976390208487,-0.004351215830024895,-0.004920669361057006,train
14,800,False,True,e,0.15365064003162168,0.17053542387265763,0.16954494979062737,0.2693146955805462,0.23618064334799307,0.1453185825388004,0.18591123892556066,0.18591912601990554,0.278754474260603,0.2336465453338954,train
15,800,False,True,f,0.022210931140860975,0.059396775400100424,0.05936104185984084,0.07080693601856121,0.051457515717445904,-0.008954225068016573,0.051168140873278034,0.05116030491844058,0.08198629725677861,0.06620233305482714,train
16,1600,False,True,c,0.000504872183490431,0.05269286538702542,0.05270292320218853,0.07998882906928283,0.05514293877958721,-0.046677094777123895,0.021865447411101257,0.021884536720900058,0.049199559872301964,0.024184819264657542,train
17,1600,False,True,d,0.0001648770575524631,0.004224084562609028,0.0042237404150763215,0.004860131140868686,0.004225418009364227,-0.0026825270726599866,0.0022806433677127914,0.0022714103102746287,0.0028276051821671897,0.0024420999853107944,train
18,1600,False,True,e,0.1658259288247576,0.1844486382319985,0.18444934099763308,0.25793453850287834,0.24594714933117515,0.1528189461110569,0.16696740088197412,0.1669576296601893,0.2605424014464752,0.23714126986918208,train
19,1600,False,True,f,0.007274470074026903,0.06332734111303666,0.06331717788402647,0.07220778108144149,0.05586910373396772,0.00442293460344066,0.05106526962411401,0.05105840020108978,0.07643450835959584,0.062016093045765275,train
20,3200,False,True,c,0.004441061032337777,0.052748213818717034,0.05297520430845687,0.08289226086934391,0.05599991069773969,-0.00935913357176235,0.04877641890156291,0.048738475244836155,0.07250493310766373,0.051820167375507376,train
21,3200,False,True,d,0.0021989725286933404,0.007257107717947816,0.007257789372773536,0.0077354932095342254,0.007236428500572427,1.2906540018427087e-05,0.01092529998769434,0.010924232398373484,0.011883294061206228,0.01103218816389806,train
22,3200,False,True,e,0.15026690634158624,0.16965129302083853,0.16964549466290293,0.2644229066739759,0.23582698581355482,0.1424069142893065,0.16831899466139563,0.1683034659198037,0.2744718263095643,0.23134334213769353,train
23,3200,False,True,f,0.0025061716712043106,0.05765531566937091,0.05765385996405885,0.07827134699957075,0.0586853275207536,-0.023406555162894433,0.02087695660928752,0.02086946506914508,0.040546400905200744,0.025457552900190694,train
24,6400,False,True,c,0.0032255415587655835,0.05447257785147979,0.054488291739898435,0.0721610081464094,0.05459538774201758,0.00624485139667351,0.05786947889917471,0.05783145434785517,0.08045149003447889,0.059941869591976504,train
25,6400,False,True,d,0.0002761688995481626,0.004977554118055782,0.004979343705258881,0.005839717985198552,0.004995087877857763,-0.0017096905678860303,0.0029815146189908683,0.0029822374884153112,0.0035027027407027946,0.0030243820625568824,train
