,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.09113062711344273,0.05285968697590639,0.054604507051357054,0.06946874490227294,0.05228321107251565,-0.06482288684456897,0.04799872058003523,0.04764480884705556,0.06851721301656653,0.061876877196836155,train
1,100,False,True,d,0.03389765724032646,0.006424078340803262,0.00643314881837861,0.0042423559287073035,0.005760089009450916,-0.005835055902893324,0.022913631420571613,0.02291290524021729,0.02415791003199551,0.025202161854474048,train
2,100,False,True,e,0.1389632693401178,0.1623679671240754,0.16234731216769333,0.29093977483252337,0.19964881731163445,0.1283388263072837,0.17458136868946575,0.17458033112720245,0.2565511162010045,0.24817312538197364,train
3,100,False,True,f,0.2506806102769059,0.11660798169934138,0.11659564059357842,0.11676476443307976,0.0801820539936483,-0.1263677811898422,0.05698542969280943,0.056974721247282714,0.09870988145279667,0.10695990050032683,train
4,200,False,True,c,0.07645650911881478,0.07765160934216535,0.07194421946550396,0.09317953887270257,0.05150127408542733,-0.07544198721794272,0.03143641976144828,0.028836441782151355,0.048295269187603296,0.052925401356976876,train
5,200,False,True,d,0.015108121957945727,0.005783187154163923,0.005783122618812359,0.0053316184704197975,0.005783027929317213,-0.033761712316907756,-0.01061541710889106,-0.010615280593137993,-0.009804864361592376,-0.009309338314502688,train
6,200,False,True,e,0.20429500863123354,0.21644992542847993,0.1923774875661779,0.2607748327744852,0.24125227448960349,0.13906996177688102,0.15929587170136056,0.16522701917626312,0.2787068382295556,0.24443254392934222,train
7,200,False,True,f,0.08821835947747177,0.08779950702173664,0.08778329147466928,0.07554345608010697,0.059452388453823196,-0.010113670109143805,0.07375572598421272,0.07375235483007857,0.10937261186368062,0.10169085002911998,train
8,400,False,True,c,0.002132908884569417,0.05348604367892983,0.053484602897196316,0.07368747530427719,0.05616406561443296,-0.10467983329651544,-0.03482756665893248,-0.034838117290532794,-0.00609431939942823,-0.030234822902013292,train
9,400,False,True,d,0.008101852903892268,0.005997932119195317,0.00599842077568294,0.007322674333554008,0.005358247717012078,-0.014434191755873023,-0.0020295507590043903,-0.0020300013350509263,-0.0010061047036949056,-0.0007580777158058688,train
10,400,False,True,e,0.2146768871461635,0.21249181328982022,0.21235561673337028,0.26051393288838276,0.24222498361833317,0.16265455750106653,0.16235155546287097,0.16233344083759044,0.26232750785492553,0.24326723133612663,train
11,400,False,True,f,0.02973975532300034,0.06007238228126978,0.06006737747585846,0.07264392714841424,0.05388013660126667,-0.03956851765204921,0.04206086319833446,0.04205559091848293,0.07109759602809645,0.054178766733634365,train
12,800,False,True,c,0.05186974832205757,0.05757829038678444,0.058267422617025326,0.08330921517211089,0.05916284999112904,0.015564484873224498,0.10158315053588006,0.100634949007326,0.12585819457953298,0.10903646296600078,train
13,800,False,True,d,0.004328122949140381,0.0043425389594506205,0.0043695421887918005,0.0047711486787277045,0.004342542139290892,-0.009569270867271128,-0.004169907594994182,-0.004246544616819339,-0.0038729631258318164,-0.003861929879518902,train
14,800,False,True,e,0.1587021177140434,0.1854936227797395,0.18547119940192175,0.2618464058751836,0.24079287236100336,0.1391099077860675,0.16039494772321394,0.1603817411730643,0.23881831678146148,0.23062206930928206,train
15,800,False,True,f,0.004283793032233933,0.055922324731994086,0.055913659854203865,0.07895163135795942,0.05469169291626996,-0.0061901402226828385,0.0377330518066298,0.037725967410349386,0.05847871277370089,0.04673877151754813,train
