,n,use_location,use_scale,experiment,MSE_wellspec,MSE_misspec,MSE_NPMLEinit,MSE_NPMLE,MSE_thetaG,SURE_wellspec,SURE_misspec,SURE_NPMLEinit,SURE_NPMLE,SURE_thetaG,data
0,100,False,True,c,0.1429486151691037,0.0575943828427316,0.05758237482247349,0.1047845115201057,0.061821291694038105,-0.16459127383069153,0.007689380717974714,0.007683628922017789,0.038337092738882174,0.02252105517362929,train
1,100,False,True,d,0.017632944573978453,0.005034210700557849,0.005047986857883086,0.004955669550460642,0.005006930723389967,-0.011174590807534841,0.004478820357464884,0.004507358580479295,0.004752546520194389,0.0070311364084472555,train
2,100,False,True,e,0.13233525906716492,0.16573592429900127,0.16572450311908288,0.17961332824402385,0.1323272649341692,0.0995919776673599,0.1338504533180983,0.1338488993189218,0.2709296154692858,0.24110644652151045,train
3,100,False,True,f,0.29461885464777615,0.14592619044327917,0.1459228566128213,0.0806321449764819,0.062448944244700114,-0.06169092885277131,0.053945520403664564,0.05394325744564846,0.09418791434502907,0.10835803997918791,train
4,200,False,True,c,0.07971844220991528,0.10873014592812787,0.10875848639446664,0.08730670801951929,0.06192219983700238,-0.1472261049799319,-0.0242494308579991,-0.024286740268705954,0.017075405016521474,0.009477870219483986,train
5,200,False,True,d,0.024012833492845297,0.012143901434945476,0.012148398510504713,0.009711155036195605,0.006253989506525472,-0.01335027474230694,0.006019112201972395,0.006017087205505245,0.0067122484044058696,0.011005640583150553,train
6,200,False,True,e,0.16667357098297805,0.20049372857481218,0.20017858102588842,0.2641976805952395,0.2517122298039263,0.1037961875895957,0.1329842211270353,0.13297142740930565,0.19922386522472735,0.24173396158170238,train
7,200,False,True,f,0.05737699387177378,0.06949550475617579,0.06954793885335436,0.12105612280999485,0.0713169573247191,-0.03458593180989274,0.05213091695077097,0.052123908317088595,0.08574653755890303,0.07400879242851693,train
8,400,False,True,c,0.06310115830904774,0.05988104894133653,0.05988675253862946,0.08370429814609683,0.05606310184857478,-0.024742507462689613,0.07397923572120192,0.0739721375854721,0.10284340107540821,0.08506843481267867,train
9,400,False,True,d,0.015310177908961992,0.006798379490816114,0.006805992263228927,0.007617198686709109,0.005366148401933698,-0.005798484904000481,0.007857832116215172,0.007855580985441275,0.008974257000798219,0.009427329532069317,train
10,400,False,True,e,0.15921425962070748,0.16530772190109402,0.16533285648894464,0.2487174932605008,0.2231809722975094,0.12423642724997659,0.15302278611840714,0.15301723954007648,0.25453879831059006,0.2274694667284472,train
11,400,False,True,f,0.006775003676030514,0.05780317434706708,0.05780618538127915,0.06931195390493705,0.057928114421999785,-0.03846726184217158,0.008982806451782607,0.008972979270399861,0.0259444106735652,0.01372762461244964,train
