,NPMLE,SURE-PM,SURE-THING,SURE-LS,Z (MLE),log-sigma
2744,0.04036973323197399,0.05206264099611034,0.035706150675085105,0.03907495568553895,0.047120571,-1.7844747649828092
2745,0.008673009555422202,0.0057251528439243235,0.0034418256359698522,0.0026441276264584116,0.0028073993,-2.240621499353046
2746,0.016345998266755535,0.016217944249377236,0.019718642896038863,0.015145384121944354,0.015505058,-2.3259041577147865
2747,0.026525234160984734,0.029995574356861808,0.0225055556970202,0.025470419995584442,0.026720161,-2.1321790212991485
2748,0.017093534623527782,0.017036204876018462,0.01985326584287707,0.015912510778211042,0.016297808,-2.318413391584569
2749,0.015647579512591443,0.015300359337997805,0.019120720198929714,0.014532463582976007,0.014784121,-2.4044106022427143
2750,0.017668938737300396,0.017683346097514194,0.01991151621044148,0.016509731253654084,0.016909547,-2.3164092088051937
2751,0.026127180294286276,0.03778294171410114,0.030852568578815458,0.02133993401077032,0.015996478,-1.5694889974396282
2752,0.02649037817248893,0.033997802669312856,0.02892619163354577,0.02313972841294408,0.026439628,-1.8000916129144764
2753,0.013931929462234578,0.013639020482738169,0.017576969977235457,0.00976936927827904,0.010290775,-2.1231532172302905
2754,0.017657790230645475,0.019212076025806046,0.02119590274742892,0.013977365606855089,0.014807575,-2.0835424770895936
2755,0.008047532393155565,0.008317988924204966,0.004978569861653223,0.007516671340162666,0.007636752,-2.484387592851898
2756,0.013216582205180965,0.012552674529547898,0.016042095202415858,0.008543245971871137,0.0090094814,-2.1182921680704423
2757,0.029957863251418786,0.03896482352650387,0.03060248562272871,0.02817036126773645,0.032800797,-1.802318476798091
2758,0.039489355141713325,0.10148670390284836,0.1351317411436307,0.1375124760271573,0.13971278,-0.9752112939350654
2759,0.021849272189837066,0.02753641727824947,0.020507106539070813,0.011570362152326173,0.0044335634,-1.630280893953635
2760,0.04006782805589293,0.10358638165003123,0.1563192821269035,0.15751222765976192,0.17491865,-0.9206259699972819
2761,0.03868393243078576,0.10180693876995775,0.1763452839677003,0.17584020076086043,0.16198787,-0.8755850559856188
2762,0.03026666493646686,0.052601949084109575,0.04308443223912804,0.035787459280772205,0.023676904,-1.4320275382829515
2763,0.020503828903847783,0.023334050083232277,0.015054330310216465,0.008520051709594516,-0.0088472562,-1.575583601452307
2764,0.02889913500405916,0.04348309421306237,0.03523711448483817,0.026452841246978998,0.025059313,-1.556173999882414
2765,0.02804138681101445,0.05046746853085981,0.048023748991606274,0.04307030589556005,0.00083266821,-1.3445502242555287
2766,0.03320861734059874,0.07616200753160168,0.06490832395695179,0.06238373217567468,0.031167526,-1.2596353680293266
2767,0.02917176320684385,0.051936761571602964,0.045196626417841015,0.03872101591106987,0.014241003,-1.389227499032206
2768,0.024723809486386937,0.04003798015167304,0.040702073219524466,0.05359724743922233,-0.051766891,-1.2606950385816635
2769,0.03302318039313465,0.0598579713280664,0.045086066582592885,0.038417312295809386,0.036238134,-1.442777071284604
2770,0.027204882183304795,0.04028837314973276,0.03302584046383698,0.023763785055444898,0.018816523,-1.552080496329516
2771,0.009701179087744073,-0.007567391196921852,-0.015482477809277546,-0.01443723406705734,-0.019117743,-1.8507259109910856
2772,0.030309717106208292,0.05103123828845284,0.04140179398199742,0.033716667255567545,0.025414851,-1.4575989204914828
2773,0.025854008254501033,0.042131268185614884,0.04343905219605346,0.0395418286617136,-0.015944323,-1.3473580895625157
2774,0.02055384192263577,0.021819675314699437,0.019798738886697434,0.016193005910131335,-0.033444021,-1.4498438681700756
2775,0.01583551926453059,0.015394112201847596,0.013108230814191369,0.0052069354985092315,0.0050245109,-1.8991104385548079
2776,0.017071630635425352,0.014203492153231405,0.003492977750937704,-0.0003516653039360041,-0.00839624,-1.7004682307042758
2777,0.028247929869308297,0.04754714552942917,0.04170367911099887,0.03460840212153339,0.011572464,-1.4144466684764692
2778,0.020647545903227357,0.021562295981313914,0.020311210808104607,0.02361679094443464,-0.048046961,-1.392970064161672
2779,0.033586307399193056,0.07341837664000395,0.05759486440438633,0.053469307294035436,0.036043603,-1.316078181351877
2780,0.026077564377078123,0.03954426231048074,0.03437872566867854,0.02638097029697267,0.0055734986,-1.4654807925963567
2781,0.021626442047595985,0.026459290387789408,0.020036274609797927,0.013405914553283691,-0.011589993,-1.5196311328430334
2782,0.037991958903382576,0.09780757151831153,0.11517366921121591,0.11779136327279281,0.096266396,-1.0357071977619021
2783,0.014848127964800235,0.014444330097229006,0.015855066467506812,0.007284576059348936,0.0077077067,-1.9963546304816326
2784,0.02359652694485445,0.03333275229646385,0.03540316957865443,0.033556920351231104,-0.03151226,-1.3626910606751963
2785,0.02317449295321255,0.031158192454452616,0.025493905376620822,0.01796655633153256,-0.0052721426,-1.5030312118630453
2786,0.03911220792999301,0.09880038137767735,0.09946267551694898,0.10123647147347385,0.098674119,-1.0961510141512947
2787,0.030275721849823398,0.06588426354612688,0.06514583379905703,0.0641373444098205,0.0025176506,-1.237228841659311
2788,0.020720343128991226,0.02467916706755182,0.023627793054579176,0.01469302306412831,0.01600845,-1.892138670181462
2789,0.00927133416110429,0.004202076653339245,0.0003254194082771311,-0.0004261365390868787,-0.00040568752,-2.1256648060793686
2790,0.014741583358954164,0.014680190520781487,0.017869567808727192,0.0094209494903402,0.0099976994,-2.064798001326337
2791,0.020614082195085946,0.024051287646064456,0.01574525045521828,0.008424403209855687,-0.0033078028,-1.6109919389412133
2792,0.019337629176276544,0.021732031764785324,0.015892895128918956,0.007296899596917063,0.0046873665,-1.7400363399513712
2793,0.025946567016983394,0.042623194118869834,0.04407657554547417,0.040352430079849955,-0.01614134,-1.3429633081789571
2794,0.030064725680348233,0.04584382020302555,0.03673093965107865,0.028428673272760212,0.028648725,-1.550172793407421
2795,0.01920477593170434,0.02052562702336738,0.011733721946662081,0.005075884894118355,-0.0026461687,-1.6695739285793263
2796,0.02095337624049726,0.024950576039534135,0.016848179583737764,0.009404523199233341,-0.0034383088,-1.5973647864361809
2797,0.041357961508908726,0.09536764265018144,0.06264000281225166,0.060493661108329294,0.07847853,-1.3101866399535465
2798,0.0311225036755051,0.045761045070157186,0.035892996926748896,0.0287104024512406,0.033118699,-1.6078483141822577
2799,0.03595994341520893,0.07199806894621721,0.04955400621953615,0.04429119439455223,0.047965698,-1.4125804354635447
2800,0.0226447105394183,0.029365344255764134,0.023375531930293826,0.01358830777437246,0.0098769385,-1.656281168815773
2801,0.01969540350945215,0.02202132512850203,0.014027110414373321,0.006529983333191393,3.6693626e-05,-1.6748085570699651
2802,0.031373024652078065,0.06487848044285802,0.055107029764139975,0.05063756044348538,0.021750247,-1.3202806696651441
2803,0.06457305800685198,0.16095410642360947,0.22646082659463607,0.21571821333691,0.51445878,-0.7923301473821047
2804,0.037892320002609385,0.09436181630818781,0.0825137747728564,0.08266630682318539,0.073402323,-1.1722977145951374
2805,0.02922910519162222,0.05222547424166575,0.04541459437317249,0.03897917708854705,0.014423139,-1.3876937483998615
2806,0.034491997036706315,0.07890176579914973,0.062213261119248145,0.059036210533679724,0.04135574,-1.2853964360021397
